Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
15,UTILITIES INCLD UPPER FLOOR SPACIOUS 1 BED STEPS TO SUBWAY,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/utilities-incld-upper-floor-spacious-1-bed-steps-to-subway/1647419292,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6d/6d019b3a-143c-4958-8375-e164b20b4802?rule=kijijica-200-jpg,"Fabulous Large 2 Bedrooms(Enclosed Living Room As A Bedroom), 1 Bathroom Apartment In The Bloor West! Fresh Painted; Brand-New Kitchen And Appliances With Stone Counter Top; New Tiles Floor In ...","$1,900.00",City of Toronto,Danforth Avenue,17/01/2023
16,Basement for rent Scarbrough Neilson And Ellesmere,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent-scarbrough-neilson-and-ellesmere/1647418547,,"Basement for rent in Scarbrough . Neilson and Ellesmere . 2 bedrooms available , kitchen , laundry available , unlimited wifi separate . entrance close to TTC Busstop 5 mins walk . UTSC close ...",$500.00,City of Toronto,Thyra Avenue,17/01/2023
17,Apartment for Rent in East York. Walking Distance to TTC.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-in-east-york-walking-distance-to-ttc/1647417468,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b7/b768cd38-3ff3-4851-b480-977866b46984?rule=kijijica-200-jpg,"2 Bedroom 1 Bathroom apartment for rent in East York. Walking distance to Victoria Park subway station. Beautiful city view, Shopping Mall, Library, Parks, Day Care, Groceries, and other amenities. ...","$2,600.00",City of Toronto,John Street,17/01/2023
18,763 Bay St.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/763-bay-st/1647417198,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b120a658-2b71-419e-a77c-fd82ec62bb64?rule=kijijica-200-jpg,In The Heart Of Downtown Toronto At The Residences Of College Park! On 32nd Floor. This Bright & Spacious One Bedroom Plus Den with locked door. Features An Open Concept Living/ Dining/Kitchen Layout ...,"$2,800.00",City of Toronto,Wellington Street West,17/01/2023
19,2 bedroom unit for rent in a great location,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-unit-for-rent-in-a-great-location/1647416266,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b6/b665f135-cae0-4b68-b545-70126265051b?rule=kijijica-200-jpg,"Fabulous 2-Bedroom Lower Unit In Neighbourhood Of Moore Park/Rosedale, New Renovated Kitchen Counter Top, New Range Hood, Side Entrance, 2-Driveway, 1-Parking, Wonderful Location Close To Great ...","$2,050.00",City of Toronto,Kennedy Road,16/01/2023
20,Stylish 1 bedroom in The Beaches.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stylish-1-bedroom-in-the-beaches/1647412083,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/53/53e66049-4eed-45b5-97ac-cb5b91ef18b1?rule=kijijica-200-jpg,Welcome to your oasis in the highly desirable Beaches community. This 1 bed/1 bath comes fully furnished with brand new top of the line furniture. Just painted and renovated. Dedicated work area. ...,"$2,400.00",City of Toronto,Radnor Avenue,16/01/2023
21,Brand new 3 bed 2.5 bath townhouse in Southwest Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-3-bed-2-5-bath-townhouse-in-southwest-scarborough/1647415300,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a5/a5a2462b-8623-4307-9ca0-4c765b235688?rule=kijijica-200-jpg,"Brand new, never-lived-in 3 bedroom, 2.5 bathroom condo townhouse in the Cliffcrest/Cliffside neighborhood of Southwest Scarborough. 2-story unit with an open concept living room on the main floor ...","$3,300.00",City of Toronto,Cordova Avenue,16/01/2023
22,Downtown St Lawrence Market 1+1 Condo For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-st-lawrence-market-1-1-condo-for-rent/1647415297,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/66/66b39f92-fdd0-4925-af6d-f73acaf27962?rule=kijijica-200-jpg,Downtown Core 168 King St E King George Square 1Bed+1Den Condo. Super Bright Super Clean 600+ sqft Plus 100 sqft Balcony. Spacious Den Could Be Used As Office Or Second Bedroom. Steps To St. Lawrence ...,"$2,600.00",City of Toronto,Central Park Roadway,16/01/2023
23,Keele and Finch 3 bedrooms house,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/keele-and-finch-3-bedrooms-house/1647414850,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e1/e195e8af-6747-40a0-952b-9153fee54b9a?rule=kijijica-200-jpg,"Nicely, renovated 1400sqf. Big 3 bedrooms and 1 full bathroom detached house. Only Main floor and second floor for rent. Moving in ready May 1, 2023 Quite, private neighborhood with tree line. Nice ...","$3,500.00",City of Toronto,Dufferin Street,16/01/2023
24,Downtown New 1+1 Condo for Rent ( Bloor/Parliament ),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-new-1-1-condo-for-rent-bloor-parliament/1647414620,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/af/af0c12cc-749f-4bec-97bf-d196817ab545?rule=kijijica-200-jpg,"1+den (den could be used as second bedroom) walking distance to Subway Station, shops, bloor street, and supermarkets","$2,300.00",City of Toronto,Hallam Street,16/01/2023
25,"Apartment for Rent, Queen and Roncesvalles",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-queen-and-roncesvalles/1647414019,,! Bedroom Apartment for rent at Queen and Roncesvalles. Please call 416-535-0718,Please Contact,City of Toronto,Neilson Road,16/01/2023
26,Scarborough 3bed1bath for rent(Kennedy & finch),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-3bed1bath-for-rent-kennedy-finch/1647413084,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/97/974d98b1-41fb-4419-99e7-cd4f838ded07?rule=kijijica-200-jpg,"Scarborough park side semi-detached house main floor and 2nd floor for rent. The location is convenient to shops, schools, park and transit. Kitchen and living room are on the main floor. Bright and ...","$3,000.00",City of Toronto,Livonia Place,16/01/2023
27,2 Bedroom Unit @ Cristie Pits Subway,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-unit-cristie-pits-subway/1641184684,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6efefae3-f25a-4436-9766-ba9e3b20fce8?rule=kijijica-200-jpg,"Bright, Spacious, and Modern Luxury 2 Bedroom Suite Plus Loft, with Full Bath. On the Second Floor of an Extra-Wide 2 Storey Century Home, ideally situated between 2 Parks and Steps from Christie ...","$3,500.00",City of Toronto,Victoria Park Avenue,16/01/2023
28,2-BEDROOM YONGE ST & SHEPPARD AVE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-yonge-st-sheppard-ave/1647412795,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/37/375e9e14-ea02-4202-9ed8-ef48d23d6c64?rule=kijijica-200-jpg,"wo bedroom on main floor of house. The unit has a private wood deck to backyard, clean and well maintained with bathroom, kitchen, living room and dining room. The unit has ceramic and laminate ...","$2,200.00",City of Toronto,Crescent Town Road,16/01/2023
29,2 BR/2WR Apartment for Rent-Toronto 181 Village Green,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-br-2wr-apartment-for-rent-toronto-181-village-green/1647411782,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2f/2f175f21-4350-4c03-8ce0-a5efdb56c1b7?rule=kijijica-200-jpg,"Tridel Luxury Condo, 2 Bedrooms And 2 Full Bathrooms Excellent Floor Plan With Spacious Rectangular Bedrooms, With 4 Pc Ensuite, Large Balcony , Big Window , Open Kitchen With Granite Counter- 24 Hr ...","$2,600.00",City of Toronto,Bay Street,16/01/2023
30,Amazing apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/amazing-apartment/1647411341,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ae/ae8f52a8-c633-4223-95ce-e8641ac094fd?rule=kijijica-200-jpg,Amazing apartment for rent. Subway close and all amenities. 2 parking availability but no included in rent,"$2,500.00",City of Toronto,College Street,16/01/2023
31,FROM FEB 1 DOWNTOWN TORONTO 1 BEDROOM WITH BATH,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/from-feb-1-downtown-toronto-1-bedroom-with-bath/1647410977,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/30/3097c12d-e821-4a52-bc15-794f8b39cc77?rule=kijijica-200-jpg,"SHARE INSUITE LAUNDRY, MODERN KITCHEN AND ALL OTHER AMENITIES WITH PERSON IN OTHER BEDROOM.","$1,400.00",City of Toronto,Mount Pleasant Road,16/01/2023
32,1+1 Bedroom  Condo - Bloor & Young /Sherbourne -$2300,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-bedroom-condo-bloor-young-sherbourne-2300/1647410853,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/db/db3f324c-8cc2-49fd-9fda-db660c397689?rule=kijijica-200-jpg,"1 Bed + Den (can be used as bedroom), Located at 395 Bloor East,Spacious Beautifully finished Modern style. Brand new ,never Lived In Unit. The First 10 Floors Will Be Hilton Hotel. Amazing ...","$2,300.00",City of Toronto,St Clair Avenue East,16/01/2023
33,Parking Spaces for Rent at Dufferin St/Eglinton Ave W,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parking-spaces-for-rent-at-dufferin-st-eglinton-ave-w/1647410034,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b8/b8052951-683b-43db-8ba5-0162070cecc7?rule=kijijica-200-jpg,"""Parking Spaces for rent at Dufferin St/Eglinton Ave W. Rent for $90/month. Available immediately. If interested please contact me at webmaster@jianzhaneasy.com. Thank you.""",$90.00,City of Toronto,Woodbine Avenue,16/01/2023
34,Condo For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent/1647409797,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0e/0e5ecdf2-4afa-41ea-966d-be357082dc83?rule=kijijica-200-jpg,"Luxurious and spacious 2 Bedroom Condo, 2 Full Bathrooms, With 4 Pc Ensuite, Large Balcony , Open Kitchen With Granite Counter- 24 Hr Concierge, few minutes To Hwy 401, TTC Bus, 10 minutes to Kennedy ...","$2,600.00",City of Toronto,Dixon Avenue,16/01/2023
35,1+1 Condo for rent with parking,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-condo-for-rent-with-parking/1647407944,,Lawrence Ave west and Bathurst St,"$2,550.00",City of Toronto,St Clair Avenue East,16/01/2023
36,"$6,000 / 3br - 1500ft2 - Executive home in Toronto (toronto)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/6-000-3br-1500ft2-executive-home-in-toronto-toronto/1647409138,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cd/cd71c5ae-f000-4244-b554-b487ff54bfa5?rule=kijijica-200-jpg,"A freshly renovated 3 bedroom executive home located in Custom renovated this sleek 3-storey house is equipped with all of the latest, most up date technology prestigious Casaloma/ Yorkville/ Forest ...","$6,000.00",City of Toronto,Chine Drive,16/01/2023
37,***Bachelor/Basement at North York (Yonge-Steeles) For Rent***,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-basement-at-north-york-yonge-steeles-for-rent/1647408127,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ea/eaa6b1ac-d7d3-4d26-9b7f-aa0767490ed5?rule=kijijica-200-jpg,"Furnished Bachelor/Basement For Rent At Yonge/Steeles. 4 Min walk to TTC, 8 min walk to Viva station, 15 Min to Finch station, Close to Centre Point Mall, Canadian Tire, Dollarama, Grocery Stores, ...","$1,300.00",City of Toronto,King Street East,16/01/2023
38,"2 Bed, 2 Bath Leslieville Renovated and Entire Home",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-leslieville-renovated-and-entire-home/1641454098,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/07/0729cbdd-c6c5-43c1-b4e3-3756a4dd34b0?rule=kijijica-200-jpg,"Leslieville living! Beautiful, renovated and spacious 2 bedroom townhome. Main floor is an open concept living and dining. The designer style kitchen has built-in stainless steel appliances, stone ...","$3,995.00",City of Toronto,George Street,16/01/2023
39,Vaughan Jane st/Hwy 7 1+1 BRAND NEW CONDO FOR LEASE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/vaughan-jane-st-hwy-7-1-1-brand-new-condo-for-lease/1647407697,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/81/815dbd81-6b87-4434-85b4-18dcf6a714c2?rule=kijijica-200-jpg,"Brand New 1 Bedroom Plus Den, close to Vaughan Metropolitan Centre subway station, Clear North View, L shape Open Concept Kitchen With Living Room - 525Sq.Ft., Walk In Closet, Ensuite Laundry, ...","$2,500.00",City of Toronto,Finch Avenue West,16/01/2023
40,North Riverdale location! June 1st availability. Amazing home!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/north-riverdale-location-june-1st-availability-amazing-home/1647407537,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5d/5d5a7228-406a-4cde-9680-0c3fe5ca16a6?rule=kijijica-200-jpg,"Furnished. Toronto's best downtown neighborhood (Toronto Life Magazine). MUST BE SEEN! 4 bedrooms or 3 plus office. Includes utilities, Internet, gardening, snow removal, Yamaha piano, Stickley ...","$5,500.00",City of Toronto,Romfield Lane,16/01/2023
41,"Two Rooms at Downtown close to Subway, Eaton center, UofT",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-rooms-at-downtown-close-to-subway-eaton-center-uoft/1647407165,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fe/fe0b060c-8ce1-4174-b43e-6a9425c46bf7?rule=kijijica-200-jpg,"The apartment located at Downtown Dundas, close to subway stations, Eaton center, UofT, AGO, waterfront and street car Price $1100 for each room, furnished, suitable for Students and young ...","$1,100.00",City of Toronto,Parliament Street,16/01/2023
42,"2 Bedroom Condo Unit- 14 York St., Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-condo-unit-14-york-st-toronto/1647406271,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ce/ce4894e3-99b0-4da8-b497-3e26a76f30e1?rule=kijijica-200-jpg,**Prime Location in the heart of Downtown Toronto** 2 bedroom/2 bathroom unit with balcony + 1 locker + 1 parking spot. Bright South East Corner unit with great SE views of the lake! Direct ...,"$3,050.00",City of Toronto,Howard Street,16/01/2023
43,House for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent/1647405719,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a1/a179a396-7a5a-49b9-9b1a-504976e3dad8?rule=kijijica-200-jpg,"One bed room for rent only for female , good location close to bus stop and subway. No pet and no smoking. I am looking for a person who is keeping clean and need a quite environment.",Please Contact,City of Toronto,Queen Street West,16/01/2023
44,Rent a condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-a-condo/1647404875,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/05/0511afda-e88f-4f91-ab16-19d9e9385582?rule=kijijica-200-jpg,Looking for Rent in Condo Look no further than this one This is one is close to Kennedy common and also one minute away from the 401 highway and closer to the hospital as well This is not by real ...,"$2,970.00",City of Toronto,Callender Street,16/01/2023
45,BASEMENT FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent/1647404384,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/61/6150cd18-1723-425a-807d-0bbfe99931ae?rule=kijijica-200-jpg,"Beautiful 3 bedrooms Basement include 2 full washroom , separate laundry, 1 kitchen , 1 big living room and 1 parking lots . Also include all microwave , fridge , stove . Steps to TTC, Shopping , ...","$2,450.00",City of Toronto,Wayside Avenue,16/01/2023
