Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,2 Bedroom unit for rent in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-unit-for-rent-in-scarborough/1646016351,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/91/9145bca9-388a-43f5-9546-4677d9ba8a1d?rule=kijijica-200-jpg,"Looking for a spacious and modern rental unit close to the University of Toronto Scarborough campus or Centennial College (Morningside campus)? Look no further! Our newly-renovated 2-bedroom, ...","$2,600.00",City of Toronto,Queen Street East,04/01/2023
12,Furnished Condo at Friday Harbour,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-condo-at-friday-harbour/1646016240,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/39/397c0498-c4a1-41db-a2eb-16602418e202?rule=kijijica-200-jpg,"Furnished 2 bedroom and 2 bath 830 sq ft Condo, at the all seasons Friday Harbour Resort. The resort is only an hour away from Toronto in Innisfil. The condo is on the second floor with partial view ...","$4,000.00",City of Toronto,Courcelette Road,04/01/2023
13,Beautiful Brand new 2 Bed 2 Bath unit at King and Blue Jays Way,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-brand-new-2-bed-2-bath-unit-at-king-and-blue-jays-way/1646009585,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8c/8c09182c-f4a3-4d0b-b0a9-9fb50fa7fdc7?rule=kijijica-200-jpg,"818 sq ft available February , new unit in Great Gulf Building at 357 King St W","$3,900.00",City of Toronto,Bay Street,04/01/2023
14,Den for rent - Yonge/Eglinton - Midtown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/den-for-rent-yonge-eglinton-midtown/1646008581,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a0/a06558d3-19f3-477d-b1e2-bcc847c5a195?rule=kijijica-200-jpg,It is NOT a room with walls and door. PLEASE READ CAREFULLY! I’m renting out my living room that can be used as a bed room with a twins mattress + room dividers. I do have a den but would like to ...,$650.00,City of Toronto,Dundas Street West,04/01/2023
15,"BRAND NEW, UPPER FL - 2 BEDRM BRIGHT APARTMENT - on The Danforth",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-upper-fl-2-bedrm-bright-apartment-on-the-danforth/1646005220,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3a/3a55b38f-7d97-4f8f-aa3a-b8ee0479c233?rule=kijijica-200-jpg,"Be the 1st to live in our NEWLY renovated gorgeous 2-BDRM apartment on “The DANFORTH"". This bright and open 985 sq ft unit is on the TOP floor of our 3-story building, and boasts gorgeous laminate ...","$2,995.00",City of Toronto,Glencairn Avenue,03/01/2023
16,NEWLY RENOVATED 2 BEDRM APT - Danforth/Broadview Aves,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-2-bedrm-apt-danforth-broadview-aves/1646004696,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c8/c80567c4-d870-41e4-81c1-b97036413590?rule=kijijica-200-jpg,"We have a bright, gorgeous NEWLY RENOVATED 2-BEDRM apt on “The Danforth”, steps away from Broadview. This 980 sq ft unit is on the 2nd floor of a 3-story building, and boasts a beautiful, modern ...","$2,450.00",City of Toronto,Ennerdale Street,03/01/2023
17,1 Bed Condo in North York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-condo-in-north-york/1646003553,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bc/bc48d86f-a639-4f36-871d-90861038328e?rule=kijijica-200-jpg,"A Bright And Comfortable 1 Bed And 1 Bath Condo Unit, Steps Away From Yonge And Finch Subway Station. Comes With 1 Parking And Locker, 9 Ft Ceiling, Granite Kitchen Countertop And Stainless Steel ...","$2,500.00",City of Toronto,Yonge Street,03/01/2023
18,2 Bedrooms @ 18 Yonge Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedrooms-18-yonge-street/1646002121,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/00/0032eb53-377e-4c91-92e2-e33830a32790?rule=kijijica-200-jpg,"Full Amenities Building. 691 Sqft, Spacious 2 Bedroom Corner Unit With 1 Washroom. Laminate Floor. Close To Union Station, Ttc And Subway. Walking Distance From The Lake And Air Canada Centre. Open ...","$2,900.00",City of Toronto,Franklin Avenue,03/01/2023
19,Furnished 1 Bedroom - 1 Bath Condo for Lease! BAY AND COLLEGE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-bedroom-1-bath-condo-for-lease-bay-and-college/1646001280,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ee/ee39f7e3-b664-457e-9738-793310be762c?rule=kijijica-200-jpg,"Feel at home right away in this fully-furnished 1 bedroom condo with a great North-facing view and spacious balcony on the 24th floor. This colourful space is furnished with queen bed, sofa, TV and ...","$2,800.00",City of Toronto,Kingston Road,03/01/2023
20,2 BED 2 Bath Condo near UTSC & Centennial College,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-condo-near-utsc-centennial-college/1639998818,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/83/83454070-9521-4945-975a-e2ed10b66ab1?rule=kijijica-200-jpg,"2 BEDROOM and 2 FULL WASHROOM (4PC) UNIT IN CONDO BUILDING Large, around 1000 square foot, with a large BALCONY!!!  LOCATION! LOCATION! LOCATION! RIGHT CROSS THE CENTENNIAL COLLEGE AND UTSC  ...","$2,750.00",City of Toronto,Valmount Avenue,03/01/2023
21,A bachelor walk-out basement in Yonge-Finch,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/a-bachelor-walk-out-basement-in-yonge-finch/1645999505,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/71/718f5770-7203-4874-bc29-55990b180a63?rule=kijijica-200-jpg,"Bright, Clean, Bachelor walk-out basement located in high demand North York neighborhood. -Main Intersection: Yonge - Finch Minutes walk to Yonge street, public transportation, close to No Frills, ...","$1,600.00",City of Toronto,13th Line,03/01/2023
22,4 bedroom basement duplex high park,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4-bedroom-basement-duplex-high-park/1645998978,,"4 BEDROOM, BASEMENT, KITCHEN, DUPLEX, LARGE FRONT YARD AND BACK YARD GREAT NATURAL LIGHTING PARKING AVAILABLE EXCELLENT TTC BUS SERVICE CONTACT FOR APPOINTMENT DETAILS","$2,800.00",City of Toronto,Taylor Street,03/01/2023
23,3 bedroom duplex high park toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-duplex-high-park-toronto/1645998788,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ca/ca490eba-1b10-47e4-a3ee-c34cba0c02ca?rule=kijijica-200-jpg,"3 BEDROOM, MAIN FLOOR, KITCHEN, LIVING ROOM, DUPLEX, LARGE FRONT YARD AND BACK YARD GREAT NATURAL LIGHTING PARKING AVAILABLE EXCELLENT TTC BUS SERVICE","$3,500.00",City of Toronto,King Street West,03/01/2023
24,36 Park Lawn 1B + parking for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/36-park-lawn-1b-parking-for-rent/1645994248,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d2/d21bb54e-f364-4b42-b123-36d353b10e69?rule=kijijica-200-jpg,"Modern Luxury Building & Unit With Un Obstructed South/West Views Of The Lake ! Amazing Area Easy Access To Downtown Via Gdr Exp Way. Public Transit/Street Car At Doorstep, Walking Distance To Parks, ...","$2,400.00",City of Toronto,Blue Jays Way,03/01/2023
25,Basement for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent/1645993759,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9e/9ec56d7d-9641-4dc4-afb5-bf5b0bf4c114?rule=kijijica-200-jpg,"Two bedroom basement for rent in morning side and Ellesmere. Separate entrance, laundry is shared with landlord. Partially furnished. Kids live upstairs. Indians or Srilankan couples or students are ...","$1,500.00",City of Toronto,Redpath Avenue,03/01/2023
26,2 Bedrooms Available in 3-Bedroom Basement Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedrooms-available-in-3-bedroom-basement-apartment/1645988803,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/97/976d6607-83b1-4004-9e19-0496ab09944f?rule=kijijica-200-jpg,"2 bedrooms available for rent in a 3-bedroom basement apartment. 1 male (student) is occupying 1 bedroom. New and close to highway 401. Few minutes away from shopping centres/plazas (No Frills, ...",Please Contact,City of Toronto,Roehampton Avenue,03/01/2023
27,"Student Rental, Scarborough",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/student-rental-scarborough/1645988591,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/47/47428df3-4322-4b0e-a7c2-884ec958bcdd?rule=kijijica-200-jpg,"Newly renovated condo town house in Scarborough. Master bedroom with en suite - $1,200. Bedroom 1 - $1,100, Bedroom 2 - $900. Bedroom 1 & 2 has a shared washroom. Furnished. Includes utilities. All ...","$1,200.00",City of Toronto,Danforth Avenue,03/01/2023
28,BEACHES BACHELOR (basement) $1400 utl inc ~600 sq ft,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beaches-bachelor-basement-1400-utl-inc-600-sq-ft/1645988407,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/58/584f58bf-6d33-4dbf-8836-048b2d334b14?rule=kijijica-200-jpg,Beaches bachelor basement unit ~ 600 sq ft for $1400/month utl inc Woodbine Ave & Queen St Spacious unit in the Beaches. Bright (4 windows in the unit) and clean. Very comfortable with separate ...,"$1,400.00",City of Toronto,Broadview Avenue,03/01/2023
29,Two BR apartment with separate entrance,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-br-apartment-with-separate-entrance/1645988403,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/55/55ea5ee0-ff07-4a9e-a9a6-3c9bfa45426a?rule=kijijica-200-jpg,"Two BR basement apartment with separate entrance in a very safe, mature, posh and very high demand area of North York for lease is available from Feb. 01, 2023 . Looking for only small family or ...",Please Contact,City of Toronto,Danforth Avenue,03/01/2023
30,1 Bedroom Scarborough Basement Available for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-scarborough-basement-available-for-rent/1645987211,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2a/2aee3ba7-616a-4b0c-a4ee-5b6ec8f5a20f?rule=kijijica-200-jpg,"Looking to have tenants move in after MARCH 3RD. Located close to McCowan and Finch, 1 Bedroom Basement unit available for rent. Clean space and located 5 min. away from both Finch and McCowan bus ...","$1,600.00",City of Toronto,Broadview Avenue,03/01/2023
31,4 BEDROOM 2 BATH HOUSE FOR RENT (FURNISHED),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4-bedroom-2-bath-house-for-rent-furnished/1645984430,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3d/3d56e3c7-898e-4ae3-8bf7-632c7fe5cc41?rule=kijijica-200-jpg,"IF INTERESTED, TEXT ME AT 416.732.1291. 1 YEAR LEASE FURNISHED $4000 UTILITIES NOT INCLUDED 4 BEDROOM, 2 FULL WASHROOM (upper unit only) LOCATION: 89 Lawson Rd, Toronto Ontario M1C2J1 Will need to ...","$4,000.00",City of Toronto,Yonge Street,03/01/2023
32,"Golden Equity Properties at 514-516 Dawes Rd, Toronto East York",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-equity-properties-at-514-516-dawes-rd-toronto-east-york/1616340887,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/98/98df3df1-3f4b-48f0-b6b6-b41d3e0062b4?rule=kijijica-200-jpg,"Golden Equity Properties at 514-516 Dawes Rd, Toronto (East York) 1 bedroom starting at $ 1,500.00 2 bedroom starting at $1,850.00 3 bedroom starting at $2,200.00 Heat included. Excludes electricity ...","$1,500.00",City of Toronto,Holmes Avenue,03/01/2023
33,Rentals at Brentwood Towers - Lascelles - Yonge & Davisville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rentals-at-brentwood-towers-lascelles-yonge-davisville/1631944716,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/30/3019775f-a263-4c06-abf5-289403810580?rule=kijijica-200-jpg,Renovated and spacious apartments can be found at this Midtown site. Brentwood Towers comprises five buildings which are steps from Davisville subway and all the stores and city conveniences provided ...,"$1,960.00",City of Toronto,Finch Avenue East,03/01/2023
34,Basement Apartment FULL HEIGHT CEILINGS,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-full-height-ceilings/1639792817,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0c/0cac7d23-2f34-43a3-aa2e-777f66ccd3f0?rule=kijijica-200-jpg,"Recently renovated full height ceiling, 1 bedroom basement apartment with separate entrance. Available for rent Immediately. Located in the desirable pocket neighborhood, between Leslieville and the ...","$1,850.00",City of Toronto,Middlefield Road,03/01/2023
35,Newly Renovated Beautiful Bachelor Studio in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-beautiful-bachelor-studio-in-scarborough/1645982212,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d0/d086fe6a-89b5-4874-86ce-69ddee4049cb?rule=kijijica-200-jpg,"Basement Studio available in the heart of Scarborough for a working professional / newcomer couple - Current rented Available from Feb 01st. If the Ad is active, it means it is still available. Quiet ...","$1,200.00",City of Toronto,Glenlake Avenue,03/01/2023
36,Studio Condo for Lease Yonge & Dundas,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-condo-for-lease-yonge-dundas/1645981245,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a2/a2fee250-b070-4364-8949-492c5d790d29?rule=kijijica-200-jpg,"Bright and spacious studio Unit, within the sought after Pantages hotel with all its amenities. This unit is on the 10 floor No Balcony This unit has a walkscore of 99, with everything within a 5min ...","$1,999.00",City of Toronto,Pacific Avenue,03/01/2023
37,Lease Takeover - 1br,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lease-takeover-1br/1645974673,,"Summerhill lease takeover, 1 bed 1 bath 1700 Transfer date TBA but either Feb 1 or Mar 1 Located on Avenue walking distance to Summerhill station Walking distance to Yorkville and UofT Need good ...","$1,700.00",City of Toronto,Ellesmere Road,03/01/2023
38,1 bed room Apartment for rent $800 monthly,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-room-apartment-for-rent-800-monthly/1645973708,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3d/3df727a5-9325-499b-99f1-585faa343857?rule=kijijica-200-jpg,"I am a professional engineer, non smoker,50+years old male. I have two bed room apartment is Scarborough. I am living in one, looking for an Indian male to rent out the other room. 24 hours bus ...",$800.00,City of Toronto,Mornelle Court,03/01/2023
39,"1 BR 1 Ba, Downtown Toronto condo with all amenities. unfurnishe",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-br-1-ba-downtown-toronto-condo-with-all-amenities-unfurnishe/1645973356,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6f/6f3a587b-29b8-45e3-afce-bfca21236fb6?rule=kijijica-200-jpg,"Luxury condo located in the heart of the Entertainment District. One block to the PATH, the Spadina or King Streetcar, and three blocks from the King subway station. One block from Rogers Center. ...","$2,400.00",City of Toronto,Wilfred Avenue,03/01/2023
40,"2 BDR (master with Walk-in Closet) 2 Full Bath, 1 Den (Downtown)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdr-master-with-walk-in-closet-2-full-bath-1-den-downtown/1645972864,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b2/b28640b1-dee9-4b17-8d0e-73e7eced2a3f?rule=kijijica-200-jpg,"2 BDR (master with walk-in closet), 2 Full Bath, 1 Den (Office Space) ~812 SQFT ~1 Parking Space & 1 Locker (not included) ~Utilities Included ~Laundry in unit ~Walking distance to Union Station ...","$3,300.00",City of Toronto,Holmes Avenue,03/01/2023
41,3 Bedroom Basement for rent in Prime Location,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-basement-for-rent-in-prime-location/1645970456,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c7/c7ae8dd2-653f-4178-8806-402ff96dbe4d?rule=kijijica-200-jpg,"Located Near Kennedy Stations, close to many amenities. Massive basement you do not want to miss out! rent + 30% utilities, prefer students or working professionals.","$2,000.00",City of Toronto,The Queensway,03/01/2023
42,4 Bedroom Home in the Heart of Corso Italia,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4-bedroom-home-in-the-heart-of-corso-italia/1645969239,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ad/ad6c4a3c-0ed0-4265-8c48-b8d26586cbc9?rule=kijijica-200-jpg,"Expansive Family Home In Earlscourt. 4 Bed 2 Bath Full House Rental W/ Ample Living Space. Hardwood & Parquet Flooring On Main Level W/ Spacious Living, Dining & Rare Family Rooms. Great Sized Eat-In ...","$4,300.00",City of Toronto,Coe Hill Drive,03/01/2023
43,Spectacular 2 Bedroom Unit in Heart of Roncesvalles,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spectacular-2-bedroom-unit-in-heart-of-roncesvalles/1645967721,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ee/eee2ac12-8f31-454a-b82b-580168388fbf?rule=kijijica-200-jpg,"Spectacular restoration in the heart of Roncesvalles Village in a custom-built century home featuring two bedrooms, 2 private entrances, private deck, huge backyard and garage parking/ storage. ...","$3,495.00",City of Toronto,The Queensway,03/01/2023
44,Rent biotechnology life science lab bench in S_LAB $2500 /month,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-biotechnology-life-science-lab-bench-in-s_lab-2500-month/1580199255,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/45/454e6275-987e-4fd0-9a84-7d98e59fa413?rule=kijijica-200-jpg,"SYNHITECH INC provides Limited biotechnology, life science laboratory space + office for two researcher +shared equipment including: floor centrifuge, floor shaker incubator, Incubators, laminar ...","$2,500.00",City of Toronto,Coe Hill Drive,03/01/2023
45,20 St. Patrick St. - 1 Bedroom Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/20-st-patrick-st-1-bedroom-apartment/1505784029,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/65/65d32845-086f-4ad6-b405-6386f6800b06?rule=kijijica-200-jpg,"Starting from $2,150.00! This building has a truly spectacular view! Large balconies with stunning views of the Toronto skyline. Perfect for entertaining. Close to public transit, and Central air ...","$2,150.00",City of Toronto,Park Lawn Road,03/01/2023
