Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,"10, 40 & 50 Carabob Court - Two Bedroom Apartment Apartment for",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/10-40-50-carabob-court-two-bedroom-apartment-apartment-for/1634107483,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9d/9d7b7bef-c7a5-4f36-80d3-4a30243ff0e2?rule=kijijica-200-jpg,"At Carabob Court, we offer you comfort and economy in an attractive setting, with large suites. Steps to schools, Agincourt Library, shopping, banks, medical offices, and countless other amenities. ...","$2,425.00",City of Toronto,Mount Pleasant Road,20/01/2023
12,Spacious 3 Bedroom Unit - Partially Renovated,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-3-bedroom-unit-partially-renovated/1591721488,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/98/986ca993-55d8-4e79-90ba-fec79589fa1e?rule=kijijica-200-jpg,"Our Three Bedroom suites are large and welcoming! This unit has been proven to be our most popular space. This suite is complete with hardwood flooring, three bedrooms, two full bathrooms, a large ...","$2,700.00",City of Toronto,Elm Avenue,20/01/2023
13,1 Bedroom Apartment for Rent in Etobicoke Kingsway Neighbourhood,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-in-etobicoke-kingsway-neighbourhood/1641537090,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/61/61ee864e-4d1e-4240-a0ff-9bdd2ae75e50?rule=kijijica-200-jpg,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...","$1,650.00",City of Toronto,The Kingsway,20/01/2023
14,Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1647819443,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/40/407ed197-de2e-49ca-ac67-1db75d66e949?rule=kijijica-200-jpg,"1 bedroom apartment for rent. Walking distance to Dufferin and St. Clair. $2000.00 a month with utilities included. For more information, please call Franca at 416-746-4747 or 647-881-2096","$2,000.00",City of Toronto,Bexhill Court,20/01/2023
15,Kennedy/Sheppard 2+1 高档公寓 出租 三月或以后,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/kennedy-sheppard-2-1/1647817841,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0e/0efb67cd-2d14-42da-84ed-eedb8b666816?rule=kijijica-200-jpg,"225 Village GreenSqure, 中高层， 新建高档公寓2卧2卫加大窗户的大办公室， 东南角两面大阳台。带地下停车位和Rogers 千兆网。 小区内有托儿所 小杂货店等 3月1号起。 欢迎新移民家庭 Must See! Beautiful 2+1 Corner Unit By Tridel. Unobstructed South-East View. Excellent ...","$3,095.00",City of Toronto,Weston Road,20/01/2023
16,1 Bedroom Ground Floor for rent - Available March 1st - $1750,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-ground-floor-for-rent-available-march-1st-1750/1647813798,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/51/51254517-0783-44d5-92af-ecfd621d111f?rule=kijijica-200-jpg,"Hi, One bedroom plus big hall is available for rent in quiet Guildwood area from March 1st. Near Centennial College. Students are welcome. Please share your details. Thanks","$1,750.00",City of Toronto,Coulter Avenue,20/01/2023
17,YONGE/SHEPPARD 2 BEDROOMS 2 BATHS UNIT FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-sheppard-2-bedrooms-2-baths-unit-for-rent/1647813765,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cf/cf482b3b-e85e-4b36-9968-ff7871847e47?rule=kijijica-200-jpg,"Prime Location! Welcome To This Spacious, Bright And Quiet Corner Unit With 9' Ceilings At The Coveted Broadway Condos! Newly Upgraded Flooring, Kitchen, Range Hood, Bathroom. Enjoy Beautiful ...","$3,200.00",City of Toronto,Bayview Avenue,20/01/2023
18,"Brand New Upscale Tridel Condo 1+1, 2 baths, 1 parking, 1 locker",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-upscale-tridel-condo-1-1-2-baths-1-parking-1-locker/1647813331,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/39/396df3b4-5654-4a33-bb47-fe268408a912?rule=kijijica-200-jpg,"Brand New Upscale Tridel Scala Condo 1+1 bedrooms, 2 bathrooms, 1 parking, 1 locker available for AAA tenants. Den is big enough as a second bedroom. Comes with lots of upgrades, including appliances ...","$2,500.00",City of Toronto,Airdrie Road,20/01/2023
19,House for rent near Kleinburg,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-near-kleinburg/1647811682,,Single family detached home near Kleinburg available for rent z,Please Contact,City of Toronto,Bonis Avenue,20/01/2023
20,Beautiful 3 bedroom apartment (*utilities/wifi included),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-3-bedroom-apartment-utilities-wifi-included/1647810932,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/da/da1b254e-bb68-4b2e-afc3-eccd70679bd7?rule=kijijica-200-jpg,Beautiful spacious 3 bedroom legal basement apartment in a family friendly neighbourhood. Price includes: all or the utitilies and high speed wifi. Looking for no more than 3 adults or a family to ...,"$2,300.00",City of Toronto,Carabob Court,20/01/2023
21,"Available Penthouse for March 1st, 2023 at Branson Tower",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/available-penthouse-for-march-1st-2023-at-branson-tower/1647809999,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/db/dbfbab85-d72a-4d00-84e7-4cff6494062e?rule=kijijica-200-jpg,"Bright and spacious fully renovated Penthouse with 3bedroom + 2 bathroom , 2 Large Balcony, Large living room, 2 walk in closet /Storage room, brand new kitchen and Appliances; Fridge, Stove & ...","$3,500.00",City of Toronto,Graydon Hall Drive,20/01/2023
22,2 rooms for rent in Finch & donmills house,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-rooms-for-rent-in-finch-donmills-house/1647809534,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/01/010820cd-d40a-4242-a003-a8c70cabb365?rule=kijijica-200-jpg,"Located on the Second Floors of detached house, a shared walking-in bathroom only used by 2 rooms. Shared kitchen. close to Finch & Don mills intersection 3 min Walk to TTC bus stop, 939/925/90 ...",$900.00,City of Toronto,Graydon Hall Place,20/01/2023
23,One Bedroom For Rent at Two St. Thomas - 2 St. Thomas Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-for-rent-at-two-st-thomas-2-st-thomas-street/1647495523,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8b/8b38cf46-8234-41dc-87a1-0c7f17ebde08?rule=kijijica-200-jpg,"This suite includes heated floors and custom California Closets. Building Overivew Place yourself in the epitome of elegance at Two St. Thomas. An expression of timeless architecture, you will enjoy ...","$4,310.00",City of Toronto,The Kingsway,20/01/2023
24,One Bedroom For Rent at 99 Gerrard West - 99 Gerrard Street West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-for-rent-at-99-gerrard-west-99-gerrard-street-west/1647498197,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/15/157811fc-3ca4-469f-a615-6a04ff56c239?rule=kijijica-200-jpg,"99 Gerrard West has everything you need to keep up with the vibrant action of Downtown Toronto. Every suite has been thoughtfully designed with modern finishes, featuring bright spacious living ...","$2,540.00",City of Toronto,Bexhill Court,20/01/2023
25,Penthouse Collection For Rent at 77 Gerrard West - 77  Gerrard S,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/penthouse-collection-for-rent-at-77-gerrard-west-77-gerrard-s/1647495923,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9e/9e290ef1-a554-484b-b92e-69fedfba2bf8?rule=kijijica-200-jpg,77 Gerrard West is centrally located in downtown Toronto and offers exceptional amenities to elevate your living experience. Our suites are spacious and include generous storage areas. Each suite is ...,"$4,300.00",City of Toronto,Dufferin Street,20/01/2023
26,Two Bedroom + Den For Rent at 77 Gerrard West - 77  Gerrard Stre,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-den-for-rent-at-77-gerrard-west-77-gerrard-stre/1647496422,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/12/12031909-1117-426a-9d86-b919595a5464?rule=kijijica-200-jpg,77 Gerrard West is centrally located in downtown Toronto and offers exceptional amenities to elevate your living experience. Our suites are spacious and include generous storage areas. Each suite is ...,"$3,400.00",City of Toronto,Keywest Avenue,20/01/2023
27,House for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent/1647807451,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0a/0a16aa42-6da6-4f16-8773-16da64a7b206?rule=kijijica-200-jpg,Rent available for 1 people in a 3 person home in a very nice location!!!.. one is a hall -$300 All utilities included along with WIFI. Common kitchen .Car parking available.. Check photos below . ...,$300.00,City of Toronto,Kennedy Road,20/01/2023
28,Fully renovated Walkout basement in Richmond hill for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-renovated-walkout-basement-in-richmond-hill-for-rent/1646498550,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c7/c792f701-50c5-4125-8308-18fb37b38e70?rule=kijijica-200-jpg,"*For rent: Cozy walkout basement with floor-to-ceiling window, excellent lighting and solid wood furniture included. Located in prime Richmond Hill neighborhood. * Very clean unit with large living ...","$1,800.00",City of Toronto,Pently Crescent,20/01/2023
29,Luxury Condo! Amazing Amenities! 1 + 1 Bdrm  - Close to it ALL!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-condo-amazing-amenities-1-1-bdrm-close-to-it-all/1647807121,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/29/294186c8-04d9-4f51-9c11-d94691cf6981?rule=kijijica-200-jpg,In The Heart Of The Financial District In Downtown Core We Present You With A Lovely Modern Luxury Condo! Tastefully Finished Modern 1+1 Den Unit With Laminate Throughout; Functional Layout That ...,"$2,600.00",City of Toronto,Poplar Road,20/01/2023
30,Downtown TMU bachelor unit for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-tmu-bachelor-unit-for-rent/1647806892,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4b/4b937e87-215a-4964-b607-caf87d4edf6d?rule=kijijica-200-jpg,"***All Utilities included*** Welcome 200 Victoria St#1002. Prestigious Pantages Tower For Lease In The Heart Of Downtown Toronto, Much Bigger Than Most Studio In Area,423 Sqft, Just Like A One ...","$2,100.00",City of Toronto,Gardentree Street,20/01/2023
31,"1 BHK, 1 Bathroom - Condo available for Rent in Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bhk-1-bathroom-condo-available-for-rent-in-toronto/1647797829,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ac/ac7a0017-12f9-4332-aaa7-45b3812c78a3?rule=kijijica-200-jpg,"Key features: - Luxury Aqua Condo On Queens Quay, - Roof to Terrace, - Guest Suite, - Fitness Center, - BBQ, Patio, - 24 Hour Concierge, - TTC at Doorstep, - Close to the University Of Toronto, - ...","$2,300.00",City of Toronto,Beecroft Road,20/01/2023
32,Unit for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/unit-for-rent/1647802152,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3c/3cf0f4ef-cb38-444e-9f1f-f84f5d7fcac0?rule=kijijica-200-jpg,"Close to U of T Scarborough and Centennial College, 10 minutes walk to beach. 2 Bedroom, 1 Bathroom, 1 Parking, Large living room, Separate laundry, fiber internet, new kitchen, fresh paint, ...","$1,900.00",City of Toronto,North York Boulevard,20/01/2023
33,Luxurious 2 Bedroom 1 Bath Apartment in the Heart of Ossington,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxurious-2-bedroom-1-bath-apartment-in-the-heart-of-ossington/1647806396,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a9/a98ecd62-d3d1-4122-80dc-29a3c8e0205c?rule=kijijica-200-jpg,We have 2 Luxurious 2 Bedroom 1 Bath Apartments in the Heart of Ossington. They have been completely renovated with high-quality finishes and large windows for lots of daylight. Please note the ...,"$3,000.00",City of Toronto,Godstone Road,20/01/2023
34,1BR Newly Renovated Basement Apt in the Junction,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1br-newly-renovated-basement-apt-in-the-junction/1647805721,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/37/3757ab12-fa6c-4d4c-a01e-4c2ceddd79cc?rule=kijijica-200-jpg,"-1 Bedroom, 1 Bathroom. -Brand new kitchen and appliances (fridge/freezer, stove top, microwave, countertop oven) -Brand new 3-piece bathroom (sink, toiler, shower) -Shared washer & dryer. -Utilities ...","$1,650.00",City of Toronto,Fairview Mall Drive,20/01/2023
35,Spacious One Bedroom Condos Starting At $2100 In Scarborough!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-one-bedroom-condos-starting-at-2100-in-scarborough/1647804116,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/77/77b98bd3-f944-4ecc-a7c2-e334e230e9fe?rule=kijijica-200-jpg,"Close To Pacific Mall, Ttc, Supermarket T&T, Restaurants, parks and Library! Lots of inventory available. Please contact me at (647)-493-0051 for more information",Please Contact,City of Toronto,Islington Avenue,20/01/2023
36,"3 bedrooms, 2 washrooms  new brand Condo $3950",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedrooms-2-washrooms-new-brand-condo-3950/1646418242,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6e364c51-7d25-423c-80af-02f0bff4f0e6?rule=kijijica-200-jpg,"Brand New Lake View Condo With Unobstructed, Never Lived In, Three Bedroom Two Bathroom Suite At Liberty Market Tower. Bright And Spacious With A Beautiful View Of The Lake In Every Room. 1 Parking ...","$3,950.00",City of Toronto,Sonoma Boulevard,20/01/2023
37,Dupont and Dufferin - 2 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/dupont-and-dufferin-2-bedroom-apartment-for-rent/1647803156,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/99/9939523a-8dea-4775-ba65-eb9b906edf60?rule=kijijica-200-jpg,"2 Bedroom apartment with separate and private entrance. Bathroom, kitchen, and separate bright living room on the second floor with in suite stairs to the third floor with two bedrooms. $1900/month ...","$1,900.00",City of Toronto,Canlish Road,20/01/2023
38,Newly renovated 3 bedrooms 2 bathrooms at Donmills/Mcnicoll,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-3-bedrooms-2-bathrooms-at-donmills-mcnicoll/1647802606,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fb/fb29d187-b19a-40d8-b6a4-f8a5b6b32dc3?rule=kijijica-200-jpg,Monthly Rent: 2500+45%utilities for Max 3 people 2700+45%utilities for 4 people 2900+50%utilities for 5 people Features Include: - Bedroom: 3 - Washroom: 2 - Kitchen: 1 - Laundry: Washer & Dryer ...,"$2,500.00",City of Toronto,Merryfield Drive,20/01/2023
39,"Forest Hill Apartment Unit - Just Renovated (1,157 sf)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/forest-hill-apartment-unit-just-renovated-1-157-sf/1647796127,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7a/7ac2730d-0c02-4292-8000-da8d6a6800b3?rule=kijijica-200-jpg,"Forest Hill Apartment Unit - Just Renovated (1,157 sf) Gorgeous 3 Bedroom Plus Den, 1 Bathroom Unit In The Heart Of Forest Hill South, Located At Bathurst And Eglinton. Just Steps To The Eglinton ...","$4,250.00",City of Toronto,Finch Avenue West,20/01/2023
40,Spacious Sublet in Beaconsfield / Parkdale,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-sublet-in-beaconsfield-parkdale/1647800639,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2c/2cc0dcbf-d2a9-4895-9b4e-4e44cc11f030?rule=kijijica-200-jpg,"SUBLET FOR APRIL AND MAY We're looking for someone(s) to sublet our home while we're away. Beautiful, spacious (~1000 sq. foot) fully furnished 2-bedroom apartment with a separate sunroom set up as ...",Please Contact,City of Toronto,Torresdale Avenue,20/01/2023
41,2 Bedroom Suite in the Heart of the Yonge & Eglinton Corridor,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-suite-in-the-heart-of-the-yonge-eglinton-corridor/1640222581,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9b/9b8ea79b-2a39-4400-9c5d-65d93ac1a31a?rule=kijijica-200-jpg,"2 Bedroom Suite in the Heart of the Yonge & Eglinton Corridor Located in midtown Toronto, this property boasts private balconies, central air-conditioning, laundry facilities (on-site) and newly ...","$3,000.00",City of Toronto,Brahms Avenue,20/01/2023
42,1 Bedroom Suite in the Heart of the Yonge & Eglinton Corridor,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-suite-in-the-heart-of-the-yonge-eglinton-corridor/1640222615,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1b/1ba0393d-a74c-45a8-8914-06d78e526eda?rule=kijijica-200-jpg,"1 Bedroom Suite in the Heart of the Yonge & Eglinton Corridor Located in midtown Toronto, this property boasts private balconies, central air-conditioning, laundry facilities (on-site) and newly ...","$2,000.00",City of Toronto,Rameau Drive,20/01/2023
43,1 Bedroom Suite in the Heart of the Yonge & Eglinton Corridor,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-suite-in-the-heart-of-the-yonge-eglinton-corridor/1640222618,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/dc/dcb93a6f-f80b-480b-a29e-5e300cc1ef6b?rule=kijijica-200-jpg,"1 Bedroom Suite in the Heart of the Yonge & Eglinton Corridor Located in midtown Toronto, this property boasts private balconies, central air-conditioning, laundry facilities (on-site) and newly ...","$2,000.00",City of Toronto,Charles Street West,20/01/2023
44,Gorgeous Lower Level 2 Bed - Short Term Rental,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/gorgeous-lower-level-2-bed-short-term-rental/1646288845,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5b/5b29440f-401d-4f65-8a0a-c93b7bde77c8?rule=kijijica-200-jpg,"Gorgeous Lower Level 2 Bed - Short Term Rental Beautiful Brand new construction with high end finishes Private entrance with walkout to backyard overlooking ravine Ensuite Laundry, Full Kitchen, ...","$2,345.00",City of Toronto,St Thomas Street,20/01/2023
45,1 bedroom walkout Basement in Prime Location.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-walkout-basement-in-prime-location/1646288981,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5f/5f35717c-0e48-4218-be16-b3d297b7898d?rule=kijijica-200-jpg,"1 bedroom walkout Basement in Prime Location. $1945 included all utilities Walkout basement that has recently been renovated. Awesome area, close to transit and highways All Utilities Included! ...","$1,945.00",City of Toronto,Elizabeth Street,20/01/2023
