Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,2 Bedroom 1 Bathroom Available Now!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-1-bathroom-available-now/1641715486,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c1/c176abcf-694c-4e6d-b3e0-d6df3e0f086d?rule=kijijica-200-jpg,Modern 2-bedroom 1-bathroom 891 sqft. suite on the 25th floor available immediatlely for $2650+ Hydro. The Davisville Village Community is a popular neighbourhood located close to the Davisville ...,"$2,650.00",City of Toronto,Bathurst Street,21/01/2023
12,Fully Furnished 3 Bedroom House with Backyard and Garage Parking,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-3-bedroom-house-with-backyard-and-garage-parking/1641678689,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ea/ea13f6bb-e8aa-4461-b00f-2a8d8c46c4d9?rule=kijijica-200-jpg,"FURNISHED 3 BEDS 1 BATH HOUSE 1200 SQ. FT. Toronto Furnished House Rental - 3 Bed 1 Bath Home in Old Toronto with a Patio $4,595 /month Available: Immediately Min 6 Month 23 Gordon St Toronto FOR ...","$4,595.00",City of Toronto,Bruyeres Mews,21/01/2023
13,"2 Bdrm available at 500 Murray Ross Parkway, North York",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-available-at-500-murray-ross-parkway-north-york/1644990862,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4a/4a5354d0-0e32-4314-aecb-86157dd6ccb0?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/apartments-for-rent/north-york-on/murray-ross-apartments/ Located on a beautiful cul-de-sac with a great ravine setting, Murray Ross Apartments is a short ...","$2,420.00",City of Toronto,Bathurst Street,21/01/2023
14,2 Bedroom 2 Washroom Condo For Rent by Kennedy & Hwy 401,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-washroom-condo-for-rent-by-kennedy-hwy-401/1647929684,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b7/b73ea16c-f194-4e3a-a777-5bf5b8dba08d?rule=kijijica-200-jpg,"2 Bedroom, 2 Washroom Condo for rent 8 Mondeo Drive - Tridel Built Luxury Condo - Mondeo Springs - Premium corner end unit Superb Location (Birchmount and Ellesmere) Bright and Spacious! 2 Bedrooms, ...","$2,750.00",City of Toronto,Carr Street,21/01/2023
15,"AVENUE RD,-LAWRENCE=BACHELOR APT",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/avenue-rd-lawrence-bachelor-apt/1647929380,,BACHELOR APT ABOVE STORE-SUITABLE FOR SINGLE MALE-AT TTC STOP,"$1,095.00",City of Toronto,Davisville Avenue,21/01/2023
16,"Studio apartment separate , don mills and York mills, main floor",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-apartment-separate-don-mills-and-york-mills-main-floor/1647929111,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/65/65b40a6b-c395-487d-ac21-246fec364d93?rule=kijijica-200-jpg,Separate entrance studio apartment close to Don mills are York mills area. All included except tv cable and no washer / dryer. For single occupancy . Employment letter and references required. ...,"$1,200.00",City of Toronto,Acacia Road,21/01/2023
17,"Bloor/Ossington 2 bedroom apartment, main floor - Open House",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bloor-ossington-2-bedroom-apartment-main-floor-open-house/1647434627,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b16ca4bc-46c5-4ad2-a036-008bf1370357?rule=kijijica-200-jpg,"Open house this Sunday (January 22) from 3 to 5PM. BRIGHT AND UPDATED 2 BEDROOM - Bloor & Ossington - Main floor apartment with private entry, 2 bedrooms (1 large bedroom for queen or king size bed ...","$2,600.00",Toronto,Dufferin Street,21/01/2023
18,3 bedroom detached house (close to lake)  Toronto for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-detached-house-close-to-lake-toronto-for-rent/1647927269,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/79/79800373-9a80-4d67-971f-a3acb3df62bf?rule=kijijica-200-jpg,"Bright and spacious 3 bedrooms detached house (Main Level) located in a safe, inclusive and sought-after neighbourhood. Just steps away from the lake, walking trails and picturesque Guild Park & ...","$2,800.00",City of Toronto,Gordon Street,21/01/2023
19,Renovated 2 bedrooms basement for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-2-bedrooms-basement-for-rent/1647926685,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b6/b674526c-a90f-45d5-ac36-6cf2e6d0452c?rule=kijijica-200-jpg,"Midland and Lowrence Scarborough..price: $1200 per room with one car parking including all utilities.Feb 1 available Good for new immigrant or student/work permit, professional preferred.","$1,200.00",City of Toronto,Sentinel Road,21/01/2023
20,3 BEDROOM SEMI-DETACHED HOUSE IN SCARBOROUGH AVAILABLE FOR LEASE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-semi-detached-house-in-scarborough-available-for-lease/1647926343,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/33/334682ab-b5b3-4ca0-a17b-7302a932da9c?rule=kijijica-200-jpg,"71 Phalen Crescent, Toronto, Ontario AVAILABLE FOR LEASE NOW Beautiful 3 bedroom 3 bathroom semi-detached house located in a family neighbourhood (Prime location) with every convenience nearby, 1 ...","$2,900.00",City of Toronto,Murray Ross Parkway,21/01/2023
21,"Fully Furnished Apartment for Lease -2BED/1 Bath, 2 Parking",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-apartment-for-lease-2bed-1-bath-2-parking/1647921809,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4b/4b5d953a-4e6e-437d-b302-4a1643dcef78?rule=kijijica-200-jpg,"Fully Furnished Separate Entrance Basement Unit With Two Bright Bedrooms For Short Term Lease 2 - 4 months $3300/month (min 2 month rental and max 4 months) Available January 30, 2023 to May 30, 2023 ...","$3,300.00",City of Toronto,Ellesmere Road,21/01/2023
22,Basement for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent/1647921794,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/86/867096ec-88ef-4c76-a971-4d1e54de1d5a?rule=kijijica-200-jpg,"NOTE: Please read the entire post before messaging. 2 Bedroom 1 Bath basement apartment for rent with separate entrance. Newly renovated, brand new appliances, close to transit, groceries, pharmacy ...","$1,700.00",City of Toronto,Mondeo Drive,21/01/2023
23,Beautiful Condo Available for Rent on Yonge/Lakeshore,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-condo-available-for-rent-on-yonge-lakeshore/1647886685,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/91/919e550c-46cb-413b-8ed7-e11021f72198?rule=kijijica-200-jpg,"Large 1 bedroom 1 den apartment available for rent in downtown Toronto. Apartment has 2 full bathrooms, a spacious living room, a fully equipped kitchen, and a balcony. Living room offers stunning ...","$2,400.00",City of Toronto,Avenue Road,21/01/2023
24,"Detached 3 Bedroom, 1.5 Bath House - 2 blocks from subway",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/detached-3-bedroom-1-5-bath-house-2-blocks-from-subway/1647891370,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ed/ed7b0a85-794d-4c02-bfed-0dc841a685be?rule=kijijica-200-jpg,"Newly renovated in 2022. 2 blocks from Greenwood subway station. Main floor and second floor of detached house. Main floor (9' ceilings) - living room (15'6"" x 10'), 2 piece powder room, laundry ...","$4,200.00",City of Toronto,Brooke Avenue,21/01/2023
25,Semi-Detached Home for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/semi-detached-home-for-rent/1647899551,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2b/2bdf4c9b-9241-42b4-ba2f-c8de53fb51d3?rule=kijijica-200-jpg,"This listing is for a whole semi-detached home for rent: 2 Bedrooms, 1 Bathroom. Steps to Gerard India Bazaar, walking distance to Danforth and Leslieville, and Monarch Park is less than 5 minutes ...","$3,300.00",City of Toronto,Laurentide Drive,21/01/2023
26,"1 Bed + 1 Den, 2 Bath Condo Rental @ 225 Wellesley St E",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-1-den-2-bath-condo-rental-225-wellesley-st-e/1647901097,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c2/c2e89c99-e395-433b-bb8a-432027bdef1b?rule=kijijica-200-jpg,"**AVAILABLE NOW** Video Tour: https://youtu.be/pI3k8qSCp8g Bright & Spacious 1 BED + 1 DEN, 2 BATH Condo. Nearly 700 Sq.Ft. Of Living Space. Large Bdrm W/ Two Closets & 5Pc Ensuite Bath. Full Size ...","$2,400.00",City of Toronto,3 Valleys Drive,21/01/2023
27,Beautiful 1 Bedroom apartment right at the beach!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-1-bedroom-apartment-right-at-the-beach/1643453677,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b9/b93771fd-7081-4e97-a6f3-46191ae4d5af?rule=kijijica-200-jpg,This spacious 2 Bedroom apartment is a half a block from the beach and right across the street from gorgeous Kew Gardens Park. The views are just amazing! The apartment is in a great quiet building. ...,"$2,200.00",City of Toronto,Hallam Street,21/01/2023
28,"Design South-Facing Studio with Balcony, St-Lawrence Market",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/design-south-facing-studio-with-balcony-st-lawrence-market/1647919546,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/27/27f584c9-6b93-45ee-bb58-a000bdba7b2c?rule=kijijica-200-jpg,"King East design studio, steps from Cabbage Town and Distillery District. Soaring 9 foot exposed concrete ceilings, contemporary Scavolini kitchen with glass tiled backsplash, quartz countertops & ...","$1,950.00",City of Toronto,Concord Avenue,21/01/2023
29,Luxary Basement ! Convenient location for Rent 1999$,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxary-basement-convenient-location-for-rent-1999/1647912983,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/10/1039413d-0894-4115-a54d-9da087382aa6?rule=kijijica-200-jpg,"Luxary Basement, walking distance to Bayview station and Bayview mall plaza , walkout to backyard oasis","$1,999.00",City of Toronto,Danforth Road,21/01/2023
30,3BR 1 WSH Back Unit for Rent - Port Union & Lawrence Area,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3br-1-wsh-back-unit-for-rent-port-union-lawrence-area/1647888049,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ca/cae5f3e2-812f-4f86-a487-b592c4ea4620?rule=kijijica-200-jpg,Back Unit with 3 bedrooms and 1 washroom for rent in high demand Port Union and Lawrence area. Back unit consist of main level and lower level with 3 bedrooms and 1 washroom. Also includes cooler ...,"$2,280.00",City of Toronto,Perivale Crescent,21/01/2023
31,1 BR Condo for rent on 51st Floor with 300 Sq ft of Terrace,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-br-condo-for-rent-on-51st-floor-with-300-sq-ft-of-terrace/1647918865,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/af/af6d1cfd-e712-4b99-baaf-5a1fa5cdca21?rule=kijijica-200-jpg,Midtown 1BR condo on 51st Floor . 550 sq ft Indoor Living + 300 sqft terract 2221 Yonge St. – 51st floor - living in the sky (cover photo was taken by our current tenant - view from the unit balcony) ...,"$2,495.00",City of Toronto,Midland Avenue,21/01/2023
32,2 Bedroom house for rent. Freshly renovated Avail. Immediately,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-house-for-rent-freshly-renovated-avail-immediately/1647379756,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5d/5d34916f-6e59-4948-8eb2-4155d1ef066f?rule=kijijica-200-jpg,"Freshly renovated. Entire detached 2 bedroom 2 bathroom home. Sunny south facing kitchen and backyard. Two bright bedrooms. Additional space in the basement for an office, exercise room or family ...","$3,150.00",City of Toronto,Romulus Drive,21/01/2023
33,SPACIOUS HOUSE FOR RENT AT HWY27/FINCH,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-house-for-rent-at-hwy27-finch/1647916934,,ONLY AVAILABLE FOR FAMILIES. UTILITIES NOT INCLUDED. $4000 PLUS 70% BILL. SPACIOUS 5 BEDROOM BASEMENT AT FINCH & HWY 427. BIG KITCHEN AND LIVING ROOM. 3 FULL WASHROOM. SEPARATE ENTRANCE. SEPARATE ...,"$4,000.00",City of Toronto,Goldhawk Trail,21/01/2023
34,"Walkout basement 2 Bdroom near Jane and finch,North York. Feb 1",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/walkout-basement-2-bdroom-near-jane-and-finch-north-york-feb-1/1647912170,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cc/cca31af4-77f6-45b5-aac3-9f3fca9f980a?rule=kijijica-200-jpg,"Hi 2 BEDROOM walkout basement available in house at Jane/Finch area. Close to York University. Available from February. Brand new flooring, paint, all new locks, cleaned and sanitized. No stairs at ...","$2,300.00",City of Toronto,Pondtail Drive,21/01/2023
35,Room for rent 2BR apartment in Greektown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent-2br-apartment-in-greektown/1647910917,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b0/b0821d4b-4f92-47be-9766-27a3e6318b4b?rule=kijijica-200-jpg,"Hello people, I'm looking for a roommate! It's a 2 BR+1Bath apartment over a commercial. I'm male and career focused working professional . Apartment is located in Greektown(Pape-Mortimer) Rent is ...","$1,200.00",City of Toronto,Maple Leaf Drive,21/01/2023
36,1 Bdrm fully renovated – call (416) 897-9396,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-fully-renovated-call-416-897-9396/1647903997,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4a/4a1cc9eb-24fe-4df7-9115-d97372fcd4ff?rule=kijijica-200-jpg,"Priced at $1,950 for a limited time plus hydro Located on Eglinton just east of Yonge Street Boutique property in the heart of Midtown Stainless steel fridge, stove, dishwasher & microwave Strip ...","$1,950.00",City of Toronto,Veerland Drive,21/01/2023
37,2 Bedroom Basement for Rent in Markham,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-basement-for-rent-in-markham/1647907797,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/de/dea8c7af-90c5-4c02-a704-5c012067b279?rule=kijijica-200-jpg,"Newly Renovated, clean and spacious. - 2 Bedrooms - Full Kitchen with new stove - Full Bathroom - Separate Entrance - Shared Laundry room with other tenant, new washer - Close to grocery stores such ...","$1,800.00",City of Toronto,Kingston Road,21/01/2023
38,Brand New 2 Bedroom 2 Bathroom Condo in E2 Yonge & Eglinton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-2-bedroom-2-bathroom-condo-in-e2-yonge-eglinton/1647044840,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5b/5bc1d6af-7181-4b70-8656-cfa2e5d54640?rule=kijijica-200-jpg,"Be the first to live in suite 4006 at E2 Condos. This brand new 2 bedroom 2 bathroom suite towers over Yonge and Eglinton, with breathtaking views of the city. The suite includes 2 bedrooms, 2 full ...","$2,795.00",City of Toronto,Rosebank Road,21/01/2023
39,Renovated Bachelor Suites,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-bachelor-suites/1647904448,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/41/41f76e89-8130-4079-9113-79b8e04d17a9?rule=kijijica-200-jpg,Newly renovated bachelor units located in the heart of Toronto's Midtown community. Midtown Toronto has always been considered an ideal option when looking to be close to the downtown core. The ...,"$1,650.00",City of Toronto,Lake Shore Boulevard East,21/01/2023
40,"Furnished 1 Bed, parking, patio, modern condo, Little Italy",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-bed-parking-patio-modern-condo-little-italy/1645371603,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/33/337a44a7-6ebf-4bb2-89d3-a9b9164442da?rule=kijijica-200-jpg,"This modern and fully furnished 1 bedroom condo in the heart of Little Italy in Toronto is available for rent and includes all utilities - heat, water, hydro, and internet. This corner unit boasts a ...","$3,400.00",City of Toronto,Lake Shore Boulevard West,21/01/2023
41,1 bdrm @ Avenue & St. Clair - 1 month free!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-avenue-st-clair-1-month-free/1647904027,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/00/00370e55-6c40-461f-9716-e097a33b72c6?rule=kijijica-200-jpg,"This fully renovated 1 bedroom in this desirable Forest Hill location is priced at $2,250 plus personal hydro Stainless steel fridge, stove, dishwasher, microwave Quartz Counter tops, modern ceramics ...","$2,250.00",City of Toronto,Felstead Avenue,21/01/2023
42,Upgraded Studio In Downtown Toronto/Queen and Yonge,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/upgraded-studio-in-downtown-toronto-queen-and-yonge/1647903358,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8f/8f495917-0113-4b1c-a99c-03d98e8f7f34?rule=kijijica-200-jpg,• Enjoy Breathtaking Unobstructed Views In Downtown Toronto From This Unique Upgraded Studio On The 53rd Floor With Builder Upgrades • One (1) Double Size Locker Included • A Functional Open Concept ...,"$2,200.00",City of Toronto,Lamb Avenue,21/01/2023
43,357 King st. W 3B+2B brand new high-end condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/357-king-st-w-3b-2b-brand-new-high-end-condo/1647902106,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/73/735a18f9-dafb-4c0a-9d67-fc76eb2bc0cb?rule=kijijica-200-jpg,"Beautiful And Functional 1095 S.Fl 3 Bedroom Design In Great Gulf's Iconic 357 King West., Unobstructed Cn Tower Views From 2 Bedrooms And Premium Details Such As 9 Ft. Smooth Finish Ceilings And ...","$4,200.00",City of Toronto,Walpole Avenue,21/01/2023
44,3Bedroom Townhouse Short-term Rental,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3bedroom-townhouse-short-term-rental/1647362544,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d1/d1e7f05b-1c70-4763-9d73-4b04e4e55154?rule=kijijica-200-jpg,"Located at 100 River street, Toronto, 3Bedroom Town house for rental, entire lease or sub-lease.","$4,800.00",City of Toronto,Highfield Road,21/01/2023
45,"Kingston Heights Condo -  3311 Kingston Road, Renovated",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/kingston-heights-condo-3311-kingston-road-renovated/1647899181,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d3/d346b7e5-697a-473b-b9a0-b61f7007ce5f?rule=kijijica-200-jpg,"This is a spacious condo apartment with a large bedroom, 1 full bathroom, large windows, and lots of storage space (several closets). There are new ceramic tiles throughout, and new stainless steel ...","$1,800.00",City of Toronto,Wellesley Street East,21/01/2023
