Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Beautiful lake views penthouse 2 bed 2 bath,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-lake-views-penthouse-2-bed-2-bath/1647860250,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bd/bdacdf4e-74b8-40af-b253-617a237af19d?rule=kijijica-200-jpg,"Stunning lake views at this 2 bedroom 2 bathroom penthouse on queens quay. Oversized living space with floor to ceiling windows. Primary features walk-in closet, jacuzzi bathtub. Parking included, ...","$4,400.00",City of Toronto,Wilfred Avenue,21/01/2023
12,Residence 11 For Rent at Novus - 25 Ordnance Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/residence-11-for-rent-at-novus-25-ordnance-street/1647844395,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/74/744dd808-46cb-4c3a-84ff-68632facbec9?rule=kijijica-200-jpg,Experience Novus - a new rental community in the heart of Liberty Village offering hotel-like amenities and thoughtfully designed suites. Our multi-level amenity spaces include two expansive ...,"$3,195.00",City of Toronto,Hillcrest Avenue,21/01/2023
13,City Home 15 For Rent at Novus - 25 Ordnance Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/city-home-15-for-rent-at-novus-25-ordnance-street/1647844400,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/14/1437497d-6acd-4e35-9727-7a4d45d15329?rule=kijijica-200-jpg,Experience Novus - a new rental community in the heart of Liberty Village offering hotel-like amenities and thoughtfully designed suites. Our multi-level amenity spaces include two expansive ...,"$7,000.00",City of Toronto,Brahms Avenue,21/01/2023
14,1475 King street West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1475-king-street-west/1505787048,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/95/95ab7df0-7f47-4841-bfc8-95b3989a6619?rule=kijijica-200-jpg,"Beautiful heritage 1 and 2-bedroom apartments. 1 bedroom starting at $ 1,500.00 and up 2 bedrooms starting at $ 1,800.00 and up 3 bedrooms starting at $ 1,900.00 and up, excludes hydro and water. ...","$1,500.00",City of Toronto,Artisan Place,21/01/2023
15,Golden Equity Property at 51 McMurchy Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-equity-property-at-51-mcmurchy-apartment/1524684771,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/01/010d2eb3-7fce-40ef-81ef-36cce0858414?rule=kijijica-200-jpg,"Beautiful 1, 2 & 3-Bedroom Renovated Units, for rent. Situated in a quiet Residential Area, bright and clean apartment located in Brampton, ON L6X 1X7. Its close-by Chris Gibson parks, North Mill ...","$1,500.00",City of Toronto,Beecroft Road,21/01/2023
16,1 bdrm condo with underground parking in downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-condo-with-underground-parking-in-downtown-toronto/1647855819,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9b/9bfcc949-3e17-4787-a0ba-1ac8b2046f48?rule=kijijica-200-jpg,"Gorgeous Luxury One Bedroom and one washroom with 1 UNDERGROUND PARKING in The Heart Of Downtown Toronto's Most Exhilarating Neighborhood. Bright, Open Concept With Functional Layout. Modern Design ...","$2,450.00",City of Toronto,North York Boulevard,21/01/2023
17,1 BEDROOM APARTMENT FOR RENT - 1385 Midland,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-1385-midland/1647843840,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c1/c18b3c47-f23e-4e99-a701-2971d5ec0fc3?rule=kijijica-200-jpg,"Welcome to 1385 Midland! APARTMENTS AVAILABLE FOR RENT, PRICES STARTING AT: 1 BEDROOM: $1,800 - 2,000 This Scarborough location is on the east side of Midland Avenue, south of Lawrence Avenue East. ...",Please Contact,City of Toronto,Cosburn Avenue,21/01/2023
18,"2 Bdrm available at 25 Bay Mills Boulevard, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-available-at-25-bay-mills-boulevard-toronto/1647844454,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/62/625b16f4-0ac4-4894-b147-5a564db80da5?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/bay-mills-apartments/ These well-located apartments are in a great neighbourhood at Sheppard & Warden. We share our area with ...,"$2,310.00",City of Toronto,Rednor Road,21/01/2023
19,Riverview: Apartment for rent in Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/riverview:-apartment-for-rent-in-toronto/1647844070,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d6/d67740fa-b2d4-455f-a06e-b7cb7a15fb2d?rule=kijijica-200-jpg,"Ideal for commuters, Riverview Apartments offers easy access to downtown Toronto in a more serene location. Located in the city's northwest neighbourhood of Humber Heights-Westmount, residents will ...","$2,499.00",City of Toronto,Strachan Avenue,21/01/2023
20,City Home 07 For Rent at Novus - 25 Ordnance Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/city-home-07-for-rent-at-novus-25-ordnance-street/1647844438,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/73/73f9ea19-306c-437c-9388-d152372375e3?rule=kijijica-200-jpg,Experience Novus - a new rental community in the heart of Liberty Village offering hotel-like amenities and thoughtfully designed suites. Our multi-level amenity spaces include two expansive ...,"$5,300.00",City of Toronto,Ordnance Street,21/01/2023
21,TWO  3 BEDROOM APARTMENTS - VICTORIA PARK AND SHEPPARD,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-3-bedroom-apartments-victoria-park-and-sheppard/1646794084,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ea/ea6de29b-2278-4cdf-bd42-22e617d54610?rule=kijijica-200-jpg,"TWO SEPARTE 3 BEDROOM SPACIOUS MAIN FLOOR APARTMENTS SIDE BY SIDE IN BUBGALOWS WITH LARGE KITCEN AND LIVING ROOM, BALCONY AND SIDE YARDS CLOSE TO TRANSIT ,SCHOOLS AND SHOPPING, PARKING FOR 3 CARS PER ...","$2,900.00",City of Toronto,King Street West,21/01/2023
22,"2 Bdrm à louer au 25 Bay Mills Boulevard, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-25-bay-mills-boulevard-toronto/1647845638,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4d/4daf8e54-a263-46b2-87c5-33ec6f70a47d?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/bay-mills-apartments/ These well-located apartments are in a great neighbourhood at Sheppard & Warden. We share our area ...,"$2,310.00",City of Toronto,Beaty Avenue,21/01/2023
23,Apartments Available for Rent - 156 Kingston,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartments-available-for-rent-156-kingston/1647843793,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8d/8dfe8ec2-be04-4051-8f81-19919e06bc7c?rule=kijijica-200-jpg,"Welcome to 156 Kingston! APARTMENTS AVAILABLE FOR RENT, PRICES STARTING AT: 1 BEDROOM - $1,650-1,750 This east Toronto location is north of Dundas Street East, on the west side of Kingston Rd. Enjoy ...",Please Contact,City of Toronto,Queen Street West,21/01/2023
24,"2 Bdrm à louer au 2180, 2190 Weston Road , North York",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-2180-2190-weston-road-north-york/1647845231,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/11/1197c172-5475-4998-9af6-cb3e871e7fab?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/north-york-on/south-garden-apartments/ Conveniently located at Weston Road and Lawrence, South Garden Apartments offers high quality ...","$2,460.00",City of Toronto,McMurchy Avenue South,21/01/2023
25,Two Bedroom For Rent at 99 Gerrard West - 99 Gerrard Street West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-for-rent-at-99-gerrard-west-99-gerrard-street-west/1647844416,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/04/04bc768d-7fa1-4b1e-af88-9ffbe5337862?rule=kijijica-200-jpg,"99 Gerrard West has everything you need to keep up with the vibrant action of Downtown Toronto. Every suite has been thoughtfully designed with modern finishes, featuring bright spacious living ...","$3,525.00",City of Toronto,Dundas Street East,21/01/2023
26,Two Bedroom For Rent at 99 Gerrard West - 99 Gerrard Street West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-for-rent-at-99-gerrard-west-99-gerrard-street-west/1647844394,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5f/5ff7cf44-d9cd-4239-861b-b52bce7d1b54?rule=kijijica-200-jpg,"99 Gerrard West has everything you need to keep up with the vibrant action of Downtown Toronto. Every suite has been thoughtfully designed with modern finishes, featuring bright spacious living ...","$3,095.00",City of Toronto,Jarvis Street,21/01/2023
27,Cabbagetown Rental,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/cabbagetown-rental/1646240945,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ee/ee1c652b-87fa-492f-9ef9-dd53c85c05e6?rule=kijijica-200-jpg,Newly Renovated Large 1 Bedroom in the Heart of Cabbagetown.,"$2,650.00",City of Toronto,Midland Avenue,21/01/2023
28,Liberty Village 2 Bedrooms +den Apartment for Rent - 295 Dufferi,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/liberty-village-2-bedrooms-den-apartment-for-rent-295-dufferi/1647845240,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/57/57705bbf-93d9-447e-9704-41b80a09bc61?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 490-0955Virtual Open House: View our units by clicking ...","$2,684.00",City of Toronto,Prudential Drive,21/01/2023
29,"2 Bdrm available at 2180, 2190 Weston Road , North York",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-available-at-2180-2190-weston-road-north-york/1647844605,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7e/7e0900aa-fa6f-49d0-af15-6c63fe4c7d4c?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/apartments-for-rent/north-york-on/south-garden-apartments/ Conveniently located at Weston Road and Lawrence, South Garden Apartments offers high quality ...","$2,460.00",City of Toronto,Bay Mills Boulevard,21/01/2023
30,Residence 16 For Rent at Novus - 25 Ordnance Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/residence-16-for-rent-at-novus-25-ordnance-street/1647844371,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7d/7df4c5e6-e430-4944-a83f-fa62e683e660?rule=kijijica-200-jpg,Experience Novus - a new rental community in the heart of Liberty Village offering hotel-like amenities and thoughtfully designed suites. Our multi-level amenity spaces include two expansive ...,"$3,400.00",Toronto,Davisbrook Boulevard,21/01/2023
31,One bed room with private room for rental,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bed-room-with-private-room-for-rental/1647851269,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/18/180f90af-db92-4c9b-84b9-d835e8d3484c?rule=kijijica-200-jpg,"The location is close to Yonge-Dundas square at 118 Shuter street. We offer hospitable services at affordable rates. It only takes approximate 5 mins to walk to Eaton centre, Queen subway, ...","$1,300.00",City of Toronto,Strachan Avenue,21/01/2023
32,do you need APARTMENT rental guarantor/co-signer?,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/do-you-need-apartment-rental-guarantor-co-signer/1647851002,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0c/0c46145d-33ed-4263-ae84-f5177ea09eb0?rule=kijijica-200-jpg,"are you looking for an apartment but you've been asked to provide a guarantor or a co-signer? low income, bad credit, newcomers? i can help you with guarantor and co-signer services, text my number ...",$250.00,City of Toronto,Ordnance Street,21/01/2023
33,"$3,200 / 3br - 1500ft2 - Single family bungalow for rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-200-3br-1500ft2-single-family-bungalow-for-rent/1647726900,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ad/aded275d-7b53-4c2b-9d5d-2a206042eb02?rule=kijijica-200-jpg,"Charming bungalow in highly sought-after, quiet, family-oriented Stonegate-Queensway neighborhood; 2 bedrooms on main floor, 1 bedroom on finished lower floor, and backyard deck; full bathroom, ...","$3,200.00",City of Toronto,Godstone Road,21/01/2023
34,560 Birchmount Road - 2 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/560-birchmount-road-2-bedroom-apartment-for-rent/1641154502,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/21/2168e50b-6e3a-417c-a3f3-e470ae8b7c78?rule=kijijica-200-jpg,"Building Information Great value, great apartment living! A quiet community at Birchmount and St. Clair, the two buildings in this community are an obvious destination for renters who want a large, ...","$2,475.00",City of Toronto,Fairview Mall Drive,21/01/2023
35,1 Bedroom unit in GREAT Location.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-unit-in-great-location/1647093758,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ad/ada71361-05a1-410e-8d81-32c520bf6fdf?rule=kijijica-200-jpg,1 Bedroom unit in GREAT Location. Spacious and Clean 1 Bedroom unit in great location. Close access to TTC. Clean building and unit. Contact Arjola: 416-893-1913 – wycombe10@outlook.com,"$1,850.00",City of Toronto,Bay Mills Boulevard,21/01/2023
36,"Complete, exquisite RENO! One + One bedroom basement apartment f",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/complete-exquisite-reno-one-one-bedroom-basement-apartment-f/1643641940,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/03/030a2b6a-ff1d-4803-8228-3895265d76cf?rule=kijijica-200-jpg,"Complete, exquisite RENO! One + One bedroom basement apartment for rent. One + One bedroom basement apartment for rent. Could accommodate a couple and a child. Available Immediately! Could be made ...","$1,695.00",City of Toronto,Davisbrook Boulevard,21/01/2023
37,560 Birchmount Road - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/560-birchmount-road-1-bedroom-apartment-for-rent/1644406026,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7d/7d52b26c-6ec4-4d9b-b304-5e8b3330d623?rule=kijijica-200-jpg,"Building Information Great value, great apartment living! A quiet community at Birchmount and St. Clair, the two buildings in this community are an obvious destination for renters who want a large, ...","$1,950.00",City of Toronto,Kingston Road,21/01/2023
38,Beautifully renovated with new ensuite laundry,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautifully-renovated-with-new-ensuite-laundry/1643641695,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/02/021831a1-f4d0-4cc5-96f7-0175a5938a11?rule=kijijica-200-jpg,"Beautifully renovated with new ensuite laundry Fireplace, new carpeting, large bathroom, recently purchased washer dryer ensuite appliances. Fireplace Soundproof windows Ensuite laundry Spacious","$2,695.00",City of Toronto,Columbine Avenue,21/01/2023
39,Spacious bachelor Unit,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-bachelor-unit/1647093716,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e5/e5bf4bb8-2950-4ed0-a393-761bbb05cf7c?rule=kijijica-200-jpg,"Spacious bachelor UnitEverything you need at your doorstep. TTC, Metrolinx LRT, Grocery, Shopping!Incentive: • 12 months of free electricity Spacious bachelor unit with beautiful hardwood floors. ...","$1,700.00",City of Toronto,Weston Road,21/01/2023
40,Spacious and Clean 2 Bedroom Unit,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-and-clean-2-bedroom-unit/1647094148,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e0/e0778ed9-0fa7-4bd0-8381-0af468e3850c?rule=kijijica-200-jpg,Spacious and Clean 2 Bedroom Unit Spacious and Clean bachelor unit. Clean unit and building. Easy access to highways and TTC. Contact Lito: 437-985-0095 or wilson1537@outlook.com,"$2,000.00",City of Toronto,Elphick Lane,21/01/2023
41,RentPrimo - 3 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rentprimo-3-bedroom-apartment-for-rent/1644406007,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/22/22956fc2-f47f-42e9-a74b-0fe0ed967da5?rule=kijijica-200-jpg,"Building Information Primo Tower is one of the few rental communities in the city to offer the same high quality amenities that you'd expect to find in a luxury residence. Offering one, two and three ...","$2,700.00",City of Toronto,Elizabeth Street,21/01/2023
42,Spacious and Clean 2 Bedroom Unit,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-and-clean-2-bedroom-unit/1647094057,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/13/13798a0b-9c2b-460f-aadb-0f56d07adc1c?rule=kijijica-200-jpg,"Spacious and Clean 2 Bedroom UnitIncentive: • 12 months of free electricity Charming, Bright and Spacious. Clean and spacious unit. Quick access to highways and TTC. Contact: winona450@outlook.com","$2,150.00",City of Toronto,Gerrard Street West,21/01/2023
43,RentPrimo - 1 Bedroom + Den Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rentprimo-1-bedroom-den-apartment-for-rent/1641994301,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1e/1ea98b95-ec29-4187-abfc-8dd4b305311e?rule=kijijica-200-jpg,"Building Information Primo Tower is one of the few rental communities in the city to offer the same high quality amenities that you'd expect to find in a luxury residence. Offering one, two and three ...","$2,000.00",City of Toronto,Elizabeth Street,21/01/2023
44,Beautiful fully renovated unit on a quiet treelined street steps,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-fully-renovated-unit-on-a-quiet-treelined-street-steps/1643641912,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a3/a35c2569-babb-470d-87b6-5917a521689a?rule=kijijica-200-jpg,Beautiful fully renovated unit on a quiet treelined street steps to High park. Fully Furnished - 1 Bedroom Executive Suite - Available Mid January to Feb 1st at 105 Indian Road (not Crescent). This ...,"$3,000.00",City of Toronto,Gerrard Street West,21/01/2023
45,Sherbourne Complex - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/sherbourne-complex-1-bedroom-apartment-for-rent/1641994019,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/94/9439971c-281a-443c-954c-e29c1d8e8fb6?rule=kijijica-200-jpg,Building Information Ideal urban living. Suites are spectacular. You can enjoy a freshly renovated suite as if you were the first person to live in this popular community. Spacious rentals with ...,"$1,750.00",City of Toronto,Parliament Street,21/01/2023
