Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Luxury Studio for Rent - 501 Yonge Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-studio-for-rent-501-yonge-street/1646437378,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5e/5e2e487a-5211-4815-91eb-381af458fa45?rule=kijijica-200-jpg,"New luxury condo for rent, 900m from University of Toronto, located in the most flourishing area of central Toronto","$2,300.00",City of Toronto,Birchmount Road,07/01/2023
12,4 Bedroom 3 Bath House - Steeles & Bayview,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4-bedroom-3-bath-house-steeles-bayview/1646442151,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/aa/aa0c04ca-27cf-4034-952c-770078db3435?rule=kijijica-200-jpg,"AAA+ Tenants only, No Students Familys Preferred My name is Felipe and I specialize in helping qualified tenants secure leases. Due to the current rental market conditions the most efficient way to ...","$3,950.00",City of Toronto,Dulverton Road,07/01/2023
13,1 bedroom apartment for rent Queen and Spadina,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-queen-and-spadina/1646440439,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/12/12e774c5-df8e-4f50-9392-e0d39f1c8a4e?rule=kijijica-200-jpg,"1 Bedroom for rent in the Queen and Spadina area on the second floor. hard wood floors, high ceiling. Unfurnished. includes stove, refrigerator, in unit washer, no dryer. Large balcony mostly private ...","$1,780.00",City of Toronto,King Street West,07/01/2023
14,Toronto Mimico Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-mimico-condo-for-rent/1646438532,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/81/81bac061-983e-4eeb-8e46-20477c26ec27?rule=kijijica-200-jpg,"Madhia Ali Homelife/Miracle Realty Ltd. 647 333 2615 madhiarealtor@gmail.com www.madhiaali.miraclerealty.com 70 Annie Craig Dr, Toronto $3,000 2 Bedrooms 2 Washrooms ▫️Corner 2 Bed 2 Bath Unit ...","$3,000.00",City of Toronto,Waterloo Terrace,07/01/2023
15,the Distillery District and the lakeside 2B+2B condo for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-distillery-district-and-the-lakeside-2b-2b-condo-for-rent/1646438525,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/78/78bd3b97-e14b-41db-abfc-15bdf559341d?rule=kijijica-200-jpg,"The beautiful 2 bedroom plus two bathrooms, on the 15th floor, faces south and have a stunning Lakeview. It is 1 minute away from Don valley 404, the new under-construction subway, and 10 minutes ...","$1,650.00",City of Toronto,Bay Street,07/01/2023
16,"2B/1B CONDO FOR RENT, UTILITIES + 2 PARKING INCL. IN BLOOR WEST",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2b-1b-condo-for-rent-utilities-2-parking-incl-in-bloor-west/1646437278,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b1a589f5-2e04-41b0-82d5-c49faccab24a?rule=kijijica-200-jpg,"2 bedroom, 1 bathroom condo with 2 underground parking spots for rent. Spacious master bedroom with two large closets, second bedroom with closet, bathroom has jet tub and separate stall shower, ...","$3,000.00",City of Toronto,Hayter Street,07/01/2023
17,"High Park / Junction – Renovated, Utils Included, Garage Parking",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/high-park-junction-renovated-utils-included-garage-parking/1646436480,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/13/1303dce2-ca1b-4039-ace9-7199af767a4c?rule=kijijica-200-jpg,Located in the desirable High Park / Junction neighbourhood. It's a 2nd floor unit in a house on a quiet street. 2 bedrooms. Kitchen newly renovated (reno is in progress now). New stainless steel ...,"$2,600.00",City of Toronto,King Street East,07/01/2023
18,For Rent: 1 Bedroom + Den LEGAL Basement apartment MUST SEE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent:-1-bedroom-den-legal-basement-apartment-must-see/1646432814,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/05/05b8c473-8429-4d06-82a0-802868437f72?rule=kijijica-200-jpg,"Spacious & Bright, Never Been Lived In Open Concept Professionally Finished 1 Bedroom Basement Apartment With A Permit! This Unit Features A Living Area, Kitchen, 1 Spacious Bedrooms ( + Walk in ...","$1,600.00",City of Toronto,Sackville Street,07/01/2023
19,One Bedroom Condo with a Great View! Wellesley / Sherbourne,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-condo-with-a-great-view-wellesley-sherbourne/1601796569,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/55/55c439b8-3693-4bbc-8c0a-cf36a6d86cbd?rule=kijijica-200-jpg,"Brand new 1 bedroom unit with an unobstructed south facing view of Lake Ontario and CN Tower. Condo features high ceilings, balcony, laminate flooring and, quartz countertops and integrated ...",Please Contact,City of Toronto,Bay Street,07/01/2023
20,PRICE DROP - Renovated 1 bed  at Don Mills and Eg,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/price-drop-renovated-1-bed-at-don-mills-and-eg/1624910322,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/32/324c936b-a6f1-450c-94ed-0ab06589b579?rule=kijijica-200-jpg,ONE BEDROOM AND 1 BATH AVAILABLE!! All of which will be completely renovated. Call for availablity dates at 200 Gateway Blvd. Units are available for immediate move-in! Units will all be rented by ...,"$1,650.00",City of Toronto,St Joseph Street,07/01/2023
21,PRICE DROP - Renovated 2 bed  at Don Mills and Eg,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/price-drop-renovated-2-bed-at-don-mills-and-eg/1624910325,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c7/c74090c2-ccff-42a9-ab66-62dc2db33268?rule=kijijica-200-jpg,TWO BEDROOM AND 1 BATH AVAILABLE!! All of which will be completely renovated. Call for availablity dates at 200 Gateway Blvd. Units are available for immediate move-in! Units will all be rented by ...,"$1,850.00",City of Toronto,Yonge Street,07/01/2023
22,CONDO STYLE Renovated  1 Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-style-renovated-1-bedroom/1624909836,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2a/2a36b65a-a78d-42d2-83ac-21eb9b1183a4?rule=kijijica-200-jpg,This is an opportunity to rent a fully rennovated - condo style 1 bedroom apartment right The unit is set to be fully redown with brand new everything: - Stainless Steel Appliances - Built in ...,"$1,695.00",City of Toronto,Grosvenor Street,07/01/2023
23,Fully Renovated ONE Bedroom - in Danforth / East York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-renovated-one-bedroom-in-danforth-east-york/1624909945,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/90/905fec69-0d77-4429-a040-d8aa9c4c0e47?rule=kijijica-200-jpg,"Completely Renovated ONE bedroom unit in this highly sought after well managed building. Unit will include: - Brand New Kitchens: (flooring, cabinets, countertops) and DISHWASHER - Stainless Steel ...","$1,595.00",City of Toronto,Maxome Avenue,07/01/2023
24,Brand-New 2Brdm 2Bath Condo at Diamond Condos North York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-2brdm-2bath-condo-at-diamond-condos-north-york/1589816709,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/82/82086c12-2b70-48e6-b32f-44bcfb5a0a98?rule=kijijica-200-jpg,"For rent in North York Toronto: Brand-new two-bedroom, two-bathroom condo at Diamond condos. This unit features an open concept kitchen with built-in appliances, laminate flooring throughout and ...",Please Contact,City of Toronto,Lloydminster Crescent,07/01/2023
25,One Bedroom + Den For Lease at The Prestige,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-den-for-lease-at-the-prestige/1646424113,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/db/dba4e061-1aa5-4121-ae92-9544e16a3eb5?rule=kijijica-200-jpg,"Looking for the ultimate luxury living experience? Look no further than this brand new suite in The Prestige. This corner unit boasts a large wrap around balcony, providing ample outdoor space to ...","$2,950.00",City of Toronto,Queen Street West,07/01/2023
26,234 Albion For rent 2 bedroom for rent 401 / Weston,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/234-albion-for-rent-2-bedroom-for-rent-401-weston/1646412789,,"2 bedroom available for rent. 5 stainless steel appliances. Close to Hwy 401/ Weston Rd. Close to 1000 square ft. Security, gym and pool in building. 2 parking spots included. Email for details. ...","$2,495.00",City of Toronto,Vanauley Street,07/01/2023
27,An apartment for rent downtown Toronto (girls only),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/an-apartment-for-rent-downtown-toronto-girls-only/1646410971,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c2/c2e917d6-e60a-4807-a9a9-7571bcf52cb8?rule=kijijica-200-jpg,"Hello, I have an apartment in downtown Toronto, 5 mins walk from Eaton centre. I am leaving the house on the 14th. So, I am looking for someone to rent the place starting the 15th of this month. For ...","$2,500.00",City of Toronto,Park Lawn Road,07/01/2023
28,Brand New Corner-Unit Town House w/3 parking in Whitby!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-corner-unit-town-house-w-3-parking-in-whitby/1646408682,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/58/58ca09b2-6e63-4c50-be8f-b583bf53bcf8?rule=kijijica-200-jpg,"One Of A Kind Gorgeous 3 Bdrm + Office & 2.5 Bathrooms Brand New Townhouse in Whitby, Modern Laminate Flooring Throughout The House! Open Concept Liv/Dining Rm W/ Lots Of Natural Light Through Extra ...","$2,900.00",City of Toronto,Lake Shore Boulevard West,07/01/2023
29,$990 BachelorApt 1stFloor private Kitchen&Bath EglintonGOBellamy,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/990-bachelorapt-1stfloor-private-kitchen-bath-eglintongobellamy/1646403377,,FOR A SINGLE PERSON $990 Bachelor Apt Bright Furnished Queen Size BED FULL LEATHER SOFA DRESSER MIRROR KITCHEN with STOVE FULL WASHROOM Bell 1500Mbps Fiber optic unlimited Internet Express TTC BUSS ...,$990.00,City of Toronto,Adelaide Street East,07/01/2023
30,1 bedroom apartment basement for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-basement-for-rent/1646401933,,"I have one bedroom for a clean single professional person ,no loud music,no noise,if you need more information you can contact me at 647-857-1237",Please Contact,City of Toronto,Power Street,07/01/2023
31,Beautiful 4 Bedroom Home Toronto Etobicoke with In Law Suite,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-4-bedroom-home-toronto-etobicoke-with-in-law-suite/1646398557,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/56/56beed4a-b6b1-494f-8757-b33e43fd75ef?rule=kijijica-200-jpg,"Beautiful 4 Bedroom Home Toronto Etobicoke Kingsway Area close to Good Schools, Shopping, Airport, 427, 401, QEW, Downtown. Main Level features Kitchen with Stainless Steel Appliances, Porcelain ...","$3,900.00",City of Toronto,The Queensway,07/01/2023
32,"House for rent , North York",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-north-york/1646398247,,اجاره طبقه اول خانه ی بانگالو، فرنیشد، سه خوابه با دو سرویس بهداشتی در نورث یورک. کاملا فرنیشد با لاندری مجزا برای مینیمم ۶ ماه اجاره یا بیشتر از اول ژانویه قیمت: ماهانه 3500 دلار همراه با گاراژ لطفا ...,"$3,500.00",City of Toronto,Southport Street,07/01/2023
33,North York 2Bed 2Bath Brand New Condo For Lease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/north-york-2bed-2bath-brand-new-condo-for-lease/1646390216,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/82/82557944-3625-4117-9a15-d132c631db1d?rule=kijijica-200-jpg,"The condo is located @ McMahon Dr, North. 2 Bed 2 Bath, 1 Parking and 1 Locker are included. South-West Coner Lot. Close to Leslie Subway station, Bessarion Subway station, and Hwy 401, Toronto is ...","$3,380.00",City of Toronto,Humberside Avenue,07/01/2023
34,RENOVATED Basement: Walk to U of T & subway,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-basement:-walk-to-u-of-t-subway/1646394509,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/82/82adadc4-7619-46cf-9111-3aa32d488b9e?rule=kijijica-200-jpg,Prime Annex location with own laundry & ALL UTILITIES INCLUDED. This is a RENOVATED basement apartment suitable for a single individual or couple in the heart of the Annex. It is an open one bedroom ...,"$1,900.00",City of Toronto,Mavety Street,07/01/2023
35,"New, Spacious 1+1 with parking",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-spacious-1-1-with-parking/1646393154,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bd/bd2c6201-d039-4a45-a060-ab4907632ef8?rule=kijijica-200-jpg,Beautiful 1+den brand new never lived in with parking for lease. 1 yr of high speed rogers internet maybe included free of charge if qualified. Available immediately. Close to the Eglinton LRT. ...,"$2,450.00",City of Toronto,Rossland Road West,07/01/2023
36,BACHELOR APARTMENT AVAIL DEC 1- 50m TO PLAZA STEELES AND BATHURS,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-avail-dec-1-50m-to-plaza-steeles-and-bathurs/1646390609,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/16/16c86633-632d-4cd1-92d0-cfe70dd761bf?rule=kijijica-200-jpg,AVAILABLE ANYTIME PRICE IS FOR 1 PERSON FOR 2 PEOPLE $1800 FIRST AND LAST MONTH DEPOSIT REQUIRED PLEASE MESSAGE ME THROUGH KIJIJI WEBSITE NO PARKING AVAILABLE INCLUDED UTILITIES AND WIFI BRIGHT AND ...,"$1,600.00",City of Toronto,Carter Bennett Drive,07/01/2023
37,Bachelor  Boutique Sublet Avaliable,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-boutique-sublet-avaliable/1646389931,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9e/9e294b29-5f51-49fc-a8fe-5659a5677656?rule=kijijica-200-jpg,"This boutique style apartment has charm, character, and decorated with a personal touch!! Open to short term rental but am looking to sublet the space as of February 1st. Located in the desirable ...","$1,650.00",City of Toronto,Wellesley Street East,07/01/2023
38,2 bedroom basement apartment for rent - Bright and spacious,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-basement-apartment-for-rent-bright-and-spacious/1646381347,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/30/304926f4-8861-40f4-ae0c-c3efb1b678c7?rule=kijijica-200-jpg,"Recently renovated, bright spacious 2-bedroom basement apartment for rent. Very quiet area. Includes dining/kitchen - stove, fridge, microwave, two separate bedrooms with closets, 1 full bathroom, ...","$2,100.00",City of Toronto,Sherbourne Street,07/01/2023
39,2 Bedroom & 2 Bathroom apartment in the Annex,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bathroom-apartment-in-the-annex/1646380394,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/74/74fe499f-9605-47c3-b1f0-c5b2974d3fbe?rule=kijijica-200-jpg,"Lease take over. 2 bed 2 bath in the Annex near UofT, Bloor & Spadina. Rent: $3495 + electricity bill ($50 in summer, $70 in winter). Move-in for March 1st or April 1st but can be negotiable. You ...","$3,495.00",City of Toronto,Gateway Boulevard,07/01/2023
40,Basement apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-for-rent/1646379771,,Basement apartment for rent . first and last required.Parking fee extra. email billyw250@gmail.com for contact,"$1,850.00",City of Toronto,Grenoble Drive,07/01/2023
41,3 Bedroom Upper Floor House For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-upper-floor-house-for-rent/1646379166,,Beautiful 3 Bedroom Home in the heart of Scarborough (Toronto). 3 Bedrooms 2 Washrooms 1 Den Big Living Area Large Backyard 4-6 Parking Spaces 1 Garage Space Very Close to Schools and Various Markets ...,"$3,750.00",City of Toronto,Gateway Boulevard,07/01/2023
42,Basement room for Rent from $800 per month,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-room-for-rent-from-800-per-month/1646378590,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d5/d5667072-c6ef-467c-b72d-b1ca5b208458?rule=kijijica-200-jpg,Close to Finch subway and easy bus route,Please Contact,City of Toronto,Grenoble Drive,07/01/2023
43,"1 Bedroom, 1 Bathroom Spacious Condo for RENT",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-1-bathroom-spacious-condo-for-rent/1646370903,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/56/5670ed0d-47bd-4c50-939b-6c48c8261d18?rule=kijijica-200-jpg,"Beautiful , Excellent well kept 1 Bedroom , 1 Bath Condo in the Famous Avro Condominiums located in the upcoming Toronto, close to many amenities such as Subway, TTC, groceries, York University and ...","$2,250.00",City of Toronto,Bayview Avenue,07/01/2023
44,Looking for a roommate at Yong & Eglinton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/looking-for-a-roommate-at-yong-eglinton/1646371044,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/53/53d0b4cd-9135-4dde-8e1a-dcde0d8ba442?rule=kijijica-200-jpg,Hi Everyone! My cat and I are looking for a roommate. Unit: Room to rent: We have a beautiful sunny and bright room to rent in two bedroom and 2 bathrooms apartment located on the 20th floor with a ...,"$1,370.00",City of Toronto,Ruddington Drive,07/01/2023
45,2 bedroom - 2 storey apartment available February 1 2023,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-storey-apartment-available-february-1-2023/1646371654,,"A WONDERFUL 2 BEDROOM TO CALL HOME Love where you live! >beautiful spacious 2-storey layout feels like a townhouse, large kitchen, 2 bedrooms, 1 bath >excellent condition, fresh and clean >lots of ...","$1,800.00",City of Toronto,Pape Avenue,07/01/2023
