Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Condo Apartment for Lease Near Centennial College,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-apartment-for-lease-near-centennial-college/1646868459,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b9/b9b34a35-a56f-4d53-932b-88c12e30ea95?rule=kijijica-200-jpg,"Still available* 1+1 Bed 1 Bath 1 Parking Underground Locker Bike Stand & Storage Water Included. Beautiful, Open-Concept Unit W/ Natural Sunlight & W/O Balcony W/Street View. The Den Is The Perfect ...","$2,350.00",City of Toronto,Morningside Avenue,11/01/2023
12,Downtown Toronto- 629 King W- 1 BDRM- $2375,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-toronto-629-king-w-1-bdrm-2375/1646866327,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/48/480df569-8c3e-47ae-98c7-fadaee8a3425?rule=kijijica-200-jpg,"Experience high-end Toronto living at its finest at this Fashion District (King West) furnished condo rental. Throughout this cozy, open-concept 1 bedroom suite you will find modern style and ...","$2,375.00",City of Toronto,Danzig Street,11/01/2023
13,"2 Bed, 2 Bath Luxury Condo in The Madison at Yonge and Eglinton",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-luxury-condo-in-the-madison-at-yonge-and-eglinton/1640917752,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/55/55fad41c-ba1e-4446-ba8d-7d080d73078d?rule=kijijica-200-jpg,"The Madison West at Yonge and Eglinton in Midtown. 2-bed, 2-bath, 850 sq ft interior plus an 80 sq ft balcony. South-east facing corner suite on the 20th floor of a luxury, pet-friendly building with ...","$3,350.00",City of Toronto,Faywood Boulevard,11/01/2023
14,1 Bedroom basement unit for Rent in Dean Park neighborhood.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-unit-for-rent-in-dean-park-neighborhood/1646865503,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e9/e9c53671-e2a5-4680-9e9d-b472eaa5c8ef?rule=kijijica-200-jpg,"Great Location, entire 1 bedroom Basement unit for rent. Easy access to 401, shopping/grocery stores and ttc. 2.5 Kms from UofT, Centennial and PanAm. Separate entrance, in unit washer dryer. Please ...","$1,500.00",City of Toronto,Reiner Road,11/01/2023
15,"3 Bdrm Townhouse available at 33 Eastmount Avenue, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-townhouse-available-at-33-eastmount-avenue-toronto/1633040097,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bf/bf24fcfa-1552-4c7c-98ce-07f39aed6413?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/eastmount-apartments/ This high-rise, 211-unit building has apartments for rent in Toronto and is conveniently located just ...","$3,050.00",City of Toronto,Sheppard Avenue East,11/01/2023
16,THE MEMPHIS CONDO- FULLY FURNISHED 1 BED + DEN FOR RENT (TORONTO,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-memphis-condo-fully-furnished-1-bed-den-for-rent-toronto/1644048537,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/06/0692897d-af5e-4a4a-bf62-cb41c281f55e?rule=kijijica-200-jpg,THE MEMPHIS - FURNISHED CONDO FOR RENT Yonge St & Davenport Rd YONGE & BLOOR - YORKVILLE - FURNISHED CONDO FOR RENT! CHARMING FULLY FURNISHED 1 BDRM + STUDY CONDO FOR RENT DOWNTOWN TORONTO - ...,"$2,800.00",City of Toronto,Victoria Park Avenue,11/01/2023
17,"1 Bdrm available at 500 Murray Ross Parkway, North York",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-available-at-500-murray-ross-parkway-north-york/1632967876,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/72/7213a990-bb0f-4e9e-8983-6b6e1162597f?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/apartments-for-rent/north-york-on/murray-ross-apartments/ Located on a beautiful cul-de-sac with a great ravine setting, Murray Ross Apartments is a short ...","$2,035.00",City of Toronto,King Street West,11/01/2023
18,Spacious 3 Bed 3.5 Bath Furnished House with Private Garage,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-3-bed-3-5-bath-furnished-house-with-private-garage/1643994596,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4a/4ab750d6-8265-4d65-bb98-8db81319596d?rule=kijijica-200-jpg,"FURNISHED 3 BEDS 3.5 BATH HOUSE 2700 SQ. FT. Toronto Furnished House for Rent - Spacious 3 bed, 3.5 bath in Great Location $7,495 /month Available: Available on February 01, 2023 Monthly MIDTOWN 209 ...","$7,495.00",City of Toronto,Waterloo Terrace,11/01/2023
19,"1 Bdrm available at 355 St. Clair Avenue West, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-available-at-355-st-clair-avenue-west-toronto/1643994487,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/69/690fa267-4685-4d2e-98e3-51a6d1fa1664?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/the-thomas/ The Thomas is the definition of luxury. Offering some of the finest one, two and three bedroom apartments for rent ...","$3,295.00",City of Toronto,Eglinton Avenue East,11/01/2023
20,Trendy Yorkdale 1 bed 1 Bath Furnished CondoTown W Free Parking,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/trendy-yorkdale-1-bed-1-bath-furnished-condotown-w-free-parking/1646862225,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e4/e4a36416-664b-4ba8-9858-7cf133a4fa5a?rule=kijijica-200-jpg,Looking for an amazing area with lots of entertainment but still want to enjoy a quiet street? This is the place for you! -Facing a beautiful walking trail -Boutique area in the heart of Yonge and ...,"$2,350.00",City of Toronto,Dunfield Avenue,11/01/2023
21,2 bedroom apartment Mimico Toronto Etobicoke apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-mimico-toronto-etobicoke-apartment-for-rent/1646859290,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cd/cdec79a1-1219-4541-b13c-2f586179b793?rule=kijijica-200-jpg,"Experience the best of city living in this quiet and peaceful small building. Enjoy the convenience of having Mimico Station just steps away, providing easy access to all that Toronto has to offer. ...","$2,150.00",City of Toronto,Braymore Boulevard,11/01/2023
22,1B+Private Bath in a 2 Bed Luxury Corner Penthouse AMAZING views,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1b-private-bath-in-a-2-bed-luxury-corner-penthouse-amazing-views/1643039135,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/77/77212f1a-05be-409f-90dc-cfa4f15fd653?rule=kijijica-200-jpg,Available starting July 1st 2023 for 1 individual. Fully furnished ~1100 sq ft of space with expansive 270* view of Toronto including the CN tower. Gorgeous interiors and bedroom with its own closet ...,"$1,400.00",City of Toronto,Lovel Avenue,11/01/2023
23,"Beautiful 1 Bedroom Suite In Neo, Located At 4K Spadina Ave!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-1-bedroom-suite-in-neo-located-at-4k-spadina-ave/1646853934,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a1/a1fbc2d9-406c-4891-95ec-7fb5dc96bcc4?rule=kijijica-200-jpg,"ON THE MARKET | FOR LEASE!!! 4K Spadina Ave #1017 Toronto, Ontario, M5V 3Y9 1 Bedroom/s 1 Bathroom/s For Lease: $2,400 Enjoy Living W/ Ease In This Beautiful 1 Bedroom Suite In Neo, Located In The ...","$2,400.00",City of Toronto,Broadview Avenue,11/01/2023
24,Wychwood Spacious 2 Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/wychwood-spacious-2-bedroom/1646850954,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b7/b790cf25-6992-41fd-b1c5-b1620ee8baad?rule=kijijica-200-jpg,"Very spacious 2 bedroom apartment in Wychwood/Hillcrest neighborhood. -Over 1100sqft. Large living room and dining room. -Hardwood floors throughout living room and kitchen. -Split level building, ...","$2,799.00",City of Toronto,Pretoria Avenue,11/01/2023
25,Beautiful Lake View 2 Bedroom Apartment for Rent Liberty Village,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-lake-view-2-bedroom-apartment-for-rent-liberty-village/1646847608,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/05/05b20816-691f-4d34-ac58-e7fb10cefb32?rule=kijijica-200-jpg,- 13th Floor - Water View - Open concept with large balcony that runs full length of the apartment - Overlooking Liberty Village - Lease Takeover (not sublet) effective May 1 - Lease expires ...,"$2,628.00",City of Toronto,Yonge Street,11/01/2023
26,North York Cummer/Leslie 2 Bdrm + study basement for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/north-york-cummer-leslie-2-bdrm-study-basement-for-rent/1633523299,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f6/f6aad366-9a95-4921-9937-c19f3c2c4da1?rule=kijijica-200-jpg,"PLEASE AVOID calling, I prefer if you send me a message on Kijiji or text me if you are interested. Please include the following details in your message: 1. Your name and contact information 2. ...","$1,550.00",City of Toronto,Frichot Avenue,11/01/2023
27,One bedroom apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-apartment-for-rent/1646847286,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/01/01d01a73-9419-488b-aaa2-535306542d83?rule=kijijica-200-jpg,Clean spacious apartment suitable for single working person.,"$1,500.00",City of Toronto,Elm Road,11/01/2023
28,Modern 3 Bed + Den 3.5 Bath Furnished House in East York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/modern-3-bed-den-3-5-bath-furnished-house-in-east-york/1646839479,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9d/9d602f08-d2ff-449e-991e-2e809e64708a?rule=kijijica-200-jpg,"FURNISHED 3 BEDS + DEN 3.5 BATH HOUSE 2000 SQ. FT. Toronto Furnished House for Rent in East York - Amazing 3 Bedroom Plus Den, 3.5 Bathroom $6,495 /month Available: Immediately Min 6 Month YORKVILLE ...","$6,495.00",City of Toronto,Glengarry Avenue,11/01/2023
29,"3 Bdrm available at 4000 Lawrence Avenue East, Scarborough",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-available-at-4000-lawrence-avenue-east-scarborough/1646838819,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/63/63d2dbc7-71ff-4f87-be98-371385363f55?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/apartments-for-rent/scarborough-on/lawrence-east-apartments/ Lawrence East Apartments offers high quality apartments for rent in Scarborough with superb ...,"$2,710.00",City of Toronto,St Clair Avenue West,11/01/2023
30,"2 Bdrm available at 10 San Romanoway, North York",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-available-at-10-san-romanoway-north-york/1646838943,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3f/3fa86b04-c111-4d27-941f-35746f454999?rule=kijijica-200-jpg,"Visit our Website: https://www.rpmsi.ca/property/san-romanoway-apartments-10-san-romanoway/ Conveniently located in North York, and located across the street from shopping centres, the building ...","$2,430.00",City of Toronto,Tweedsmuir Avenue,11/01/2023
31,3 BEDROOM HOUSE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-house/1646844790,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b9/b9346aa1-c012-42f9-9d18-f4fa0de6b63d?rule=kijijica-200-jpg,"*non-smoking, no pets allowed* Beautifully renovated and well-kept family home in a friendly neighborhood - new to the rental market. 3 bedrooms are available for rent in a semi-detached home. Rent ...","$3,000.00",City of Toronto,Roselawn Avenue,11/01/2023
32,"1 Gloucester St., Suite 716 - 1 Gloucester St., Suite 716 Apartm",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-gloucester-st-suite-716-1-gloucester-st-suite-716-apartm/1646839015,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/50/5077222e-52a9-4bcc-96a3-c3da5a185668?rule=kijijica-200-jpg,"1 GLOUCESTER ST., SUITE 716 TORONTO – YONGE - BLOOR - CHURCH - WELLESLEY BRAND NEW CONDO - 2 BEDROOMS - 2 BATHROOMS - ENSUITE LAUNDRY - LOCKER - LARGE BALCONY - CORNER SUITE - PROF. MANAGED - ...","$5,800.00",City of Toronto,Danesbury Avenue,11/01/2023
33,2 BEDROOM FOR RENT @ 3700 LAWRENCE AVENUE EAST SCARBOROUGH,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-for-rent-3700-lawrence-avenue-east-scarborough/1646837526,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/00/00a40229-979e-467c-b319-babd3a197d16?rule=kijijica-200-jpg,"This well maintained property lies behind a row of trees, adjacent to two schools and opposite a small plaza that has its own IGA store. Just down the street are the extensive shops of Cedarbrae Mall ...","$2,400.00",City of Toronto,Birmingham Street,11/01/2023
34,One-Bdrm + Den Condo For Rent at Yonge-Eglinton midtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bdrm-den-condo-for-rent-at-yonge-eglinton-midtown-toronto/1646839340,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/de/de156506-fa95-4020-bd12-7a7fb112a1fa?rule=kijijica-200-jpg,"Welcome to 150 Redpath, a prime location at the heart of Yonge / Eglinton, enjoy the abundance of dining, entertainment and personal care. Only steps to the subway, top schools, cafes, libraries and ...",Please Contact,City of Toronto,Dwight Avenue,11/01/2023
35,For Rent: Newly Renovated Basement Apt - Utilities Included!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent:-newly-renovated-basement-apt-utilities-included/1646839704,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2e/2e9a54d5-5d1f-4bdf-9395-6482e92f44ca?rule=kijijica-200-jpg,"Utilities included! Beautiful bungalow in a great family-oriented neighborhood! This basement suite has been completely renovated & features an open concept layout, spacious bedroom with double ...",Please Contact,City of Toronto,Wicksteed Avenue,11/01/2023
36,250 St George - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/250-st-george-1-bedroom-apartment-for-rent/1646837982,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b5/b55d47ce-7cc6-4d26-a40d-146d6bb572d3?rule=kijijica-200-jpg,"Right in the central Annex district of Downtown Toronto, 250 St. George offers studio and one bedroom apartments for rent. The metropolitan Bloor Street's subway and transit are only a couple blocks ...","$2,300.00",City of Toronto,Copeland Street,11/01/2023
37,Furnished 2 bhk apartment near CN Tower and Lakeshore,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-2-bhk-apartment-near-cn-tower-and-lakeshore/1646841718,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3f/3f1a1d32-48d4-4fdb-87be-11f87a515172?rule=kijijica-200-jpg,This Bright 2Bed Unit Has With Balcony And a Very Functional Layout with Free Visitors parking in the building. This Cozy condo is located in the heart of downtown Toronto. Neighbourhood description ...,"$3,000.00",City of Toronto,Spadina Avenue,11/01/2023
38,Apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1646841645,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f3/f3418134-56b6-473d-b667-f810bb5348b8?rule=kijijica-200-jpg,Large apartment located in Downtown area. Laundry in the unit. Outdoor parking available for $100/month.,"$2,200.00",City of Toronto,Blue Jays Way,11/01/2023
39,RENT a condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-a-condo/1646122941,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/09/0973ff50-7f42-4860-aa9f-455d8f76799b?rule=kijijica-200-jpg,Please just text me: 1. BUDGET 2. LOCATION 3. MOVE IN DATE 4. NUMBER OF OCCUPANTS (FAMILY OR FRIENDS) 5. CREDIT SCORE I can provide you closest property to your NEEDS and WANTS base on those. No ...,Please Contact,City of Toronto,Davenport Road,11/01/2023
40,Looking for new housemate,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/looking-for-new-housemate/1646831107,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8d/8d593eb9-8531-47ea-8571-6c34b17be58d?rule=kijijica-200-jpg,"700/month plus utilities move in ASAP BRIGHT FURNISHED DEN ROOM, Intersection: BREMNER / SPADINA Contact : 647 404 8426 ✌️",Please Contact,City of Toronto,Wychwood Park,11/01/2023
41,RENT CONDO,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-condo/1646837879,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/06/06e12d5e-2856-46d3-b942-de6db363af49?rule=kijijica-200-jpg,"Please HAVE your DOCUMENTS ready BEFORE 1- GOOD CREDIT RECORD with SCORE 2- EMPLOYMENT LETTER & PAY STUBS 3- FIRST AND LAST DEPOSIT PAYMENT If you do not have a credit record or you are unemployed, ...",Please Contact,City of Toronto,King Street West,11/01/2023
42,Furnished 3 Bedroom 2 Washroom Finished Basement Roncesvalles,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-3-bedroom-2-washroom-finished-basement-roncesvalles/1646837597,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/96/961d7e12-9727-430e-a3c3-76d781f6d017?rule=kijijica-200-jpg,Newly upgraded 3 bedroom 2 washroom home with a finished basement available for rent in prime Roncesvalles (Roncy). Walking distance to amenities. Open concept layout featuring quartz countertops ...,"$3,800.00",City of Toronto,Jefferson Avenue,11/01/2023
43,2 bdrm. basement apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-basement-apartment-for-rent/1646833292,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d2/d2b98f19-a734-485e-b0fc-bc99348180a4?rule=kijijica-200-jpg,2 separate bedrooms in renovated basement apartment in a triplex. TTC across the house close to Don Valley and downtown. Close to shopping mall in Leaside area. Apartment is suitable for one or two ...,"$1,600.00",City of Toronto,McNicoll Avenue,11/01/2023
44,THE STATIONS CONDO FOR RENT ON 555 WILSON AVE.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-stations-condo-for-rent-on-555-wilson-ave/1646832650,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e9/e9a4ebef-906e-49b2-960f-fb5d2afe06e8?rule=kijijica-200-jpg,"The Stations Condos. Available at $2,100 / month, 1 year lease. 555 Wilson Ave, 3rd floor. Including water and Gas. Beautifully maintained one bedroom condo over 600 sq. ft., including balcony. ...","$2,100.00",City of Toronto,Zircon Court,11/01/2023
45,3 Beds 2 Baths Apartment in Etobicoke beside 401/400,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-beds-2-baths-apartment-in-etobicoke-beside-401-400/1646832634,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6f/6f61c01f-fca6-4a3d-b12d-e32cf7db5c61?rule=kijijica-200-jpg,"Beautiful 3 Bedroom, 1.5 Bath Condo, overlooking the Humber River Trail with a view of the CN Tower. Quiet, safe location for any family, centrally located beside Hwy 401/400, making it easy to go ...","$3,000.00",City of Toronto,Lake Shore Boulevard West,11/01/2023
