Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
15,2 Bedroom/1Bath Basement @ Keele and Rogers with FRONT WALKOUT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-1bath-basement-keele-and-rogers-with-front-walkout/1646293701,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a5/a55717b6-4b6d-40c0-851f-bff6890969b5?rule=kijijica-200-jpg,"***THIS IS A BASEMENT UNIT. CEILING IS VERY LOW. MUST BE 5'5"" (165cm) HEIGHT AND SHORTER.*** Looking for a SINGLE PERSON, 2 FRIEND or COUPLE to rent this basement unit AVAILABLE FEBRUARY 1ST, 2023. ...","$1,900.00",City of Toronto,Rexdale Boulevard,06/01/2023
16,Fisherville - 2 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fisherville-2-bedroom-apartment-for-rent/1646287717,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a5/a5777788-81a1-4f1f-801e-485d296d09fc?rule=kijijica-200-jpg,"25 FISHERVILLE Call Now to Receive our Early Move In Incentive Conveniently situated with easy access to the highways, schools, public transit and shopping centres. This well-maintained building has ...","$2,637.00",City of Toronto,Bergamot Avenue,06/01/2023
17,One plus den,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-plus-den/1646286536,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/de/deb7982b-68e9-4e47-a7b3-1d8039243ecf?rule=kijijica-200-jpg,492 Eglinton In suite laundry Balcony Den Call me at 4168292836,"$2,250.00",City of Toronto,Mortimer Avenue,06/01/2023
18,Condo for Rent. House for Rent.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-house-for-rent/1646286113,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/49/49871ccc-d4dc-4eb0-b745-122b21eaee0f?rule=kijijica-200-jpg,"Hi! I'm assisting renters in finding their dream condos and houses. I'm a Realtor. My clients get the first access to all MLS listings. I arrange all viewings, saving you time dealing with the ...","$2,300.00",City of Toronto,Monarch Park Avenue,06/01/2023
19,"Stunning Large 1 Bdrm, 135 James St S., Hamilton",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-large-1-bdrm-135-james-st-s-hamilton/1646285589,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ab/ab9bdea8-15df-4bc4-ad5f-8fd837d1b78e?rule=kijijica-200-jpg,"Beautiful, newly updated unfurnished Condo in the heart of trendy James St. S. in D.T. Hamilton with available private parking! This condo truly offers it all; quiet living with the D.T. lifestyle. ...","$2,150.00",City of Toronto,O'Connor Drive,06/01/2023
20,"Garden suite!!  1 Bedroom + Den.  Above ground, covered patio!!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/garden-suite-1-bedroom-den-above-ground-covered-patio/1646279667,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bd/bdb5a545-11f2-4012-bb4d-c5baad625298?rule=kijijica-200-jpg,This apartment is a separate building next to the main house on the property. It has its own entrance and a back door leading to a personal covered patio with view and access to our large back yard! ...,"$2,200.00",City of Toronto,Bermondsey Road,06/01/2023
21,King St W Loft,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/king-st-w-loft/1646279132,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/73/73c47a15-9e25-447c-89d5-0ce5fc9fdd37?rule=kijijica-200-jpg,"One Bedroom + Large Terrace In Boutique Condo (The Stewart Lofts) In King West. 9' Exposed Concrete Ceiling, Wood Floors & Floor-To-Ceiling Windows. Open Kitchen To Living/Dinning Area. 250 Sq Ft ...","$2,450.00",City of Toronto,King Street West,06/01/2023
22,Renovated House for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-house-for-rent/1646272929,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7f/7f5c6637-0f2f-4c8d-a051-767fefa08921?rule=kijijica-200-jpg,Entire house for rent. Just renovated. A few steps from the waterfront. View of the lake from the front porch. Unexpectedly spacious living and dining rooms. Large and well-maintained yard. Recently ...,"$3,290.00",City of Toronto,Brant Place,06/01/2023
23,1 bedroom fully renovated toronto apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-fully-renovated-toronto-apartment/1646270906,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/19/19848e77-346d-477d-a55a-2135d7663024?rule=kijijica-200-jpg,"Reno'd one bedroom in prime location (queen/woodbine) with lots of shopping, groceries, public transit, fitness trails and boardwalk by the water. Email/text David (416 587 9440)","$1,895.00",City of Toronto,Southvale Drive,06/01/2023
24,Main Floor Apt - Triplex - 1 Bed - Move in Now,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/main-floor-apt-triplex-1-bed-move-in-now/1646085190,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/31/31958879-2277-49de-8a18-d86bdd7736f0?rule=kijijica-200-jpg,Available Immediately 647.272.1939 Call to view or attend open house Sat Jan 7th 9am to 11am Main Floor Apt- lots of windows and light. Private front yard patio. Recently renovated and just painted 1 ...,"$2,100.00",City of Toronto,Millwood Road,06/01/2023
25,1st Floor Apt in Legal Triplex Building - Available Immediately,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1st-floor-apt-in-legal-triplex-building-available-immediately/1646088627,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c9/c99a22c7-eb1f-44cf-9dd7-4eb909bae916?rule=kijijica-200-jpg,"647.272.1939 Available Immediately – Call to view or attend open house Sat Jan 7th 9am to 11am 1st Floor of triplex . Private balcony / patio and back yard. Recently renovated and just painted, new ...","$2,350.00",City of Toronto,Torresdale Avenue,06/01/2023
26,Basement for rent this is for business occupancy ONLY,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent-this-is-for-business-occupancy-only/1646146691,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/91/91f8c9ff-77e3-4f0d-8619-c0362f122f71?rule=kijijica-200-jpg,"Basement can be used as “SALON/ lashes/ nails/facials, tattoo/piercings, hairstylist, and office","$1,699.00",City of Toronto,Fisherville Road,06/01/2023
27,1 Bedroom Condo at Bathurst and Lakeshore,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-at-bathurst-and-lakeshore/1646263543,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8e/8ec8044d-35ff-40a6-baf9-3db0831a66b3?rule=kijijica-200-jpg,"1 bedroom condo in The Lakeshore building at Bathurst and Lakeshore All standard appliances and laundry in the unit. Building is only a couple years old and has excellent amenities including: gym, ...","$2,300.00",City of Toronto,Donald Avenue,06/01/2023
28,3 BEDROOM 2 BATH IN RONCEVALLES FOR LEASE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-2-bath-in-roncevalles-for-lease/1646263479,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/37/371c4a3a-da1d-4b5d-84ba-6e375b3d4060?rule=kijijica-200-jpg,"Enjoy This Quaint Roncesvalles Village Home. W/Roncesvalles, Queen & King W At Your Doorstep! 5 Minute Walk To Sunnyside Beach, Blvd Club, High Park, Roncy Shops, Amenities & More. Step Up To Your ...","$4,000.00",City of Toronto,Scott Road,06/01/2023
29,"TIFF Building- 1+Den, 1 Washroom, DT Toronto— available Feb. 1",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/tiff-building-1-den-1-washroom-dt-toronto-available-feb-1/1646075667,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/76/76af2a27-d62a-4d21-bbde-38379d28a62f?rule=kijijica-200-jpg,"Hi everyone, I am looking for someone to take over my lease at the end of this month as I am relocating to a different country. Unit is a one bedroom plus den and one washroom. Located at King and ...","$2,800.00",City of Toronto,Eglinton Avenue East,06/01/2023
30,"2 Bedroom, 2 Bath Condo for Rent!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bath-condo-for-rent/1646260027,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f2/f2db7cfd-a5cd-4de5-9154-2592be25e77c?rule=kijijica-200-jpg,"Bright South Western Facing Corner Unit With Wrap Around Balcony! Ceasar Stone Waterfall Kitchen Counter, Two Full Bathrooms. Hardwood Flooring Throughout! Excellent Amenities Nearby: Metro, ...","$3,200.00",City of Toronto,Cardiff Road,06/01/2023
31,"1+1  Bed, All Utilities, Parking & Locker Available in Downtown!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-bed-all-utilities-parking-locker-available-in-downtown/1646255478,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4a/4a848a4f-0719-4e39-a71f-d38e2398f5c9?rule=kijijica-200-jpg,"All utilities, Parking & Locker Included! 1+1 Bed available at 35 Mariner Terr! Location! Location! Bright & spacious unit w/ great views. Great for working professionals, couples or students. ✅Huge ...","$2,900.00",City of Toronto,Lake Shore Boulevard West,06/01/2023
32,"1 Bed, Park./Locker Incld., High Park & Lakeshore, 105 The Q-Way",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-park-locker-incld-high-park-lakeshore-105-the-q-way/1646251316,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/be/be92eef7-bbb3-41b9-9424-1e55ffb320df?rule=kijijica-200-jpg,"1 Bed, Park./Locker Incld., High Park & Lakeshore, 105 The Q-Way Description Beautiful 1 bedroom in NXT-2 condos at 105-2207 The Queensway steps from High Park, Humber Bay Shores, Lakeshore Blvd ...","$2,000.00",City of Toronto,Legion Road,06/01/2023
33,Spacious One Bedroom Apt for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-one-bedroom-apt-for-rent/1646251130,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/30/301072bc-8b59-4e9b-9b5e-6ee25ab9c7fc?rule=kijijica-200-jpg,"One Bedroom Apt for rent from 1st Feb at 35 St Dennis Drive, The unit is very spacious with big bedroom, large living space/hall and big balcony.","$2,099.00",City of Toronto,South Kingsway,06/01/2023
34,Basement unit in Scarborough for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-unit-in-scarborough-for-rent/1646250859,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0c/0c70d548-aac4-4160-9890-d088980ad872?rule=kijijica-200-jpg,"Fully renovated basement unit for rent available from 1st February 2023. Basement unit has 2 bedrooms, open concept living/dining/kitchen area along with all appliances like stove, fridge and ...","$1,950.00",City of Toronto,Hazelbrae Road,06/01/2023
35,House for Rent in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-in-scarborough/1646249081,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a9/a9f8893e-10ef-46ec-95f6-e6cb27155097?rule=kijijica-200-jpg,Quiet and Friendly neighbourhood - Entire house for rent including the finished basement (not separate entrance) - Intersection: Bellamy and Eglinton - Available immediately to move-in - Rent is ...,"$4,000.00",City of Toronto,Ellesmere Road,06/01/2023
36,Scarborough (Port Union) Basement for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-port-union-basement-for-rent/1646247280,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0a/0a7b4e46-70bb-41f0-9202-cca66fcb4e32?rule=kijijica-200-jpg,"Newly renovated bright and clean three-bedroom basement and two-bathroom apartment n a quiet and friendly neighbourhood. Separate entrance, kitchen (fairly new appliances) and en-suite shower / ...","$2,500.00",City of Toronto,Bobmar Road,06/01/2023
37,Park Terrace - 1 Bedroom (7th floor) Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/park-terrace-1-bedroom-7th-floor-apartment-for-rent/1646233766,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/91/910ee17b-2d27-4b8c-9731-30213b87e335?rule=kijijica-200-jpg,"Park Terrace is all about location and convenience. Only a few steps to Lawrence Subway Station, Lawrence Park, and Toronto Public Library (Locke Branch). This building is situated in a fascinating ...","$2,190.00",City of Toronto,King Street West,06/01/2023
38,1 Bedroom Apartment ~~ Fully Renovated ~~ 401/DVP,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-fully-renovated-401-dvp/1646234427,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c5/c5ea3d8f-6dda-4100-aaec-5ae97c822586?rule=kijijica-200-jpg,"70 Parkwoods Village Dr., Toronto Victoria Park Ave. & Parkwoods Village Dr. Monthly rent: Starting from $2304/month Utilities: Heat included, hydro and water extra Parking:$125 per month/outdoor To ...","$2,304.00",City of Toronto,Waterloo Terrace,06/01/2023
39,Newly Renovated Jr. 1 BR ~ East York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-jr-1-br-east-york/1646234105,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/13/135ba703-891b-4afa-a2b1-fa99da824be4?rule=kijijica-200-jpg,"130 Gowan Avenue (East York) Cosburn Ave & Pape Ave. Monthly rent: Starting from $1,929 Utilities:Heat and water included, hydro extra Parking:$130 per month/indoor or $100 per month/outdoor To view ...","$1,929.00",City of Toronto,Lake Shore Boulevard West,06/01/2023
40,Apartment for rent at Yonge St. and Lawrence Ave. West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-at-yonge-st-and-lawrence-ave-west/1646233807,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e1/e1055af1-5895-4200-8dd2-f3bb4c398ff3?rule=kijijica-200-jpg,"3000 Yonge Street, Toronto, ON Yonge St. and Lawrence Ave. West Park Terrace is all about location and convenience. Only a few steps to Lawrence Subway Station, Lawrence Park, and Toronto Public ...","$1,780.00",City of Toronto,9th Street,06/01/2023
41,1 Bedroom Condo Rental - 250 Wellington,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-rental-250-wellington/1646238931,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/77/779203f2-9ee7-4cd9-9812-8a183ee24a77?rule=kijijica-200-jpg,Great Location! Blue Jays Way & Wellington. Open concept layout makes for spacious living with closed off bedroom. Large in-unit washer and dryer for convenience. Stainless steel appliances. Long ...,"$2,500.00",City of Toronto,Woodbine Avenue,06/01/2023
42,Brand New 1 Bdrm + Den Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-1-bdrm-den-condo-for-rent/1646238703,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e1/e12f9c1e-0ed3-46a6-abcd-fc2524979c95?rule=kijijica-200-jpg,"Brand New, Never Lived In Spacious One Bedroom Plus Den With 2 Bathrooms. Den Can Be Used As A Second Bedroom. Two Tone Kitchen Cabinets S/S Appliances Undermount Lighting And Pot Lights. Porcelain ...","$2,800.00",City of Toronto,Norway Avenue,06/01/2023
43,Toronto Downtown Condo Sublease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-downtown-condo-sublease/1646217462,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0f/0f85f386-80e6-40b6-ab37-a13d7e3cee2f?rule=kijijica-200-jpg,subleasing the secondary bedroom in 3 Gloucester St. High-rise unit. Main bedroom roommate is from uoft first year student. Private washroom. Move in date: 1.15 until the end of august. Can renew the ...,"$1,575.00",City of Toronto,Davenport Road,06/01/2023
44,Cozy Basement Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/cozy-basement-apartment/1646230243,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c5/c53475d9-9d09-4d4e-9be6-19a20c6d31a3?rule=kijijica-200-jpg,"Beautiful basement apartment: near TTC, No Frills, Shoppers Drug Mart, School, Library, Skating rink, close to 401 and really nice neighborhood. 3 pc bathroom, separate entrance. Near Centennial ...",$875.00,City of Toronto,Wychwood Park,06/01/2023
45,House for Rent Oshawa,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-oshawa/1646227214,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/02/024c6ef4-02b1-4b34-96bb-5753633f1c36?rule=kijijica-200-jpg,"4 plus den spacious 3200 sqft property for rent. Basement is unfinished and included. Utilities hydro, electricity and gas extra. Available immediately. No pets allowed. Tenant must have tenant ...","$3,500.00",City of Toronto,Davenport Road,05/01/2023
