Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
33,Stunning 2 Bed 2 Bath Downtown Condo For Lease!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-2-bed-2-bath-downtown-condo-for-lease/1647386447,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/07/07148572-5023-49fd-a625-ecb58a5116f5?rule=kijijica-200-jpg,Opportunity To Live In One Of King West Most Coveted Addresses!Downtown Living At Its Absolute Best! A Spectacular Spacious Light Filled Unit With Split 2 Bedrooms & 2 Baths. This Newly Renovated ...,"$4,100.00",City of Toronto,Lake Shore Boulevard West,16/01/2023
34,Beautiful Townhome At Steeles & Bathurst,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-townhome-at-steeles-bathurst/1647383257,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/89/89f83a56-64f3-4b3e-ae4c-dd67ddba6a68?rule=kijijica-200-jpg,"Beautiful Spacious Townhome Perfect For Family Living. Children Playground. Spacious Rooms And Huge Master. Top Rated Schools, Access To Ttc, Viva. Family Environment. Includes Parking, Fridge, ...","$3,400.00",City of Toronto,Windermere Avenue,16/01/2023
35,"Studio in Condominium for Rent, St. George and Bloor, Annex",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-in-condominium-for-rent-st-george-and-bloor-annex/1647379585,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/53/5374ac2d-c21b-41a8-b9db-0ecd5cf01489?rule=kijijica-200-jpg,"Studio for Rent, 95 Prince Arthur Ave., St. George and Bloor, Annex $1950/month Description: Studio condo in the Annex, walking distance to University of Toronto, St.George Subway station, Yorkville, ...","$1,950.00",City of Toronto,Bridlewood Boulevard,16/01/2023
36,2 bedroom plus den at 1928 lakeshore ave west,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-plus-den-at-1928-lakeshore-ave-west/1647378555,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4e/4ebe93ce-ced5-4b82-8a25-02860108ab7c?rule=kijijica-200-jpg,1100 square foot unit in a brand new building 1 parking included 2 bedroom plus den huge unit with 2 balconies,"$3,400.00",City of Toronto,Ravencliff Crescent,16/01/2023
37,Apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1647378177,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4f/4fe9cce4-ea1e-4a3d-9db3-574fa1cc8ad2?rule=kijijica-200-jpg,"Mid Town Excellent Location! Well Situated In One Of Toronto’s Must Desirable Communities. Close Proximity To Ttc & Lrt Station.Three Mins To Hwy Dvp, Ontario Science Center, Aga Khan Museum,Super ...","$2,800.00",City of Toronto,Jane Street,16/01/2023
38,Room for rent close to Seneca College,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent-close-to-seneca-college/1647377713,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8b/8b0bfc5a-5828-486c-bdc6-2abe58515389?rule=kijijica-200-jpg,"Furnished and fully renovated bright room with brand new mattress, Desk,and closet. Close to Seneca college, 2 minutes walk to bus station. For rent to Females students. 2 rooms available for $850 & ...",Please Contact,City of Toronto,San Romanoway,16/01/2023
39,"Basement rent, Apartment rent, Two-bedroom apartment, utilities",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-rent-apartment-rent-two-bedroom-apartment-utilities/1647376447,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a3/a30ab2fb-e889-4713-a219-5aea123609cd?rule=kijijica-200-jpg,"2 Bedrooms,1 Bath, kitchen dining hall, fully furnished, utilities included inside laundry, 3 mins to 24 hrs TTC&401, close to Centenial,UTSC, Walmart and other grocery stores , please Text ...",Please Contact,City of Toronto,Redpath Avenue,16/01/2023
40,Bright & Sunny Studio Apartment in great location for RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bright-sunny-studio-apartment-in-great-location-for-rent/1647375076,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/15/15cae4fc-d361-404e-9238-e9b436bf84dd?rule=kijijica-200-jpg,"Bright, clean studio apartment above a store. Near shopping, entertainment, restaurants and public transportation. Less than 10 min walk to Yonge/Eglinton subway. Hydro not included. *Must have proof ...","$1,525.00",City of Toronto,Broadway Avenue,16/01/2023
41,"Renovated Bachelor, Queen and Niagara - ID 1913",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-bachelor-queen-and-niagara-id-1913/1647367782,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f4/f4cdaa5e-609b-4cab-9397-78b912e4575d?rule=kijijica-200-jpg,"Akelius studio apartment for rent. Queen & Niagara in the Downtown West neighborhood, Toronto. studio - 1 bathroom - located on floor 2 - approximately 236 square feet - available now for $1650 - ...","$1,650.00",Toronto,Steeles Avenue East,16/01/2023
42,Two Bedroom Basement for RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-basement-for-rent/1647373083,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/be/bee0f826-d38f-4d5b-945c-48e8a293422c?rule=kijijica-200-jpg,"Two bedroom apartment available in Scarborough. $1700 per mth (heat, water, electricity plus 1 parking spot included). Great apartment and amazing yard space. Convenient neighborhood. Close to ...","$1,700.00",City of Toronto,Kelvin Grove Avenue,16/01/2023
43,"525 Wilson Avenue 1 plus den with parking & locker for $2,600!!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/525-wilson-avenue-1-plus-den-with-parking-locker-for-2-600/1647372665,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e1/e1e06f86-504a-4fd3-aa2f-2026ed12508a?rule=kijijica-200-jpg,"Beautiful, Bright & Spacious 1 Bedroom + Den Condo W/Parking. Great Layout, Gramercy Park Condo Facing Courtyard, Just Steps To Wilson Subway, Yorkdale Mall, Hwy 401 & Allen Rd ; 1+1 615 Sqft Condo ...","$2,600.00",City of Toronto,Marlee Avenue,16/01/2023
44,"Pickering Luxury Condos for Rent!  Starting FROM $1,950",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/pickering-luxury-condos-for-rent-starting-from-1-950/1647371832,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5a/5a802ea4-23c0-4ed9-98c2-150d7d0d7d8c?rule=kijijica-200-jpg,"Universal City New Building, Located next to Go Train, Pickering Town Centre,",Please Contact,City of Toronto,Hillmount Avenue,16/01/2023
45,2 Bedroom 2 Bathroom Apartment @ Dufferin & St Clair,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bathroom-apartment-dufferin-st-clair/1647371249,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6f/6fdccaca-8b6c-47b5-b724-ecd87d67be8a?rule=kijijica-200-jpg,"2 Bedroom 2 Bathroom Apartment @ Dufferin & St Clair 1798 Dufferin St- 2nd Floor Rent: $2200 plus utilities ($100/month) Availability: ASAP or Feb 1 2023 THE APARTMENT - 2 Bedrooms, with closets - 2 ...","$2,200.00",City of Toronto,Yonge Street,16/01/2023
