Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,"Condo  for lease ,1 bed room plus den",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-lease-1-bed-room-plus-den/1645997483,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/50/50701ffa-e404-4b39-a406-979f8380e438?rule=kijijica-200-jpg,"Exquisite 41 story condominium in the heart of Toronto, immediate availability , 20 floor , floor to ceiling windows, 9' ceiling, private balcony, European style kitchen with quartz counter top, no ...","$2,600.00",City of Toronto,Yonge Street,07/01/2023
12,"BRAND NEW UNFURNISHED 2 BED, 2 BATH FOR RENT - PARKING INCL.",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-unfurnished-2-bed-2-bath-for-rent-parking-incl/1646359210,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9c/9ca10050-48cf-4ad6-b8d1-4bf12fd04352?rule=kijijica-200-jpg,"BRAND NEW UNFURNISHED 2 BED, 2 BATH CONDO UNIT WITH PARKING & LOCKER INCL. IN MIDTOWN TORONTO - YONGE AND EGLINTON The unit is approximately 630 sq ft and comes with brand new high end finishes, six ...","$2,680.00",City of Toronto,Farnham Avenue,07/01/2023
13,"3 bedroom basement is available as of Jan 15,2023",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-basement-is-available-as-of-jan-15-2023/1646356469,,Students are allowed to apply with 3 months deposit Need first and last with proof on employment Separate entrance 2 parking and completely wifi included close to 404 and 401 Tenants pay 35 percent ...,"$2,000.00",City of Toronto,Midland Avenue,07/01/2023
14,Studio ap for rent at Don Mills and York Mills,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-ap-for-rent-at-don-mills-and-york-mills/1646349546,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cd/cd9f1be5-22a8-44e9-b337-37986a7876ac?rule=kijijica-200-jpg,"Studio apartment located next to a house at main level. It has separate entrance, separate washroom, separate kitchenette. It has large windows with blinds .not a basement , is at main level; Doesn’t ...","$1,200.00",City of Toronto,Park Street,07/01/2023
15,2 bedroom 2 washroom waterfront condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-washroom-waterfront-condo/1646345478,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0f/0febb855-cdf5-497d-a6b5-146e8ae6fdcd?rule=kijijica-200-jpg,"Offering a new 870 sq unit for rent in prestigious Mimico area. One locker and parking included. Amenities include gym, sauna, salt water pool, bbq terrace, movie theatre, spin room, party rooms and ...","$3,500.00",City of Toronto,Danforth Road,07/01/2023
16,"two bedroom apt central downtown, near kingsinton market, U of T",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-apt-central-downtown-near-kingsinton-market-u-of-t/1643428748,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/48/483c760f-0a94-4090-94be-dc4b6f5ff30c?rule=kijijica-200-jpg,"2. small 2 bedroom unit located in central toronto, 5 mins walk to U of T, 4 months term lease $1699, 4-8 month are $1399 the 2 bedroom are small, each room come with a single bed, desk and chair","$1,399.00",City of Toronto,Glenshephard Drive,07/01/2023
17,"2 Bed, 2 Bath Corner Unit - Morningside & Ellesmere - 1300 Sq FT",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-corner-unit-morningside-ellesmere-1300-sq-ft/1646339100,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/36/36c78655-62f9-4b8e-8668-b6cea3b3b7a6?rule=kijijica-200-jpg,"FULLY Renovated two bedroom, two bathroom condo for rent. Approx. 1300 square feet. Spacious and Bright with many windows (11th floor). Morningside & Ellesmere Location in Scarborough (Near ...","$2,700.00",City of Toronto,John Street,07/01/2023
18,357 King St. Luxury 820 Sqf 2 Bedroom  2 Washroom Condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/357-king-st-luxury-820-sqf-2-bedroom-2-washroom-condo/1646338565,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/03/03ddfb60-7156-4aa6-8f22-0be238795aa7?rule=kijijica-200-jpg,"Brand New 2 Bedroom 2 Washroom Condo Located At 357 King West By Great Gulf! This Suite Boasts Beautiful Finishing, Ample Closet Size, Full Size Samsung Appliances And Tasteful Design Aesthetics. ...","$3,800.00",City of Toronto,Nelson Street,07/01/2023
19,Furnished 2BedRoom Free Parking,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-2bedroom-free-parking/1646338543,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5a/5ac1d26f-86ce-42f2-8fb0-8ebd86040508?rule=kijijica-200-jpg,"Two minutes walk to the subway station that takes you to Downtown Toronto in 20 minutes. We welcome you to stay at our centrally located apt. Nestled between Dentonia Park, Taylor Massey Creek and ...","$3,200.00",City of Toronto,Yonge Street,07/01/2023
20,Immaculate 1 bedroom condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/immaculate-1-bedroom-condo/1646336272,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2f/2fb5c84b-190e-47c4-a51d-2aee8ebe1795?rule=kijijica-200-jpg,"Immaculate 1 bedroom condo. All amenities included, walking distance to TTC bus stop, mintues from GO station. 24 hour concierge at front gate, walking distance to shops.","$2,000.00",City of Toronto,Roehampton Avenue,07/01/2023
21,"One-bedroom Basement apartment for rent from February 1, 2023",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-basement-apartment-for-rent-from-february-1-2023/1646336169,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/36/361c7033-34d5-4e5b-84cb-e68fe0352ab0?rule=kijijica-200-jpg,"The basement apartment is located in the Guildwood village just beside Lake Ontario and beautiful Guild Inn Park. The basement apartment has one-bedroom with a living room, separate kitchen and ...","$1,500.00",City of Toronto,Pharmacy Avenue,07/01/2023
22,Downtown Toronto 2Bed 2Bath Condo Unit Furnished 800Sqf.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-toronto-2bed-2bath-condo-unit-furnished-800sqf/1646334328,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e8/e8fd4f60-274a-4c7d-be93-23011b0fee07?rule=kijijica-200-jpg,"This Fancy 2 Bedroom, 2 Bathroom Condo is Unit is Located in 48 Power St, Downtown Toronto. 680Sqf + 120Sqf Balcony.15th Floor. South Facing with Fantastic View. *Check-in Immediately for 1-Year ...","$3,300.00",City of Toronto,Dobbin Road,06/01/2023
23,Downtown 2DBRM Condo  with some Furniture for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-2dbrm-condo-with-some-furniture-for-rent/1639744952,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/24/24daa4f5-b0d6-47b8-99f9-2a030ea66514?rule=kijijica-200-jpg,"Top floor corner unit at center of Chinatown, corner of Dundas and Spadina Ave. 840 square foot including two Bedrooms plus belcony ( can be used as third Bedroom ) , seperated dining room and living ...",Please Contact,City of Toronto,Laurentide Drive,06/01/2023
24,King/Spadina One Bedroom 2 Years New Condo for Lease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/king-spadina-one-bedroom-2-years-new-condo-for-lease/1646328422,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/46/46c1f9c5-0701-42dd-8f5a-b1fb51ab265c?rule=kijijica-200-jpg,"Great Location King/Blue Jays Way Ceiling to Floor & Wall to Wall Window. Bright & Spacious. Close to Universities, Street Car, CN Tower, Fine Dining, Hotel. Tenant pay their own Utilities, AAA ...","$2,250.00",City of Toronto,3 Valleys Drive,06/01/2023
25,***Toronto Downtown 1Bedroom Condo for Rent-Connect to PATH***,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-downtown-1bedroom-condo-for-rent-connect-to-path/1646326457,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/db/dbd376a4-ec99-4b61-a00c-b35790e39de6?rule=kijijica-200-jpg,• One bedroom with functional layout and huge balcony • In the heart of financial district of downtown Toronto • Path connection to downtown financial and entertainment district • Close to Union ...,"$2,300.00",City of Toronto,Birmingham Street,06/01/2023
26,Beautiful Modern Luxury Apartment For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-modern-luxury-apartment-for-rent/1646326242,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5c/5cfe72b7-224f-4c80-bd16-01a0f834aa47?rule=kijijica-200-jpg,"Luxury Modern Apartment In A Brand New Custom Built House, 2 Bedrooms Plus Space Can Be Used As Office, 2 Full Bathrooms, Spacious Full Of Natural Light, Close To High Park, Bloor West Village, ...","$3,200.00",City of Toronto,2nd Street,06/01/2023
27,Newly Renovated Top Floor -2 bedroom Loft Style Condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-top-floor-2-bedroom-loft-style-condo/1646325840,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/00/000dbd30-ab67-4a37-baaa-e017d744a9bb?rule=kijijica-200-jpg,"Loft Style,Top Floor, Recently Renovated 2 bedroom plus 1 bathroom unit available for rent. Looking for (maximum 2) tenants to start lease March 1st, 2023. Located right at Queen St West and ...","$2,800.00",City of Toronto,Spadina Avenue,06/01/2023
28,"$2750 - Bay & College - 1 BR+Den, 2 Bath + parking",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2750-bay-college-1-br-den-2-bath-parking/1646325013,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6e4db304-9526-438b-84ed-41f14cecf30f?rule=kijijica-200-jpg,"Rare find on the sun-filled 19th floor of the prestigious Residences Of College Park. One bedroom plus den, two bath northwest corner unit with unobstructed northwest view. 760 square feet indoors ...","$2,750.00                                                                            $2,850.00",City of Toronto,Nassau Street,06/01/2023
29,Spacious and Bright One Bedroom plus Den at Old Mill,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-and-bright-one-bedroom-plus-den-at-old-mill/1646324696,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2d/2d19cd1d-4e25-47ae-a318-d4b2a9ad612d?rule=kijijica-200-jpg,"Luxury Boutique Condo In Prime Bloor West Village.Sunny South Facing Large One Bedroom Plus Den. Living Space + Balcony, Ss Appliances, Quartz Counters And Ensuite Laundry.All Window Coverings. 9Ft ...","$3,100.00",City of Toronto,Charlottetown Boulevard,06/01/2023
30,BASEMENT RENTAL,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-rental/1646319914,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7c/7ca2ed4b-62fa-492c-9d89-58edd25ebd07?rule=kijijica-200-jpg,Quiet and safe neighborhood,"$2,000.00",City of Toronto,McCulley Street,06/01/2023
31,Furnished 1 Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-bedroom/1646319854,,Location! Bay and Richmond area. This Beautiful space is fully furnished and over 500 sqft. The living room is entirely spacious enough with a sofa bed (140*200 cm) and a separate room with a murphy ...,"$6,000.00",City of Toronto,King Street West,06/01/2023
32,Furnished One Bedroom Condo in Young and Sheppard,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-one-bedroom-condo-in-young-and-sheppard/1646318296,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/17/1729da21-5ecb-4556-b3d5-0716bdbfbe24?rule=kijijica-200-jpg,"New appliances on Feb 1. Beautiful one bedroom corner unit 25th floor Steps to subway restaurants, schools Minutes to 401. Great views. Furnished Gym, swimming pool","$2,400.00",City of Toronto,Blue Jays Way,06/01/2023
33,Bedroom in Toronto downtown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bedroom-in-toronto-downtown/1646317853,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f6/f66050a7-6d2c-4b84-b870-e546728c8ecf?rule=kijijica-200-jpg,"Rent: $1300/month Location: 1055 Bay Street, Toronto | Corner of Bay Street and Wellesley St (RIGHT BESIDE UofT) Looking for clean, non-smoking and vegetarian tenants (working professional preferred) ...","$1,300.00",City of Toronto,Victoria Park Avenue,06/01/2023
34,STUNNING BRAND NEW 2+DEN 2 BATH CN TOWER VIEWS NEAR DISTELLRY!!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-brand-new-2-den-2-bath-cn-tower-views-near-distellry/1639870131,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2f/2fb0e0ab-b696-435b-852a-037a6ae3948a?rule=kijijica-200-jpg,STUNNING BRAND NEW 2+DEN 2 BATH CN TOWER VIEWS NEAR DISTELLRY!!! Stunning Brand New Unit! Split Br Floor Plan With 0 Wasted Space Plus 100 Sq Ft Of Terrace. Sophisticated Finishing Choices With ...,"$3,000.00",City of Toronto,Crescent Town Road,06/01/2023
35,Fully Renovated 2 Bedroom in Etobicoke!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-renovated-2-bedroom-in-etobicoke/1639869260,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9b/9bd6d943-0848-48ae-988c-a54b133a364f?rule=kijijica-200-jpg,"Our Rental Office remains operational in light of COVID-19. The health and safety of you, employees, residents and the community is the utmost importance. Call today to learn how we can safely assist ...","$2,600.00",Etobicoke,Nantucket Boulevard,06/01/2023
36,STUNNING 2+DEN NEAR UNION PARKING&LOCKER INCLUDED NEAR CN TOWER!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-2-den-near-union-parking-locker-included-near-cn-tower/1639868782,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7a/7a99fffc-31e7-4890-bd7e-e825c6f5827c?rule=kijijica-200-jpg,"STUNNING 2+DEN NEAR UNION PARKING&LOCKER INCLUDED NEAR CN TOWER! Spacious 2 Bed, 2 Bath Se Corner Unit With Beautiful Views Of The Lake & City. Extremely Functional Layout. Features Eat-In Kitchen, ...","$3,250.00",City of Toronto,Munham Gate,06/01/2023
37,2 Bdm. for Rent in Midtown Toronto!  Yonge and St. Claire Ave. W,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdm-for-rent-in-midtown-toronto-yonge-and-st-claire-ave-w/1639867929,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/34/3444993d-2153-413b-9556-38f4f2e8ea1a?rule=kijijica-200-jpg,"Our Rental Office remains operational in light of COVID-19. The health and safety of you, employees, residents and the community is the utmost importance. Call today to learn how we can safely assist ...","$2,400.00",City of Toronto,Guildwood Parkway,06/01/2023
38,LUXURY PENTHOUSE 2+DEN 360VIEWS OF CITY PARKING LOCKER SUBWAY !!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-penthouse-2-den-360views-of-city-parking-locker-subway/1639868319,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/31/31fc6492-9c3b-4ef3-bdc3-cee624aa9494?rule=kijijica-200-jpg,"2+DEN PENTHOUSE, PARKING & LOCKER INCLUDED Experience The Ultimate Luxury & Live In This Stunning Italian Inspired Penthouse @ Treviso Condos ! Facing Direct South On The Top Floor Live With The Most ...","$3,150.00",City of Toronto,Forsythia Drive,06/01/2023
39,3 Bedroom Apartment- North York Don Valley Parkway Brookbanks Dr,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-apartment-north-york-don-valley-parkway-brookbanks-dr/1639867876,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ac/ac626fec-290c-4bd0-9549-3dbb2b23b763?rule=kijijica-200-jpg,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...","$3,199.00",City of Toronto,Danforth Avenue,06/01/2023
40,1-Bedroom Unit. Newly Renovated. Modern Design,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-unit-newly-renovated-modern-design/1646314182,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9b/9b43b1e0-4273-4b9b-93f4-b03867ef360b?rule=kijijica-200-jpg,"Property Address: 45 Croham Rd York, ON M6E 4X9 Basement Unit in High Demand Area ***Ideal for a young professional*** MODERN and BRAND NEW designed lower-level unit conveniently located in an area ...","$1,800.00",City of Toronto,August Avenue,06/01/2023
41,2 Bedroom Condo for Rent in Yorkville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-condo-for-rent-in-yorkville/1646314095,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/10/100ff366-b7ab-4df8-98e2-25082575b7d8?rule=kijijica-200-jpg,"A spacious 2-bedroom & 2-bathroom unfurnished condo in the New Residences of Yorkville Plaza. Fantastic location and close to Toronto’s best shopping, entertainment and dining. It boasts an open ...","$4,250.00",City of Toronto,Spadina Avenue,06/01/2023
42,BRAND NEW. MODERN. 1 Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-modern-1-bedroom/1646313621,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/64/64d102bd-fb5f-49d1-a5fc-caaff8a3ab73?rule=kijijica-200-jpg,"Property Address: 45 Croham Rd York, ON M6E 4X9 Basement Unit in High Demand Area ***Ideal for a young professional*** MODERN and BRAND NEW designed lower-level unit conveniently located in an area ...","$1,800.00",City of Toronto,Dundas Street West,06/01/2023
43,2 Bed Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-condo-for-rent/1646305255,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5f/5f13afec-3d29-4e56-86f4-c7721fe04ff6?rule=kijijica-200-jpg,"Live in the centre of a vibrant neighbourhood at the corner of Bloor and Islington! Located at , th Floor Unit, ! Steps from Islington Station, travelling within the city or out of town is a breeze. ...","$3,200.00",City of Toronto,Blue Jays Way,06/01/2023
44,"WOW! Great apartments for rent,  1150.00 to 1850.00",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/wow-great-apartments-for-rent-1150-00-to-1850-00/1584593878,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/46/46e12989-c1f7-4b3c-ad6b-07445a1891e9?rule=kijijica-200-jpg,"Great locations close to food shopping and TTC. Flexible occupancy dates available. Anytime after December 1 Apartments are located close to St Clair Ave, between Avenue Rd and Christie St. Very ...","$1,150.00",City of Toronto,Mercer Street,06/01/2023
45,Beach Hill/Upper Beaches. Newly renovated 1 bedroom apartment.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beach-hill-upper-beaches-newly-renovated-1-bedroom-apartment/1646305116,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/02/025cfae4-9d59-4e37-b329-231bd2742e99?rule=kijijica-200-jpg,"❊ NEW CLASSIC 1bd Suite ♖ EXPOSED BRICK. HARDWOOD. Brand new reno. EMAIL: norwoodparklane@gmail.com PARK SIDE LOCALE. Norwood Park in the Beach Hill/Upper Beaches. New kitchen, bath, floors. Rain ...","$2,395.00",City of Toronto,York Street,06/01/2023
