Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
12,"Penthouse Condo! 2 Bedrooms, 2 washrooms! 33rd floor!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/penthouse-condo-2-bedrooms-2-washrooms-33rd-floor/1647967735,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3d/3d10357b-08e6-44dc-83d0-73a9fd6b5b79?rule=kijijica-200-jpg,"Live above the cloud. Family friendly luxurious Penthouse 2 Bedrooms, 2 Washrooms Condo on 33rd floor available for rent. Heating, Water and Parking spot included. Stainless steel appliances include ...","$2,900.00",City of Toronto,Trethewey Drive,22/01/2023
13,1 bedroom + 1 den for rent at Warden & St Clair,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-1-den-for-rent-at-warden-st-clair/1647965767,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0e/0ee8127c-c945-4cb3-a682-6a4953a8a3ee?rule=kijijica-200-jpg,"Welcome home to this beautiful spacious condo. 1 Bedroom, 1 Den which can be used as office space or is big enough to convert into a second bedroom. This Unit Is In A Tranquil Setting Surrounded By ...","$2,250.00",City of Toronto,Humberside Avenue,22/01/2023
14,a 2 br.apt with a new kitchen and fresh paint,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/a-2-br-apt-with-a-new-kitchen-and-fresh-paint/1647964489,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f7/f7058757-4db2-463f-9d88-75f465f469a5?rule=kijijica-200-jpg,"On the 2nd floor, 4 minute walk to a subway station, close to Bloor street life, UofT, TMU, Georgebrown. a backyard parking available, Utilities are extra, No smoker","$2,500.00",City of Toronto,Indian Road,22/01/2023
15,55 Maitland St. - Two Bedroom Suite Available,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/55-maitland-st-two-bedroom-suite-available/1646992811,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e4/e45ef410-4e0f-42df-8c9a-7a57bb26f560?rule=kijijica-200-jpg,"This beautiful property is just steps from Wellesley Subway Station in the heart of Church-Wellesley Village, one of Toronto's liveliest communities with bustling cafes, restaurants, and bars for ...","$3,200.00",City of Toronto,Finch Avenue,22/01/2023
16,Big Bright 3 Bed Loft - Furnished & All Inclusive,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/big-bright-3-bed-loft-furnished-all-inclusive/1569156992,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/44/4428b65e-3704-4de1-afdc-8339a1f874c2?rule=kijijica-200-jpg,"Big Bright 3 Bed Loft - Furnished & All Inclusive Beautiful 3 bedroom Loft/Condo. Located at Lansdowne and Dupont minutes from the The Junction, trendy restaurants & boutiques, Farmer's Markets, ...","$3,700.00",City of Toronto,Forest Park Drive,22/01/2023
17,2BR + 2 bath at DVP & Wynford (Don Mills) - Feb 15 or Mar 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2br-2-bath-at-dvp-wynford-don-mills-feb-15-or-mar-1/1645787507,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/21/214a7a38-99c2-4632-a0b1-c2b634f9dddd?rule=kijijica-200-jpg,"Showings: Saturday Jan 21 at 3pm-4pm Sunday Jan 22 at 10am-11am —> to be rescheduled ***Please message me with number of adults and children, desired move in date, if you need parking*** - 135 ...","$2,700.00",City of Toronto,Dovercourt Road,22/01/2023
18,Brand new 1 bedroom condo unit on Dundas Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-1-bedroom-condo-unit-on-dundas-street/1647954291,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/67/6777b4eb-f049-417f-9a44-87a40b061c26?rule=kijijica-200-jpg,"1 Bed 1 Bath - Apartment 35 Tubman Ave, Toronto, ON M5A 0T1, Canada Never lived-in BRAND NEW condo building, functional 1-bedroom unit , approximately 500 sf, modern design, adequate storage space ...","$2,250.00",City of Toronto,Sudbury Street,22/01/2023
19,"Beautiful One Bedroom +Den + Parking , Downtown Regent Park",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-one-bedroom-den-parking-downtown-regent-park/1647958359,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5d/5d8f9f22-4677-4403-a60f-46044005d641?rule=kijijica-200-jpg,"Bright and Spacious 1 Bedroom Plus Den With Parking. Top Floor condo in Lively Downtown Regent Park Location. Spacious den can be used as a an office or guest room. Large, beautiful balcony creates ...","$2,599.00",City of Toronto,Lawrence Avenue East,22/01/2023
20,A rook for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/a-rook-for-rent/1647936040,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4b/4b0e715e-413b-45d2-a8e1-6cbdb07a9f20?rule=kijijica-200-jpg,"Serious Inquiries Only 1 bedroom available to share between 2 people ($400 each, $800 total) Room includes, walk-in closet, bookshelf, and large window Spacious 3 bedroom home apartment at St. Clair ...",$800.00,City of Toronto,Townley Avenue,22/01/2023
21,Furnished Jr . 1 Bedroom (King/Blue Jays Way),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-jr-1-bedroom-king-blue-jays-way/1647956527,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9c/9c31de94-06ba-4d0a-9f40-6232f64f9254?rule=kijijica-200-jpg,"Live in Luxury In This Fully Furnished 37th Floor Jr 1 Bedroom @ The Bisha Hotel And Residences. Located At King Street West And Blue Jays Way, Downtown Toronto. Well Laid Out Space W/High-End Modern ...","$2,350.00",City of Toronto,Borough Drive,22/01/2023
22,1 Bedroom walkout unit for Rent in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-walkout-unit-for-rent-in-scarborough/1647954430,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ce/cec70e9b-e77a-4f40-a3c5-3683e6551563?rule=kijijica-200-jpg,"1 Bedroom Unit with Kitchen, full washroom, and living room. 1 min access to Rouge Hill go station and TTC bus. Close to Scarborough university and colleges. Separate Enterannce","$1,500.00",City of Toronto,Town Centre Court,22/01/2023
23,Whole house for rental!!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/whole-house-for-rental/1647953210,,"Whole house for rent available!!!with 3 bedroom, 3 washroom and two parking Major intersection Hwy 410 and Bovaird, Brampton If anyone interested please DM me. 647 7800010 Thanks","$3,200.00",City of Toronto,Warden Avenue,22/01/2023
24,"Yonge/Finch 1 Bedroom Condo RENT -  20 Olive, March 1st",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-finch-1-bedroom-condo-rent-20-olive-march-1st/1646337653,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4c/4c90f3fb-4ce8-4f00-a168-1cd5f6b6c724?rule=kijijica-200-jpg,"For RENT: 1 bedroom at 20 Olive on 6/F, 580 sq.ft, +30 sq ft. balcony, East facing, overlooking courtyard. Unfurnished, laminated hardwood floor, 5 appliances, including utilities (except telephone, ...","$2,200.00",City of Toronto,St Clair Avenue East,22/01/2023
25,Clean bachelor apartment for rent from 7 March to 10 April 2200$,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/clean-bachelor-apartment-for-rent-from-7-march-to-10-april-2200/1647952185,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0f/0f3ce428-e5cf-40c0-b062-69d0d4088b81?rule=kijijica-200-jpg,"A very clean, cozy, comfortable and furnished apartment are available for rent from 7 March to 10 April. Near bus station in Queen and King Street. Fully furnished. Internet wifi available Guest ...","$2,200.00",City of Toronto,Bathurst Street,22/01/2023
26,Beautiful/Spacious Basement 1 Bd Apt - McCowan/Steeles!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-spacious-basement-1-bd-apt-mccowan-steeles/1647950750,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/68/68275548-99b6-48ae-a4d0-dba3f48bb9cb?rule=kijijica-200-jpg,"Welcome To This Beautiful Spacious Basement Unit!! This Turnkey One Bedroom Flat Comes W/ High Cielings & A Private Entrance W/ Amazing Space; Living, Dining, Full Kitchen & Full Bedroom W/ Ensuite 5 ...","$2,000.00",City of Toronto,Follis Avenue,22/01/2023
27,AVENUE RD=LAWRENCE-$1095,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/avenue-rd-lawrence-1095/1647950733,,BACHELOR-STUDIO APT ABOVE STORE-SUITABLE FOR SINGLE MALE 416-789-3474,"$1,095.00",City of Toronto,Dupont Street,22/01/2023
28,Beautiful/Spacious 1 Bedroom Basement Apt - The Beaches!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-spacious-1-bedroom-basement-apt-the-beaches/1647950591,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c8/c831c039-e8aa-4d04-bf56-5902af79804b?rule=kijijica-200-jpg,"Welcome To Beaches Triangle!! Just A 10-Min Walk To The Boardwalk, This Turnkey One Bedroom Flat Comes Fully Furnished W/ High Cielings & A Private Entrance From The Backyard. Close To All Amenities ...","$1,950.00",City of Toronto,Lansdowne Avenue,22/01/2023
29,Big locker available In Downtown Bay Street condo building,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/big-locker-available-in-downtown-bay-street-condo-building/1647948996,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c4/c4d35901-ee35-456b-acd9-6fe4d0fd4a0b?rule=kijijica-200-jpg,Big locker available In Downtown 909 Bay Street condo building on Level 1 for rent for a year.,$100.00,City of Toronto,Wynford Drive,21/01/2023
30,Rent a Main floor of a House in North york,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-a-main-floor-of-a-house-in-north-york/1647948821,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/57/57f8eac4-d87f-45f7-b1c7-66665ff4e3f0?rule=kijijica-200-jpg,"Sun-Filled 2 Bedroom Main floor Unit On A Premium Size Pie-Shaped Private Park-Like Lot. Spacious 2 Bedroom, 4 Piece Bath, Stainless Steel Appliances. 2 Tandem Driveway Parking Included. Separate ...","$2,600.00",City of Toronto,Wynford Heights Crescent,21/01/2023
31,NEW BACHELOR; FURNISHED; !!LUXURY!! YONGE/BLOOR. $2300,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-bachelor-furnished-luxury-yonge-bloor-2300/1646560112,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4e/4ee040c6-1373-477b-8e3e-9af80dc5442b?rule=kijijica-200-jpg,Sophisticated Bachelor Condominium In The Heart Of Central Toronto! Walk score 97!! Spacious 463 Sqft + 75 Sqft balcony! One Of The Biggest Studio Units With Unobstructed Breathtaking North View. ...,"$2,300.00",City of Toronto,River Street,21/01/2023
32,Top floor huge masterbed  for rent with walk-in closet and SPA,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/top-floor-huge-masterbed-for-rent-with-walk-in-closet-and-spa/1647947657,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c6/c68992a4-25f5-45c2-a466-eeb33fb077fa?rule=kijijica-200-jpg,"Top floor Master Bedroom with ensuite bathroom, huge spa bathtub, and walk-in closet(can also be used as a storage room) suite for rent. located on Tom Well Crescent, it is 2 min away driving to T&T ...","$1,450.00",City of Toronto,Cornwall Street,21/01/2023
33,Bachelor at Young and King \ 7 King Street East m5c3c6,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-at-young-and-king-7-king-street-east-m5c3c6/1647947402,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2d/2d663d98-b401-4634-b823-90b683cd9a16?rule=kijijica-200-jpg,"Bachelor at Young and King \ 7 King Street East m5c3c6 Available Feb 1st The Metropole-Unrivalled Location Building in Financial District- TTC At The Door, Restaurants, Galleries, And Cafes All ...","$1,950.00",City of Toronto,Dundas Street East,21/01/2023
34,"Large Bachelor+den Bsmt apt, Sep. entrance, One Bus to Downtown",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-bachelor-den-bsmt-apt-sep-entrance-one-bus-to-downtown/1647946721,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/55/55d51d96-c87c-4135-b237-481b43b76352?rule=kijijica-200-jpg,"Beaches Area. Entire basement apartment for rent, Bachelor + Den, den can be used as a bedroom. Separate entrance, separate laundry Machine, private kitchen, washroom, central air conditioning. Clean ...","$1,400.00",City of Toronto,Whiteside Place,21/01/2023
35,Kipling Subway Condo For Rent 1 Bed + Den 1 Bath 1 Parking $2375,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/kipling-subway-condo-for-rent-1-bed-den-1-bath-1-parking-2375/1647944905,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7f/7f480c44-3b77-4632-8023-4078b171cfe0?rule=kijijica-200-jpg,Kipling Subway Condo For Rent 1 Bed + Den 1 Bath 1 Parking $2375 - BRAND NEW 1 Bed + Den Condo for Rent: $2375 per month (utilities not included) - Available Feb 1st or Mar 1st 2023 - Please submit ...,"$2,375.00",City of Toronto,Pharmacy Avenue,21/01/2023
36,$750Private roomFeb01 only females Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/750private-roomfeb01-only-females-scarborough/1647944628,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5e/5e61b585-3d57-4e0b-b467-d3244fbbb519?rule=kijijica-200-jpg,"Private room: $750/month immediately/Feb01 only females Scarborough Available: immediately or Feb 01st/2023 How much: $750/month including electricity, heat, water, and HIGH speed wifi Length: at ...",$750.00,Toronto,Camilla Crescent,21/01/2023
37,One Bedroom in Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-in-condo-for-rent/1647943803,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/84/84377e99-244d-4408-a24f-221cef32e559?rule=kijijica-200-jpg,"Rent one bedroom in a condo unit. Only for single. Location close to U of T Scarborough campus, Centennial College, York University. Downstairs is Lawrence East RT station, Midland Bus lane, Lawrence ...","$1,000.00",City of Toronto,Blue Jays Way,21/01/2023
38,1 bedroom in a CONDO - Yonge/Carlton (,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-in-a-condo-yonge-carlton/1647943383,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5c/5cc6aaf7-2f28-4b8a-90be-3b0462db5bba?rule=kijijica-200-jpg,"One bedroom in a CONDO Yonge/Carlton St with over 1100 SQ FT of space to share with a professional female roommate. Available April 1, 2023 Over 1100 SQ FT of Condo in as 2 bedrooms condo. Bathroom ...","$1,375.00",City of Toronto,Mercer Street,21/01/2023
39,1 bedroom + solarium,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-solarium/1647943235,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7d/7df30e99-cf66-480a-a27c-b80042e2e040?rule=kijijica-200-jpg,- 1 bedroom plus solarium - recently painted with new faucet and lights - building is situated above the Yonge subway line - the entire second floor is a track with exercise equipment - $2800 rent ...,"$2,800.00",City of Toronto,Port Union Road,21/01/2023
40,Fully renovated 3 bedroom main floor rent wexford area,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-renovated-3-bedroom-main-floor-rent-wexford-area/1647942237,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/61/617f18a2-e57e-438e-b557-d3cd7e11d568?rule=kijijica-200-jpg,"House has been renovated with new dark hardwood floors, brand new bathroom -house in backyard and well maintained yard -located in a family friendly neighbourhood Elementary and highschools near by ...","$2,999.00",City of Toronto,Winter Gardens Trail,21/01/2023
41,Furnished Basement Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-basement-apartment/1647942166,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0b/0b039c82-f76e-4225-8e84-56e656abe3aa?rule=kijijica-200-jpg,Fully Furnished Basement apartment for rent near Morningside and Lawrence ..Morningside mall Contact Manik at 647-642-7212,Please Contact,City of Toronto,Wilmington Avenue,21/01/2023
42,Pinnacle One Yonge 1+1 for Rent (Yonge and Lakeshore Blvd East),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/pinnacle-one-yonge-1-1-for-rent-yonge-and-lakeshore-blvd-east/1645991150,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/32/32fffdd3-d1a5-4cd3-b43a-755090ff0d43?rule=kijijica-200-jpg,"New 1+1 condo on 52nd floor with amazing view of the city. Located next to financial district, lakeshore, shopping malls, restaurants, scotia arena, union station. The unit includes new appliances, ...","$2,800.00",City of Toronto,Cocksfield Avenue,21/01/2023
43,"For rent, sharing. Space",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent-sharing-space/1647939070,,"1 sharing space available near 5 minutes walking to centinial college, Gujarati- panjabi preferred, from 01 March 2023, call 647 745 1284",$400.00,City of Toronto,Yonge Street,21/01/2023
44,"2 BDRM semi-base Apt. Utilities included, Eglinton - Mt. Plesant",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-semi-base-apt-utilities-included-eglinton-mt-plesant/1647935807,,"2 BDRM semi-base Apt is available all included (Yonge and Eglinton area) Mt. Pleasant and Eglinton Centrally located. Close to TTC. Parking, `heat, hydro, a/c ALL INCLUDED. Great and safe area. Tel: ...","$1,975.00",City of Toronto,Tolman Street,21/01/2023
45,Three Bedroom 2ndry Unit Apartment for Rent Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/three-bedroom-2ndry-unit-apartment-for-rent-toronto/1647935328,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6a/6ad8408a-a051-4ca6-a309-6444072e09c9?rule=kijijica-200-jpg,Three Bedroom lower-level secondary apartment with Two Full Washroom for Rent in North York Ontario Canada. Short or Long term accommodation at Leslie St and minutes access to HWY 401/404/DVP Toronto ...,Please Contact,Toronto,Niagara Street,21/01/2023
