Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,"2 Bedroom, 2 Washroom Townhouse - LAKESHORE, ON.",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-washroom-townhouse-lakeshore-on/1644273897,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b0/b0a98de4-4b9f-4d5a-bbb1-e5f1b77278d1?rule=kijijica-200-jpg,Be The First To Move Into This Brand New 2-Storey Condo-Town. This Garden Suite Features An Open- Concept With Huge Windows For Great Sunlight. Enjoy Cooking In The Fully Upgraded Kitchen. Live By ...,"$3,500.00",City of Toronto,Kennedy Road,18/01/2023
12,Newly Renovated 3 Bedroom House for Rent! Internet Included!!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-3-bedroom-house-for-rent-internet-included/1647588706,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/18/180a82f2-4269-4d80-b3a4-c8eee999c9c8?rule=kijijica-200-jpg,Prime Location* 3 bedroom house (Main floor) with one full washroom and one powder room for rent near Brimley and Lawrence. Includes 200 Sq ft garage that can be used as storage plus a deck with big ...,"$2,800.00",City of Toronto,Village Green Square,18/01/2023
13,Newly Renovated 3 Bedroom House for Rent. Internet Included!!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-3-bedroom-house-for-rent-internet-included/1647588264,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b1e242b1-6af7-4b61-a92b-b687007785ac?rule=kijijica-200-jpg,Prime Location* 3 bedroom house (Main floor) with one full washroom and one powder room for rent near Brimley and Lawrence. Includes 200 Sq ft garage that can be used as storage plus a deck with big ...,"$2,800.00",City of Toronto,Eglinton Avenue East,18/01/2023
14,1 bedroom – newly renovated,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-newly-renovated/1647586063,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c8/c85ba404-00d5-4339-8d7d-6095be1d94f6?rule=kijijica-200-jpg,"Priced at $2,250 plus personal hydro in the desired Avenue Road & St. Clair neighbourhood this 1 bedroom wont last long! Fully-renovated 1 bedroom apartment Stainless steel fridge, stove, dishwasher, ...","$2,250.00",City of Toronto,Redpath Avenue,18/01/2023
15,Beautiful Two Bedroom Condo with Large Terrace in Queen West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-two-bedroom-condo-with-large-terrace-in-queen-west/1645926305,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/88/88965dff-4632-4cee-a5e9-bb98026ae4d7?rule=kijijica-200-jpg,"Stunning Scandinavian Chic Design Condo In The Heart Of Queen West. This Two Bedroom Condo Boasts An Oversized Private Terrace Connected With A Gas Line To Bbq In The Summer, And Beautiful Western ...","$3,450.00",City of Toronto,Warden Avenue,18/01/2023
16,1500 sqf totally reno'd 2 bed 1 bath upscale midtown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1500-sqf-totally-renod-2-bed-1-bath-upscale-midtown/1647587431,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bf/bfaac84e-3dd2-4521-b741-3da822b6499a?rule=kijijica-200-jpg,"beautifully renovated very spacious in a mature treed street upscale of midtown 2 bed 1 bath private entrance, private laundry, street parking...lower floor of a Duplex (just 5 steps lower than ...","$2,400.00",City of Toronto,Walbon Road,18/01/2023
17,LARGE 2 BED ROOM CONDO TO RENT IN TORONTO,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-2-bed-room-condo-to-rent-in-toronto/1647586492,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/59/5912a118-831a-4253-b2ff-07f1226f4c82?rule=kijijica-200-jpg,"A large 2 bedroom apartment with large windows facing park comfortable for two families consisting of 3 members , furnished, including Wi-Fi, electricity ,water, and heating ideal for 2 families or ...",Please Contact,City of Toronto,Yonge Street,18/01/2023
18,ONE BEDROOM APARTMENT FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-apartment-for-rent/1647583190,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e6/e6636eaf-6c2b-4b0b-94f6-637dc739ecd6?rule=kijijica-200-jpg,"Convenient location, bus stop in front of the house, park, plaza near by, very spacious and clean, new kitchen and washroom WE DO CREDIT CHECK , need job letter $1600 utilities included",Please Contact,City of Toronto,Frichot Avenue,18/01/2023
19,5 Bedroom Extremely Well Maintained Home for rent in Vaughan,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/5-bedroom-extremely-well-maintained-home-for-rent-in-vaughan/1647582517,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/24/2424007d-7237-4870-a052-e4bb815fa627?rule=kijijica-200-jpg,"Beautiful Custom-Built Home In One Of Vaughan's Most Desirable Neighbourhoods. A Formal Foyer With Bright Skylight And Chandelier Welcomes You To The Main Floor With Large Principal Rooms, Featuring ...","$4,400.00",City of Toronto,Dufferin Street,18/01/2023
20,2 Bedroom Apartment for Rent in Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-in-toronto/1647580634,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6c/6cf7b718-da74-45a5-bd28-76dbdcbbfc11?rule=kijijica-200-jpg,"For Lease 33 Frederick Todd Way # 603, Toronto Asking $2,890 2 Bedroom Apartment At The Upper East Village in Leaside 760 Sq Ft W/2 Full Washrooms & Parking Contact Farah to View : (416)-666-4268","$2,890.00",City of Toronto,Geary Avenue,18/01/2023
21,Chic Sleek Condo For Lease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/chic-sleek-condo-for-lease/1647580205,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/da/dad7fc10-9a18-453b-b583-d3150d258b19?rule=kijijica-200-jpg,"Chic, Sleek Toronto Studio For Lease. With All The Upgrades Needed To Be The Chic, Sleek Condo That It Is, This Unit Boasts 10Ft Ceilings, New Vinyl Plank Flooring Throughout, Deep Kitchen Cabinets ...","$2,200.00",City of Toronto,Lake Shore Boulevard West,18/01/2023
22,LARGE LAKEFRONT DOWNTOWN CONDO FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-lakefront-downtown-condo-for-rent/1647579980,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/29/295085f0-0055-4829-84c3-c3e4da294e74?rule=kijijica-200-jpg,"Prime Harbourfront location at 10 Yonge St., 19th Floor - Luxurious Waterfront Living. Newly Renovated Luxurious LARGE Suite - 1 Bedroom + large Solarium/Home Office - Approx. 750 Sq. Ft. - Open ...","$2,699.00",City of Toronto,Fleeceline Road,18/01/2023
23,2  bedrooms legal basement apartment for lease.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedrooms-legal-basement-apartment-for-lease/1642440975,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8e/8eeaa094-423d-468a-9bf8-94d020d11ee9?rule=kijijica-200-jpg,"Legal basement for lease. This is a non smoking environment. Price @ $1900 month. 35 percent of the utility bills shared. Location is close to everything (Bus stops, Go Station, Grocery, Amneties, ...","$1,900.00",City of Toronto,Brimley Road,18/01/2023
24,Regent Park Studio Condo for Lease-April 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/regent-park-studio-condo-for-lease-april-1/1647577772,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d8/d8150b0c-e5a7-4dac-9e15-3dc4cf11dbda?rule=kijijica-200-jpg,"Please note. If this ad is up. The condo is still available. - Located at Dundas/Sackville (Regent Park) - Absolutely the best studio layout in Paintbox - 15 minutes’ walk to Ryerson, Eaton Centre, ...","$1,950.00",City of Toronto,Arnprior Road,18/01/2023
25,1 SINGLE AND 1 SHARED ROOM AVAILABLE NEAR YORK UNI,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-single-and-1-shared-room-available-near-york-uni/1647577730,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3f/3f00d68a-5f60-40f4-9285-617e19406f92?rule=kijijica-200-jpg,"Large Bedroom for sharing and another single bed room for 1 person for Rent A large bedroom with windows facing park comfortable for two people, furnished, including Wi-Fi, electricity and water, ...",Please Contact,City of Toronto,Brimley Road,18/01/2023
26,Spacious 3 Bedroom and 2 Washroom Basement for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-3-bedroom-and-2-washroom-basement-for-rent/1647577561,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0f/0fec1ff4-b167-4b63-91e2-d1126743fac0?rule=kijijica-200-jpg,Location: Meadowvale & Ellesmere Features: - Separate Entrance - 3 Bedrooms Basement - 2 Washrooms (Full and 2-pc) - Kitchen & Dinning (Fridge + Stove) - Laundry (Washer + shared Dryer) - Unlimited ...,"$2,000.00",City of Toronto,Arnprior Road,18/01/2023
27,Regent Park 3BDs Den 2BAs 950sqft Terrace Condo for Lease-April1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/regent-park-3bds-den-2bas-950sqft-terrace-condo-for-lease-april1/1647576716,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/19/198afb6c-9d93-42f2-8926-711fa8b9f8e2?rule=kijijica-200-jpg,"Please note. If this ad is up. The condo is still available. Regent Park has transformed into a most lively, thriving and full of community spirit neighbourhood in east downtown of Toronto. If you ...","$3,850.00",City of Toronto,Queens Quay West,18/01/2023
28,35 tubman 1+1 for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/35-tubman-1-1-for-rent/1647557376,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/21/21e8b34d-58a5-419c-b119-76c7fedbb9ca?rule=kijijica-200-jpg,35 tubman ave m5a0t1 1bed+1den water and heat include. U only need to pay hydro text or call 6478223359 Brand new 1 bedroom+1den condo (10 ft ceiling) in heart of Toronto (regent park area) includes ...,"$2,500.00",City of Toronto,Stadium Road,18/01/2023
29,Brand New 1 Bedroom + Den  - 28 Freeland St,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-1-bedroom-den-28-freeland-st/1647562473,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8c/8c52331a-603b-4ae6-a349-ebf42ea009fd?rule=kijijica-200-jpg,"Experience luxury waterfront living in the heart of downtown Toronto with this brand new 1 bedroom + den at the Prestige Condos at One Yonge. Boasting 9 ft ceilings, floor-to-ceiling windows, and ...","$3,200.00",City of Toronto,Mount Pleasant Road,18/01/2023
30,Perfect 1 bed 1 bath apartment with great amenities for sublease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/perfect-1-bed-1-bath-apartment-with-great-amenities-for-sublease/1647566123,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/95/95334b6f-b585-4eb4-bfd6-d36d13df4964?rule=kijijica-200-jpg,Perfect 1 bed 1 bath unit on the 36th floor with southern facing views of downtown for sublease. Moving out of the country and need to assign the lease for the remaining 6 months of the term. The ...,"$2,450.00",City of Toronto,Glenrose Avenue,18/01/2023
31,BUY HOUSE WITH 0% DOWN PROGRAM & RENT TO OWN PROGRAM,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/buy-house-with-0-down-program-rent-to-own-program/1647575369,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e3/e3e53a3e-7826-45e1-861d-53e83ea1ff30?rule=kijijica-200-jpg,Description ***Buy Any house with Zero Down or Rent-To-Own Program or 5% or 10% down payment based on your qualifications For Buyers -Buy House with Zero Down Payment Program -Buy House With ...,Please Contact,City of Toronto,Weston Road,18/01/2023
32,"Condos, Houses, Townhouses For Rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condos-houses-townhouses-for-rent/1647575275,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/db/db4cef7e-0a1c-4c73-95d5-6dd63b5d7116?rule=kijijica-200-jpg,"Lots of Condos, Houses and Townhouses for rent in Mississauga, Etobicoke, High Park and West Toronto. I can help you to find nice and clean apartments for rent. Don't waste your time any more for ...",Please Contact,City of Toronto,Lanyard Road,18/01/2023
33,Basement Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-rent/1647573751,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/eb/eb3d390a-d6b4-4b2a-9eec-457fad763187?rule=kijijica-200-jpg,"Suite is available for renting from 1st March. Close to Schools, Centennial College and University of Toronto Scarborough Campus, Ontario Lake, Walk to Rouge Hill GO station Rent included; - 1 ...","$1,500.00",City of Toronto,Cottrelle Boulevard,18/01/2023
34,Real Estate,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/real-estate/1647571875,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ff/ffea2e4b-f9f8-49b7-9ad7-f45addbe0228?rule=kijijica-200-jpg,"Bright And Spacious 3 Bedrooms Home In High Demand Area. Renting Upper Floor Units Only. Bamboo Wood Floors In Main Floor, Bright Living Room With W/O Balcony. Eat-In Kitchen. Step To Bestview Hiking ...","$2,750.00",City of Toronto,Prince Edward Boulevard,18/01/2023
35,URBAN OASIS! 1 BR LOFT+Den Downtown in Leslieville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/urban-oasis-1-br-loft-den-downtown-in-leslieville/1644646594,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/85/85482bb2-da29-4a2d-a622-04f85b9c830a?rule=kijijica-200-jpg,"FANTASTIC TORONTO LOFT LIVING - YOUR URBAN OASIS! Available: February 1st, minimum 6 months Stylishly Furnished or Unfurnished 1 Bedroom Loft + Den in Toronto's Trendy Leslieville. Enjoy all the ...","$2,990.00",City of Toronto,Clark Avenue West,18/01/2023
36,1+DEN BED | 1 BATH - CONDO FOR RENT - TORONTO | HANNA AVE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-den-bed-1-bath-condo-for-rent-toronto-hanna-ave/1642900302,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/73/73de8b62-1ea9-4e1b-9f96-3c45f4d593ff?rule=kijijica-200-jpg,"1+Den Bedrooms | 1 Bathroom, Upgraded Kitchen, Dishwasher, Microwave, Paneled Appliances, Upgraded Bathroom, Stone Countertops, Laminate Floors, Ensuite Laundry, Tons of Natural Light. OPEN 24/7 - ...","$2,295.00",City of Toronto,Charles Street,18/01/2023
37,Two bedroom for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-for-rent/1647568679,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bd/bd5db9b1-696d-4beb-8c19-72d3dee34b75?rule=kijijica-200-jpg,"spacious modern furnished condominium with a full living room size balcony with views of green space, tennis court and pool. This low rise building is nestled in a park like property with rolling ...","$2,800.00",City of Toronto,Brentcliffe Road,18/01/2023
38,Studio condo downtown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-condo-downtown/1647567041,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1e/1e83968b-3853-4e25-ba7a-1e4300cabf91?rule=kijijica-200-jpg,Sauna & hot tube Front security In Suite laundry a New appliances Bike rack Balcony Court yard for bbq and picnic Theater room Party room Metro grocery and Shoppers drug mart Ttc and GO Highway Billy ...,"$2,200.00",City of Toronto,Vanderhoof Avenue,18/01/2023
39,"@Lawrence & Victoria Park, 1 bedroom from Jan. 18, Basement",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lawrence-victoria-park-1-bedroom-from-jan-18-basement/1647566250,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/00/001bf22a-4917-4b3f-843a-069180386372?rule=kijijica-200-jpg,"1 bedroom with Washroom + sharing Kitchen, Livingroom & Shower room. It’ll be available from Jan. 01, 2023. Including all common utilities, such as Wifi Internet, Laundry, Water, Electricity, Heating ...",Please Contact,City of Toronto,Upper Canada Drive,18/01/2023
40,Luxuriois Lower Penthouse Waterfront Fully Furnished DTown Condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxuriois-lower-penthouse-waterfront-fully-furnished-dtown-condo/1647565321,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/36/36fd90b1-c524-4f5e-a652-f3d53d4b60d4?rule=kijijica-200-jpg,"Stunning View - Luxuriois Lower Penthouse Fully Furnished Waterfront Lakeview Downtown Condo Large 1 Bed 1 Bath Lakeview Balcony Rare 12 foot ceilings, One of a kind Walk In closet Hardwood floors, ...","$3,100.00",City of Toronto,Oaken Gateway,18/01/2023
41,Large 1 Bedroom Basement for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-1-bedroom-basement-for-rent/1647565118,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ce/ced19cbf-00fb-41ad-949b-9c4577768932?rule=kijijica-200-jpg,"1 bedroom basement for rent in a lovingly cared for home. Unit comes unfurnished. Rent includes all utilities + wifi. Located in a very quiet and desirable neighbourhood with over 1,000 sq. ft. of ...","$2,000.00",City of Toronto,Leslie Street,18/01/2023
42,Mimico*BY THE LAKE* 2 bedroom 1 bath,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/mimico-by-the-lake-2-bedroom-1-bath/1647564035,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ce/ce7391b1-4569-4d3e-b2c5-65eab37b78b4?rule=kijijica-200-jpg,Fantastic 2 bedroom + 1 Bathroom condo by the lake! Gorgeous 9ft floor to ceiling windows with walkout to huge balcony from living room and master bedroom. Fantastic open floor plan with large eat-in ...,"$2,650.00",City of Toronto,Greenhill Avenue,18/01/2023
43,Beautiful Vaughan Home For Rent!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-vaughan-home-for-rent/1647562345,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ec/ec95bb29-9434-4441-8e4b-345cf9ef4e0a?rule=kijijica-200-jpg,"Beautiful custom-built home in one of Vaughan's most desirable neighbourhoods. A formal foyer with bright skylight and chandelier welcomes you to the main floor with large principal rooms, featuring ...","$4,400.00",City of Toronto,Whites Road,18/01/2023
44,New Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-condo-for-rent/1647562604,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/58/585f80cd-5b8c-4fac-abbd-7787fb3238cd?rule=kijijica-200-jpg,"This amazing new condo is a one bedroom, one and a half bathrooms, featuring 658 Sq ft of living space plus balcony, this condo also includes a section that can be utilized as an office space, ...","$2,500.00",City of Toronto,Briar Wood Gate,18/01/2023
45,Spacious & Furnished 1 Brm Queen and Univ ($2200) Util Inc,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-furnished-1-brm-queen-and-univ-2200-util-inc/1647562441,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cb/cb8edc55-8f4c-460d-b983-a2a7d5287723?rule=kijijica-200-jpg,Spacious 1 Bedroom in the Heart of the city ($2200 all incl) Fully Furnished One Bedroom In the Heart of Downtown at Queen and University St. The spacious condo is in the Village of the Grange ...,"$2,200.00",City of Toronto,King Street East,18/01/2023
