Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,STC 1B1B condo for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stc-1b1b-condo-for-rent/1646516682,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fc/fc8767cd-d6e2-4dcd-8beb-ad11bf587d47?rule=kijijica-200-jpg,"Built in the heart of Scarborough City Centre, The Consilium by Tridel opens the doors to a spacious private community lifestyle with amenities and activities to spare. With on-site fitness classes, ...","$2,400.00",City of Toronto,Soudan Avenue,08/01/2023
12,One bedroom danforth,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-danforth/1638594641,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1d/1dd58fc5-2dfd-4a97-98de-e375317f81bc?rule=kijijica-200-jpg,"All inclusive, Beautiful, one bedroom/open concept main floor apartment. Located on Pape ave, 200m from subway. Private back yard, brand new bathroom, gleaming new hardwood floors throughout. ...","$1,800.00",City of Toronto,Banff Road,08/01/2023
13,Furnished One-bed Condo with CN tower view near subway stn,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-one-bed-condo-with-cn-tower-view-near-subway-stn/1646510848,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a6/a6b6d51e-e972-4ca6-842e-4f3a905040d0?rule=kijijica-200-jpg,Fully-Furnished South-Facing 2-Yr New Condo Next To Eglinton West Subway Station with beautiful view of CN tower and Downtown. South-facing unit with lots of natural light and very quiet. Total 550 ...,"$2,400.00",City of Toronto,Corvette Avenue,08/01/2023
14,Bloor West Village One Bedroom plus Den Available for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bloor-west-village-one-bedroom-plus-den-available-for-rent/1646508134,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9a/9a054a44-1041-446e-a66a-588432e63684?rule=kijijica-200-jpg,"Luxury Boutique Condo In Prime Bloor West Village.Sunny South Facing Large One Bedroom Plus Den. Living Space + Balcony, Ss Appliances, Quartz Counters And Ensuite Laundry.All Window Coverings. 9Ft ...","$2,800.00",City of Toronto,Hart Avenue,08/01/2023
15,Etobicoke 2 Bed & 2 Full Bath sun filled spacious condo for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-2-bed-2-full-bath-sun-filled-spacious-condo-for-rent/1646506944,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/19/1900571e-09a3-4a80-84b4-8dbd0d15bf98?rule=kijijica-200-jpg,"- perfectly laid out 1,020 Sq Ft, 2 Bed + 2 Bath sun-filled condo in the hearth of Islington Village - $3,000/mth (hydro/heat/water included) + $130/mth indoor parking (optional) - corner unit with ...","$3,000.00",City of Toronto,Strachan Avenue,08/01/2023
16,Basement Apartment Pickering,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-pickering/1646498423,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1f/1f55ee75-f9e0-4873-86cb-58f5fac9f09f?rule=kijijica-200-jpg,"Bright, spacious 1 bedroom+den, 1-bathroom basement apartment in highly sought-after Amberlea. Minutes from shops, schools, and the 401. walk through video link: https://vimeo.com/787401299 Brand new ...","$1,750.00",City of Toronto,East Liberty Street,08/01/2023
17,Liberty Village Condo For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/liberty-village-condo-for-rent/1646496770,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/57/57cf5974-624f-439e-b9c7-12493a33a3ae?rule=kijijica-200-jpg,"Enjoy The Convenience Of Life At Liberty Village, Steps To Coffee Shops, Restaurants, Metro, Fitness, Waterfront, Trails & TTC. Includes Parking. Amazing Layout, 653 Sq Ft W/Laminate Floors, Juliette ...","$2,700.00",City of Toronto,Victoria Park Avenue,08/01/2023
18,Yonge & Eglinton New Condo - 2 Bedroom & 2 Bathroom + Parking,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-eglinton-new-condo-2-bedroom-2-bathroom-parking/1646494228,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d0/d042aee8-e365-4a31-815c-47f429918f45?rule=kijijica-200-jpg,"Brand New Luxury Condo - 2 Bedroom & 2 Washroom, plus Parking. Located at 492 Eglinton Avenue East, Toronto. Features laminate flooring, stainless steel appliances, ensuite laundry, balcony, parking, ...","$3,000.00",City of Toronto,Ernest Avenue,08/01/2023
19,"1 Bed & 1 Bath Townhouse condo near Trinity Bellwoods, Liberty",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-1-bath-townhouse-condo-near-trinity-bellwoods-liberty/1643844334,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a5/a58c9e54-f3d6-4049-b7d7-c46762dae3f6?rule=kijijica-200-jpg,"Beautiful 1 Bed & 1 Bath Townhouse condo. This condo features a prime central location close to Trinity Bellwoods, Ossington, Stanley Park, public transit, grocery, Liberty Village & Lakeshore. The ...","$2,300.00",City of Toronto,Borough Drive,08/01/2023
20,SHORT TERM      KINGSWAY 3 BR HOUSE     MARCH 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/short-term-kingsway-3-br-house-march-1/1646487205,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f5/f5c95349-c534-4d93-99f3-7759da00337e?rule=kijijica-200-jpg,AVAILABLE MARCH 1 SHORT TERM RENTAL FOR A FLEXIBLE PERIOD OF UP TO ONE YEAR ATTENTION RENOVATORS: The house is not furnished. The flexible terms on which this house is offered for rent make it well ...,"$4,100.00",City of Toronto,Town Centre Court,08/01/2023
21,50 Ordnance Street 1 Bedroom 1 Den for Rent.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/50-ordnance-street-1-bedroom-1-den-for-rent/1646486370,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b3/b391539a-e5f3-4561-9622-b13991e6e5ec?rule=kijijica-200-jpg,"Attention all renters! We have a beautiful one bedroom plus den unit available for rent in a popular condo building. This unit boasts a modern design and plenty of natural light, making it the ...","$2,700.00",City of Toronto,Pape Avenue,08/01/2023
22,House in Scarborough for rent. 5 bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-in-scarborough-for-rent-5-bedroom/1646484866,,"House with 5 bedroom, 2 kitchen, 2 washrooms available from April 01 for one year lease. 4300 per month for one year lease. Close to TTC and centennial college. Utilities pay as you use.","$4,300.00",City of Toronto,Selkirk Street,08/01/2023
23,2 bedroom apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent/1646484097,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2f/2f818bba-6204-4262-9e66-9d059923dd30?rule=kijijica-200-jpg,"Main & Gerrard Upper beaches East Toronto 2 bedroom on main floor of residential home, backyard, and 1 parking space. Currently lived in by small family, so we use the second bedroom as our living ...","$2,050.00",City of Toronto,Eglinton Avenue West,08/01/2023
24,Scarborough town center condo one bedroom plus den for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-town-center-condo-one-bedroom-plus-den-for-rent/1646483153,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bf/bfa50bf3-fbe9-4d39-8ed7-f8e519ad14e0?rule=kijijica-200-jpg,"29th floor One + One bedroom condo for rent. Connected to Scarborough town center and TTC. Amenities include pool, gym and games room. Available April 1, 2023","$2,500.00",City of Toronto,Oakwood Avenue,08/01/2023
25,ONE BEDROOM APARTMENT (LOWER),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-apartment-lower/1646483060,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/91/91b283e3-4848-49a4-b3e4-b738c31c4167?rule=kijijica-200-jpg,"RENOVATED ONE BEDROOM BASEMENT APARTMENT AVAILABLE FOR RENT IMMEDIATELY . BRAND NEW KITCHEN, AND WASHROOM. LED POT LIGHTS THROUGH OUT, BRAND NEW FRIDGE, NO ONE HAS LIVED IN SINCE RENOVATION. THE RENT ...","$2,000.00",City of Toronto,Bloor Street West,08/01/2023
26,1 Bedroom Apartment - Keele and Eglinton - Available February 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-keele-and-eglinton-available-february-1/1646478244,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/37/379c3198-eddb-440c-a4fd-305b18f03e5e?rule=kijijica-200-jpg,"Spacious One Bedroom Apartment located in the Keele and Eglinton Area. Steps away from shopping, public transportation, banks, grocery, parks and much more. Coin laundry is available in building. ...","$1,700.00",City of Toronto,South Kingsway,08/01/2023
27,Bachelor Apartment - Keele and Eglinton - Available February 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-keele-and-eglinton-available-february-1/1646477329,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a7/a7bc4440-698e-4c21-8893-98ddc073582e?rule=kijijica-200-jpg,"Spacious Bachelor Apartment located in the Keele and Eglinton Area. Steps away from shopping, public transportation, banks, grocery, parks and much more. Coin laundry is available in building. Rent ...","$1,400.00",City of Toronto,Cordova Avenue,08/01/2023
28,3 BDRM + 2 BATH WITH 2 PARKING,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-2-bath-with-2-parking/1646476781,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/01/01719f46-f37f-4656-9b7d-852dfebf7eb1?rule=kijijica-200-jpg,"Conveniently located at Sheppard and 404, sun filled, completely renovated top to bottom with all new appliances, and tons of storage space. Separate entrance. Shared backyard and BBQ space. No pets. ...","$3,000.00",City of Toronto,Central Park Roadway,08/01/2023
29,42 Glen Elm Avenue - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/42-glen-elm-avenue-1-bedroom-apartment-for-rent/1646470489,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/85/85aa104c-7934-46e1-9f1d-b5f870c85a89?rule=kijijica-200-jpg,"Nestled at the end of a quiet cul-de-sac, 42 Glen Elm offers sizeable newly renovated apartments with green views, but is also minutes to Yonge and St Clair, shopping restaurants, schools and ...","$2,505.00",City of Toronto,Whites Road,08/01/2023
30,Brilliant 1 bed + den with parking & locker in Liberty Village,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brilliant-1-bed-den-with-parking-locker-in-liberty-village/1646472451,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7a/7affd698-7fa9-4eb7-822b-dc2e4a7b92d9?rule=kijijica-200-jpg,Brilliant one bedroom plus den with parking and a locker in the heart of Liberty Village. More than 600 square feet of open concept living with spectacular unobstructed views of the city from extra ...,"$3,000.00",City of Toronto,New Street,08/01/2023
31,3 BEDROOM HOUSE FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-house-for-rent/1646472260,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2d/2de758f6-c9f9-4085-99ab-92cce81b1be5?rule=kijijica-200-jpg,"NEWLY RENOVATED 3 BEDROOM HOUSE AVAILABLE FOR RENT. MAIN AND SECOND FLOOR. OPEN CONCEPT LIVING, DINING AND KITCHEN WALKOUT TO DECK. BRAND NEW FRIDGE, GAS STOVE,RANGE HOOD,AND WASHER AND DRYER. NO ONE ...","$3,550.00",City of Toronto,Strachan Avenue,08/01/2023
32,2 bedroom apartment in South Parkdale for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-in-south-parkdale-for-rent/1640306700,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e2/e21c83dd-fca8-41f3-9028-17aae52c7d87?rule=kijijica-200-jpg,"Renovated in 2020 (top to bottom) 2 bedroom basement apartment in a triplex. Kitchen has new stainless steel appliances (fridge, dishwasher, microwave), cabinets and sink. The unit was upgraded with ...","$2,200.00",City of Toronto,Ordnance Street,08/01/2023
33,Separate entrance Main floor one bedroom apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/separate-entrance-main-floor-one-bedroom-apartment/1646468606,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6a/6ada57cf-4b31-401e-a64f-91cc389166a8?rule=kijijica-200-jpg,"Separate entrance first floor one big bedroom apartment. One washroom, one kitchen. Big, bright clean with parking. Only single person. Less cook. No sinking and no pets. Move in date as soon as ...","$1,250.00",City of Toronto,Eglinton Avenue East,08/01/2023
34,Toronto Waterfront Luxury,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-waterfront-luxury/1646468154,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a7/a7ae6fee-dce6-4cda-a089-a21c606d9e52?rule=kijijica-200-jpg,"MINIMUM 30 DAY RENTAL Breathtaking water views - location, location, location. This luxury downtown waterfront condo is a fully furnished 1 bedroom plus den, 1.5 bathrooms, with amazing views of Lake ...","$3,600.00",City of Toronto,Cardiff Road,08/01/2023
35,"Stunning 2 Bedroom, 1 Bathroom Condo w/Parking for Rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-2-bedroom-1-bathroom-condo-w-parking-for-rent/1646466996,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7b/7b67fd03-0984-4fc2-8a55-cd718dd20f05?rule=kijijica-200-jpg,"2 Bedroom, 4-piece Bathroom unit with 822 sq ft of indoor living space plus 475 sq ft outdoor step-up terrace and balcony. An impeccable corner unit with a wrap-around balcony that provides ...","$3,100.00",City of Toronto,Strachan Avenue,08/01/2023
36,Business space for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/business-space-for-rent/1588293662,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cf/cf2ce737-d067-4f20-8e74-a3d91890fe2c?rule=kijijica-200-jpg,"Basement business space for rent . Can be used for spa, tattoo shop, salon , office space etc.","$1,659.00",City of Toronto,Canniff Street,08/01/2023
37,1 bedroom condo near Humber College,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-near-humber-college/1646465545,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9f/9fab8864-70fd-4128-bb36-b3d0433fb217?rule=kijijica-200-jpg,"Luxury Condo Conveniently Located Across From Humber College, University Of Guelph-Humber & close to Etobicoke General Hospital, Hwy 427 & Close To Pearson Airport. Steps To TTC bus stop, woodbine ...","$2,300.00",City of Toronto,Royal York Road,08/01/2023
38,2 bedroom/ 1bath  750 sq ft apartment in city centre. M5G,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-1bath-750-sq-ft-apartment-in-city-centre-m5g/1619920137,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/69/695bc88e-4742-412e-a5a4-3f7fe6923247?rule=kijijica-200-jpg,"starting on May 1st 2023. walk to UoT and Eaton Centre. Near many amenities and restaurants. All large rooms. Partial furnished. Dishwasher, laundry set , fridge and stove included. 12 months rental ...","$2,570.00",City of Toronto,Wilgar Road,08/01/2023
39,"Renovated one bedroom, Yonge and St. Clair - ID 2478",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-one-bedroom-yonge-and-st-clair-id-2478/1646455622,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f9/f98239e1-e9ca-4fac-8ad7-336c904d98c4?rule=kijijica-200-jpg,"Renovated Akelius one bedroom apartment for rent. Yonge and St Clair in the Midtown neighborhood, Toronto. renovated one bedroom ground floor - 1 bathroom - approximately 575 square feet - available ...","$2,150.00",Toronto,Strachan Avenue,08/01/2023
40,New! Upper Beaches newly renovated 1 bed.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-upper-beaches-newly-renovated-1-bed/1646462388,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c5/c5011621-697b-46ee-bf84-287bade13f1a?rule=kijijica-200-jpg,"❊ NEW CLASSIC 1bd Suite ♖ EXPOSED BRICK. HARDWOOD. Brand new reno. EMAIL: norwoodparklane@gmail.com PARK SIDE LOCALE. Norwood Park in the Beach Hill/Upper Beaches. New kitchen, bath, floors. Rain ...","$2,395.00",City of Toronto,East Liberty Street,08/01/2023
41,"Bright, Spacious Walkout Basement Apt. for Rent in Pickering",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bright-spacious-walkout-basement-apt-for-rent-in-pickering/1646459362,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0c/0c74dbc2-44e6-42aa-abaf-6697844216a4?rule=kijijica-200-jpg,"Bright and spacious walkout basement available for rent. Located in a quiet residential neighbourhood at Finch Ave and Dixie Rd. Easy access to public transit and Hwy 401. Nearby grocery store, ...","$1,500.00",City of Toronto,Berner Trail,08/01/2023
42,separate entrance main floor one bedroom apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/separate-entrance-main-floor-one-bedroom-apartment/1646456425,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/88/88ab64c6-c532-463a-9707-e2f1dd1dd53b?rule=kijijica-200-jpg,"Separate entrance main floor one big bedroom apartment. One washroom, one kitchen. Big, bright clean with parking. Only single person. Less cook. No sinking and no pets. Move in date is ...","$1,250.00",City of Toronto,Howell Square,08/01/2023
43,Condo 1+1 for rent from Feb1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-1-1-for-rent-from-feb1/1646453877,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3c/3c97ebc9-37ae-4e29-9c1e-b08211474d35?rule=kijijica-200-jpg,"Beautiful And Rarely Offered Bright 1+1 Unit With Tons Of Space Almost 800 Sq.Ft. Of Living Space + 100 Sq.Ft. Balcony! Literally Steps To Wilson Station. Everything At Your Door Step,Retail On ...","$2,350.00",City of Toronto,Gerrard Street East,08/01/2023
44,Condo 1+1 for rent from Feb1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-1-1-for-rent-from-feb1/1646453816,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/27/27645296-5f59-4255-93ce-83acc64293c5?rule=kijijica-200-jpg,"Beautiful And Rarely Offered Bright 1+1 Unit With Tons Of Space Almost 800 Sq.Ft. Of Living Space + 100 Sq.Ft. Balcony! Literally Steps To Wilson Station. Everything At Your Door Step,Retail On ...","$2,350.00",City of Toronto,Enderby Road,08/01/2023
45,"Rental, 3 bed plus den, 2 bath near 401/404",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rental-3-bed-plus-den-2-bath-near-401-404/1646452956,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/65/657e9f04-b7e5-4601-8637-5fc5099527ee?rule=kijijica-200-jpg,3 bedroom plus den is available for rent. We are looking for quiet and responsible tenants to take care of our property like it's theirs. Ideal for professional working couple or small family -can be ...,"$3,595.00",City of Toronto,Bor Approach East,08/01/2023
