Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,1 Bedroom Basement Apartment  steps from the beaches,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-apartment-steps-from-the-beaches/1641936055,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6e9a869b-c359-4a5b-bf78-c861af9a4d57?rule=kijijica-200-jpg,"Amazing Opportunity To Live In Prime Beaches Location, South Of Queen St! Stunning, Recently Renovated 1 Bedroom, 1 Bathroom Suite. Beautifully Finished Kitchen With Stone Counters & Stainless Steel ...","$1,850.00",City of Toronto,Lake Shore Boulevard West,25/12/2022
12,Beautiful 2 Bedroom Apartment steps from the beach,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-2-bedroom-apartment-steps-from-the-beach/1641932675,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/89/8956bfc1-34b4-4960-92ac-1d0e2a199624?rule=kijijica-200-jpg,"mazing Opportunity To Live In Prime Beaches, Just South Of Queen St! Stunningly Renovated 2 Bed, 1 Bath Suite. Hardwood Throughout, Designer Kitchen With Stone Counters, Stainless Steel Appliances & ...","$3,350.00",City of Toronto,Bremner Boulevard,25/12/2022
13,House for rent (yonge&finch),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-yonge-finch/1645141798,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7a/7aaf2a54-97a2-4103-926c-c6f092ba3767?rule=kijijica-200-jpg,"*Location*Location* Yonge & finch , waking to finch subway, new renovation , clean , very good condition","$3,600.00",City of Toronto,Victoria Street,25/12/2022
14,Townhouse for rent starting 1 April,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/townhouse-for-rent-starting-1-april/1645133483,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c7/c7179df8-14a2-470e-9d81-f613d93f6671?rule=kijijica-200-jpg,Available on 1 April 2 bedroom + 2 bathrooms +Den and huge roof top with Toronto skyline and underground parking Stunning Home Is Located In The Heart Of The Briar Hill Community near Eglinton west ...,"$2,950.00",City of Toronto,Scott Street,25/12/2022
15,1 Bed Room w/ attached Bathroom.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-room-w-attached-bathroom/1645115154,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5f/5f6f78a7-8071-4c08-8553-052450fb2f40?rule=kijijica-200-jpg,"$1150 + Utility , 1 Bed Room with 1 Full washroom . Master bed Room w/Attached wash Room Student/working, . Available as of December 15th for $1150/Month + Utility . One or Two people can share . ...","$1,150.00",City of Toronto,King Street East,24/12/2022
16,Condo for rent - Ten York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-ten-york/1645113512,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8a/8af30ac2-e510-4bf4-8077-05ef96522d38?rule=kijijica-200-jpg,Ten York is an iconic condominium located in the centre of downtown Toronto. Steps from the waterfront. At the intersection of everything (Walk score 94 and Transit score 100). The 65 storey ...,"$2,475.00",City of Toronto,Ontario Street,24/12/2022
17,Brand New Condo 1+Den with Lake View and Gym,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-condo-1-den-with-lake-view-and-gym/1645107840,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fb/fbd25b8c-1b49-415b-9bdf-8d634cad2932?rule=kijijica-200-jpg,251 Manitoba st QEw& Park lawn Etobicoke South New condo Fully furnished,"$3,500.00",City of Toronto,Adelaide Street West,24/12/2022
18,Furnished 1 Bedroom Basement Apartment For Rent!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-bedroom-basement-apartment-for-rent/1645107539,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b5/b56a9833-2298-47e9-801b-334619e2fb2f?rule=kijijica-200-jpg,"Furnished 1 Bedroom Basement Apartment For Rent! Has a Separate Entrance, Private Kitchen and Washroom! Close to the Bus Stop! Close to TTC Bus Routes 116, 86, 12, 905, GO Train, Subway and RT ...","$1,600.00",City of Toronto,Widmer Street,24/12/2022
19,DOWNTOWN TORONTO 2 BED 2 BATH CONDO FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-toronto-2-bed-2-bath-condo-for-rent/1645101461,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c0/c0382152-98c9-4a8d-92d8-bb84c8c77615?rule=kijijica-200-jpg,"CONDO FOR RENT HEART OF DOWNTOWN TORONTO! AVAILABLE JANUARY 1, 2023. 2 BEDROOM 2 FULL WASHROOM CONDO FOR RENT-WATERFRONT SOUTH EAST CORNER SUITE (HIGH FLOOR); HARDWOOD FLOOR THROUGHOUT. 800 SQUARE ...","$3,500.00",City of Toronto,Adelaide Street West,24/12/2022
20,Upscale King St 1 bedroom Suite Rental,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/upscale-king-st-1-bedroom-suite-rental/1645093860,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/78/78f9662c-d6d7-436d-9ac6-aca7a3d561fa?rule=kijijica-200-jpg,"$300 security deposit will be required at time of stay, refunded upon inspection. $250/night $1,000/week $1,700/ 2 weeks $2,800/month Enjoy a stylish experience at this centrally located suite. Brand ...",$250.00,City of Toronto,Widmer Street,24/12/2022
21,Lake view - Large SubPenthouse - 1 bedrm - DowntownToronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lake-view-large-subpenthouse-1-bedrm-downtowntoronto/1645087412,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2a/2ab441aa-e438-49e8-aefd-d733c3aab410?rule=kijijica-200-jpg,"The sub-penthouse is one of the largest 1 bedroom you can find in downtown Toronto. In 2022, it was renovated with new washer, dryer, fridge, hob, dishwasher. It is not used primarily as a rental ...",Please Contact,City of Toronto,Bishop Avenue,24/12/2022
22,3 bath 2.5 bath move in ready house rent Pickering,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bath-2-5-bath-move-in-ready-house-rent-pickering/1645090466,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a5/a5fe199e-dc63-4db6-9cd8-f2446fe3c3ec?rule=kijijica-200-jpg,"Newly renovated, well maintained, clean and neat place for year or more short term rental House rooms and washrooms are way bigger and better in person is what I hear from previous viewings. 3 ...","$2,500.00",City of Toronto,Dudley Avenue,24/12/2022
23,House For Rent in Oshawa,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-in-oshawa/1636687236,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0b/0b907d72-60a9-41ab-9510-370b660672aa?rule=kijijica-200-jpg,"An immaculate house with office, storage, living, dining, family rooms w/gas fireplace for rent and for immediate occupancy! a rare opportunity to enjoy a beautiful house!! The house is in a quiet, ...","$3,600.00",City of Toronto,Roselawn Avenue,24/12/2022
24,1 Bedroom Condo for rent @ Yonge/Sheppard + FREE brand new iPad,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-for-rent-yonge-sheppard-free-brand-new-ipad/1645088659,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f9/f93659af-2208-4182-a55f-4c7c3704d130?rule=kijijica-200-jpg,1 Bedroom Condo for rent @ Yonge/Sheppard. Receive a gift (brand new iPad) when you sign a 1 year lease. Michael Kushnir Real Estate Broker Green Hedge Realty www.HouseRebates.ca TXT anytime ...,"$2,300.00",City of Toronto,Danesbury Avenue,24/12/2022
25,THORNHILL  PENTHOUSE  FOR RENT 1 YEAR  FROM 1 January 2023,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/thornhill-penthouse-for-rent-1-year-from-1-january-2023/1638167074,,"THORNHILL - Beautiful over 1800 square feet Penthouse with 400 sq ft terrace and additional balcony, 3 bedrooms, 3 bathrooms, large kitchen, seperate dining room, washer and drier, dishwasher, fridge ...","$4,200.00",City of Toronto,Islington Avenue,24/12/2022
26,2bd2b high levelbrand new brightness luxury condo Yonge Eglinton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2bd2b-high-levelbrand-new-brightness-luxury-condo-yonge-eglinton/1638538906,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5f/5fa204e3-98b2-40cf-8226-2796b19d8e7b?rule=kijijica-200-jpg,"All rooms facing south, invincible view, famous schools, high end community. close to subway , mall, shopping, restaurants. Very convenient location.","$3,200.00",City of Toronto,Barker Avenue,24/12/2022
27,Large three room house available for rent now.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-three-room-house-available-for-rent-now/1645076586,,"minute walk to GO station, bus stop. close to grocery stores and Kennedy subway station","$2,700.00",City of Toronto,York Street,24/12/2022
28,OneBedBasement Apartment opposite to St.JosephHospital- HighPark,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/onebedbasement-apartment-opposite-to-st-josephhospital-highpark/1645071008,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6e784b17-b904-4691-b207-02d1c9432043?rule=kijijica-200-jpg,"High Park-Swansea- Roncesvalles- 1 Bedroom basement Apartment in the house $1450.00- Separate Entrance Spacious 1 bedroom apt, across from St Joseph Hospital in High Park Swansea area. Walk to High ...","$1,450.00",City of Toronto,Lake Shore Boulevard West,24/12/2022
29,"Jan1,LuxuryCondo,DonMills/Sheppard,Subway,2Br+2Bath1parking",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/jan1-luxurycondo-donmills-sheppard-subway-2br-2bath1parking/1645055520,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/44/44683f8e-b60a-47b2-a84f-7fed48abaf3b?rule=kijijica-200-jpg,"--South East corner 2brm,2 bathrm unit; Sauna, Billiards, Swimming pool; -Downstairs is the subway entrance; -Located at SouthEast corner of downmills/sheppard Ave E; -Across the street is ...","$3,000.00",City of Toronto,Lake Shore Boulevard West,23/12/2022
30,SOHO CONDO LOFT FOR RENT 1 BEDROOM plus den JAN 1st,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/soho-condo-loft-for-rent-1-bedroom-plus-den-jan-1st/1645049055,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/02/0254f37d-a300-4bd4-8446-95e00be10a70?rule=kijijica-200-jpg,"Stunning Executive Furnished 2 Storey Loft One Bedroom + Den Or Office Or 2nd Bedroom available January 1st Located In Heart Of The Entertainment District, Access To Moretti Restaurant Bar & Cafe, ...","$3,450.00",City of Toronto,Fleeceline Road,23/12/2022
31,CONDO  FOR  RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent/1645049650,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/44/44eb2583-9317-418c-8b07-4fc6d1e7aa6f?rule=kijijica-200-jpg,Corner unit on 48th floor. City and lake view. Tiled balcony with barbeque. Beyond explanation and imagination. JUST COME AND HAVE A LOOK,"$3,300.00",City of Toronto,Poplar Road,23/12/2022
32,Basement for RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent/1645041250,,"- Group Inquiries from Students are also WELCOME - One Bedroom Recently Renovated Basement in Detached Bunglow House (with Separate Entrance, Separate Washroom, Kitchen and Large Living Room) is ...",Please Contact,City of Toronto,Danzig Street,23/12/2022
33,"$2,600: Just renovated Large, Luxurious, (1Bed+Sunroom)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-600:-just-renovated-large-luxurious-1bed-sunroom/1645037819,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7d/7dda5e95-2f77-48dc-9f4e-9d1d69457250?rule=kijijica-200-jpg,"All INCLUSIVE (Hydro, Water, Heating, TV Cable (basic), 1 Underground Parking Space) Spacious (840 sq.ft.), Bright & Elegant South Facing One Bedroom Plus Sunroom Apartment. Comes non-furnished in an ...","$2,600.00",City of Toronto,York Street,23/12/2022
34,1 bedroom basement apartment for rent in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-apartment-for-rent-in-scarborough/1645035369,,"1 bedroom basement apartment for rent in Scarborough, on the intersection of Scarboro Golf Club Rd and Lawrence Ave E. Perfect for students or small family. Please call 416-822-0225 for details.",Please Contact,City of Toronto,Lake Shore Boulevard West,23/12/2022
35,Bright & spacious 3 Bedroom Penthouse for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bright-spacious-3-bedroom-penthouse-for-rent/1645035219,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/38/38ab72f3-6352-45d5-b9c2-c28ce42fffc0?rule=kijijica-200-jpg,Bright & spacious three bedroom penthouse for rent! includes a walk in closet with a powder room attached (just a washroom no bathtub or shower) to the master bedroom. The unit also includes a washer ...,"$3,500.00",City of Toronto,Bathurst Street,23/12/2022
36,Highly Desirable 1 Bed 2 Bath Codo Unit,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/highly-desirable-1-bed-2-bath-codo-unit/1645034450,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a6/a69534a8-3c6b-4ab8-a2d5-059ae47617d2?rule=kijijica-200-jpg,"Highly Desirable Bright 1 Bed + Den, 1 Full master Bath along with a guest bathroom and shower. Spacious Balcony facing into the courtyard. Located in a Prime Location at Wilson & Allen Rd. 350 steps ...","$2,400.00",City of Toronto,King Street West,23/12/2022
37,Trendy Yorkdale 1 bed 1 Bath Furnished Condo Town W Free Parking,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/trendy-yorkdale-1-bed-1-bath-furnished-condo-town-w-free-parking/1645034158,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b0/b072c288-e78d-4fcf-b080-07fb7b8a5c92?rule=kijijica-200-jpg,Looking for an amazing area with lots of entertainment but still want to enjoy a quiet street?This is the place for you! -1 Parking Space included -Facing a beautiful walking trail -Boutique area in ...,"$2,750.00",City of Toronto,Queens Quay West,23/12/2022
38,"Don Mills station, Fairview Mall, 401&404, Fairview Mall,3bedsTH",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/don-mills-station-fairview-mall-401-404-fairview-mall-3bedsth/1645001578,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/39/3900c4a2-14b4-4a58-a3b6-8b236adf6c38?rule=kijijica-200-jpg,"3 Bedrooms Townhouse $3300 monthly 1st floor Storage Room，laundry room, a washroom 2nd floor living room, and kitchen 3rd floor 3 bedrooms and a bathroom Good for family, couple and friends live ...","$3,100.00",City of Toronto,Rees Street,23/12/2022
39,Executive 1 Bedroom Townhouse + Parking +Locker Included,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/executive-1-bedroom-townhouse-parking-locker-included/1645001081,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/00/002fe7e9-6eac-49fd-9302-22b250312633?rule=kijijica-200-jpg,Amazing opportunity to rent in the fabulous Liberty Village. Newly renovated 1 Bedroom Executive Suite With 1 Bath Condo Townhouse. 705 Sq. Ft. of indoor living space. Beautiful 190 Sq. Ft Patio. 4 ...,"$2,375.00",City of Toronto,Valley Farm Road,23/12/2022
40,Torornto DT Lakeview Large Furnished 1BD w/pool/sauna from Mar 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/torornto-dt-lakeview-large-furnished-1bd-w-pool-sauna-from-mar-1/1631050728,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4e/4e7964e7-e8eb-4eba-8ceb-8f70e25d959a?rule=kijijica-200-jpg,"Downtown Harbourfront Lakeview Large Furnished One Bedroom Short/Long term Rental available March 1, 2023. $2650/month Fully furnished, professional cleaned. just bring your personal belongings to ...","$2,650.00                                                                            $3,250.00",City of Toronto,Dellbrook Avenue,23/12/2022
41,A luxury one bedroom for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/a-luxury-one-bedroom-for-rent/1643968128,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fe/fe2a52b4-15b0-4939-90b5-dd26bea35331?rule=kijijica-200-jpg,"A luxury one bedroom waterfront condo for rent in downtown, lake view, fully furnished, long-term and short-term rental, available. please text at 647-707-9269 or flory_lisangi@yahoo.fr Amenities ...","$3,500.00",City of Toronto,Venture Drive,23/12/2022
42,50 Ordnance St 1+1 703 Square Feet Condo RENTAL,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/50-ordnance-st-1-1-703-square-feet-condo-rental/1644977091,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1a/1adf4bf9-8379-4811-a7ca-8e020e1ff795?rule=kijijica-200-jpg,Attention all renters! RENT - 50 Ordnance Street - Liberty Village A gorgeous 1 bedroom +1 den with its own large window. This 703 square foot unit is unique and gorgeous. We have a beautiful one ...,"$2,700.00",City of Toronto,Thornmount Drive,22/12/2022
43,***BRAND NEW 1 BR + DEN with 1.5 BATH UNIT FOR RENT***,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-1-br-den-with-1-5-bath-unit-for-rent/1644976586,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/df/dfbc3581-b693-48db-a7e0-7aa51a50b791?rule=kijijica-200-jpg,This is a brand new unit in the award winning KIP District 2 (30 Samuel Wood Way). It contains the following: - 1 spacious bedroom plus den - 1.5 well-illuminated bathrooms - modern kitchen with ...,"$2,450.00",City of Toronto,Bathurst Street,22/12/2022
44,Exclusive Basement,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/exclusive-basement/1644960916,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0b/0b0129d9-bdad-43d6-b336-f5b70ab08dbd?rule=kijijica-200-jpg,Lovely one-bedroom basement with separate entrance offering a comfortable place to rest during a flight layover or longer stay for leisure or work. Plenty of lighting. This private unit is equipped ...,"$2,000.00",City of Toronto,Carpenter Road,22/12/2022
45,5 bedroom house for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/5-bedroom-house-for-rent/1644950550,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/43/431caaf5-60d6-4b9a-a489-45ed2ae66b37?rule=kijijica-200-jpg,"2 storey family home suitable for a large and extended family, spacious, bright & functional layout with extra large living room. Located in a high demand area, convenient public transit. Walk to ...","$5,500.00",City of Toronto,Bathurst Street,22/12/2022
