Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Modern Condo for Rent - Sheppard + Leslie,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/modern-condo-for-rent-sheppard-leslie/1645835037,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/58/582c4c52-b8e4-4fcd-9768-6e207274085e?rule=kijijica-200-jpg,"Located at Leslie and Sheppard, minutes walk to Subway and Go, Minutes drive to 401, 404/DVP 600+ sqft, 1 bedroom + den (perfect for office/study area), parking and locker included, available ...","$2,200.00",City of Toronto,Dundas Street West,22/01/2023
12,"Fully Furnished Studio Condo w/Wi-Fi, W/D, TV, Cable & Balcony",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-studio-condo-w-wi-fi-w-d-tv-cable-balcony/1648030653,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/af/afa2da07-64d0-4c37-a8be-0fed0823cfff?rule=kijijica-200-jpg,"FULLY FURNISHED Hardwood Floor Executive Luxury Studio CONDO at 25 Carlton St., Toronto, ON M5B 1L4 • Doorsteps access to College Subway and TTC Street Car, Close to The Hospital for Sick Children, ...","$2,099.00",City of Toronto,Montrose Avenue,22/01/2023
13,Beautiful 2+1 Bedroom Basement Apt.In at Eglinton/Oakwood,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-2-1-bedroom-basement-apt-in-at-eglinton-oakwood/1648029546,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/66/66f46cdc-cb03-434a-9c52-a8adbac740a8?rule=kijijica-200-jpg,"Beautiful And Bright 2+1 Bedroom Basement Apt.In Prime Location Of Eglinton/Oakwood, Separate Entrance And Ensuite Laundry,Plenty Of Storage Space,One Street Parking Is Available Via City Permit. ...","$1,950.00",City of Toronto,Park Lawn Road,22/01/2023
14,Bachelor for rent downtown ossington/college,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-for-rent-downtown-ossington-college/1648029016,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/05/05150c1b-c71b-4f07-967b-c96543d9263d?rule=kijijica-200-jpg,"Studio apartment for rent downtown ossington/college. Very convenient location: two public transportation line nearby, there are supermarket, restaurants and stores around here. Full furniture, the ...","$1,500.00",City of Toronto,Lake Shore Boulevard West,22/01/2023
15,1Bed 2bath Condo at Mirabella Condos,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1bed-2bath-condo-at-mirabella-condos/1648028816,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d9/d9418bb8-7185-45a1-a7fc-b6dffc88e958?rule=kijijica-200-jpg,Brand new condo unit for lease. $2600 for more information contact Aman Samra from Trusted Property Management.,"$2,600.00",City of Toronto,Markham Road,22/01/2023
16,"1 Bedroom Apartment Queen West $2,214",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-queen-west-2-214/1648028264,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3a/3a84b802-0410-4e46-884f-c44cde71929d?rule=kijijica-200-jpg,1 bedroom unit in a luxury apartment on Queen and Dufferin for the start of February You would be taking over a lease that is up in September 2023. Feel free to send me a message if you're ...,"$2,214.00",City of Toronto,Eastpark Boulevard,22/01/2023
17,1 Bedroom Apartments for Rent on Queen Street East,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-queen-street-east/1608428584,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fa/fa201813-9660-466b-afc2-cb0ea8f18b1f?rule=kijijica-200-jpg,Property Features These exceptional low-rise properties sit on the north side of Queen Street East just east of Victoria Park Avenue located in the well sought-after neighborhood of The Beaches. Just ...,"$1,980.00",City of Toronto,Yonge Street,22/01/2023
18,1 Bedroom Apartments for Rent on Queen Street East,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-queen-street-east/1608428904,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/eb/eb1a5729-0dc4-4522-bd02-330acb6c3dc0?rule=kijijica-200-jpg,"Join Us For Our Open House Every Wednesday 2:00 - 6:00 pm! Call To Register The Balmy Beach Club offers endless activities including a fitness center, hockey, lawn bowling, paddling, rugby, squash, ...","$1,929.00",City of Toronto,Soudan Avenue,22/01/2023
19,1+1 Bedroom Condo for Lease – McCowan / Sheppard,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-bedroom-condo-for-lease-mccowan-sheppard/1648026298,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fa/fa6a9459-3e2c-43ea-84af-269a3b9b5182?rule=kijijica-200-jpg,"Bright & spacious 1 bedroom + solarium. Eat-in kitchen. Large utility room w/laundry & storage. Large walk-in closet in bedroom. 1 parking spot. Available immediately. $2,300/month + hydro & heat If ...","$2,300.00",City of Toronto,Sheppard Avenue East,22/01/2023
20,"Apt for rent, all included",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apt-for-rent-all-included/1648025513,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6e0a3e7d-5083-4948-a1ba-a4447424dc18?rule=kijijica-200-jpg,"Bachelor Apartment in 9plex. Fully furnished. Big Fridge, Super Fast WiFi - 1.5 Gigabytes. Smart Big TV, Parking, Home phone (if needed). Queen-size bed. Work Dask, Air conditioner, Toster, Kettle, ...","$1,400.00",City of Toronto,Ambrose Road,22/01/2023
21,3 BR 2 Bath Condo For Lease in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-br-2-bath-condo-for-lease-in-scarborough/1648025037,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e8/e80fdc0f-53ac-4733-8ab7-f9a1fa95f38f?rule=kijijica-200-jpg,"Beautiful, Spacious, Stainless Steel Appliances, Close to Scar Gen/Hospital, 24Hr TTC, Midland LRT, Surface Parking, Hydro Extra Good Credit & Affordable Employment Income","$2,300.00",City of Toronto,Yonge Street,22/01/2023
22,1+1 Bedroom Condo for Lease – Kennedy / Eglinton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-bedroom-condo-for-lease-kennedy-eglinton/1648024342,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/82/827488cd-b925-4d89-a905-461f270386d9?rule=kijijica-200-jpg,"Penthouse suite. High ceilings. Ensuite laundry. 1 parking spot. Available immediately. $2,400/month (incl. utilities) If you have any questions or would like to book an appointment please contact ...","$2,400.00",City of Toronto,College Street,22/01/2023
23,New modern bright 2 bed 2 bath North York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-modern-bright-2-bed-2-bath-north-york/1647930874,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2f/2fb6d047-64f1-4b06-a002-d01b017f92b6?rule=kijijica-200-jpg,"Tippett Park, brand new apartment rentals in the heart of Wilson Heights, is part of a thoughtfully designed neighbourhood planned with community in mind. Located right at the 401 and Allen Road, ...","$2,790.00",City of Toronto,Oakwood Avenue,22/01/2023
24,Basement apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-for-rent/1648012929,,Large basement apartment for rent Serious inquiry only,"$1,100.00",City of Toronto,Jesmond Avenue,22/01/2023
25,Downtown 1bdrm + Den Condo @ Adelaide/ Jarvis St - $2500,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-1bdrm-den-condo-adelaide-jarvis-st-2500/1645849759,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4d/4d4cd10b-b51d-4d6a-a858-dde325bafbc4?rule=kijijica-200-jpg,"Stunning Vu Condo Development, south tower at Adelaide St E & George St (Jarvis St) in proximity to the St Lawrence Market district, George Brown College all core city amenities, steps to Queen & ...","$2,500.00",City of Toronto,Ossington Avenue,22/01/2023
26,Downtown Furnished condo - utilities included,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-furnished-condo-utilities-included/1645985037,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7b/7bcf8e4f-1581-4171-9158-7bfcfa75630e?rule=kijijica-200-jpg,Available Feb 1st. This unit is still available if this ad is up. First/Last months rent + key deposit (to be returned at end of lease); Credit check/letter of employment showing salary info; Post ...,"$2,450.00",City of Toronto,Foxley Street,22/01/2023
27,Studio/bachelor condo nearly ikea vaughan,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-bachelor-condo-nearly-ikea-vaughan/1648021961,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/71/71da60aa-0589-4e20-88e3-14107c8e2100?rule=kijijica-200-jpg,"10 honey crisp crescent, Vaughan (across ikea) $1800 plus utilities- studio No parking/no locker Brand New studio With balcony, Open Concept Kitchen. Ensuite Laundry, Stainless Steel Kitchen ...","$1,800.00",City of Toronto,Lake Shore Boulevard West,22/01/2023
28,Basement 1 bedroom apartment for rent Steeles/Duffer,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-1-bedroom-apartment-for-rent-steeles-duffer/1648021623,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/12/12f414a8-a2e0-41cf-b9b3-67e13d66479c?rule=kijijica-200-jpg,1 Bedroom basement for rent at Steeles / Dufferin. Excellent location and convenient transportation. Available now. One individual floor in a back split detached house. Separate entrance. No ...,"$2,000.00",City of Toronto,Windermere Avenue,22/01/2023
29,1 bedroom basement at Kipling/Albion/Finch from 1st Feb,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-at-kipling-albion-finch-from-1st-feb/1648019848,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a8/a84a9899-a28e-48c3-b615-c41130c21c91?rule=kijijica-200-jpg,"One bedroom basement available from February 1st, 2023 at Albion/Kipling/Finch for vegetarian couple. All included: Hydro, Gas, Heat, Hot Water, Ensuite laundry and WIFI. Separate entrance, Queen ...","$1,550.00",City of Toronto,Peel Avenue,22/01/2023
30,IMMACULATE 1 BEDROOM CONDO FOR RENT BUILT 2021,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/immaculate-1-bedroom-condo-for-rent-built-2021/1648018288,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/af/af679ace-6aa7-4448-bc35-1f978f6b0d5a?rule=kijijica-200-jpg,LOCATION! LOCATION! LOCATION! Immaculate modern open concept ONE bedroom condo over 500 square feet located at Kingston Road and Eglinton Ave E with upgraded kitchen appliances including stainless ...,"$1,895.00",City of Toronto,Dufferin Street,22/01/2023
31,Conveniently located apartment unit for rent in Toronto (Eglinto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/conveniently-located-apartment-unit-for-rent-in-toronto-eglinto/1639618408,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9f/9f5c9663-5bb0-4cef-be77-9afb8ccd9be4?rule=kijijica-200-jpg,"Conveniently located apartment unit for rent in Toronto (Eglinton & Keele) -3 bedroom ,one washroom apartment on the second floor in a 7 plex building. -Coin laundry available -Main intersection- ...","$2,500.00",Toronto,Queen Street East,22/01/2023
32,Renovated 3 Bedroom and 2 Bathroom Home for Lease in Prime Corso,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-3-bedroom-and-2-bathroom-home-for-lease-in-prime-corso/1647258944,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/81/81732c9c-8069-42d7-8815-3a0c354753dc?rule=kijijica-200-jpg,Renovated 3 Bedroom and 2 Bathroom Home for Lease in Prime Corso Italia Beautifully renovated three bedroom and two bathroom home for lease situated in Prime Corso Italia. An open concept flowing ...,"$3,575.00",Toronto,Victoria Park Avenue,22/01/2023
33,2 Bed 2 bath TRIDEL Condo i Scarborough !,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-tridel-condo-i-scarborough/1647258953,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4d/4d4031f7-21f9-4fc0-911d-52fd4289a570?rule=kijijica-200-jpg,"2 Bed 2 bath TRIDEL Condo i Scarborough ! Mondeo Springs Built & Managed By Tridel, A Twin Tower Community With Plentiful Shared Amenities. This Mid-Height 9th Floor Unit Features The Desirable Split ...","$2,650.00",City of Toronto,Queen Street East,22/01/2023
34,Dupont & Symington - One Bedroom Basement Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/dupont-symington-one-bedroom-basement-apartment/1648016997,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c4/c4dc4481-5a3c-4737-9605-a04d5748c6ee?rule=kijijica-200-jpg,One Bedroom Basement Apartment. Recently renovated Approximately 600 sq. ft. Three piece bathroom Travertine flooring in the Kitchen and Bathroom. Laminate flooring in the Living Room and Bedroom. ...,"$1,500.00",City of Toronto,Courcelette Road,22/01/2023
35,One Bedroom Suites for Rent | The Roe,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-suites-for-rent-the-roe/1648010387,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4b/4b4a8df4-2898-49a8-966c-edb1a903f5f8?rule=kijijica-200-jpg,"The ROE - Newly renovated, sustainable luxury apartments at Yonge and Eglinton The ROE was the first LEED Gold certified building in Canada, with spacious newly renovated, modern living spaces with ...","$2,439.00",City of Toronto,Invergordon Avenue,22/01/2023
36,Basement for RENT in Pickering house $2000.00,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent-in-pickering-house-2000-00/1648013629,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3c/3cf36234-53ad-46e6-9424-1e14e201bbe7?rule=kijijica-200-jpg,"Call 416-388-8662 for inquiries. Basement for rent in Pickering, 2 bedrooms, 1 washroom with an open living space beside the kitchen. Laundry room with washer & dryer included. $2000 covers all. ...","$2,000.00",City of Toronto,Kimroy Grove,22/01/2023
37,"1 Michael Power pl, Toronto - 1 Bdrm furnished condo for  rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-michael-power-pl-toronto-1-bdrm-furnished-condo-for-rent/1648013579,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cd/cd2cf436-e846-486f-9dfb-409f9445a914?rule=kijijica-200-jpg,"1 bedroom furnished condominium available for rent at 1 Michael Power Place (Islington/Bloor) Toronto for $2,600/month utilities included long term available Feb 1st located on 9th floor. This ...","$2,600.00",City of Toronto,Lake Shore Boulevard West,22/01/2023
38,BATHURST AND STEELES - BRIGHT AND SPACIOUS THREE BEDROOM HOUSE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bathurst-and-steeles-bright-and-spacious-three-bedroom-house/1648013234,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ab/ab26f541-7152-48d7-8101-e277ec42be66?rule=kijijica-200-jpg,"BRIGHT AND SPACIOUS 3 BEDROOM HOUSE AVAIALBLE FOR RENT ADDRESS : 57 Fisherville Rd, North York, ON M2R 3B8 AVAILABLE MARCH FIRST ! VERY SPACIOUS BEDROOMS AND LIVING ROOMS NEAREST INTERSECTION ...","$3,000.00",City of Toronto,13th Street,22/01/2023
39,"1 Michael Power pl, Toronto - 1 Bdrm furnished condo for  rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-michael-power-pl-toronto-1-bdrm-furnished-condo-for-rent/1648012683,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e7/e775be1a-d800-42e0-bdfa-9a44d60f9081?rule=kijijica-200-jpg,"1 bedroom condominium available for rent at 1 Michael Power Place (Islington/Bloor) Toronto for $2,600/month utilities included long term available Feb 1st located on 9th floor. This 590/600 square ...","$2,600.00",City of Toronto,Midland Avenue,22/01/2023
40,NEWLY BUILT ONE BEDROOM PLUS BATHROOM FOR ONE PERSON ONLY,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-built-one-bedroom-plus-bathroom-for-one-person-only/1648012644,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3e/3ee33588-f03a-4cd6-b6af-f3036834c063?rule=kijijica-200-jpg,"One large bedroom plus one private bathroom is available for rent in a newly built 2 bed/2 bath basement apartment. The separate entrance, kitchen, and laundry will be shared with another tenant. ...","$1,200.00",City of Toronto,Prudential Drive,22/01/2023
41,DOWNTOWN TORONTO - FURNISHED ONE BEDROOM PLUS DEN - FEB 2023,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-toronto-furnished-one-bedroom-plus-den-feb-2023/1648012377,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d0/d0715d36-a643-4d83-87ab-cf068b9a48a0?rule=kijijica-200-jpg,"BRIGHT AND SPACIOUS ONE BEDROOM PLUS DEN FURNISHED CONDO AVAILABLE FOR RENT ADDRESS: 20 Blue Jays Way, Toronto, ON M5V 3W6 prime location! AVAILABLE FROM FEB FIRST, 2023 PARKING AVAILABLE FOR 225$ ...","$2,600.00",City of Toronto,Transway Crescent,22/01/2023
42,Luxury 2 bedroom apartment rent state of Creditridge in Brampton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-2-bedroom-apartment-rent-state-of-creditridge-in-brampton/1648010919,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6f/6f05c5c6-e989-4bc8-8927-ad3c03725083?rule=kijijica-200-jpg,"PRESTIGIOUS NEIGHBORHOOD LUXURY 2 BEDROOM LOOKOUT BASEMENT APPARTMENT FULLY LEGAL AND CERTIFIED. Prestigious Neighbourhoods Luxury 2 Bedrooms with large window ,living/dining open concept Lookout ...","$2,150.00",City of Toronto,Eglinton Avenue East,22/01/2023
43,Large Two Storey Apartment In The Heart Of Downtown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-two-storey-apartment-in-the-heart-of-downtown/1648010408,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9b/9b04db04-6a34-45f8-8ede-dea664f6b708?rule=kijijica-200-jpg,"Spacious Two Storey Apartment In The Heart Of Downtown. Over 1,000 Sq/Ft Of Modern Living Space. Fully Upgraded Kitchen And Washrooms. Hardwood Floors Throughout. Soaring Vaulted Ceilings Adds Tons ...","$3,800.00",City of Toronto,Sheppard Avenue West,22/01/2023
44,3 Bedroom Basement Available,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-basement-available/1648010156,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2e/2e77d868-7d85-4e6e-b1f5-0e9704d6ed10?rule=kijijica-200-jpg,3 Bedroom Basement Available. Living room. Dining room. Lots of space. All utilities included. Wifi included. TTC bus stop 1 min away. Fairview Mall Lambton College Hanson College Newnham Campus ...,"$2,400.00",City of Toronto,Yeomans Road,22/01/2023
45,Master bedroom available,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/master-bedroom-available/1648009624,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c7/c780d67f-325a-42e3-8c47-e9e5b71d7814?rule=kijijica-200-jpg,"Etobicoke Condo master bedroom with washroom at 3 Michael Power PL, the heart of islington village. 5 minutes walk to Islington Subway station. 20 minutes to Downtown St. George. Steps to go train ...","$1,550.00",City of Toronto,Bathurst Street,22/01/2023
