Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Two Bedroom Apartment available,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-apartment-available/1505827515,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2e/2ebc8367-8f6d-49c6-b9c9-a42e7d5f7c82?rule=kijijica-200-jpg,2B Layout -Available for February 1st Come and experience the unique atmosphere and community feeling of residing in one of Graydon Hall Apartments. This spacious apartment has three appliances ...,"$1,999.00",City of Toronto,Finch Avenue West,27/12/2022
12,Spacious 3 Bedroom Apt - North York (close to Don Mills Subway),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-3-bedroom-apt-north-york-close-to-don-mills-subway/1505827528,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/29/29ac3857-f8f8-4ab6-8464-fa563945855a?rule=kijijica-200-jpg,"Style 3B - Waiting list in effect, Please call now to request to be added to the waiting list - be one of the first to be contacted when the apartment becomes available. Newly decorated, spacious 3 ...","$2,550.00",City of Toronto,Torresdale Avenue,27/12/2022
13,Bachelor to 2 Bedroom Units Available! ( Yonge and St.Clair),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-to-2-bedroom-units-available-yonge-and-st-clair/1505829185,,"Yonge and St.Clair Beautiful apartments with panoramic views and exceptional amenities including: Indoor swimming pool and private sundeck, party room, fitness facilities, units that come freshly ...",Please Contact,City of Toronto,Bloor Street West,27/12/2022
14,1 Bedroom Apartments at 25 Mabelle Avenue in Etobicoke,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-at-25-mabelle-avenue-in-etobicoke/1505829259,,"Welcome to Islington Village, a quiet neighbourhood just a short ride from downtown Toronto. Book a building tour today. You can look forward to: large freshly painted apartments complete with ...",Please Contact,City of Toronto,Green Lanes,27/12/2022
15,2 Bedroom Apt  - North York Area,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apt-north-york-area/1505827441,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cb/cba578da-a811-43d7-842c-0e6641aac9ec?rule=kijijica-200-jpg,"2A Style - Waiting list in Effect - Email us to be added to waiting list This 2 bedroom suite is bright and spacious for bachelors, couples or small families. There are 2 bedrooms with large closet ...","$1,999.00",City of Toronto,Graydon Hall Drive,27/12/2022
16,Renovated 1 Bdrm.  Apt.  for Rent in Toronto's Danforth Village!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-1-bdrm-apt-for-rent-in-torontos-danforth-village/1505826289,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/90/907c19ad-0e38-47cc-a00b-6f9c1051ab27?rule=kijijica-200-jpg,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...","$2,100.00",Toronto,Graydon Hall Place,27/12/2022
17,Bachelor apartments at 200 Roehampton Avenue (Yonge & Eglinton),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartments-at-200-roehampton-avenue-yonge-eglinton/1505829251,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/58/588def8d-cc77-4813-b76b-a0f1d390a1b1?rule=kijijica-200-jpg,"Welcome to 200 Roehampton, an address you won't forget. This building is just steps away from Eglinton Avenue and all that midtown Toronto has to offer. Book an appointment to view freshly painted ...",Please Contact,City of Toronto,Graydon Hall Drive,27/12/2022
18,Beautiful Furnished Studio in the Core of Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-furnished-studio-in-the-core-of-downtown-toronto/1505825513,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/25/25fd7521-d231-4603-85a1-1fa71432e044?rule=kijijica-200-jpg,"Live in the Heart of Downtown Toronto at Bay & Bloor! Our team has been recognized as a Superhost on sites like Airbnb due to our responsiveness, reliability, and outstanding hospitality! Rent with ...","$2,595.00",City of Toronto,Graydon Hall Place,27/12/2022
19,2 Bedroom Apartment- North York Don Valley Parkway Brookbanks Dr,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-north-york-don-valley-parkway-brookbanks-dr/1505826169,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/dc/dcb5700c-936f-4711-bafb-17f82ed085f4?rule=kijijica-200-jpg,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...","$2,545.00",City of Toronto,Graydon Hall Drive,27/12/2022
20,Spacious 2 Bedroom Apt. - Don Mills Road and York Mills Road  -,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-2-bedroom-apt-don-mills-road-and-york-mills-road/1505827512,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/29/292567d9-bac1-46af-9490-6c9533556932?rule=kijijica-200-jpg,2C Plan -Available Jan 15th or February 1st Spacious and Beautiful is the only way to describe this 2 bedroom apartment featuring an Eat-In Kitchen with a 22' livingroom and semi private Dining room. ...,"$1,999.00",City of Toronto,Graydon Hall Place,27/12/2022
21,Spacious 2 Bedroom Apartment - North York 2F Style,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-2-bedroom-apartment-north-york-2f-style/1505827572,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e2/e24a6f07-8895-4596-a70c-2e40f26dd25c?rule=kijijica-200-jpg,Style 2F -waiting list in effect - Please call now to request to be added to the waiting list - be one of the first to be contacted when the apartment becomes available. The balcony is one of the ...,"$1,999.00",City of Toronto,St Clair Avenue East,27/12/2022
22,2 Bedroom Apartment - Don Mills and York Mills,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-don-mills-and-york-mills/1505827517,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c5/c503efae-3077-45cd-b5f4-9b311aadde2f?rule=kijijica-200-jpg,"2E Plan - Spacious 2 Bedroom Apartment Featuring an East View with 3 appliances (fridge, stove and dishwasher) and a huge 22' livingroom with floor to ceiling windows, ceramic floors in kitchen, ...","$1,999.00",City of Toronto,Ferndale Avenue,27/12/2022
23,1 Bedroom  Apt. North York (Don Mills & York Mills),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apt-north-york-don-mills-york-mills/1505827534,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/45/45b6b9e8-1470-4518-b2e1-11ea094d0199?rule=kijijica-200-jpg,"Style 1A - Available April 1st Spacious 1 Bedroom Apartments offer a comfortable home away from home atmosphere. The price of $1750 includes all utilities, parking is extra at $125 inside or $90 ...","$1,750.00",City of Toronto,Bloor Street West,27/12/2022
24,Spacious 2 Bedroom Apartment - North York (Toronto),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-2-bedroom-apartment-north-york-toronto/1505827536,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0f/0fa7ced7-6330-4d27-b2fd-f7d9a2a4e262?rule=kijijica-200-jpg,Style 2D - Waiting List in Effect - Please call now to request to be added to waiting list - be one of the first to be contacted when one becomes available. This spacious suite combined with ...,"$1,999.00",City of Toronto,Green Lanes,27/12/2022
25,2 Bedroom  Apartment -  North York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-north-york/1505827513,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ff/ff48f60c-b14b-41cc-ad81-240f7c0fb189?rule=kijijica-200-jpg,2A Style - Waiting list in effect. Please call now to and request to be added to the waiting list - be one of the first to be contacted when an apartment becomes available This suite is bright and ...,"$1,999.00",City of Toronto,Danforth Avenue,27/12/2022
26,1 Bedroom apartments at 200 Roehampton Avenue (Yonge & Eglinton),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-at-200-roehampton-avenue-yonge-eglinton/1505829258,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/77/775143d7-b4bc-451f-92a0-00dc01f57fd1?rule=kijijica-200-jpg,"Welcome to 200 Roehampton, an address you won't forget. This building is just steps away from Eglinton Avenue and all that midtown Toronto has to offer. Book an appointment to view freshly painted ...",Please Contact,City of Toronto,Barrington Avenue,27/12/2022
27,2 Bedroom Apartments - Eglinton & Victoria Park,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartments-eglinton-victoria-park/1505825422,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/de/de5f13fd-0ff4-4ed3-bca8-01a8d7de5764?rule=kijijica-200-jpg,"Tours available in-person or via Skype, Whatsapp, or Facetime. Book yours today! To view this unit from the comfort of your own home, use the virtual tour link below: ...","$2,295.00",City of Toronto,Redpath Avenue,27/12/2022
28,Spacious  2 Bedroom Apt -North York - ALL UTILITIES INCLUDED,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-2-bedroom-apt-north-york-all-utilities-included/1505827448,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4f/4f163652-5335-42c2-b928-01c2ef5db6ef?rule=kijijica-200-jpg,2E Layout - Available February 1st (100) Come and experience the unique atmosphere and community feeling of residing in one of Graydon Hall Apartments. Our Spacious 2 bedroom apartments come complete ...,"$1,999.00",City of Toronto,Roehampton Avenue,27/12/2022
29,3 Bedroom 2 Bathroom Apartments at 25 Mabelle Avenue – Etobicoke,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-2-bathroom-apartments-at-25-mabelle-avenue-etobicoke/1505829289,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a9/a95606fd-64c0-497f-92af-6622a8cc787a?rule=kijijica-200-jpg,"Welcome to Islington Village, a quiet neighbourhood just a short ride from downtown Toronto. Book a building tour today. You can look forward to: large freshly painted apartments complete with ...",Please Contact,City of Toronto,St Mary Street,27/12/2022
30,One Bedroom Apartments on Eglinton Ave East and Victoria Park,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-apartments-on-eglinton-ave-east-and-victoria-park/1505825404,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fe/fe6adc64-5340-4fbc-8d7e-36ec09668365?rule=kijijica-200-jpg,"Tours available in-person or via Skype, Whatsapp, or Facetime. Book yours today! To view this unit from the comfort of your own home, use the virtual tour link below! ...","$1,875.00",City of Toronto,La Scala Lane,27/12/2022
31,Prime Downtown Location! Bachelor Apartment near Bay and Bloor,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/prime-downtown-location-bachelor-apartment-near-bay-and-bloor/1505825504,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e3/e30134bb-656d-4dab-a14f-0dcf9ef8105e?rule=kijijica-200-jpg,"Live in the Heart of Downtown Toronto at Bay & Bloor! 1101 Bay has a selection of Bachelor, 1 Bedroom and 2 Bedroom apartments for rent. Rentals Available Now! 1101 Bay boasts of the best ...","$2,195.00",City of Toronto,Brookbanks Drive,27/12/2022
32,Perfectly located 2 bedroom bellwoods apartment es,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/perfectly-located-2-bedroom-bellwoods-apartment-es/1645298244,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/25/25345728-5554-4488-9126-c8df3c4d6568?rule=kijijica-200-jpg,"Two bedroom apartment steps from Bellwoods park. On a beautiful one way street with lots of foot traffic. The space is big, bright and cozy. One bedroom is huge with a window looking over the street, ...","$2,550.00",City of Toronto,Valley Woods Road,27/12/2022
33,3 Bedroom Main Floor For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-main-floor-for-rent/1645285269,,"3 BEDROOM MAIN FLOOR OF BUNGALOW HOUSE for rent with 1 bathroom with full size tub. NEWLY Renovated. Brand new Kitchen and all new appliances. Free Laundry included. Located in beautiful, safe ...","$3,450.00",City of Toronto,Graydon Hall Drive,27/12/2022
34,2bd 2bth condo Yonge and Eglinton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2bd-2bth-condo-yonge-and-eglinton/1645281845,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/09/09e20786-0522-464a-83f2-352804968a06?rule=kijijica-200-jpg,"Brand New 2 Bedroom + Den With 2 full Baths Unit In The Prime Location Of Yonge & Eglinton! Easy access to Subway, Indoor connection to shopping, dinning, transit and entertainment. (Direct access to ...","$3,000.00",City of Toronto,Graydon Hall Place,27/12/2022
35,"1 bed share with a girl apartment, furnished, for veg. girl only",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-share-with-a-girl-apartment-furnished-for-veg-girl-only/1645275163,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f2/f25f0af4-ef74-46cd-bbae-ec725ba22443?rule=kijijica-200-jpg,"1 bed only for female ( shared with another female tenant already living) ,walk up apartment, furnished, vegetarian only , near centennial college Morningside campus, university of Toronto, highway ...",$600.00,City of Toronto,Redpath Avenue,27/12/2022
36,"Executive New 4 Bedroom 4 Bathroom House 2 Living Rooms, Dining",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/executive-new-4-bedroom-4-bathroom-house-2-living-rooms-dining/1645271971,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cf/cf5d214a-0566-4045-84ab-e304c0060cdc?rule=kijijica-200-jpg,Newly Rennovated with Modern Finishes Executive House in Bayview and Finch Available for Extra Large Families or Working Professionals. The house was renovated top to bottom with finished found in ...,"$4,800.00",City of Toronto,Roehampton Avenue,27/12/2022
37,Penthouse Loft 1-Bedroom + Den For Rent! Yonge/NY Center,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/penthouse-loft-1-bedroom-den-for-rent-yonge-ny-center/1645268545,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/69/6902ef45-3957-4ca8-909a-c8146299ff6a?rule=kijijica-200-jpg,".Rare and generous loft for rent, all amenities. Yonge/ NorthYork Center, mins to bus station, subway station, restaurant, super market, bank, or bar. All facilities. Penthouse, double story glass, ...","$2,900.00",City of Toronto,Victoria Park Avenue,27/12/2022
38,Great 2 BDRM Apartment Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/great-2-bdrm-apartment-downtown-toronto/1645268489,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/06/06d0a53e-b483-462b-8348-e8338281b2c1?rule=kijijica-200-jpg,Spacious 2 bedroom Apartment on the lower level of a Victorian house. Recently renovated and close to many amenities. Please text or email for more information or if you would like to see the ...,"$2,400.00",City of Toronto,Jonesville Crescent,27/12/2022
39,2.5 MONTHS SUBLET - DOWNTOWN TORONTO - CITY PLACE (JAN TO MARCH),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-5-months-sublet-downtown-toronto-city-place-jan-to-march/1645263998,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cf/cfda315e-8733-4561-9e8e-7e5338de107e?rule=kijijica-200-jpg,"2/3 month sublet in downtown toronto at city place starting mid jan ( dates flexible after 15th Jan) Included : swimming pool, jacuzzi, sauna, gym internet hydro would be separate based on usage 1st ...","$2,350.00",City of Toronto,Bloor Street West,27/12/2022
40,BEAUTIFUL CORNER LOT PICKERING TOWNHOUSE FOR RENT!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-corner-lot-pickering-townhouse-for-rent/1645262886,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/65/65e8e8ff-49c2-4575-acdb-8b50aca928c2?rule=kijijica-200-jpg,LOCATED BETWEEN WHITES ROAD AND BROCK ROAD ON WHITEVALE STREET. MAP IS NOT ENTIRELY CORRECT DUE TO BRAND NEW POSTAL CODE. MAJOR INTERSECTION IS **WHITEVALE ST. & PETER MATTHEWS DRIVE** EXACT PROPERTY ...,"$2,800.00",City of Toronto,Green Lanes,27/12/2022
41,One bedroom condo in rosedale  sublease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-condo-in-rosedale-sublease/1645256788,,Subleasing my apt in Rosedale 1900$ all inclusive,"$1,900.00",City of Toronto,Victoria Park Avenue,27/12/2022
42,"Clean, Spacious One Bedroom Apartment",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/clean-spacious-one-bedroom-apartment/1645253046,,"A great one bedroom apartment at Bayview and Moore. Clean and quiet all inclusive basement. Must be non -smoker with no pets. Student friendly. One person only. Available January 1, 2023",$950.00,City of Toronto,Jonesville Crescent,27/12/2022
43,Condo for Rent in Markham,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-in-markham/1645250957,,Please call or text me by: (416) 893-6692 Only Cando Apartments in Most popular area (Markham) Only for January to move in (MLS) Listing updates daily There are thousands of available properties that ...,"$2,200.00",City of Toronto,St Mary Street,27/12/2022
44,Den for rent in upscale condo! 800$,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/den-for-rent-in-upscale-condo-800/1645240536,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9a/9af00845-8ee7-41c7-8a5e-455acd2e54f9?rule=kijijica-200-jpg,We have a 2 bedroom plus den condo. Both rooms are being occupied by 2 young professional females and 1 dog. The den is for rent for 800 all inclusive. FEMALE ONLY. Pet friendly. The condo has 24 ...,$800.00,City of Toronto,La Scala Lane,27/12/2022
45,Armour Heights 5+2 bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/armour-heights-5-2-bedroom/1645247918,,"Armour Heights $11,000 /month 5+2 bedroom 7 bathrooms in-ground pool large lot MB Walkin closet 7 piece ensuite","$11,000.00",City of Toronto,Shaw Street,27/12/2022
