Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Condo for rent - Sheppard and 404,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-sheppard-and-404/1647892228,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/65/65efd8f6-4b83-48ba-a760-d73dda44ba2b?rule=kijijica-200-jpg,"Description: The unit is located at 2035 Sheppard Ave E M2J 0A8. Less than a minute to the 404 or 401, 15 mins to downtown, 1 min to Fairview Mall, 7 mins walking to Don Mills TTC, bus stop just in ...","$2,400.00",City of Toronto,Yonge Street,21/01/2023
12,TRINITY LOFTS – ONE BEDROOM + MEDIA (ID#90T707),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/trinity-lofts-one-bedroom-media-id-90t707/1647891162,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0c/0c717515-2253-42fd-b778-e2da524051cf?rule=kijijica-200-jpg,"TRINITY LOFTS – ONE BEDROOM + MEDIA Property ID# 90T707 Bright south/east facing one bedroom + media unit with no wasted space. Modern unit with high ceilings and large terrace, Streetcar at your ...","$2,395.00",City of Toronto,Roehampton Avenue,21/01/2023
13,Basement Bachelor Furnished Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-bachelor-furnished-apartment/1647890096,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8a/8aabcc4a-d61e-4d4a-b084-40cbfff810af?rule=kijijica-200-jpg,"Furnished private basement bachelor apt - down 4-5 steps from main locked entrance to the bldg. Owners live in the building. Single size bed, easy chair, kitchen table and 2 chairs, large dresser, 1 ...","$1,400.00",City of Toronto,Lloyd Manor Road,21/01/2023
14,Younge /Eglinton 1 bedroom condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/younge-eglinton-1-bedroom-condo/1647889309,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/39/39d1bea1-af06-480e-a825-333aef800669?rule=kijijica-200-jpg,"Brand new condo with all amenities , On Eglinton subway line. We require job letter, latest paystub, credit report , 2 references. First and last month rent. Interested plz msg thanks a lot.","$2,100.00",City of Toronto,Tromley Drive,21/01/2023
15,"Private Room on 1st floor available for rent from Feb 01, 2023",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/private-room-on-1st-floor-available-for-rent-from-feb-01-2023/1647887872,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/04/044a29c9-6ad0-4d99-955a-c9fbeda61a66?rule=kijijica-200-jpg,"Medium size room on 2nd floor with closet, bed and mattress, key to lock the room. Rent: 800 for single occupant. Large private room on 1st floor featured with- - Bed and mattress -Chest drawer and ...",$800.00,Scarborough,Leslie Street,21/01/2023
16,One bedroom Condo Downtown Toronto March 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-condo-downtown-toronto-march-1/1647887676,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/dd/ddd4a4fb-2912-4260-9e6c-d2cddd3bf418?rule=kijijica-200-jpg,Bright & Spacious 1 bedroom Condo in Beautiful Downtown Toronto Liberty Village. South/West facing. Right by the gardener for easy access. Lake Ontario view along with Billy bishop. Toronto skyline. ...,"$2,800.00",City of Toronto,Adra Villaway,21/01/2023
17,"ONE BEDROOM BRAND NEW CONDO   Mins to DVP, DTN",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-brand-new-condo-mins-to-dvp-dtn/1647886739,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fe/fe3672b9-f2fd-4a4a-be6c-4c1fef915633?rule=kijijica-200-jpg,"Brand new beautiful one bedroom unit in a highly connected Downtown neighbourhood. Amazing spacious layout ! Minutes from Eaton Center, Ryerson University, George Brown College, U of Toronto, walking ...","$2,250.00",City of Toronto,Bremner Boulevard,21/01/2023
18,1 Bedroom - Downtown Condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-downtown-condo/1647886661,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a8/a81fd7ab-3275-4fcb-ad09-b57116265d48?rule=kijijica-200-jpg,"Lux Condo on the 52 floor Located In Downtown Financial District. Steps To Banks, Hotels, Union Subway & Go Train Station, Underground Path, Hospitals & More. Current Aaa Tenant Will Leave By The End ...","$2,100.00",City of Toronto,Grand Trunk Crescent,21/01/2023
19,Charming Large Downtown Three Story Gem,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/charming-large-downtown-three-story-gem/1643717708,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/be/beb8cd26-6e16-4845-ab88-b5ecadf77f85?rule=kijijica-200-jpg,We are avid travelers who work from home offices when in Toronto. we don't offer nightly or short term booking as this is our residence. It's solely available when we are abroad. Ideally we are ...,"$3,500.00",City of Toronto,Lake Shore Boulevard West,21/01/2023
20,Beautiful Basement  in Richmond,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-basement-in-richmond/1647796125,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/32/32234bcd-997f-4a64-be73-d8317adf7ab7?rule=kijijica-200-jpg,"Looking for a roommate - available immediately. Custom huge with huge massive basement separate entrance. OPEN TO (STUDENTS, FAMILIES, PROFESSIONALS, ROOM-MATES) CALL MIKE @416_523_4377 for all ...","$2,299.00",Richmond Hill,Windermere Avenue,21/01/2023
21,Beautiful apartment in Richmond DOWNTOWN,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-apartment-in-richmond-downtown/1647796141,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ea/ea28f4c3-5fa3-4425-846d-64e0b0a63f62?rule=kijijica-200-jpg,"You can make this apartment either 1 or 2 bedroom, tall ceilings all wood flooring beautiful large. OPEN TO (STUDENTS, FAMILIES, PROFESSIONALS, ROOM-MATES) CALL MIKE @416_523_4377 for all ...","$2,499.00",Richmond hill,Sheppard Avenue East,21/01/2023
22,Beautiful apartment in Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-apartment-in-toronto/1647796128,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/72/72b79daf-44f5-49ba-b78e-fc74a9084cc1?rule=kijijica-200-jpg,"Brand New Never Lived In 2 bedroom 2 Washroom Condo At E2 Condos In The Heart Of Midtown. OPEN TO (STUDENTS, FAMILIES, PROFESSIONALS, ROOM-MATES) CALL MIKE @416_523_4377 for all information.","$3,149.00",Toronto,Herons Hill Way,21/01/2023
23,Beautiful apartment in Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-apartment-in-toronto/1647742253,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c9/c9761e86-5753-4844-9a49-636b3d6824db?rule=kijijica-200-jpg,"Luxury Two Bed Plus Den Condo Unit Available Located Downtown Close To Queens Quay And Merchants Wharf. OPEN TO (STUDENTS, FAMILIES, PROFESSIONALS, ROOM-MATES) CALL MIKE @416_523_4377 for all ...","$4,498.00",toronto,Eastern Avenue,21/01/2023
24,King st. W Brand-new 2 B+ 2B condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/king-st-w-brand-new-2-b-2b-condo/1647884955,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8c/8c46bbb4-4a20-44c1-bfbd-48e64b9e2446?rule=kijijica-200-jpg,"This high-end brand-new condo located at 357 King St., with unobstructed Cn Tower views, is the ultimate location for work-life balance as you are steps to the financial and tech district, and ...","$3,400.00",Toronto,Trinity Street,21/01/2023
25,Large furnished 2bd 2bath townhouse downtown from Feb 1 or 15,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-furnished-2bd-2bath-townhouse-downtown-from-feb-1-or-15/1647883042,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/43/438de24a-eb1d-4914-a860-35d20286d68f?rule=kijijica-200-jpg,"A large two-bedroom two-story townhouse unit downtown minutes away from Yonge/Bloor, Wellesley, and Sherbourne stations. No elevators! Just walk into your home in a quiet community. Spacious ...","$3,195.00",City of Toronto,Broadview Avenue,21/01/2023
26,2nd floor Room for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2nd-floor-room-for-rent/1647882110,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3c/3ca4e898-53ec-4118-909f-972d2b4ded26?rule=kijijica-200-jpg,"Private Rooms on 2nd floor available for rent from Feb 01, 2023. Large private room on 2nd floor with two closets, bed, mattress, night stand, table and chair and key to lock the room. Rent: $900 for ...",$900.00,Scarborough,Gamble Avenue,21/01/2023
27,"3Beds, 2Baths Apartment Near Finch Subway Station",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3beds-2baths-apartment-near-finch-subway-station/1647881776,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2b/2b15c3cd-5b3f-4b33-a079-8d7cd4acac3d?rule=kijijica-200-jpg,"3 bedrooms, 2-bathrooms apartment like a townhome private entrance, your own heat and cooling system, in heart of North York between Yonge and Bayview on Finch Ave. Newer Appliances, laundry, ...","$2,850.00",City of Toronto,Eglinton Avenue East,21/01/2023
28,"251 MANITOBA ST | ETOBICOKE | 1, 2, & 3 BDRMS | PRIME LOCATION!!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/251-manitoba-st-etobicoke-1-2-3-bdrms-prime-location/1647881162,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/82/8217154d-cae3-4147-94b1-3a9cb6331fdf?rule=kijijica-200-jpg,"Enjoy living right on the city’s edge in this beautiful high-rise waterfront community. Walking distance from the lake, restaurants, lounges, cafes, and grocery stores. Five-minute drive to major ...","$2,400.00",City of Toronto,Redpath Avenue,21/01/2023
29,1 BEDROOM CONDO W/PARK DOWNTOWN TORONTO 36 LISGAR ST/QUEEN ST W,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-w-park-downtown-toronto-36-lisgar-st-queen-st-w/1647881001,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ba/baab8bf4-aab6-42c9-beca-801c54787498?rule=kijijica-200-jpg,"One bedroom condo with 1 parking spot downtown Toronto near business and entertainment district. 36 Lisgar St cross Queen St West. Near TTC, food and coffee shops. Rent is $1700 monthly, first and ...","$1,700.00",City of Toronto,Corvette Avenue,21/01/2023
30,2+1 Bdrms 1 Kitch 1 Washrm @Victoria Park & Ellesmere,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-1-bdrms-1-kitch-1-washrm-victoria-park-ellesmere/1647880650,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/39/39e36b84-c8ac-496d-8c2b-d2b327d0a8f8?rule=kijijica-200-jpg,"2 Bedrooms 1 Kitchen 1 Washroom @Victoria Park & York Mills Newly renovated Back split house at Victoria Park and York mills. Only 1-minute walk to TTC, Parkway Mall, and Victoria College which has ...",Please Contact,City of Toronto,Laurel Avenue,21/01/2023
31,"Town Home Near Finch Subway, 3Beds, 2Baths",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/town-home-near-finch-subway-3beds-2baths/1647880036,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/36/36ca491b-77f4-40a7-a8d1-75be375da704?rule=kijijica-200-jpg,"Private 3 bedrooms, 2-bathrooms townhome in heart of North York between Yonge and Bayview on Finch Ave. Your own heat and cooling system. Newer Appliances, laundry, dishwasher, over the range ...","$2,850.00",City of Toronto,King Street West,21/01/2023
32,BRAND NEW renovated 3 bd 1 bth basement - near UofT Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-renovated-3-bd-1-bth-basement-near-uoft-scarborough/1647878208,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/49/499993ea-5ebe-4cf9-af4a-f41d0f78a3fd?rule=kijijica-200-jpg,"(STUDENTS ONLY) Looking for a cozy, luxurious and affordable place to call home in Toronto? Look no further! We have a spacious 2 bedroom + Den, 1 bathroom basement rental unit available in Toronto. ...","$2,350.00",City of Toronto,Douro Street,21/01/2023
33,Condo for Rent in Midtown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-in-midtown/1645255267,,Call or text by : (416)893-6692 Only Cando Apartments in Most popular area (Midtown) Only for January to move in (MLS) Listing updates daily There are thousands of available properties that I am ...,"$2,300.00",City of Toronto,River Street,21/01/2023
34,Condo for rent downtown Toronto 12 York street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-downtown-toronto-12-york-street/1647877744,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6d/6d8a27c0-a20e-42c7-8817-67412b7e5d27?rule=kijijica-200-jpg,1 studio apartment high floor unit for rent. 47th floor with best balcony view straight cn tower view. all amenities that you expect in a luxury condo located in the entertainment district of ...,"$1,900.00",City of Toronto,Cornwall Street,21/01/2023
35,1 Spacious renovated Bedroom in Main floor shared house $800,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-spacious-renovated-bedroom-in-main-floor-shared-house-800/1647877733,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8f/8f0fcc6e-6997-4607-9392-38a30b6d7d6c?rule=kijijica-200-jpg,"One Private spacious private room available in a house on main floor , house is shared by family on two other rooms , shared kitchen , furnished room with personal refrigerator, washroom at the ...",$800.00,City of Toronto,Sheppard Street,21/01/2023
36,"FOR LEASE: 3 BED + 1 BATH, RENOVATED MAINFLOOR IN SCARBOROUGH",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-lease:-3-bed-1-bath-renovated-mainfloor-in-scarborough/1647877232,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c5/c5e11bf3-b1c6-460e-a231-2e8cd9473877?rule=kijijica-200-jpg,"If you're seeing the ad, then yes it's available. If you're interested in renting this house, please fill out the following google form. https://forms.gle/dEDzjXB5UXQffK3K6 MAINFLOOR ONLY. See below ...","$3,200.00",City of Toronto,Temperance Street,21/01/2023
37,1 Bedroom Apt. Available Eglinton Ave East & Laird Ave,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apt-available-eglinton-ave-east-laird-ave/1643935809,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fa/fa64b150-c6ce-4a0e-a3f8-cefd5db543d7?rule=kijijica-200-jpg,"1 Bedroom Apt Available, Close to T.T.C , Shopping, On-Site Laundry. Please text Henry: (647-878-6445)","$1,749.00",City of Toronto,Shaw Street,21/01/2023
38,Toronto apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-apartment-for-rent/1647868740,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5e/5e156e0e-ae0c-4b80-b603-60d3b291c57c?rule=kijijica-200-jpg,"Spacious basement apartment for rent. Two bedrooms, one bathroom and a walk-in closet. Closest intersection is Laurence and Dufferin st. Utilities included, Free Wi-Fi. Great Neighborhood. Close to ...","$2,200.00",City of Toronto,Marchmount Road,21/01/2023
39,Yonge and Lawrence- 2 Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-and-lawrence-2-bedroom/1646359420,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f3/f3d045b6-7c25-4c9c-b39c-e2876f491eba?rule=kijijica-200-jpg,Yonge and Lawrence- 2 Bedroom Yonge and Lawrence at Bedford subway Wonderful south exposure building facing the park Hot water heated radiators. The building is located in the Lawrence Park ...,"$3,450.00",Toronto,Yonge Street,21/01/2023
40,One bedroom unit fully furnished- for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-unit-fully-furnished-for-rent/1647866996,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4e/4ef8aa78-d594-4aaa-8a38-410949a12812?rule=kijijica-200-jpg,"One bedroom appartement condo for rent Newly constructed building. ✅Totally Furnished,utilities not included, parking not included . - all included : parking +utilities + wifi fibre === +200$ / month ...","$2,300.00",Toronto,King Road,21/01/2023
41,Beautiful one-bedroom basement apartment located in Middlefield,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-one-bedroom-basement-apartment-located-in-middlefield/1647866807,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c2/c2d9e827-1b30-4fd5-a3f9-afcc61df1207?rule=kijijica-200-jpg,"This includes a living room, one bedroom, kitchen, washroom, laundry (shared), fridge, stove and one outside parking. Tenants to pay 30% of the utilities. It has a separate entrance and this is ...","$1,250.00",City of Toronto,Regent Street,21/01/2023
42,Beautiful one-bedroom basement apartment located in Middlefield,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-one-bedroom-basement-apartment-located-in-middlefield/1647866554,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c2/c2d9e827-1b30-4fd5-a3f9-afcc61df1207?rule=kijijica-200-jpg,"This includes a living room, one bedroom, kitchen, washroom, laundry (shared), fridge, stove and one outside parking. Tenants to pay 30% of the utilities. It has a separate entrance and this is ...","$1,250.00",City of Toronto,Oxford Street,21/01/2023
43,Spacious Downtown Condo - 1BR + Den + Sunroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-downtown-condo-1br-den-sunroom/1647864812,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a4/a42fab5e-b672-4d0c-94e6-2fc0f5e58665?rule=kijijica-200-jpg,"Price includes hydro and water, storage locker and underground parking space. Bright, spacious south-facing condo with views of St. James Park. 1 full bedroom plus den that could easily be a 2nd ...","$2,750.00",City of Toronto,Yonge Street,21/01/2023
44,Bright ground floor room with ensuite bathroom for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bright-ground-floor-room-with-ensuite-bathroom-for-rent/1647864245,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/99/999dc4e3-ae1c-4b18-9453-832a8b34ee16?rule=kijijica-200-jpg,"Welcome to stay at our house! Facing to beautiful backyard, with ensuite bath, the Room in a house for rent for short term or long term. Located at Warden Ave / Finch Ave E, Scarborough, M1W 1Z9. ...",$60.00,City of Toronto,Roehampton Avenue,21/01/2023
45,Residence 5 For Rent at Novus - 25 Ordnance Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/residence-5-for-rent-at-novus-25-ordnance-street/1647844303,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/12/12c56bfc-b00b-4a3f-8beb-f276fce9e4db?rule=kijijica-200-jpg,Experience Novus - a new rental community in the heart of Liberty Village offering hotel-like amenities and thoughtfully designed suites. Our multi-level amenity spaces include two expansive ...,"$3,195.00",City of Toronto,Parliament Street,21/01/2023
