Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
12,FOR RENT: 2 bedroom condo apartment 1 year lease yonge eglinton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent:-2-bedroom-condo-apartment-1-year-lease-yonge-eglinton/1647484142,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7a/7a25ce2f-f920-4d0a-8c3d-9556ab3c5fbd?rule=kijijica-200-jpg,2 bedroom + 2 bathroom Condo Breathtaking Panoramic South View! Bright 2Bedroom Unit with Appx 630Sqft of Living Space for Your Modern Lifestyle! Two Bathrooms and Living Room Walkout to Large South ...,"$3,000.00",City of Toronto,Fleet Street,17/01/2023
13,"1 Bdrm à louer au 18 Panorama Court, Etobicoke",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-18-panorama-court-etobicoke/1647477233,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a5/a514b78f-b16c-4e9a-ac78-e2648f389650?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/etobicoke-on/panorama-apartments/ Panorama Apartments is a level above the rest. Our residents enjoy beautiful, large one, two and ...","$2,250.00",Etobicoke,Telephone Road,17/01/2023
14,"2 Bdrm à louer au 2020 Sheppard Ave West, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-2020-sheppard-ave-west-toronto/1647476743,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d2/d2e4c046-158a-4bcd-94d4-12f3f77d03bd?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/lafayette-apartments/ Lafayette Apartments is located in the North York area within a great residential neighborhood at ...,"$2,570.00",City of Toronto,Crestview Lane,17/01/2023
15,"2 Bdrm à louer au 1050 Markham road, Scarborough",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-1050-markham-road-scarborough/1647477097,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/02/02f6e05c-a8ed-4bd5-a493-f1e1580ad896?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/scarborough-on/markham-road-apartments-1050/ Markham Road Apartments provides wonderful apartments for rent in Scarborough. Located ...,"$2,310.00",City of Toronto,Finch Avenue West,17/01/2023
16,"2 Bdrm à louer au 2265 Victoria Park Avenue, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-2265-victoria-park-avenue-toronto/1647477284,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/eb/ebed56fb-d651-4fdd-93b3-dd2cc262f9cf?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/belmar-apartments/ Come live at Belmar Apartments, a commuter-friendly lowrise with great views at Victoria Park & 401 and ...","$2,635.00",City of Toronto,Romfield Lane,17/01/2023
17,"2 Bdrm à louer au 330 Spadina Road, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-330-spadina-road-toronto/1647477106,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fd/fdc1d25b-ec53-4626-aa2d-cfa836fcc9d9?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/tower-hill-east/ This building has 141 air-conditioned apartment units for rent available in bachelor, 1, 2 and 3-bedroom ...","$3,995.00",City of Toronto,Queen Street East,17/01/2023
18,Prince Arthur - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/prince-arthur-1-bedroom-apartment-for-rent/1647475311,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/da/da597d7f-81c8-4e18-84fa-3175629e1b01?rule=kijijica-200-jpg,"Positioned just off Avenue Road in the esteemed Yorkville district, Prince Arthur offers a gym and landscaped courtyard for residents of its studio, one and two bedroom apartments for rent. Bloor ...","$2,300.00",City of Toronto,Morse Street,17/01/2023
19,"2 Bed, 1 Bath with Parking in the Beaches",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-1-bath-with-parking-in-the-beaches/1647481623,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/30/306be758-c396-48be-be24-da97b10aba0a?rule=kijijica-200-jpg,"Live in the Beach! Beautiful views of ravine. Walk to great restaurants and bars. 1000 sqft , newly painted 2 bedroom plus den apartment that has been recently painted. Master Bedroom has a walk-in ...","$2,495.00",City of Toronto,Ossington Avenue,17/01/2023
20,"3 Bdrm Townhouse à louer au 33 Eastmount Avenue, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-townhouse-a-louer-au-33-eastmount-avenue-toronto/1647477006,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/28/28a7b822-65ee-4c61-bd69-a2fcbbaa36e8?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/eastmount-apartments/ This high-rise, 211-unit building has apartments for rent in Toronto and is conveniently located ...","$3,050.00",City of Toronto,Foxley Street,17/01/2023
21,"2 Bdrm à louer au 20 Shallmar Boulevard, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-20-shallmar-boulevard-toronto/1647477206,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c7/c7e3776b-7668-403b-950c-1c58b639d3ca?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/shallmar-apartments/ Shallmar Apartments has beautiful apartments for rent in Toronto just north of Bathurst & Eglinton. ...,"$2,630.00",City of Toronto,Redpath Avenue,17/01/2023
22,"1 Bdrm à louer au 11 Dervock Crescent, 75 Talara Drive",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-11-dervock-crescent-75-talara-drive/1647477253,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/de/de054710-baab-4372-885f-eca7ebb7055e?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/north-york-on/sheppard-manor-apartments/ These apartments for rent in Toronto are located in the Bayview & Sheppard neighbourhood and ...,"$2,315.00",City of Toronto,Broadway Avenue,17/01/2023
23,"3 Bdrm à louer au 2,6,7,8 Park Vista, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-a-louer-au-2-6-7-8-park-vista-toronto/1647476784,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b9/b91d13a1-c02c-4c3d-985b-7f730babb98d?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/park-vista-apartments/ The four buildings at Park Vista Apartments are wonderfully situated apartments for rent in Toronto ...,"$2,860.00",City of Toronto,Kipling Avenue,17/01/2023
24,"2 Bdrm à louer au 500 Murray Ross Parkway, North York",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-500-murray-ross-parkway-north-york/1647477179,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ed/edc33bd0-a1b7-4e1f-bb98-aef0172bf3c9?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/north-york-on/murray-ross-apartments/ Located on a beautiful cul-de-sac with a great ravine setting, Murray Ross Apartments is a ...","$2,420.00",City of Toronto,Panorama Court,17/01/2023
25,"1 Bdrm à louer au 355 St. Clair Avenue West, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-355-st-clair-avenue-west-toronto/1647477306,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/36/369ada28-ac5e-464a-85c2-bdcb6c8878c3?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/the-thomas/ The Thomas is the definition of luxury. Offering some of the finest one, two and three bedroom apartments for ...","$3,295.00",City of Toronto,Sheppard Avenue West,17/01/2023
26,All inclusive humongous 1+den,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/all-inclusive-humongous-1-den/1647464822,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/59/59167a40-7993-4f27-ac3e-2e73cad6c7f6?rule=kijijica-200-jpg,"All inclusuve humongous 1+den. Comes fully furnished, air condition and internet. Great for working/traveling professionals.","$2,400.00",City of Toronto,Laura Road,17/01/2023
27,place for rent at Parkside student housing,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/place-for-rent-at-parkside-student-housing/1647469861,,looking to sublet or relet my accommodation space at Parkside student housing plus meal plan,"$5,000.00",City of Toronto,Markham Road,17/01/2023
28,"2 Bed, 1 Bath, w/ Parking in the Upper Beaches",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-1-bath-w-parking-in-the-upper-beaches/1647480839,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/04/0406911d-db1c-4cfe-a31e-5cdc56b0386c?rule=kijijica-200-jpg,"Live in a much desired neighborhood near Glen Stewart Park and blocks away from Lake Ontario and Toronto Beaches. This 1000 Sq Ft unit is in a 6Plex and features 2 Bedrooms, 1 Bath, Laminate flooring ...","$2,495.00",City of Toronto,Brimorton Drive,17/01/2023
29,"1 Bdrm à louer au 5 Tangreen Court, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-5-tangreen-court-toronto/1647477041,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fc/fc2f1790-91fa-47ac-9f63-b575e806dc80?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/alpine-apartments/ Short Term Leases Available These remarkable 18 story high-rise buildings have it all, beautiful ...","$2,320.00",City of Toronto,Victoria Park Avenue,17/01/2023
30,"1 Bdrm à louer au 4000 Lawrence Avenue East, Scarborough",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-4000-lawrence-avenue-east-scarborough/1647476985,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/79/79768892-5674-49f8-a33a-b36d62a81d97?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/scarborough-on/lawrence-east-apartments/ Lawrence East Apartments offers high quality apartments for rent in Scarborough with superb ...,"$1,995.00",City of Toronto,York Mills Road,17/01/2023
31,"3 Bedroom, 3 bath complete Bungalow available for Rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-3-bath-complete-bungalow-available-for-rent/1645623488,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b8/b83469b0-d29d-4080-8953-082112b85c38?rule=kijijica-200-jpg,"Home is located in The Prestigious Edenbridge-Humber Valley neighbourhood. This Bright, Sun-Filled, 3 bedroom, 3 bath, private drive with 2 car garage. total square footage approx. 2900 including ...","$4,800.00",City of Toronto,Bedford Road,17/01/2023
32,"Bachelor à louer au 100 Wellesley Street East, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-a-louer-au-100-wellesley-street-east-toronto/1647476831,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/35/3557110a-28da-41ea-8e6e-6fc63646ed85?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/wellesley-apartments/ Short Term Leases Available At this sensational building offering apartments for rent in Toronto ...,"$1,975.00",City of Toronto,Prince Arthur Avenue,17/01/2023
33,"2 Bdrm à louer au 30 Livonia Place, Scarborough",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-30-livonia-place-scarborough/1647477229,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1a/1a403239-0020-49af-a43d-37db1be4c01f?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/scarborough-on/livonia-apartments/ These apartments for rent in Scarborough are located on a quiet cul-de-sac in a sought after ...,"$2,210.00",City of Toronto,Kingston Road,17/01/2023
34,"1 Bdrm à louer au 411 Duplex Avenue, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-411-duplex-avenue-toronto/1647477033,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6b/6b2f08ee-c728-45ca-8af2-515afd73b522?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/yonge-eglinton-apartments-duplex/ Located in the heart of midtown Toronto, residents in these luxurious midtown Toronto ...","$2,150.00",City of Toronto,Hannaford Street,17/01/2023
35,"3 Bdrm à louer au 2020 Sheppard Ave West, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-a-louer-au-2020-sheppard-ave-west-toronto/1647477361,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0c/0c7999cc-b998-49cc-97e4-5c7d5d9d7303?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/lafayette-apartments/ Lafayette Apartments is located in the North York area within a great residential neighborhood at ...,"$3,080.00",City of Toronto,Bathurst Street,17/01/2023
36,"1 Bdrm à louer au 33 Orchard View Boulevard., Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-33-orchard-view-boulevard-toronto/1647476997,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/66/6646301a-efc9-4f94-8587-1af0d62119c2?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/yonge-eglinton-apartments-orchard-view/ Located in the heart of midtown Toronto, residents in these luxurious midtown ...","$2,230.00",City of Toronto,Shallmar Boulevard,17/01/2023
37,"1 Bdrm à louer au 1 Oriole Road , Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-1-oriole-road-toronto/1647477370,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1c/1c12fe32-aac2-46f9-b3ca-0c01e1244263?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/oriole-apartments/ In every city, there are neighbourhoods associated with a lifestyle that includes a vibrant atmosphere, ...","$2,315.00",City of Toronto,Curlew Drive,17/01/2023
38,"2 Bdrm à louer au 355 St. Clair Avenue West, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-355-st-clair-avenue-west-toronto/1647477310,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/90/90fb198c-f7ab-4a49-b6b4-887e9f3ae599?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/the-thomas/ The Thomas is the definition of luxury. Offering some of the finest one, two and three bedroom apartments for ...","$4,195.00",City of Toronto,Rialto Drive,17/01/2023
39,"Bachelor à louer au 1 Oriole Road , Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-a-louer-au-1-oriole-road-toronto/1647476770,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/78/78ee45d7-4aae-4510-81e0-dfd0d7bf187f?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/oriole-apartments/ In every city, there are neighbourhoods associated with a lifestyle that includes a vibrant atmosphere, ...","$1,960.00",City of Toronto,Jarvis Street,17/01/2023
40,"1 Bdrm à louer au 2020 Sheppard Ave West, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-2020-sheppard-ave-west-toronto/1647476798,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/44/44dc0f4c-7c81-4d27-9eb9-a9faf510e7e1?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/lafayette-apartments/ Lafayette Apartments is located in the North York area within a great residential neighborhood at ...,"$2,280.00",City of Toronto,McClear Place,17/01/2023
41,"2 Bdrm Townhouse à louer au 46-75 Goodview Road, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-townhouse-a-louer-au-46-75-goodview-road-toronto/1647476815,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/50/50b6f6e4-80b3-44b9-8190-09e51a7669ca?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/goodview-townhomes/ Goodview Townhomes is a 136-suite townhome complex offering townhomes for rent in Toronto and is the ...,"$2,710.00",City of Toronto,Gerrard Street East,17/01/2023
42,"2 Bdrm à louer au 15 Tangreen Court, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-15-tangreen-court-toronto/1647476841,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7b/7b389366-3781-4332-a5a5-3a98627ac20f?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/bentley-apartments/ Indoor/Outdoor Parking Laundry Room Bicycle Storage Moving Room Lockers Entry Call Board Security ...,"$2,705.00",City of Toronto,Wayland Avenue,17/01/2023
43,"2 Bdrm à louer au 411 Duplex Avenue, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-a-louer-au-411-duplex-avenue-toronto/1647477029,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/09/091a1119-29f7-4bf6-a74b-5b92c2bb8490?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/yonge-eglinton-apartments-duplex/ Located in the heart of midtown Toronto, residents in these luxurious midtown Toronto ...","$4,500.00",City of Toronto,Steeles Avenue West,17/01/2023
44,"3 Bdrm à louer au 4000 Lawrence Avenue East, Scarborough",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-a-louer-au-4000-lawrence-avenue-east-scarborough/1647476909,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cf/cf0ebc1f-01c7-4c8d-a05b-af3a31443a74?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/scarborough-on/lawrence-east-apartments/ Lawrence East Apartments offers high quality apartments for rent in Scarborough with superb ...,"$2,710.00",City of Toronto,Tangreen Court,17/01/2023
45,"1 Bdrm à louer au 33 Eastmount Avenue, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-33-eastmount-avenue-toronto/1647477038,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a9/a9abf4d6-4ec6-4b97-a4fd-cd9a2c2fff34?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/eastmount-apartments/ This high-rise, 211-unit building has apartments for rent in Toronto and is conveniently located ...","$2,240.00",City of Toronto,Lawrence Avenue East,17/01/2023
