Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
24,"Unique, Newly Renovated 2 Storey, 3 Bedroom, 2 Bathroom Condo.",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/unique-newly-renovated-2-storey-3-bedroom-2-bathroom-condo/1647301005,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d5/d5b81ab4-bd19-49de-ad87-aab971215986?rule=kijijica-200-jpg,"Unique, newly renovated, 2 storey, 3 bedroom, 2 bathroom condo. Over 1400sq.ft with a huge balcony/terrace. Great location near great schools, shopping, 404/401, TTC. Rent includes gas (heat), hydro, ...",Please Contact,City of Toronto,Woodlawn Avenue East,16/01/2023
25,House for Rent - Sherwood Park,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-sherwood-park/1640834875,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9b/9b805a56-961c-4591-b6be-239414f82f5a?rule=kijijica-200-jpg,"Three bedroom detached house for rent at Eglinton and Mount Pleasant. You pay hydro, heat and water. Short walk to Sherwood Park. Includes unfinished basement with laundry. Forced Air furnace with ...","$2,900.00",City of Toronto,Crow Trail,16/01/2023
26,Downtown apartment to sublet,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-apartment-to-sublet/1647317053,,"Looking for someone to sublet my apartment while I’m away for 5 months , everything included .rent is 1350 per month .","$1,350.00",City of Toronto,Bondgate Court,16/01/2023
27,Yonge & Eglinton One Bedroom Available Feb 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-eglinton-one-bedroom-available-feb-1/1647316592,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1d/1d5e607d-631b-4641-9e92-b043dc3480cb?rule=kijijica-200-jpg,"One bedroom apartment with balcony available February 1st. Rent $1,850 + hydro. Short walk from the Yonge-Eglinton subway and shops. Card laundry in the building. Underground parking available. Call ...","$1,850.00",City of Toronto,Richmond Street West,16/01/2023
28,3 Bedroom Detached House for Rent at Markham & Lawrence,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-detached-house-for-rent-at-markham-lawrence/1647312475,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/02/02161b52-c548-4bb6-9f04-1c76fc989720?rule=kijijica-200-jpg,"3 Bedroom detached house available for rent. Very convenient location close to Markham and Lawrence intersection with walking access to all amenities including shopping mall, mechanics, schools, ...",Please Contact,City of Toronto,McDougall Lane,16/01/2023
29,Spacious and Newly Renovated 1 Bedroom Ravine apartment.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-and-newly-renovated-1-bedroom-ravine-apartment/1647309116,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ad/ad64c271-892a-4896-850f-39197c689796?rule=kijijica-200-jpg,Spacious and renovated 1 bedroom basement apartment backing on to a ravine and river in the backyard. Large windows with plenty of light in all rooms. Large renovated bathroom. Laundry and storage ...,"$2,100.00",City of Toronto,Ossington Avenue,16/01/2023
30,Clean Extra large 5 bedroom - Prime Riverdale!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/clean-extra-large-5-bedroom-prime-riverdale/1647307815,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/82/829b6703-2355-4210-9c35-60b862feed11?rule=kijijica-200-jpg,RARE OPPORTUNITY! Extra large 5 bedroom home available in prime Riverdale on a quiet tree lined street. Large kitchen with full size appliances including refrigerator stove and dishwasher. Large ...,"$4,500.00",City of Toronto,Northumberland Street,15/01/2023
31,RENT - CONDO,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-condo/1647306201,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7f/7fccd4b4-ed23-4613-b4d6-655c0963e7e0?rule=kijijica-200-jpg,Please just text me: 1. BUDGET 2. LOCATION 3. MOVE IN DATE 4. NUMBER OF OCCUPANTS (FAMILY OR FRIENDS) 5. CREDIT SCORE I can provide you closest property to your NEEDS and WANTS base on those. No ...,Please Contact,City of Toronto,Blue Jays Way,15/01/2023
32,1 Bedroom Basement Apartment for Rent (Queen/Broadview) - $2000,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-apartment-for-rent-queen-broadview-2000/1647307341,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1a/1a13961e-5d06-40e7-9c89-45e8d5d76941?rule=kijijica-200-jpg,"Spacious 1 bedroom basement apt available for rent (Queen/Broadview) Unit features: - Separate Entrance - 1 bedroom - 1 Living Room - 1 Kitchen - 1 Washroom Amenities: Public Transportation, ...","$2,000.00",City of Toronto,Mercer Street,15/01/2023
33,Rent 3 bed-room + 2 bath basement ~For working professionals,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-3-bed-room-2-bath-basement-for-working-professionals/1647307198,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d6/d65b3da8-7972-439d-a2f5-0b25a9c84f15?rule=kijijica-200-jpg,"ATTN: For working professionals. Be the first to live in this brand new three BR + two bath BSMT apartment of detached house with separate entrance, 1 parking. Located in Agincourt North of ...","$2,800.00",City of Toronto,Gould Street,15/01/2023
34,BEAUTIFUL CONDO IN ETOBICOKE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-condo-in-etobicoke/1647306802,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e3/e32c6396-89e8-4654-9ec4-e8bd5999ce2b?rule=kijijica-200-jpg,"Are you a working professional, looking for a beautiful, spacious 1 bedroom condo in south Etobicoke? This 1 bedroom, 1 bathroom unit in exclusive and trendy Loggia On The Queensway (main ...","$2,500.00",City of Toronto,Bond Street,15/01/2023
35,Rent 3 bed-room + 2 bath basement ~For 1 small family (3-4ppl),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-3-bed-room-2-bath-basement-for-1-small-family-3-4ppl/1647306581,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/92/9259141e-1dd8-4ee4-b988-b2fd467c09a6?rule=kijijica-200-jpg,"ATTN: For 1 small family (3-4ppl). Be the first to live in this brand new three BR + two bath BSMT apartment of detached house with separate entrance, 1 parking. Located in Agincourt North of ...","$2,300.00",City of Toronto,Ossington Avenue,15/01/2023
36,Beautiful One Bedroom Basement for Rent in Markham,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-one-bedroom-basement-for-rent-in-markham/1647291060,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/71/715a98c5-813d-4258-b5ae-d071189a9543?rule=kijijica-200-jpg,"Beautifully basement unit , island in kitchen ,Bedroom: laminate /double closet/reno 3 pc in bedroom . big living space .Extra storage.very quite family . located in Bayview Country Club Area,Top ...","$1,900.00",City of Toronto,Rebecca Street,15/01/2023
37,Gorgeous 3 bedroom condo - furnished,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/gorgeous-3-bedroom-condo-furnished/1647302589,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a3/a336c99e-e263-47e7-b0c4-94ebf28ecc68?rule=kijijica-200-jpg,"This is an incredible unit with an incredible view!! This is a 3 bedroom, 1400 sq foot unit that is sun filled and extremely spacious. The master bedroom is very big and has a washroom and walk-in ...",Please Contact,City of Toronto,Sheppard Avenue East,15/01/2023
38,1 Bedroom Basement for Rent Call for more Info,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-for-rent-call-for-more-info/1647302555,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/60/60c2abe5-8d09-405d-a8fb-99a8ab65341d?rule=kijijica-200-jpg,1 Bedroom Basement for Rent Few steps down Big Windows in Bedroom Kitchen & Living room Need first & Last Month Close to all amenities. Internet Included Call 416-876-7475,"$1,500.00",City of Toronto,Reidmount Avenue,15/01/2023
39,3 bedrooms &2 bathrooms in basement,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedrooms-2-bathrooms-in-basement/1647302530,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e7/e70a6984-b2d0-4039-9a5c-7f3c04aa52f2?rule=kijijica-200-jpg,"Very well maintained hose located in excellent neighborhood (warden&Steeles)with 3 bedrooms and 2 bathrooms -1000 up sir feet -access to.404,TTC -close to supermarket,bank,library and schools","$2,000.00",City of Toronto,Steeles Avenue East,15/01/2023
40,"$1,700 / 1brApartment for Rent 2 minutes walk Lawrence subway",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-700-1brapartment-for-rent-2-minutes-walk-lawrence-subway/1647302117,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4c/4c154154-7182-439b-b907-e8e780bf9555?rule=kijijica-200-jpg,"Furnished and private apartment in a condo building Studio Apartment for Rent $1,700/month including utilities: heat, water, electricity, air conditioner, garbage. Internet is extra cost $40 (this is ...","$1,700.00",City of Toronto,Don Mills Road,15/01/2023
41,2 Bedroom 2 Bathroom Apartment In Victoria Park-Sheppard area,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bathroom-apartment-in-victoria-park-sheppard-area/1647301078,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e9/e9a9c54b-a6de-4a5b-854f-46e53f67de5f?rule=kijijica-200-jpg,Two bedroom and two bathroom apartment available. Located very close to the Victoria Park and Sheppard intersection. Parking and utilities are included as well as pet-friendly. Please contact me at ...,Please Contact,City of Toronto,Mount Pleasant Road,15/01/2023
42,1 bedroom in 2 bedroom apartment available for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-in-2-bedroom-apartment-available-for-rent/1647301899,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cd/cd0e90bb-d786-480c-98d1-6833d2b9b9e5?rule=kijijica-200-jpg,1 bedroom available in a 2 bedroom 1 bath apartment . Female Only She must be a neat person. Working professional preferred No pets allowed. No parking space. The room is not furnished. Internet and ...,"$1,125.00",City of Toronto,Keewatin Avenue,15/01/2023
43,3 Bedroom/2Bathroom Townhouse - Junction Triangle,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-2bathroom-townhouse-junction-triangle/1647301587,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fe/fe69d524-ce91-408d-9ab3-2205ebb8f280?rule=kijijica-200-jpg,"Lovely 3 bedroom, 2 bathroom townhouse in the Junction Triangle neighborhood. Each of the three bedrooms has large bright windows and plenty of closet space. The unit is available furnished or ...","$3,400.00",City of Toronto,Howard Street,15/01/2023
44,***Toronto Downtown 1Bedroom Condo for Rent-Connect to PATH***,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-downtown-1bedroom-condo-for-rent-connect-to-path/1647300110,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/64/6416769d-ca68-4c8c-a67f-584603602b22?rule=kijijica-200-jpg,• One bedroom with functional layout and huge balcony • In the heart of financial district of downtown Toronto • Path connection to downtown financial and entertainment district • Close to Union ...,"$2,300.00",City of Toronto,Glen Road,15/01/2023
45,"Stunning 2 Bedroom, 2 Bath, 2 Balconies, CORNER UNIT",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-2-bedroom-2-bath-2-balconies-corner-unit/1647299419,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5d/5d5aac41-90a2-4e40-bb95-8200bc5ee200?rule=kijijica-200-jpg,"Located in vibrant Old Toronto, steps to St. Lawrence Market, The Distillery District, the Financial District, St. James Park, Eaton Centre, Sugar Beach, and The Esplanade. Walk to St. Michael's ...","$4,500.00",City of Toronto,Eglinton Avenue East,15/01/2023
