Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
20,3 BEDROOM 2 BATHROOM BASEMENT APARTMENT FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-2-bathroom-basement-apartment-for-rent/1646665592,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a6/a686292e-1076-4eed-8b51-ad1feac768d9?rule=kijijica-200-jpg,"Spacious 3 bedroom 2 washroom basement apartment for rent from Feb 1 in a beautiful location near UofT Scarborough campus Monthly rent for $3000 including utilities Open to negotiation If interested, ...","$3,000.00",City of Toronto,Wood Street,09/01/2023
21,1 plus den furnished condo next to Eatons Centre,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-plus-den-furnished-condo-next-to-eatons-centre/1646663321,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b6/b64ff120-9147-42a7-b277-f0c0d8b03f5f?rule=kijijica-200-jpg,"we have a fully furnished 1 plus den condo available in luxurious Aura building. Month to month is ok, min 1 month stay is required. Queen size bed in primary bedroom, double sofabed in the living ...",Please Contact,City of Toronto,Lake Shore Boulevard West,09/01/2023
22,1 Bedroom + Den Downtown Condo Rental Unit #6xx,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-den-downtown-condo-rental-unit-6xx/1646662719,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/16/160022d5-44cd-4a4c-9e9a-0ffd0c8bd2d4?rule=kijijica-200-jpg,"Located at 20 Tubman Ave, Toronto Large, Bright 1 Bdrm + Den(Can Be Used As A 2nd Bdrm) Unit #5xx Amenities For All; Gym, Lounge, Kids Zone, Outdoor Patios W Bbqs, 24 Hr Concierge. Steps From Park, ...","$2,500.00",City of Toronto,28th Street,09/01/2023
23,2 Bedroom with 2 Full Bathroom For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-with-2-full-bathroom-for-rent/1640083594,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3b/3b50f603-55af-4f0e-8985-09abb260403f?rule=kijijica-200-jpg,"--Brand New Basement Apt --Brand New Fridge, Stove, Dishwasher --Own Laundry --Two Bedroom --Two Full Bathroom, One with STEAM Shower --Fireplace --Brand new Kitchen with Island and lots of cabinets ...","$2,500.00",City of Toronto,King Street West,09/01/2023
24,Bachelor Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-for-rent/1646657109,,"Hi everyone. I am a tenant staying at a bachelor unit in the Yonge and Eglinton area. I’m looking for someone to take over my lease as soon as possible (February 2023). The rental is CAD $1,650 per ...","$1,650.00",City of Toronto,Blue Jays Way,09/01/2023
25,2 Bedroom Condo (700ft) for rent in Toronto Downtown-$2350/month,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-condo-700ft-for-rent-in-toronto-downtown-2350-month/1646656619,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b0/b0961c98-e3bb-4bf0-a270-e7456aa570b1?rule=kijijica-200-jpg,"Laminate In Living/Dining (5.67 x 2.99m)/Kitchen (2.74 x 2.74m), Foyer (with Large W/I Closet) and 2nd Bedroom (3.60 x 2.29m). Master bedroom (4.02 x 2.74m) with ensuite bath. Bath has another door ...","$2,350.00",City of Toronto,Stephen Drive,09/01/2023
26,Prestigious 1 Yorkville 1+1 and Two Washroom Unit for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/prestigious-1-yorkville-1-1-and-two-washroom-unit-for-rent/1646655858,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c0/c07ee597-e8dc-4bd4-a3e6-6b244e6a788d?rule=kijijica-200-jpg,"Prestigious 1 Yorkville, Functional Layout, Modern Kitchen With Island & B/I Appliances, Floor To Ceiling Window, Bright & Cozy, Steps To Bloor & Yonge Subway, Entertainment & Shopping District, ...","$3,000.00",City of Toronto,Stephen Mews,09/01/2023
27,"Condo 2 Bdrm, 1.5 bath, balcony, high level, view, quiet",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-2-bdrm-1-5-bath-balcony-high-level-view-quiet/1646654618,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/38/38d2f6f6-e778-486e-b2d6-b0d7cede95c3?rule=kijijica-200-jpg,"Renovated Condo 2 Bdrm, 1.5 bath, balcony, high level, well maintained, quiet and safe building for rental, Furnished or Unfurnished at Weston and Sheppard for $2,700/mth all utilities included. ...","$2,700.00",City of Toronto,Painted Post Drive,09/01/2023
28,"Golden Equity Properties at 2 Dorado Court, Toronto, ON M3M 2E3",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-equity-properties-at-2-dorado-court-toronto-on-m3m-2e3/1621245230,,"Golden Equity Properties at 2 Dorado Court, Toronto, ON M3M 2E3 1 bedroom starting at $ 1,399.00 2 bedrooms starting at $ 1,750.00 3 bedrooms starting at $ 1,999.00 excludes hydro. Parking available. ...","$1,399.00",City of Toronto,Mornington Gate,09/01/2023
29,"1 Bdrm available at 2020 Sheppard Ave West, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-available-at-2020-sheppard-ave-west-toronto/1640154402,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2a/2a9da83d-2280-4f31-b723-fa07369375cd?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/lafayette-apartments/ Lafayette Apartments is located in the North York area within a great residential neighborhood at Jane & ...,"$2,280.00",City of Toronto,Bridletowne Circle,09/01/2023
30,Luxurious 3 +  Den Penthouse Suite available in Midtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxurious-3-den-penthouse-suite-available-in-midtown-toronto/1640154445,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/df/df4cb416-f4d3-4bd7-8b22-0ef528b627b2?rule=kijijica-200-jpg,"Spacious 3 + Den Penthouse Suite available starting January 1, 2023, for rent in Midtown Toronto at Yonge & Eglinton (411 Duplex Ave, Toronto). Located right next to Eglinton subway station. Unit ...","$6,495.00",City of Toronto,L Amoreaux Drive,09/01/2023
31,"3 Bdrm available at 2020 Sheppard Ave West, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-available-at-2020-sheppard-ave-west-toronto/1640154256,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/aa/aa9dfdc9-3702-4c22-a731-a0735d59a718?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/lafayette-apartments/ Lafayette Apartments is located in the North York area within a great residential neighborhood at Jane & ...,"$3,080.00",City of Toronto,Davenport Road,09/01/2023
32,"10 Bridletowne Circle 20, 30, 40 & 50 Aurora Court - Two Bedroom",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/10-bridletowne-circle-20-30-40-50-aurora-court-two-bedroom/1640152839,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c8/c86f3d9e-8634-4e4b-8da4-0f304472fb29?rule=kijijica-200-jpg,"Come and see the Aurora Court community for yourself. Five very well maintained buildings on beautifully landscaped grounds. The suites are spacious and have sunken living rooms. A large, ...","$2,425.00",City of Toronto,Perth Avenue,09/01/2023
33,20 Carlton and 25 Wood Street - Bachelor Apartment Apartment for,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/20-carlton-and-25-wood-street-bachelor-apartment-apartment-for/1640152726,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e6/e64de1c1-033a-4ba3-9bfd-1f9d949473a6?rule=kijijica-200-jpg,"YOU CAN'T GET BETTER PRICES IN DOWNTOWN! The Maples offers residents an opportunity to reside in a clean and well-maintained building. Shopping, transportation, and restaurants are right at your ...","$1,895.00",City of Toronto,Morningside Avenue,09/01/2023
34,Fred J Beavis Apartments - Bachelor Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fred-j-beavis-apartments-bachelor-apartment-for-rent/1598510623,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/11/113ca038-5b77-4c60-aa14-146c4c84ce5a?rule=kijijica-200-jpg,"Starting From $1,1211 Building Overivew Seniors Building (59+), located at end of a Cote-du-sac on gorgeous property grounds with many areas to relax and socialize. Quiet, clean and friendly ...","$1,211.00",City of Toronto,Military Trail,09/01/2023
35,Fred J Beavis Apartments - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fred-j-beavis-apartments-1-bedroom-apartment-for-rent/1598510605,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/99/99388a2c-d12c-4766-9aa2-d1e85c652e2a?rule=kijijica-200-jpg,"Starting From $1,325.00 Building Overivew Seniors Building (59+), located at end of a Cote-du-sac on gorgeous property grounds with many areas to relax and socialize. Quiet, clean and friendly ...","$1,325.00",City of Toronto,Meadowvale Road,09/01/2023
36,Scarborough - Rental 1000 +- sqft with 2 Bed / 2 Bath,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-rental-1000-sqft-with-2-bed-2-bath/1646643189,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/dd/ddc16fdd-626b-4df9-91a1-2593354f69f0?rule=kijijica-200-jpg,"Newly reno 2 bedroom and 2 bathroom lower level apartment at Lawerence/Brimley Approximate 1000 +- sqft, full size kitchen with appliances, washer and drywer, 1 included parking (additional parking ...","$2,400.00",City of Toronto,Ramblewood Drive,09/01/2023
37,"Skyline Lakeview - 3 BR 2 Bath - Jays, Parking",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/skyline-lakeview-3-br-2-bath-jays-parking/1646639246,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a5/a536355a-ad18-47ed-a1fa-58c030f78ac0?rule=kijijica-200-jpg,"Our three-bedroom two bathroom condo with free parking is located where the entertainment district, waterfront, and financial district merge and is just steps away from the city's most popular ...","$5,000.00",City of Toronto,Bay Street,09/01/2023
38,Sheppard/Pharmacy house 4 beds 3 baths house for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/sheppard-pharmacy-house-4-beds-3-baths-house-for-rent/1646640685,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/89/89254413-70f4-4ef2-a887-64a58a973f7e?rule=kijijica-200-jpg,Gorgeous Bungalow Nestled In This Beautiful Wishing Well Quiet Street. On A Large Lot With An Oversized Double Garage. This 4-Bedroom Home Is Completely Renovated And Move-In Ready. Open Concept New ...,"$4,000.00",City of Toronto,Gerrard Street West,09/01/2023
39,"2+1 Bed, 2 Bath Condo & Parking + Locker + Internet",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-1-bed-2-bath-condo-parking-locker-internet/1646620985,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/76/7691d118-27cc-44ea-8e75-f95ea1e7bb31?rule=kijijica-200-jpg,"East facing condo unit with stunning views of Lake Ontario and High Park! Exclusive location, minutes from Roncesvalles, Bloor West Village, High Park - Swansea & Humber Bay Shores neighborhoods. ...","$3,200.00",City of Toronto,Dundas Street East,09/01/2023
40,2 Bedroom 1 Washroom Luxury Condo North York- FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-1-washroom-luxury-condo-north-york-for-rent/1646621515,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3a/3a6b45c0-4d33-4053-a648-8fb7fe8deb6d?rule=kijijica-200-jpg,2 Bedrooms Corner Unit In Omega. Located In The Upscale Bayview Village Community. 9 Ft Ceiling Enjoy Clear Views Through Floor To Ceiling Windows And The Large 133-Sf Balcony. Modern Kitchen And B/I ...,"$2,980.00",City of Toronto,Whiteside Place,09/01/2023
41,Cosy Office for Rent at Heart of Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/cosy-office-for-rent-at-heart-of-downtown-toronto/1646635835,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/73/731255ef-0cdb-4686-be10-1020328e75a5?rule=kijijica-200-jpg,A well furnished cosy office with a sink in separated areas that offer conveniences for cooking and storage. Great location provides available paid parking and steps away from 24 hour-running street ...,$898.00,City of Toronto,Belview Avenue,09/01/2023
42,2 Bedroom + 2 Washroom Condo Scarborough Rental,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-washroom-condo-scarborough-rental/1646631296,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/90/90ad5ddd-2eaa-469d-8f85-e2027edcbe9f?rule=kijijica-200-jpg,"Tridel Luxury Condo, Bright And Spacious 2 Bedroom Corner Unit, Between 1000 & 1200 Square Feet. Unobstructed S/E View, Ttc At Door, Fabulous Rec Center. Walking Distance To Pacific Mall And Lots Of ...","$2,750.00",City of Toronto,Amy Court,09/01/2023
43,Condo for rent at 230 queens quay west facing the lake,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-at-230-queens-quay-west-facing-the-lake/1646630006,,For rent a condo facing the lake,"$2,500.00",City of Toronto,Erskine Avenue,09/01/2023
44,4 Bedroom 4 bathroom Detached home in Danforth,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4-bedroom-4-bathroom-detached-home-in-danforth/1646627710,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7d/7d715659-5650-4269-949f-54a8e7fc8abe?rule=kijijica-200-jpg,"Spacious 4 Bedroom 4 Bathroom Detached Home Just Off Danforth. Large Master Bedroom With Ensuite Bath. Hardwood throughout main floor. Enjoy The Benefits The City Has To Offer, Or Ignore It All In ...","$3,800.00",City of Toronto,Redpath Avenue,09/01/2023
45,One Bedroom + Den Downtown Condo for RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-den-downtown-condo-for-rent/1646614037,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/39/39533b07-c7be-411d-a926-94424dc8b9a2?rule=kijijica-200-jpg,"Live In 'London On The Esplanade' In The Heart Of St. Lawrence Market! Largest 1+Den In The Building, 730 Sqft W/ 9' Ceilings. Granite Counters & Over Sized Sink In Kitchen, Frosted Glass Sliding ...","$2,900.00",City of Toronto,Wellesley Street East,09/01/2023
