Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,2 Bedroom Apt by Gerrard St & Greenwood Ave,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apt-by-gerrard-st-greenwood-ave/1648110628,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c7/c7c5df34-689c-4394-8b06-41ff3ac3b165?rule=kijijica-200-jpg,"This is a self contained private unit, bedroom can fit a queen bed. Quiet and Safe family friendly neighborhood Steps to bars, amenities, groceries, Gerrard Square Mall, international restaurants, ...","$1,300.00",City of Toronto,Airport Road,< 23 hours ago
12,3 Bedroom Furnished w/Utilities For International/Local Student!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-furnished-w-utilities-for-international-local-student/1648110524,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/97/9799881d-060e-4416-b799-e8a50e72a9d1?rule=kijijica-200-jpg,Looking for $4000 Per Month For Main Floor Unit of House in Toronto Scarborough. Enough space in bedrooms for two single beds if required (Maximum of 4-5 students)! Please contact For More ...,"$4,000.00",City of Toronto,Thamesgate Drive,< 23 hours ago
13,Condo for Rent!!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent/1648110396,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a8/a801f0f6-1661-4faf-9b91-2a66c704ad3d?rule=kijijica-200-jpg,"***For Rent*** Toronto, Yonge St & Hillcrest St A beautifully fully furnished 745 sq ft unit on the 10th floor is located just steps away from Empress Walk & TTC (North York Station), Library, Arts ...","$3,199.00",City of Toronto,Dupont Street,< 23 hours ago
14,Scarborough 1 Bedroom Apartment for Rent - 2700 and 2702 Lawrenc,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-1-bedroom-apartment-for-rent-2700-and-2702-lawrenc/1641036625,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d2/d22e6be7-e355-4019-9b19-784fa077351a?rule=kijijica-200-jpg,"Virtual Open House: Please take a virtual tour of our available units now, or request a video tour. Promotions: ALL UTILITIES INCLUDED! Community living! 2700 and 2702 Lawrence Ave, E. at Lawrence ...","$1,999.00",City of Toronto,Lansdowne Avenue,< 23 hours ago
15,Scarborough 1 Bedroom Apartment for Rent - 25 Cougar Court,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-1-bedroom-apartment-for-rent-25-cougar-court/1644406060,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ce/ceffa8f4-67fe-4143-998b-8bbee2c2e4dc?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-372-2393Virtual Open House: View our units by ...","$2,133.00",City of Toronto,Danforth Road,< 23 hours ago
16,Etobicoke 1 Bedroom Apartment for Rent - 25 & 35 Jansusie Road,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-1-bedroom-apartment-for-rent-25-35-jansusie-road/1627659159,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/45/456835c3-8024-47e1-b291-78530ad50e3c?rule=kijijica-200-jpg,Virtual Open House: Ask about our leasing incentives when you visit our Open House this Saturday & Sunday Call: (416) 906-5118 Ruby & Sabs Gardens is located at 25 & 35 Jansusie Road in Etobicoke. ...,"$1,799.00",City of Toronto,Savarin Street,< 23 hours ago
17,Parkdale 1 Bedroom Apartment for Rent - 150 Dowling Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkdale-1-bedroom-apartment-for-rent-150-dowling-avenue/1643705641,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/dd/ddbac82a-95ad-4f03-aa64-0503a2d5f756?rule=kijijica-200-jpg,"Current Promotions Please take a virtual tour of our available units now, or request a video tour. Call:437-225-7315Virtual Open House: Please take a virtual tour of our available units now, or ...","$2,073.00",City of Toronto,Danforth Road,< 23 hours ago
18,Roncesvalles 1 Bedroom Apartment for Rent - 55 Triller Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/roncesvalles-1-bedroom-apartment-for-rent-55-triller-avenue/1642830439,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9f/9f94e07d-2aa0-48ca-946e-2467e8bd49e9?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 490-0601Virtual Open House: View our units by clicking ...","$2,088.00",City of Toronto,Savarin Street,< 23 hours ago
19,Beautiful apartment in RICHMONDHILL,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-apartment-in-richmondhill/1647796131,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7a/7ad2f353-9eeb-4efe-a26a-0bbe9d01dd9c?rule=kijijica-200-jpg,"HIGHWAY 7 & YONGE ST AVAILABLE IMMEDIATELY OPEN TO (STUDENTS, FAMILIES, PROFESSIONALS, ROOM-MATES) CALL MIKE @416_523_4377 for all information.","$3,198.00",Toronto,High Park Avenue,< 23 hours ago
20,Beautiful house in Welland Ontario,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-house-in-welland-ontario/1647796119,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fd/fd4b8994-dd03-4056-8db8-d695cdecfbb1?rule=kijijica-200-jpg,"New Three Bedroom Duplex Minutes to Downtown, Schools and Highways OPEN TO (STUDENTS, FAMILIES, PROFESSIONALS, ROOM-MATES) CALL MIKE @416_523_4377 for all information.","$2,049.00",Welland,Glenlake Avenue,< 23 hours ago
21,Two bedroom condo 11 Townsgate Dr for rent Bathurst and Steeles.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-condo-11-townsgate-dr-for-rent-bathurst-and-steeles/1648108586,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/21/21ccc61b-425b-4f6d-a632-4bb926edf145?rule=kijijica-200-jpg,"Two bedroom luxury condo for rent Bathurst and Steeles large unit, all utilities included, unit freshly painted, new carpet in living room, 5 appliances, 1 parking, 1 locker, step to TTC, stores. ...","$2,710.00",City of Toronto,Greenwood Avenue,< 24 hours ago
22,Lake view 2Bdrm condo available now as well,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lake-view-2bdrm-condo-available-now-as-well/1648108242,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/75/75f2a22e-ca90-4207-af6f-c09decd38398?rule=kijijica-200-jpg,"2 Bed, 1 Bath Condo situated at 30 ordnance street, Strachan/Gardiner Exp Built in 2020 - so pretty new building with all the modern amenities. Available from Jan 15th and onwards. Message me on ...","$2,800.00",City of Toronto,Athletic Avenue,< 24 hours ago
23,Lake view 2Bdrm condo available now!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lake-view-2bdrm-condo-available-now/1648108005,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/81/8158dc41-11c7-477b-b358-c158a9a36e7d?rule=kijijica-200-jpg,"Available January 15th onwards 1 year NEW Condo Building 30 Ordnance St, Toronto, ON M6K 0C8 If interested, please message me on Kijiji. Not putting my number here due to the number of spam calls. ...","$3,100.00",City of Toronto,Danforth Road,< 24 hours ago
24,Newly Renovated 1 Bedroom Executive Townhouse + Parking,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-1-bedroom-executive-townhouse-parking/1648107828,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/09/0944d6be-9c1f-48a8-a09e-2ac3bac2dc12?rule=kijijica-200-jpg,Amazing opportunity to live in the fabulous Liberty Village. Newly renovated 1 Bedroom Executive Suite With 1 Bath Condo Townhouse. 705 Sq. Ft. of indoor living space. Beautiful 190 Sq. Ft Patio. 4 ...,"$2,375.00",City of Toronto,Savarin Street,< 24 hours ago
25,One bedroom for rent in condo building,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-for-rent-in-condo-building/1647655070,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/01/01a2a0bd-937e-46eb-9f47-fa65744ed08a?rule=kijijica-200-jpg,Clean one bedroom apartment with queen bed available and shared unit with one adult person. All amenities plus parking spot.,"$1,400.00",City of Toronto,Yonge Street,< 24 hours ago
26,Condo Rental - 1 Bedroom + Den - Dufferin & Lawrence (Long Term),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-rental-1-bedroom-den-dufferin-lawrence-long-term/1648010108,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/30/30722260-96bd-42a6-9057-25e4c780a42f?rule=kijijica-200-jpg,"1 Bedroom + Den + Bathroom available for rent, parking included. Approximately 600sqft. Large balcony on the 25th floor, with a stunning view of the entire city. Condo unit is located at the ...","$2,500.00",City of Toronto,Hillcrest Avenue,< 24 hours ago
27,2 bed/ 2 bath furnished bungalow for rent at Yonge & Finch,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-furnished-bungalow-for-rent-at-yonge-finch/1648106233,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/36/368cece6-55c6-4ec5-b3ed-e41282060a10?rule=kijijica-200-jpg,"A 2-bedroom furnished bungalow (main floor) plus 2 bathrooms with a huge backyard is available for rent. Very large master bedroom + 5 pc ensuite Appliances: Washer, dryer, 2 fridges, microwave and ...","$2,800.00",City of Toronto,Lawrence Avenue East,< 24 hours ago
28,Parkdale 1 Bedroom Apartment for Rent - 99 Dowling Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkdale-1-bedroom-apartment-for-rent-99-dowling-avenue/1618108814,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7b/7bdf6b63-61b8-4b68-9fd0-3d8dc5ff02d0?rule=kijijica-200-jpg,"99 Dowling Avenue offers a quiet five-storey high-rise resting in a mature community. Parkdale is popular! This rental community has a good dose of cool. Just up on Queen Street, there are a great ...","$1,974.00",City of Toronto,Brockley Drive,< 24 hours ago
29,Parkdale Bachelor Apartment for Rent - 99 Dowling Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkdale-bachelor-apartment-for-rent-99-dowling-avenue/1639868946,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ca/ca2db722-02cd-4889-aa2b-344c780a5cbf?rule=kijijica-200-jpg,"99 Dowling Avenue offers a quiet five-storey high-rise resting in a mature community. Parkdale is popular! This rental community has a good dose of cool. Just up on Queen Street, there are a great ...","$1,764.00",City of Toronto,Cedar Drive,< 24 hours ago
30,Jameson and Lakeshore Parkdale 1 Bedroom Apartment for Rent - 90,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/jameson-and-lakeshore-parkdale-1-bedroom-apartment-for-rent-90/1647421821,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/86/8630c6a6-db66-4537-9bdb-99093b2431a5?rule=kijijica-200-jpg,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,"$1,899.00",City of Toronto,Gatesview Avenue,< 24 hours ago
31,Golden Mile 2 Bedrooms Apartment for Rent - 9 Craigton Drive,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-mile-2-bedrooms-apartment-for-rent-9-craigton-drive/1632779275,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/86/86bc957f-0753-4637-b887-70065a9d1e4a?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 699-2375Virtual Open House: View our units by clicking ...","$2,486.00",City of Toronto,Kipling Avenue,< 24 hours ago
32,Golden Mile 1 Bedroom Apartment for Rent - 860 Pharmacy Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-mile-1-bedroom-apartment-for-rent-860-pharmacy-avenue/1641098116,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/08/0895daa0-c436-4969-98ba-4988b6d384c2?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 699-2375Virtual Open House: View our units by clicking ...","$2,017.00",City of Toronto,Esther Lorrie Drive,< 24 hours ago
33,"Bachelor Apartment for Rent - 80 Wellesley Street, East",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-for-rent-80-wellesley-street-east/1645200558,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f8/f82b724a-578a-4a9f-8e73-2a6721c05260?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call now! (647) 558-2263Virtual Open House: View our units by ...","$1,965.00",City of Toronto,King Street West,< 24 hours ago
34,High Park Apartment for Rent !!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/high-park-apartment-for-rent/1648106163,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/95/952a06f3-59d1-48e7-8a74-99b8f0a7d501?rule=kijijica-200-jpg,"Spacious above ground one bedroom basement apartment with private entrance to a patio and garden. Beautifully renovated with a 3-piece bathroom, porcelain tiles floors throughout. Featuring open ...","$1,700.00",City of Toronto,Dowling Avenue,< 24 hours ago
35,"Downtown 1 Bedroom Apartment for Rent - 80 Wellesley Street, Eas",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-1-bedroom-apartment-for-rent-80-wellesley-street-eas/1641098137,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/35/3590cb98-f7af-40df-af57-9ab50082b24f?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call now! (647) 558-2263Virtual Open House: View our units by ...","$2,197.00",City of Toronto,Queen Street West,< 24 hours ago
36,Parkdale Bachelor Apartment for Rent - 75 Spencer Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkdale-bachelor-apartment-for-rent-75-spencer-avenue/1645200598,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/47/479499b2-357a-4d28-9dc7-f4acd84c30e2?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (416) 534-3498Virtual Open House: View our units by clicking ...","$1,599.00",City of Toronto,Triller Avenue,< 24 hours ago
37,Etobicoke 2 Bedroom Apartment for Rent - 70 Rexdale Boulevard,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-2-bedroom-apartment-for-rent-70-rexdale-boulevard/1645200583,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/86/861ec331-fa75-4dcd-b058-f7011873308e?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (437) 770-6861Virtual Open House: View our units by clicking ...","$2,331.00",City of Toronto,Yonge Street,< 24 hours ago
38,Etobicoke 1 Bedroom Large Apartment for Rent - 70 Rexdale Boulev,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-1-bedroom-large-apartment-for-rent-70-rexdale-boulev/1633680300,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0c/0c2a08d3-b4d7-4792-a929-d01c962b80c3?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (437) 770-6861Virtual Open House: View our units by clicking ...","$1,956.00",City of Toronto,Cumberland Street,< 24 hours ago
39,Downtown 1 Bedroom Apartment for Rent - 155 Wellesley Street Eas,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-1-bedroom-apartment-for-rent-155-wellesley-street-eas/1643994286,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/40/4042e568-470e-4ba6-8e77-03a76755e10f?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call now!437-218-5969Virtual Open House: View our units by ...","$2,188.00",City of Toronto,Ontario Road,< 24 hours ago
40,Downtown 1 Bedroom Jr Apartment for Rent - 155 Wellesley Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-1-bedroom-jr-apartment-for-rent-155-wellesley-street/1643994390,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/86/86facc36-4e51-439e-9f1c-156377091549?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call now!437-218-5969Virtual Open House: View our units by ...","$2,123.00",City of Toronto,Plymouth Road,< 24 hours ago
41,Downtown Bachelor Apartment for Rent - 15 Dundonald Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-bachelor-apartment-for-rent-15-dundonald-street/1646838019,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/73/73c6c1e5-99eb-4e48-a84b-cc6a91322a2a?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (647) 492-7020Virtual Open House: View our units by ...","$1,963.00",City of Toronto,Steeles Avenue West,< 24 hours ago
42,Downtown 2 Bedroom Apartment for Rent - 15 Dundonald Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-2-bedroom-apartment-for-rent-15-dundonald-street/1646838276,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/20/2046cc9b-1711-467a-b4df-03cac6032cd1?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (647) 492-7020Virtual Open House: View our units by ...","$2,846.00",City of Toronto,Emerald Lane,< 24 hours ago
43,Downtown 1 Bedroom Apartment for Rent - 15 Dundonald Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-1-bedroom-apartment-for-rent-15-dundonald-street/1639868866,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/21/21a048db-b5dd-40bb-b480-34af0b5c6d5b?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (647) 492-7020Virtual Open House: View our units by ...","$2,370.00",City of Toronto,Strachan Avenue,< 24 hours ago
44,Etobicoke 1 Bedroom Apartment for Rent - 143 Stephen Drive,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-1-bedroom-apartment-for-rent-143-stephen-drive/1647422002,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b3/b35b8ae9-8101-4faa-9c20-616b901ebcfb?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing.Virtual Open House: View our units by clicking the virtual tour ...","$2,336.00",City of Toronto,Ordnance Street,< 24 hours ago
45,Bachelor Apartment for Rent - 1360 Danforth Road,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-for-rent-1360-danforth-road/1638156529,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5f/5f8a9a82-88be-44ee-bc9b-0362f18be9c3?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 696-7899Virtual Open House: View our units by clicking ...","$1,675.00",Scarborough,Strachan Avenue,< 24 hours ago
