Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,192 Parkview Ave Semi detached house in Willowdalw,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/192-parkview-ave-semi-detached-house-in-willowdalw/1646111459,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/82/82b22549-50c2-4b40-8d6c-47eec950ecb3?rule=kijijica-200-jpg,"This newly renovated house is located in the most prestigious neighborhood in Willowdale close to Yonge/Finch, Earl Haig HS and so many amenities. There is a very large backyard and two parking ...","$2,900.00",City of Toronto,Spadina Avenue,04/01/2023
12,All Inclusive 2 Bedroom Main Floor - Dufferin & Rogers,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/all-inclusive-2-bedroom-main-floor-dufferin-rogers/1646111893,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6e811d0b-f887-4d89-a69f-cba13e9a615f?rule=kijijica-200-jpg,"This rental unit is all inclusive with wifi, hydro, water and a parking spot all included in the rent. The home has been renovated and has new appliances (fridge and stove 2020). The unit has 2 ...","$2,400.00",City of Toronto,Nassau Street,04/01/2023
13,2 Bedroom Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-condo-for-rent/1639289591,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c9/c9c8e93b-f7d8-4d0d-b68d-c32ea7de6686?rule=kijijica-200-jpg,"Be The First To Live In This Brand New 2 Bedroom + 2 Bathroom Condo In The Heart of Yonge & Eglinton. This Unit Offers A Superb Layout, Engineered Laminate Flooring Throughout, Granite Counters, ...","$2,950.00",City of Toronto,Lake Shore Boulevard East,04/01/2023
14,1 Bed  1 Bath - Downtown Rental - LOCATION,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-1-bath-downtown-rental-location/1640009239,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/86/86729701-988a-4f75-a5b6-6a7536b6154a?rule=kijijica-200-jpg,"Layout: 1+1 Bedroom, 1 Bathroom 600-699 Sqft Rent: $2950 / Month Den can be used as 2nd bedroom. Amazing location condo in the Prestigious One Yonge waterfront in the heart of DT Toronto. Stunning 9' ...","$2,950.00",City of Toronto,Freeland Street,04/01/2023
15,Basement for rent close to lawrence and Manse Road,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent-close-to-lawrence-and-manse-road/1646107279,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ae/ae9fab56-4000-4a69-8301-aa1714a63540?rule=kijijica-200-jpg,We have 1 bedroom Basement for rent close to lawrence and Manse Road. TTC in couple of minutes walk. (86D. 116 and 54) . parking not available. recently renovate washroom. washing machine and dryer ...,"$1,500.00",City of Toronto,Wellington Street West,04/01/2023
16,1 BR 1 Bath Condo in Midtown Toronto - Young / Eglinton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-br-1-bath-condo-in-midtown-toronto-young-eglinton/1646106932,,In the heart of Midtown Toronto with easy access to TTC/ schools/ grocery/parks/shopping center etc. 1 BR + Media Underground parking available (not included),Please Contact,City of Toronto,Windsor Street,04/01/2023
17,2 Bed 2 Bath - Apartment for Rent - Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-apartment-for-rent-downtown-toronto/1639989342,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3e/3e936d5a-945d-4fe4-81f0-bc64550bc061?rule=kijijica-200-jpg,"Layout: 2 Bedroom + 2 Bathroom + 1 Parking 800-899 Sqft Rent: $3900 / Month Amazing location condo in the Prestigious One Yonge waterfront in the heart of DT Toronto. Stunning 9' feet smooth ceiling, ...","$3,900.00",City of Toronto,Warden Avenue,04/01/2023
18,Basement apartment for rent in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-for-rent-in-scarborough/1646105765,,"Basement apartment for rent in Scarborough It has one bedroom, living room and dinning area, kitchen and bathroom. Shared utilities","$1,500.00",City of Toronto,Deans Drive,04/01/2023
19,LOOKING TO RENT OR BUY??!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/looking-to-rent-or-buy/1640052549,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0a/0aa016e4-4fbf-4565-a000-52e912616864?rule=kijijica-200-jpg,Hey! I help those with a budget of $2200+ find a rental. At no extra cost to you. Contact me now to send you some listings. 647-554-1055 or tekeishmccogg@royallepage.ca,Please Contact,City of Toronto,Willowdale Avenue,04/01/2023
20,2 Bedroom Apartment for Rent. Newly Renovated!!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-newly-renovated/1646103766,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2f/2fa21373-a916-408a-b6f0-eff5e061c16c?rule=kijijica-200-jpg,"2 Bedroom Newly Renovated Apartment Available Immediately. Occupancy February 1, 2023. 30 Livonia Place, Scarborough, ON M1E 4W7 Contact the following: Contact the Rental Office 30 Livonia Place, ...","$2,225.00",City of Toronto,Parkview Avenue,04/01/2023
21,5+1 BEDS 2 BATHS HOUSE FOR RENT NEAR DOWNSVIEW SUBWAY STATION,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/5-1-beds-2-baths-house-for-rent-near-downsview-subway-station/1646101532,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bf/bf23a16b-65c8-4c0b-827b-d92eed3f669c?rule=kijijica-200-jpg,"5+1 BEDS 2 BATHS HOUSE FOR RENT NEAR DOWNSVIEW SUBWAY STATION AVAILABLE FEBRUARY 1st 2023 - BATHURST MANOR AREA. Looking for responsible, clean and respectful tenants who will take good care of this ...","$4,800.00",City of Toronto,Dufferin Street,04/01/2023
22,1BR in Townhouse (2nd floor),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1br-in-townhouse-2nd-floor/1646098801,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ae/ae4c9f1b-f07b-43a8-a82f-24b1e5bcf7e3?rule=kijijica-200-jpg,"- Price: $2,000/month . Additional $125 per month for Gas, Electricity, Internet. - Available Date: Feb 1/23 (earlier date can be arranged) - Unit: 1BR Unit in 2nd story Townhouse - Location: ...","$2,000.00",City of Toronto,Martin Street,04/01/2023
23,For Rent: One-Bedroom + Den Condo at Casa III Bloor-Yonge,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent:-one-bedroom-den-condo-at-casa-iii-bloor-yonge/1589484777,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1c/1c673d0d-6c6e-4e3c-9dd5-43e495b3828c?rule=kijijica-200-jpg,"For rent in Toronto: Gorgeous five-star condo in Casa III right near Bloor & Yonge! Building features a 20-foot lobby furnished by Hermes, a fully equipped gym, rooftop lounge with BBQ area and a ...",Please Contact,City of Toronto,Yonge Street,04/01/2023
24,1 Bedroom Unit,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-unit/1608495539,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/91/91d8d906-95f8-4340-8084-511b9ff221cf?rule=kijijica-200-jpg,"Welcome to Erskine heights, Where You Reside in Quality! Erskine Heights is located in the heart Yonge and Eglinton, 2 lights North of Eglinton. Our Suites are equipped, with LVP flooring, Energy ...",Please Contact,City of Toronto,Roehampton Avenue,04/01/2023
25,Motion - Townhome Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/motion-townhome-apartment-for-rent/1643256587,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f8/f8a5902d-b338-4639-bd6e-a1ffaad63e51?rule=kijijica-200-jpg,"Beautiful Two Bedroom townhouse with terrace. This two bed two bath townhome features open concept kitchen, living, and terrace on the main floor, with Two bright bedrooms on the uper floor. Won't ...","$3,500.00",Toronto,Glencairn Avenue,04/01/2023
26,Prelude - 2 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/prelude-2-bedroom-apartment-for-rent/1643256502,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2e/2e019ea4-77b0-4c3d-b9d8-cdc54f2898cc?rule=kijijica-200-jpg,"In the heart of North York, Prelude offers quality rental apartments in the exciting Yonge and Sheppard area. Step outside your door onto tree-lined Beecroft Road and stroll to shops, restaurants, ...","$2,900.00",Toronto,Mona Drive,04/01/2023
27,3 bedrooms Apartment for Rent - 1265 Birchmount Road,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedrooms-apartment-for-rent-1265-birchmount-road/1639617725,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/48/4887b41e-1833-4b27-98d5-f517937085c0?rule=kijijica-200-jpg,"OPEN HOUSE ON WEDNESDAY - JANUARY 11TH BETWEEN 4PM TO 6PM ASK US ABOUT OUR FREE MEMBERPERKS PROGRAM FOR RESIDENT Located at 1265 Birchmount Road in Toronto, Ontario, in the Scarborough district, this ...","$3,595.00",City of Toronto,Coronation Drive,04/01/2023
28,Motion - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/motion-1-bedroom-apartment-for-rent/1628293523,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/59/59fb48b7-507e-432b-9a54-a1fd63bc37fb?rule=kijijica-200-jpg,"Located in one of downtown Toronto's most popular neighbourhoods, Motion stands at 29-storeys tall and is just minutes' walk from the downtown Toronto core, the Eaton Centre, the financial district, ...","$2,850.00",City of Toronto,Manse Road,04/01/2023
29,Motion - 2 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/motion-2-bedroom-apartment-for-rent/1628293510,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/73/73210ae9-3203-46f6-9f2e-762af1158747?rule=kijijica-200-jpg,"Located in one of downtown Toronto's most popular neighbourhoods, Motion stands at 29-storeys tall and is just minutes' walk from the downtown Toronto core, the Eaton Centre, the financial district, ...","$3,600.00",City of Toronto,Mount Pleasant Road,04/01/2023
30,One 32 - 1 Bed + Den Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-32-1-bed-den-apartment-for-rent/1628293524,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/24/24da6d27-a75c-46dc-b1d2-0554b9f5dcc6?rule=kijijica-200-jpg,"Centrally located between King Street and Queen Street on Berkeley Street, One32 offers new and stylish downtown Toronto rental apartments with easy access to transit and shopping for those looking ...","$2,540.00",City of Toronto,Erskine Avenue,04/01/2023
31,Prelude - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/prelude-1-bedroom-apartment-for-rent/1628293513,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/29/29c232c9-e838-476b-baac-a7e1459d4578?rule=kijijica-200-jpg,"In the heart of North York, Prelude offers quality rental apartments in the exciting Yonge and Sheppard area. Step outside your door onto tree-lined Beecroft Road and stroll to shops, restaurants, ...","$2,450.00",City of Toronto,Lake Shore Boulevard East,04/01/2023
32,"2 Bdrm available at 111 Davisville Avenue, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-available-at-111-davisville-avenue-toronto/1639617571,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/88/883d749e-41c5-4ddd-a6a1-1d4b0a1b88a4?rule=kijijica-200-jpg,Visit our Website: https://www.rpmsi.ca/property/davisville-village-apartments-111-davisville/ No Last Month’s Rent Deposit Required Rental office is located at 33 Davisville Avenue These apartments ...,"$2,850.00",City of Toronto,Freeland Street,04/01/2023
33,Penthouse 2-Bedroom + Den For Rent !  Woodbine/Gerrard!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/penthouse-2-bedroom-den-for-rent-woodbine-gerrard/1628292511,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/96/968faa4d-da39-4df9-88af-dfb8aac707b0?rule=kijijica-200-jpg,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...","$3,595.00",City of Toronto,Rouge River Drive,04/01/2023
34,Glen Park Apartments - Two Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/glen-park-apartments-two-bedroom-apartment-for-rent/1639616260,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/90/90ced22e-ebf3-425b-9a21-462629f51cef?rule=kijijica-200-jpg,"GLEN PARK Conveniently located, steps away from hundreds of stores on Yonge Street, and easy access to transit. Glen Park is a well-maintained property with its beautiful exterior landscaping, and ...","$2,485.00",Thornhill,Trailview Terrace,04/01/2023
35,"1 Bdrm available at 33 Davisville Avenue, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-available-at-33-davisville-avenue-toronto/1635837363,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/db/db95095f-c89b-49aa-a197-bd6a51205fbd?rule=kijijica-200-jpg,Visit our Website: https://www.rpmsi.ca/property/davisville-village-apartments-33-davisville/ No Last Month’s Rent Deposit Required These apartments for rent in Toronto are located in the heart of ...,"$2,185.00",City of Toronto,Finch Avenue East,04/01/2023
36,Beautiful 1 Bed Condo at Harbourfront,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-1-bed-condo-at-harbourfront/1646098441,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/13/13687df3-c585-4726-a66a-cd48f73a97b7?rule=kijijica-200-jpg,Lovely and bright condo at the corner of Queens Quay West and Bathurst Street. Living room has floor to ceiling windows and access to a large balcony which offers a beautiful view of the lake and the ...,"$2,350.00",City of Toronto,Brahms Avenue,04/01/2023
37,1 bedroom apartment toronto.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-toronto/1646093835,,One bedroom apt for rent in a small building down town Toronto. Suitable for single person or couple. Call me at 705 618 0216 for additional information. Pls dont mesage.,"$1,100.00",City of Toronto,Neilson Road,04/01/2023
38,3 BR 2WR furnished apt (Yonge/College) utilities + Wifi included,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-br-2wr-furnished-apt-yonge-college-utilities-wifi-included/1646090715,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d4/d438adab-c0a9-4bac-ba6f-a577a26a810f?rule=kijijica-200-jpg,"1250 SQ FT fully furnished + utilities + internet included 2+1, where the den can be used as a third bedroom. Great amenities include - indoor swimming pool, squash courts, pool table, ping pong ...","$3,800.00",City of Toronto,Livonia Place,04/01/2023
39,North York New Condo 2+2 for rent Seasons,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/north-york-new-condo-2-2-for-rent-seasons/1646091484,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cf/cf8e718d-6582-479d-9549-69b495dab790?rule=kijijica-200-jpg,"Near the subway, IKEA, Fairview Mall,schools","$3,350.00",City of Toronto,Overbrook Place,04/01/2023
40,1 Bedroom 1 Bath High Park/Junction Apt,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-1-bath-high-park-junction-apt/1646093563,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/44/44c68b3e-152c-489c-a49d-d065a9e6d774?rule=kijijica-200-jpg,"Bright Lofty Exposed Brick 3rd Floor Unit with Outdoor Balcony, Living room and separate Bedroom in Converted Victoria House ideally located on Indian Road (North of Bloor) in High Park/Junction ...","$1,950.00",City of Toronto,Honiton Street,04/01/2023
41,Brand new detach house rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-detach-house-rent/1646092641,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/19/192c6b00-cccb-49d1-aec8-60dcce3b649c?rule=kijijica-200-jpg,"Rental ad: - Monthly rent is $2950 for this Brand new Detach Home; 4 Bed + 3 Bath; 1 family living, 1 guest living, In Pickering's Brand New Community; 1855 sqft (not meters) - Newly Constructed & ...","$2,950.00",City of Toronto,Carlaw Avenue,04/01/2023
42,2-Storey 1+1 LOFT in Humber Bay Shores/ Mimico [855sqft],https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-storey-1-1-loft-in-humber-bay-shores-mimico-855sqft/1646091937,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2f/2f83ff78-d6bf-4a87-b9b3-c91860c2bbf5?rule=kijijica-200-jpg,"Entire 2-storey Loft for Lease at Humber Bay Shores, Toronto Features: 18 Ft Ceilings Open Concept Bright Unobstructed West views Window Coverings 855 Sqft of living area 1 Bedroom + Den 1 ...","$3,000.00",Concord,Eastern Avenue,04/01/2023
43,Renting Luxury Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renting-luxury-apartment/1646091390,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d9/d919dc58-446b-4d9a-bad1-fac801c92205?rule=kijijica-200-jpg,Renting Luxury and spacious Apartment for low rent. Prefer tenants with the following satisfying qualities: - single - no pets - great credit history and verifiable rental history - good job and ...,"$3,200.00",City of Toronto,Church Street,04/01/2023
44,Spacious 1+1 Bedroom Condo+Parking Next Scarborough Town Centre,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-1-1-bedroom-condo-parking-next-scarborough-town-centre/1646088920,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ce/ce97fdd5-52a1-43c7-b04e-ad89cb438858?rule=kijijica-200-jpg,Prime Location At Heart Of Scarborough! Luxury Condo Next To Scarborough Town Centre! Bright &Spacious 1 Bedroom Plus 1 Den! Den with Door can be Used as 2nd Bedroom! Kitchen with Granite Countertop ...,"$2,500.00",City of Toronto,Hayden Street,04/01/2023
45,Bright 2 Bedroom - Rent Controlled!!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bright-2-bedroom-rent-controlled/1646078219,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2d/2d265848-9f56-49b0-b9b3-2e447f0dc5b3?rule=kijijica-200-jpg,"Are you looking for an awesome, Queen West condo ... that's affordable? Look no further! This cute 2 bedroom has it all: en-suite laundry, central air, gym, pool, street parking, lake view, steps to ...","$2,550.00",City of Toronto,Erskine Avenue,04/01/2023
