Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
17,House for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent/1647243463,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/04/04e19019-bcf3-42b2-a508-f4ca114d4907?rule=kijijica-200-jpg,"Upper level house with 3 bedrooms,1 washroom and living room kitchen is for lease from February 1st 2023. Expecting 70/. Utilities.family and students are welcome.","$2,900.00",City of Toronto,Yonge Street,15/01/2023
18,2+1 Bedrooms + 2 Baths + Parking + Locker Condo - Lawrence Ave W,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-1-bedrooms-2-baths-parking-locker-condo-lawrence-ave-w/1647243283,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2d/2d01c4d8-16a9-4d0e-a887-2bfb4236df54?rule=kijijica-200-jpg,"Stunning 2 Bedroom + 2 Bath + Parking + locker + laundry suite in Central York location with all amenities at your doorstep including TTC, groceries, gym, and parks. Suitable for professionals or a ...","$2,700.00",City of Toronto,Pleasant Boulevard,15/01/2023
19,Bright and Large Bisha 1+Den w/ Parking at Bisha Residences!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bright-and-large-bisha-1-den-w-parking-at-bisha-residences/1647239950,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6e3c05cf-b522-424a-a964-3535da6e36e4?rule=kijijica-200-jpg,"The Largest & Best Floor Plan 1+1 Den 1 Bathroom at The Most Desirable Address In Entertainment District, Bisha Hotel And Residences. The Builder's Model Suite With 745sqft Outdoor/Indoor Living ...","$3,200.00",City of Toronto,The Queensway,15/01/2023
20,Mirabella condos,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/mirabella-condos/1647238365,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ca/ca17984b-0a6c-4c48-9d21-39e90f0af96a?rule=kijijica-200-jpg,Fully furnished brand new 2 Plus 1 bedroom 2 full washroom on 32nd floor with the parking and locker,"$3,000.00",City of Toronto,Southport Street,15/01/2023
21,1 Bedroom Condo – Fully Furnished - Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-fully-furnished-downtown-toronto/1647236229,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d1/d1f0ef27-275e-4f89-839c-c3bbf15a3d3d?rule=kijijica-200-jpg,"Welcome To Award Winning River City 2-Modern, This Is A Fabulous One Bedroom Loft Fully Furnished And Unlimited Internet Included. Designed With Floor-To-Ceiling Windows To Enjoy The Sunshine & ...","$2,250.00",City of Toronto,Shuter Street,15/01/2023
22,500 sqft studio basement apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/500-sqft-studio-basement-apartment-for-rent/1647236013,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1d/1d8dbfba-836f-4f80-8510-ada53ce5c8fc?rule=kijijica-200-jpg,"Separate entrance, one washroom, studio apartment with shared laundry. Near islington and Albion","$1,350.00",City of Toronto,Church Street,15/01/2023
23,Condo apartment in Etobicoke near Humber Lakeshore campus,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-apartment-in-etobicoke-near-humber-lakeshore-campus/1647231554,,It is a 2 bedroom 2 bathroom newly unfurnished apartment with a living room area at a great location. We’re 2 college girls looking for 2 more females to accompany us. (Ad includes per person rent) ...,$750.00,City of Toronto,Davenport Road,15/01/2023
24,Ground Floor Reno House Large Patio&Yard/ New Toronto/Mimico,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/ground-floor-reno-house-large-patio-yard-new-toronto-mimico/1647233148,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a3/a3c48a94-89ff-47b1-9c1c-c2536cdb9188?rule=kijijica-200-jpg,"Short Term and Long Term Available. Text or call 647-607-7330 , If you're interested. Renovated And Upgraded 2 Bedroom Ground Floor for Rent In New Toronto South Etobicoke. Short Term and Long Term ...","$2,600.00",City of Toronto,McMurrich Street,15/01/2023
25,3 Bedroom House for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-house-for-rent/1647232576,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/46/465b114c-6344-41d7-be6d-04603feed4dd?rule=kijijica-200-jpg,"UNIT: 3 Bedroom House available immediately PRICE: $2800 LOCATION: Jones Ave (Pape and Danforth) LEASE AGREEMENT: 1 year lease. Month to month, thereafter. REQUIRED DOCUMENTS: Proof of income Credit ...","$2,800.00",City of Toronto,Redpath Avenue,15/01/2023
26,2Bed 2Bath Downtown Toronto with Parking.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2bed-2bath-downtown-toronto-with-parking/1647228543,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/25/2587cb84-74b1-491a-9e33-fec00be1ea5e?rule=kijijica-200-jpg,"Welcome Home To Boutique Condo! In The Heart Of The Financial District. Walk Score 99, TTC, Queen/King St Subway, Nathan Philips Sq. & More. Bright spacious 2 Bedroom 2 Full Bathrooms, Primary room ...","$3,100.00",City of Toronto,Broadway Avenue,15/01/2023
27,One Bedroom Condo for Rent Oshawa,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-condo-for-rent-oshawa/1647226051,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/03/03765592-7695-44fe-9689-ae4680c33251?rule=kijijica-200-jpg,Brand new 1 Bedroom Condo For Rent Immediately Be the first to live in this beautiful 1 bedroom spacious condo in Oshawa's luxurious UC Tower! Modern Kitchen with Quartz Counter & Stainless Steel ...,"$1,700.00",City of Toronto,Dundas Street West,15/01/2023
28,"$2,550 / 1br - 800ft2 - Gorgeous top-floor 1-bed + living room",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-550-1br-800ft2-gorgeous-top-floor-1-bed-living-room/1647223910,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ad/adfa2647-fb03-493c-b6c5-299e6a84b7af?rule=kijijica-200-jpg,"Gorgeous top floor of house in Little Italy. Amazingly quiet and private street. High ceilings, bright rooms, large windows. Recently renovated: kitchen with gas range, new fridge, double sink, ...","$2,550.00",Toronto,Wilmar Road,15/01/2023
29,One Bedroom Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-apartment/1640805802,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/68/6816992d-cf00-4fc2-8912-1c0bc39be517?rule=kijijica-200-jpg,"Newly renovated, large one bedroom apartment with large windows/natural light. Newly renovated bathroom and kitchen with new appliances. Window coverings included. Hard wood flooring throughout the ...","$1,650.00",City of Toronto,Havenview Road,15/01/2023
30,Two Bedroom Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-apartment/1606144535,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/29/29c1b7fb-89b9-45b6-ad8f-3e403e7971d9?rule=kijijica-200-jpg,"Newly renovated, large two bedroom apartment with large windows/natural light. Newly renovated spacious kitchen with new appliances. Window coverings included. Newly renovated kitchen and bathroom; ...","$2,150.00",City of Toronto,Kentish Crescent,15/01/2023
31,"Look Out Basement Near UofT Scarborough, Go Train, TTC, HWY 401",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/look-out-basement-near-uoft-scarborough-go-train-ttc-hwy-401/1647221962,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5f/5f3c6283-e848-4933-9f71-94ad655cdee0?rule=kijijica-200-jpg,This add is for the rental of a look out basement apartment in a house located by Morningside and Sheppard. It is close to University of Toronto Scarborough; Rouge Hill GO Train Station and Sheppard ...,"$1,650.00",City of Toronto,Corporate Drive,15/01/2023
32,2 Bedroom Apartment - east york,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-east-york/1647221848,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f8/f839cc99-6218-438c-9730-90800765683b?rule=kijijica-200-jpg,"This is the 2nd (top floor) of a duplex, I live on premises. It is a 12 min walk from either Coxwell or Greenwood subways. Everything has been upgraded and functions as it should. The hardwood floors ...","$2,275.00",City of Toronto,Toyota Place,15/01/2023
33,Avail Immediately / Furnished 1 Bedroom / Leslieville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/avail-immediately-furnished-1-bedroom-leslieville/1647221246,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8c/8c34d360-4f35-46ac-994a-ff7a62f5f57a?rule=kijijica-200-jpg,FULLY FURNISHED large 1 bedroom lower level apartment in Leslieville. Utilities and internet included. NO LEASE. Just first and last making it a 2 month minimum. Steps to transit. Gerrard Square Mall ...,"$1,800.00",City of Toronto,Brimorton Drive,15/01/2023
34,Condo for rent liberty village 2 bedroom 2 washroom water view,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-liberty-village-2-bedroom-2-washroom-water-view/1647220726,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f2/f248f61e-b335-47bb-999f-cbebcb361b8b?rule=kijijica-200-jpg,"2 BEDROOM 2 WASHROOM CONDO IN LIBERTY VILLAGE BRAND NEW BUILDING SAFE AREA RIGHT BESIDE GROCERY STORE, BANKS, RESTAURANTS, BARS, LAKESHORE, BMO FIELD, STATION Move in date would be February 21, 2023 ...","$3,000.00",City of Toronto,Linville Road,15/01/2023
35,1 bedroom in basement for rent - Lawrence and Midland,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-in-basement-for-rent-lawrence-and-midland/1647220002,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a5/a5ff8033-bcba-4a75-a4d8-3183145cb2da?rule=kijijica-200-jpg,"FOR RENT: A Beautiful One Bedroom Basement Apartment With a Separate Entrance. Has own kitchen, own full washroom with shower, own living room area, and 1 Bedroom. Located In a Desirable ...","$1,550.00",City of Toronto,Keele Street,15/01/2023
36,1 Bedroom plus den  Scarborough $2750,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-plus-den-scarborough-2750/1647214787,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/29/290cf200-386f-488f-ba81-aaea9055a3d9?rule=kijijica-200-jpg,Beautiful 1 bedroom plus den. Den is equipped with a double door sliding cupboard and French doors. used as a second bedroom. On the ground floor. Plenty of storage space in unit. High end quarts ...,"$2,750.00",City of Toronto,Lawrence Avenue West,15/01/2023
37,Davisville Village - Renovated 2 Bedroom Suite Available,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/davisville-village-renovated-2-bedroom-suite-available/1639616568,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/44/44fe6ca9-bb6b-40d9-95fd-0e9b5ba3e86c?rule=kijijica-200-jpg,"Centrally located, the Davisville Village Community is a popular neighbourhood located close to the Davisville subway station. The neighbourhood has excellent recreational facilities, schools, ...","$2,750.00",City of Toronto,Blue Jays Way,15/01/2023
38,2 bedroom - 2 bathroom lower level townhome condo for rent.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bathroom-lower-level-townhome-condo-for-rent/1647210736,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2d/2d61507d-bfc9-491f-b7d0-f3a81eb32b37?rule=kijijica-200-jpg,Located on Bleecker 2 bedrooms - one is bigger than the other with the main bathroom in the large bedroom. One powder room in main area. List of of space - door to sidewalk Lower level unit.,"$3,900.00",City of Toronto,Mercer Street,15/01/2023
39,Open concept 3 bedroom renovated upper floor apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/open-concept-3-bedroom-renovated-upper-floor-apartment/1647209911,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8d/8d8cb9a8-f77e-40fa-aa13-8ccfada08493?rule=kijijica-200-jpg,"High-end, newly renovated, painted and professionally cleaned raised bungalow (Main Floor). Large open concept 3 bedroom, 1 (4Pc) large bathroom, kitchen with eat-in area, living room, balcony, use ...","$3,200.00",City of Toronto,Lake Shore Boulevard West,15/01/2023
40,Condo for lease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-lease/1647205446,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/23/23302482-a9f9-4e68-95b9-fa7c64c94904?rule=kijijica-200-jpg,"This Beautiful Fully Furnished 2 Bedroom Corner Unit Comes With 2 Washrooms, 1 Parking Spot And One Locker. It Has Many Great Features Including A Very Generous Open Concept Living Andn Dining Space ...","$3,650.00",City of Toronto,Windermere Avenue,15/01/2023
41,"$1595 Toronto.  Availb Now 2 beds Bsmnt Apart SPACIOUS,",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1595-toronto-availb-now-2-beds-bsmnt-apart-spacious/1639762548,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bd/bd579496-07dc-4499-a87d-6a1edda36f32?rule=kijijica-200-jpg,"This large renovated 2 bedrooms apartment is located in Toronto in a fully detached house, in the sought after Upper Guildwood area, 30% utilities, one parking available, AVAILABLE NOW or Feb 1. ...","$1,645.00",City of Toronto,King Street East,15/01/2023
42,Three Bedroom Furnished Condo Steps to Western University London,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/three-bedroom-furnished-condo-steps-to-western-university-london/1647200549,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ad/ad211445-650b-42d9-b532-d5716b2d5e81?rule=kijijica-200-jpg,Luxury condo located near London's Business Centre & entertainment district. Modern elegance. Fully furnished 3 bedrooms with attached 2 washrooms condo in prime court location very close to Western ...,"$3,000.00",City of Toronto,River Street,15/01/2023
43,357 King St W - 1 Bed & Den - 11th Floor,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/357-king-st-w-1-bed-den-11th-floor/1647200429,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/31/31a849ca-3a6a-43b9-824b-eb22b14d44b2?rule=kijijica-200-jpg,"Beautifully Finished Condo 1 Bed+Den Suite In The Brand New 357 King West By Great Gulf. Premium Finishes Stone Countertop And Kitchen Backsplash, Full Size Samsung Appliances. Spacious Living/Dining ...","$2,350.00",City of Toronto,Albion Road,15/01/2023
44,Basement Apartment to rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-to-rent/1647198955,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9f/9fde36ce-08ef-4323-8164-c85170b48b5a?rule=kijijica-200-jpg,"A one-bedroom front walkout basement apartment (900sqft) near Brimley & 401 with dining plus kitchen and a large living room and one three-piece washroom with parking, is available to rent from Feb ...","$1,500.00",City of Toronto,Edgebrook Drive,15/01/2023
45,3 bedrooms apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedrooms-apartment-for-rent/1647199723,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bc/bc85f527-7d08-4d7e-80aa-23bf78ba698a?rule=kijijica-200-jpg,"3 bedrooms apartment for rent, located at eglinton and don mills. 100 Leeward Glenway","$2,800.00",City of Toronto,Lake Shore Boulevard West,15/01/2023
