Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Junior 1 Bedroom WITH BALCONY - January 1st Availability!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/junior-1-bedroom-with-balcony-january-1st-availability/1644455819,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3d/3d0f6327-66c7-4a1e-b88c-38eb0b5d8d64?rule=kijijica-200-jpg,"This junior 1 bedroom was renovated in 2021. It has a balcony, is on the top floor of this 6-floor building and comes with stainless steel fridge and stove. Unit will be painted, and floors screened ...","$1,675.00",City of Toronto,Dufferin Street,17/12/2022
12,Downtown park view 1BR condo for rent starting ASAP,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-park-view-1br-condo-for-rent-starting-asap/1644446923,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9a/9a02b57d-4cad-4f2d-98c8-d06d89a7c24c?rule=kijijica-200-jpg,"Clean, conveniently located condo in the heart of downtown in a well-maintained building. Located near Jarvis and Queen, the building is steps away from groceries and amenities. Walking distance from ...","$2,500.00",City of Toronto,Stanstead Drive,17/12/2022
13,$2400 / large 1-bdrm apt near Ossington subway - Feb 1st,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2400-large-1-bdrm-apt-near-ossington-subway-feb-1st/1644439019,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9d/9dc4413b-7f29-456d-8d1e-562dfbcb9bb1?rule=kijijica-200-jpg,"Please call or text Robert at 416-402-5153. Please do not email. - large 1-bedroom apartment on the third floor of a house - water, heat, A/C, and electricity included - literally a two-minute walk ...","$2,400.00",City of Toronto,Victoria Park Avenue,17/12/2022
14,New Condo on Lakeshore with great veiw 1926 LAKESHORE BLVD W TOR,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-condo-on-lakeshore-with-great-veiw-1926-lakeshore-blvd-w-tor/1644434913,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/de/def47f05-6bc9-4a83-a0a4-e6b431c5f3d6?rule=kijijica-200-jpg,"New Condo on lakeshore toronto with amazing veiw, includes free parking, locker, internet, and appliances. Lakeshore and park at walking distance, near CN Tower, Rogers Center.l, and highway. 2 rooms ...","$2,799.00",City of Toronto,Dawes Road,17/12/2022
15,2 bedroom apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment/1637747038,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5d/5d31bffd-6fec-40e4-879c-5d01cb86a5dd?rule=kijijica-200-jpg,Call Jennifer to respond to this AD 4163644776 9057260641 2 bedroom 1 bathroom Heat and water included Laundry in building Outdoor parking available $100 per month. On the second floor walk up. ...,"$2,300.00",City of Toronto,Lawson Road,17/12/2022
16,Not Available,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/not-available/1637467424,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7a/7ad72476-e920-437a-880a-7f205a67c2bc?rule=kijijica-200-jpg,"The unit is fully furnished (some not in the photos), renovated, very spacious (almost 1000 sq ft) with 1.5 washrooms. laundry in unit. all rooms are laminated. Rent: 2720/month Utilites: 150/month ...","$2,720.00",City of Toronto,Old Sweats Lane,17/12/2022
17,2 bed 2 bath - Richmond hill - Oneida Cres,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-richmond-hill-oneida-cres/1593838952,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/74/7467b200-7328-4fc9-82f6-395ece3a5c93?rule=kijijica-200-jpg,"Listing $2800 - location richmond hil - oneida cres Include 1 Parking, 1 Locker, water and heat Yonge / Hwy 7 2 bedroom 2 bathroom Suite, Just closed brand new Condo!!","$2,800.00",City of Toronto,Victoria Park Avenue,16/12/2022
18,Room for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent/1644391792,,Room is available for student or professional working girl who is willing to live in clean house. There is one bedroom available in 3 unit house with shared bathroom and kitchen.,Please Contact,City of Toronto,Dawes Road,16/12/2022
19,2 bedroom 2 bath Condo brand new beside Ryerson University,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bath-condo-brand-new-beside-ryerson-university/1644387982,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/db/db5177b8-b43d-4591-8c8c-11997030bc4b?rule=kijijica-200-jpg,Brand new 2 bedroom 2 bathroom unit ready for the Ryerson University 2023/2024 School year. Contact us for details.,Please Contact,City of Toronto,Shuter Street,16/12/2022
20,1+1 bedroom available for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-bedroom-available-for-rent/1633224957,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/68/68991594-bc3a-4b20-a1c0-94c5f9e8ab51?rule=kijijica-200-jpg,Welcome To Yorkdale Condos! Uptown's Favourite Neighbourhood. This 1+1 unit Will Be so pleasant to stay! Very Well Maintained With Over 496 square feet Plus balcony Stunning Unit Located On The Top ...,"$2,150.00",City of Toronto,George Street,16/12/2022
21,3 Bedrooms 1 Bath Main Floor House,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedrooms-1-bath-main-floor-house/1644377990,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/dd/ddd6c315-a1c5-4656-ad20-93d60b99be72?rule=kijijica-200-jpg,3 Bedroom beautiful house in a Detached Bungalow (Main floor)!!! Available on Mar 31 2023 Beautiful and spacious 3 Bedroom Family Home spread on 5000sq. ft. land (Rare find)! Bright and Light Filled ...,"$2,699.00",City of Toronto,Ossington Avenue,16/12/2022
22,Fully Furnished Month to Month Rental,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-month-to-month-rental/1644368960,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e0/e0b40113-e14d-4408-8a42-4ea320b3b27d?rule=kijijica-200-jpg,"Fully Furnished Month to Month Lease Location Location Location! - Yorkville, The Village, College Park, Hospital Row, U of T, Queens Park, Museums, Theaters, Loblaw flagship store, Dundas Square and ...","$3,000.00",City of Toronto,Leeds Street,16/12/2022
23,2 Bedroom Flat for rent - $ 2000.00,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-flat-for-rent-2000-00/1644357517,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d1/d1b2b46f-c3f6-42fe-8d01-a1e50bfef23c?rule=kijijica-200-jpg,"Spacious two bedroom apartment with separate family room. Steps from shops, public transit, grocery stores, fitness and community centers and other amenities on Kingston Rd. Walking distance to Lake ...","$2,000.00",City of Toronto,Main Street North,16/12/2022
24,Well Furnished Condo for rent on month of January.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/well-furnished-condo-for-rent-on-month-of-january/1644356057,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5a/5aaeacea-6742-4b6b-ace8-d0e4f4fc8037?rule=kijijica-200-jpg,"Family lived, Well-mainted. All utilities are included. Please feel free to call me Thank you","$3,200.00",City of Toronto,Gillingham Drive,16/12/2022
25,"BASEMENT FOR RENT- 2 BED-PICKERING (1stJan, 2023)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent-2-bed-pickering-1stjan-2023/1644339128,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cf/cf35ffdb-d443-4dcc-adf3-1cca53b71fe4?rule=kijijica-200-jpg,"AVAILABLE NOW / FOR RENT 2 Bedroom 1 Washroom Basement Apartment in a great Neibouhood of Whites Rd. Pickering, - 1 Parking available - 40% Utilities Please Contact SOHAIL @ (416) 728-6440 features: ...","$1,750.00",City of Toronto,Lawrence Avenue West,16/12/2022
26,Full basement near finch station for 1 or 2 people,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/full-basement-near-finch-station-for-1-or-2-people/1644331409,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c8/c87df7ac-c9b0-4885-a09a-1e64899cdec5?rule=kijijica-200-jpg,"There is a one bedroom apartment basement for one or two people. Close to Yonge street , centre point mall and Iranian plaza. Just steps to bus stop and finch station. Ready for responsible and quiet ...","$1,700.00",City of Toronto,Pimlico Road,16/12/2022
27,1+1 Condo for lease at Kipling & Dundas,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-condo-for-lease-at-kipling-dundas/1644329001,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4f/4f5bf95e-b003-4257-b801-fc387af6f145?rule=kijijica-200-jpg,"One bed Room Plus Den Condo for Lease! Unobstructed West View, Perfect for Sunset Lovers! Very Sufficient floor plan for all kinds of lifestyle! Close To Public Transit(Kipling Subway+ MiWay+ Go ...","$2,550.00",City of Toronto,Bay Street,16/12/2022
28,House for rent ( main Floor only),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-main-floor-only/1644318105,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/73/734d390e-17de-42c0-b734-4fb87f1fdd9d?rule=kijijica-200-jpg,Sought after location rent $2950 plus 60% of the utilities Newly renovated side -split level house for rent ( main floor only) available immediately. Property offers 3 bedrooms 2 full washroom master ...,"$2,950.00",City of Toronto,Edward Street,16/12/2022
29,Furnished Bachelorette-Studio near U of T,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-bachelorette-studio-near-u-of-t/1644315004,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/be/becf7e40-08f6-45c9-a5c1-1d2ba1b07de2?rule=kijijica-200-jpg,"Please read thoroughly before replying. Furnished Bachelorette-Studio Apartment for one femmale renter, Flexible start date, Cozy and efficient space. Utilities Included, Month-to-month sublet rental ...",$925.00,City of Toronto,Bedford Road,16/12/2022
30,2 Bed High rise FURNISHED CONDO FOR RENT @ Yorkville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-high-rise-furnished-condo-for-rent-yorkville/1644302234,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/62/6239799e-0b01-4c7d-beb0-690c491f5279?rule=kijijica-200-jpg,Looking for a tenant for my condo @ 1 Yorkville Avenue unit 5005 It’s fully furnished so no need to buy any furniture and move in ready immediately. It has 3 bedrooms and 2 bathrooms. 1 bathroom is ...,"$4,999.00",City of Toronto,Pears Avenue,16/12/2022
31,BRAND NEW 1+1 Bedroom Condo in Midtown for LEASE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-1-1-bedroom-condo-in-midtown-for-lease/1644299182,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5e/5e5e8ddf-e6f8-4d97-ad8d-678d111f7c79?rule=kijijica-200-jpg,***NEWLY BUILT CONDO*** Fantastic 1+1 Bedroom 1 Bathroom Condo For Lease At Most Wanted Location In Midtown! South Facing. This unit is BRAND NEW and never been used. This Excellent Layout Features A ...,"$2,300.00",City of Toronto,Warden Avenue,15/12/2022
32,"JUST LISTED FOR RENT49 St. Paul St. - 3 Bed, 3-Storey Townhouse",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/just-listed-for-rent49-st-paul-st-3-bed-3-storey-townhouse/1644297829,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3c/3c416ec9-7f21-47aa-8ed2-178408f3591a?rule=kijijica-200-jpg,"Rarely Available, this Stunning 3-Storey Townhouse on a Quiet Corktown Street with a 330 square foot Private Rooftop Terrace with a clear view of the city skyline. Enjoy this home's Open Concept ...","$4,000.00",City of Toronto,Metropolitan Road,15/12/2022
33,Luxury CondoPlu Two Bedroom s Den for Rent in Etobicoke,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-condoplu-two-bedroom-s-den-for-rent-in-etobicoke/1644294696,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/04/048b20d1-b85b-49bb-8e59-118db70e7f50?rule=kijijica-200-jpg,"Luxury Two Bedroom Two Bathroom Condo for Rent in Etobicoke Steps to Waterfront, Breathtaking Lake view Just at Your Front Door. 2 Minutes Walk to TTC, Metro, Shopper's, LCBO. 10 Minutes Driving to ...","$3,400.00",City of Toronto,Yonge Street,15/12/2022
34,1 Bedroom 1 Parking Yorkdale Condos For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-1-parking-yorkdale-condos-for-rent/1644293731,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c8/c8228378-ea8e-451c-912b-6ce670a50336?rule=kijijica-200-jpg,"Excellent 1 Bedroom for rental At The Yorkdale Condos In Uptown's Favourite Neighborhood: - Steps To Yorkdale Mall, Gourmet Restaurants And Unbeatable Urban Convenience - Situated On The Subway Line ...","$2,200.00",North York,Dundas Street West,15/12/2022
35,No Ad,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/no-ad/1644281284,,"No Ad Posted by Mohammed Arbaz in for rent, long term rentals in Toronto (GTA), City of Toronto. December 22, 2022","$1,200.00",City of Toronto,Flemington Road,15/12/2022
36,Luxury 2-Storey Loft at King West Liberty Village,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-2-storey-loft-at-king-west-liberty-village/1644273012,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/08/08064350-1528-4c68-a54a-9973db1d715d?rule=kijijica-200-jpg,"Liberty Market Lofts 2 Level Loft With 17 Ft. Floor To Ceiling Windows! 1 Bedroom Plus 2 Bathrooms. Open Concept Modern Kitchen with Integrated Built In Appliance, Quartz Countertop. Master Bedroom 4 ...","$2,200.00",City of Toronto,Zachary Court,15/12/2022
37,One plus den all inclusive with parking $2950! Yonge & Eg.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-plus-den-all-inclusive-with-parking-2950-yonge-eg/1644272187,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4e/4e94a7ee-eb26-4600-946b-9a32947b62a6?rule=kijijica-200-jpg,"Location, location, location! This one has it all! Steps to subway, restaurants & nightlife @ yonge & eglinton! This all inclusive 1 bed plus den has parking, ample space and a functional layout that ...","$2,950.00",City of Toronto,Warden Avenue,15/12/2022
38,Furnished One bedroom Condo on Lakeshore blvd,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-one-bedroom-condo-on-lakeshore-blvd/1608159264,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9a/9a9202a8-2146-4049-b109-863512752fcd?rule=kijijica-200-jpg,Great condo located on lakeshore blvd with amazing view’s of the lake available (1 year lease or Month to Month) starting March 1st 2023 :) . All amenities included. Reserve this beautiful condo now. ...,"$2,900.00",City of Toronto,Steeles Avenue East,15/12/2022
39,Centrally located cozy 2 bedroom apartment near Ossington Subway,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/centrally-located-cozy-2-bedroom-apartment-near-ossington-subway/1621737820,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/72/72218818-f3a2-47cf-ba7f-0beb6294c4a3?rule=kijijica-200-jpg,"Cozy and bright 3 bedroom apartment with ensuite laundry. Conveniently located at Bloor and Ossington, this lovely apartment is close to shops and restaurants, and Ossington Station is just across ...","$2,250.00",City of Toronto,Church Street,15/12/2022
40,2+ 1 Bedroom for rent in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-1-bedroom-for-rent-in-scarborough/1644261279,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b5/b57b8bc2-6db5-4169-a556-5a85a93e79f5?rule=kijijica-200-jpg,"Beautiful and bright 2 bedroom plus den unit with 2 bathroom and a large balcony available for rent at 350 Alton Towers Circle. Fully furnished unit with 2 couch set (3 piece and love seat), dining ...","$3,000.00",City of Toronto,Alexander Street,15/12/2022
41,ALL Utilities INCLUDED. 2Bed 2Wash. Yonge/Finch. Condo.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/all-utilities-included-2bed-2wash-yonge-finch-condo/1644255259,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f3/f348258a-e65b-448f-a078-939edb743372?rule=kijijica-200-jpg,ALL Utilities INCLUDED. 2Bed 2Wash. Yonge/Finch. Condo. Immediate Possession Available. Parking & Locker Included. Steps to underground Finch TTC subway station entrance Steps to Viva bus & Go Bus ...,"$2,900.00",City of Toronto,Kennedy Road,15/12/2022
42,"2 Bedroom, 2 Washrooms, New Condo for Rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-washrooms-new-condo-for-rent/1644252377,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4e/4e37890c-8660-4c02-8850-ffa788da2c82?rule=kijijica-200-jpg,"Property Description for 20 O'NEIL RD Welcome To Rodeo Drive 2! Be The 1st To Live In This Fully Upgraded 2 Bed, 2 Full Bath Executive Unit. Featuring: A Sun Filled West Facing Living Room, 9 Foot ...","$2,850.00",City of Toronto,Mewburn Avenue,15/12/2022
43,Sharing Accommodation for girls only,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/sharing-accommodation-for-girls-only/1644247736,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/40/40a327b3-411e-4a1d-8c24-2c40e63ac536?rule=kijijica-200-jpg,"accomodation 2 bedroom apartment from which one room is on rent at Markham & Ellesmere area. Bright and spacious. Brand new bathroom, fresh paint and hardwood flooring throughout. Close to everything ...",$550.00,City of Toronto,Richmond Street East,15/12/2022
44,FARM HOUSE FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/farm-house-for-rent/1644247649,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/07/070d0c66-903c-4b3c-8b1f-0f72e1cf0dda?rule=kijijica-200-jpg,"A Beautiful Bungalow House On Rent In Caledon, Sitting On 2 Acres Of Land With Clean ,Bright And Spacious 3+1 Bedrooms. Major Intersection Is Olde Baseline And Creditview, Caledon. A Short Drive To ...",Please Contact,City of Toronto,Power Street,15/12/2022
45,2200sf Exec Townhouse 2 Patios 2 Parking 4bed 4bath Good Area,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2200sf-exec-townhouse-2-patios-2-parking-4bed-4bath-good-area/1644240682,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/00/00214147-705a-41ca-a817-eb4b3384e657?rule=kijijica-200-jpg,"Spacious Corner Unit, Freehold Townhouse In Norseman Heights. Hardwood Floors Throughout Main Floor With 9' Ceilings, Private Primary Bedroom Retreat On 3rd Floor,Electric Fireplace, Upgraded ...","$3,999.00",City of Toronto,Whites Road,15/12/2022
