Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,BY THE LAKE - Mimico Beautiful 9 Ft Ceiling 2Bedroom 1 Bath,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/by-the-lake-mimico-beautiful-9-ft-ceiling-2bedroom-1-bath/1646826958,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fc/fc0bebc2-3735-4cad-9c3e-341b4ac49871?rule=kijijica-200-jpg,Fantastic 2 bedroom + 1 Bathroom condo by the lake! Gorgeous 9ft floor to ceiling windows with walkout to huge balcony from living room and master bedroom. Fantastic open floor plan with large eat-in ...,"$2,650.00",City of Toronto,Birchmount Road,11/01/2023
12,Upstairs unit available for rent. Caledonia and Eglinton.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/upstairs-unit-available-for-rent-caledonia-and-eglinton/1643130406,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3f/3fb88255-413b-4b6f-ab4d-d0ed1ba1223e?rule=kijijica-200-jpg,"Up for rent is the bright and airy main floor unit with it’s own private entrance. It includes 2 bedrooms, a 4 piece bathroom, in-unit laundry, a spacious living room to relax in, and a large newly ...","$3,000.00",City of Toronto,Staley Terrace,11/01/2023
13,Furnished Master bedroom  available in 3bedroom apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-master-bedroom-available-in-3bedroom-apartment/1646823018,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fe/fea3df06-0a10-470d-b73d-8f802a74dd2b?rule=kijijica-200-jpg,Fully Furnished Master bedroom available with attached bathroom in a 3 bedroom apartment in heart of Scarborough. $1100 per month everything included. The apartment is shared by only 2 male tenants ...,Please Contact,City of Toronto,Denison Street,11/01/2023
14,♥️Discover your dream home with T3 Homes Real Estate Services!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/discover-your-dream-home-with-t3-homes-real-estate-services/1646813407,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/97/97953758-26cd-47e6-873e-a88be0a175e2?rule=kijijica-200-jpg,♥️Discover your dream home with T3 Homes Real Estate Services! ➡️Let the experts at T3 Homes Real Estate Services take the hassle out of finding your rental home! With years of experience in the ...,Please Contact,City of Toronto,Hillcroft Drive,11/01/2023
15,EGLINGTON AND DONMILLS SPACIOUS AND RENOVATED CONDO FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/eglington-and-donmills-spacious-and-renovated-condo-for-rent/1646822038,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/43/431bc7e8-79da-487d-95ba-04cb97efc081?rule=kijijica-200-jpg,"10 Edgecliffe Golway, Toronto, Donmills and Eglington. Newly Renovated very large 3 Bedroom Condominium with brand new appliances. 2 minutes walk from TTC bus stop. Underground parking is included ...","$3,000.00",City of Toronto,Kipling Avenue,11/01/2023
16,1 bedroom plus den for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-plus-den-for-rent/1646821014,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/32/32526a0b-bcfc-4f17-958e-4f090fd2ce31?rule=kijijica-200-jpg,Boutique Building - 1 Bedroom + Den - Ensuite Laundry - Balcony - 9' Ceilings - S/S Appliances. Don't Miss This Opportunity To Live In This Beautiful Bulding. Ttc At The Door. Walking Distance To ...,"$2,350.00",City of Toronto,Norseman Street,11/01/2023
17,Fully Furnished 1 Bedroom + Den,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-1-bedroom-den/1646820840,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/59/596bf3a5-f4ea-4e94-a781-45a39184c6f7?rule=kijijica-200-jpg,"Utilties - All heat, hydro, cooling, and internet is included Condo is fully furnished with appliances and everything included Condo was renovated recently Parking is included as well (Optimal spot ...","$2,650.00",City of Toronto,Bellamy Road South,11/01/2023
18,1 Bedroom Furnished Condo with Locker,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-furnished-condo-with-locker/1646819145,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bc/bc2d5bd5-9b04-407f-bf37-3ad18e21a133?rule=kijijica-200-jpg,"Beautiful 1 bedroom fully furnished condo with a locker located in the heart of Liberty Village. Several restaurants, bars, gyms, groceries stores and workspaces are located within walking distance. ...","$2,500.00",City of Toronto,Martindale Road,11/01/2023
19,STUNNING AND BRAND NEW 2-Bedroom Laneway House @ St. Clair Ave W,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-and-brand-new-2-bedroom-laneway-house-st-clair-ave-w/1646818409,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/36/36a2b55e-067f-4eeb-b611-b4838e7ca4f7?rule=kijijica-200-jpg,"STUNNING AND BRAND NEW 2-Bedroom Laneway House @ St. Clair Ave W & Dufferin! A MUST SEE! ADDRESS: 144 Ascot Ave - #3 (Laneway House) RENT: $2,995+ Parking ($50) + Water/waster ($100) + Hydro ...","$2,995.00",City of Toronto,The Queensway,11/01/2023
20,LARGE 2 BEDROOM CONDO WITH PARKING ON LAKESHORE WEST,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-2-bedroom-condo-with-parking-on-lakeshore-west/1646818066,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bd/bd7fe9e7-e46d-4a88-9892-d6cf08693e52?rule=kijijica-200-jpg,"Large, bright 2 bedroom, 2 bathroom condo at Lakeshore and Parklawn. The corner unit features a great functional layout, stainless steel appliances, quartz countertops, laminate flooring throughout, ...","$2,900.00",City of Toronto,Park Lawn Road,11/01/2023
21,1 Bedroom Apartment available for rent!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-available-for-rent/1646816756,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/90/90f3e141-ce25-4481-a4b2-462372d47f98?rule=kijijica-200-jpg,"Newly renovated, spacious 1 bedroom apartment available for rent! close to the TTC, scarlet wood golf course and the stockyards shopping centre Please call 647-932-3553 for an appointment or details. ...","$1,795.00",City of Toronto,Haverson Boulevard,11/01/2023
22,2+1 Bedroom | Brand NEW Townhouse available Feb 1 | CALL NOW!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-1-bedroom-brand-new-townhouse-available-feb-1-call-now/1646815887,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/13/13ce4707-314d-4cb7-a731-7fceeba44802?rule=kijijica-200-jpg,** Available From Feb 1 ** Welcome Home To Modern Chic Living In The Heart Of Rouge Valley! This Desirable 2+1 Bedroom & 2+1 Bathroom. Practical Layout With 2 Open Juliette Balconies And Huge Private ...,"$2,800.00",City of Toronto,Donald Avenue,11/01/2023
23,MODERN 1 BEDROOM PLUS DEN CONDO WITH PARKING ON LAKESHORE WEST,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/modern-1-bedroom-plus-den-condo-with-parking-on-lakeshore-west/1646815430,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/17/17bc3582-70cb-4a26-8925-a7d05e1be5b0?rule=kijijica-200-jpg,"Modern 1 bedroom plus den, 1 bathroom condo near Parklawn and Lakeshore. The unit feature a great layout, modern kitchen appliances, kitchen island with quartz countertops, ensuite laundry and ...","$2,700.00",City of Toronto,Sheppard Avenue East,11/01/2023
24,"$1,450 - BASEMENT APARTMENT - RENOVATED (EAST YORK)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-450-basement-apartment-renovated-east-york/1646812862,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9d/9d142736-4c54-4da0-bd53-364031271cf5?rule=kijijica-200-jpg,Fully Renovated Basement Studio Apartment with Separate Entrance located in East York - Golden Triangle - Available for single person starting March 1 on a 1 Year or 6-month term. Easy TTC access - ...,"$1,450.00",City of Toronto,Reidmount Avenue,11/01/2023
25,93B Douglas CresToronto Ontario M4W 2E6,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/93b-douglas-crestoronto-ontario-m4w-2e6/1646809618,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/86/8673bcb2-1505-470a-9366-87448c1635fc?rule=kijijica-200-jpg,"Situated In The Heart Of Leaside, Rarely Offered 2 Bedroom Unit In The Governors Manor! Approximately 1,000 Square Feet Of Living Space, Extra Large Rooms, Brand New Quartz Countertop And Undermount ...","$3,000.00",City of Toronto,Finch Avenue East,11/01/2023
26,1 BED CONDO RENT - NORTH YORK,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-condo-rent-north-york/1646808497,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/48/48b53813-992d-4623-9d83-a68d1f546b2b?rule=kijijica-200-jpg,"Luxury Gibson Condo Rent in North York One bedroom condo in the North Tower of the Gibson Square. Condo features laminate floors throughout, large terrace facing the quiet neighbourhood to the East, ...","$2,600.00",City of Toronto,Tollerton Avenue,11/01/2023
27,3 bedroom and 2 baths in a New condominium.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-and-2-baths-in-a-new-condominium/1646806305,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3f/3f779cb5-3cf4-4838-bb3e-bdaf839a24a2?rule=kijijica-200-jpg,New and highly upgraded (quarts countertop) three bedroom condo with a locker and parking included. Minutes to highways/ Fairview mall/ TTC at the doorstep/ prime location with a beautiful wishing ...,"$3,650.00",City of Toronto,St Dennis Drive,11/01/2023
28,Spacious 1+Den Condo Unit on Adelaide St E,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-1-den-condo-unit-on-adelaide-st-e/1646806180,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c2/c2cf0350-91f7-4621-bdee-053bc8d119e1?rule=kijijica-200-jpg,"Welcome to axiom condos on Adelaide St E! This spacious 1 bedroom+den condo features 623 sq ft of open concept space on a high floor, hardwood floors, 9ft ceilings, west views from a very large ...","$2,500.00",City of Toronto,Linkwood Lane,11/01/2023
29,Detached Bungalow for rent!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/detached-bungalow-for-rent/1646804672,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/99/99bb67b3-21fb-4a5c-8a25-a805697546f1?rule=kijijica-200-jpg,"338 Belsize Drive, Toronto M4S 1N1 Detached Bungalow for rent in a family-friendly neighborhood! Steps to Maurice Cody School! Stroll to Bayview's fantastic shops and restaurants! Requirements: ...","$2,800.00",City of Toronto,Danforth Avenue,11/01/2023
30,3 Bed 1 Bath Bungalow near 401 and DVP for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bed-1-bath-bungalow-near-401-and-dvp-for-rent/1646804258,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2a/2a206e08-9746-405e-8431-35b356b96d3a?rule=kijijica-200-jpg,"Hot Spot! This Spacious main-floor Bungalow Is Perfect For The Empty-Nester Or Small Family. Open Concept With Dining, Separate Entrance. Hardwood Floors In Living, Dining, Bedrooms. New kitchen ...","$2,750.00",City of Toronto,Warden Avenue,11/01/2023
31,Central Downtown Furnished One Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/central-downtown-furnished-one-bedroom/1646093798,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a3/a3a122dc-6103-41fc-ac06-06262d3c26d3?rule=kijijica-200-jpg,"Turn Key and ready for you to move right in ! One bedroom fully furnished condo with a fantastic view of the city. Perfect spot to work, create and live. Superb location close to everything! Condo ...","$2,400.00",City of Toronto,Queens Quay West,11/01/2023
32,Bright and newly renovated basement unite for rent. No bedroom.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bright-and-newly-renovated-basement-unite-for-rent-no-bedroom/1646802361,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/44/4439b0fa-e16d-4a85-98e6-4af04715e598?rule=kijijica-200-jpg,"Very bright a clean bachelor unit. No bedroom, No parking. Big closet.5 minutes walk to bus station, Shoppers Drug Mart, Banks, Winners, Canadian Super Store and many more. Very convenient for York ...","$1,550.00",City of Toronto,Stadium Road,11/01/2023
33,St. Lawrence Market Condo for rent 2400 sq ft,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/st-lawrence-market-condo-for-rent-2400-sq-ft/1646802169,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9a/9a16f656-44bb-45d7-8ee2-b3b1cabedd35?rule=kijijica-200-jpg,Downtown condo with home size comfort. 2400 sq ft with 3 washrooms and 2 bedrooms. Den can be converted to 3rd bedroom. Desired corner unit with windows in almost every room. Excellent amenities and ...,"$5,000.00",City of Toronto,King Street West,11/01/2023
34,1 bed 1 bath Dundas St E and Jarvis Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-1-bath-dundas-st-e-and-jarvis-street/1646787323,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/30/30355f6f-8a33-48e6-9d8d-914ca4dcf0ef?rule=kijijica-200-jpg,"Rent this 1 bed 1 bath apartment in the heart of downtown Toronto (Dundas & Jarvis) just steps away from Ryerson University, George Brown College, Dundas Square, and Yonge-Subway Line. Apartment is ...","$1,900.00",City of Toronto,Joe Shuster Way,11/01/2023
35,Spacious 3 Bedrooms and 3 Washrooms House is Available for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-3-bedrooms-and-3-washrooms-house-is-available-for-rent/1646787697,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c6/c67275e6-b4de-4b15-9c48-02854ca9760a?rule=kijijica-200-jpg,"Excellent location and high demand area! Spacious 3 bedrooms, 3 washrooms, all brick detached home in family friendly neighborhood, hardwood floors. Super functional layout. Large family room and ...",Please Contact,City of Toronto,Doris Avenue,11/01/2023
36,3 BEDROOM 2 BATHROOM HOUSE IN YONGE AND SHEPPARD,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-2-bathroom-house-in-yonge-and-sheppard/1646788780,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b5/b585e6f3-300e-4723-8261-5af547fe686f?rule=kijijica-200-jpg,Clean and spacious main floor -- kitchen available- BRAND NEWLY RENOVATED; We have three bedroom two bathroom available; beautifully furnished with luxury modern furniture and kept very clean! ...,"$4,750.00",City of Toronto,Forest Laneway,11/01/2023
37,Gorgeous Lake View 1 Bedroom+Den Downtown Condo next to CN tower,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/gorgeous-lake-view-1-bedroom-den-downtown-condo-next-to-cn-tower/1646784729,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cb/cb8ea93f-61f8-4d57-b235-b9ed8578af26?rule=kijijica-200-jpg,Gorgeous lake views Fully furnished Condo downtown next to CN tower...decorated with designer furnisher...walking distance to all the transportation. This is 1 bedroom (lake facing) and second room ...,"$3,390.00",City of Toronto,King Street West,11/01/2023
38,LUXURY CONDO RIGHT ON BLOOR ST NEXT DOOR TO SUBWAY,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-condo-right-on-bloor-st-next-door-to-subway/1646781513,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/08/08a61147-d059-449e-8f34-9201b3fcc17d?rule=kijijica-200-jpg,LUXURY STUDIO CONDO WITH A BEAUTIFUL VIEW OF DONVELLY. FULL DAY SUN LIGHT. CLOSE TO ALL THE AMINITIES RIGHT AT DOOR STEPS. SUBWAY JUST NEXT DOOR. RIGHT ABOVE THE HILTON HOTEL - FIVE STAR FACILITY.,"$1,950.00",City of Toronto,Atlantic Avenue,10/01/2023
39,NEW STUDIO CONDO AT BLOOR ST AND SHERBOURNE ST SUBWAY,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-studio-condo-at-bloor-st-and-sherbourne-st-subway/1646780228,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f2/f2be0fc6-50e5-4110-8608-84cffe778c52?rule=kijijica-200-jpg,BRAND NEW LUXURY CONDO UNIT RIGHT AT DOOR STEP SHERBOURNE SUBWAY. 5 MINS WALKING DISTANCE TO YONGE AND BLOOR ST. RIGHT ABOVE THE NEW HILTON HOTEL OPENING SOON. EVERYTHING LOCATED WITHIN A 5 MINS ...,"$1,900.00",City of Toronto,Lambton Avenue,10/01/2023
40,Room for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent/1646780211,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/87/876922a5-7be4-4006-8084-5d85c91f9bd7?rule=kijijica-200-jpg,"One private room in basement available for rent from 1st February,2023. Renting for working male people or an international student. Has a closet. Living room and Kitchen has to share with other two ...",$750.00,City of Toronto,Gray Avenue,10/01/2023
41,Toronto Condo 1 Bed + Den,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-condo-1-bed-den/1646776708,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1c/1c7b72fd-c2d9-4476-8fbf-c8543b2e76bf?rule=kijijica-200-jpg,Freshly Repainted and Move-in Ready! 250 Wellington Street W 1 bedroom plus den 1 parking spot 1 locker Balcony All utilities included In-suite laundry Great amenities include pool and gym Great ...,"$2,300.00",City of Toronto,Venture Drive,10/01/2023
42,Spacious 2 bedroom basement available immediately,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-2-bedroom-basement-available-immediately/1646770951,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0a/0afd2a5a-feda-4329-861d-371e2964c674?rule=kijijica-200-jpg,Newly Renovated 2 Bedroom Basement Apartment For Rent. Bright & Spacious Basement With Separate Entrance On Front. One Parking Spot Included. Excellent Location In A Prestigious Quiet Community. ...,"$1,980.00",City of Toronto,Thornmount Drive,10/01/2023
43,one bed room condo for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bed-room-condo-for-rent/1646775232,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/72/726f4f77-2e0f-41a8-829f-d935e81f4e98?rule=kijijica-200-jpg,CONDO (ALL INCLUDED UTILITES +TV CABLE +INTERNET+PARKING) DON MILLS RD/EGLINTON AVE THIS IS CONDOMINIUM BUILDING. ONE FULL BEDROOM+FULL KITCHEN/FULL SITTING ROOM+FULL WASHROOM+FULL STORE ROOM *WHATS ...,"$2,100.00",City of Toronto,King Street West,10/01/2023
44,Furnished Condo for Rent in Downtown (UTILITIES+INTERNET+PARKING,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-condo-for-rent-in-downtown-utilities-internet-parking/1643389961,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/88/881ec899-826a-41a0-b3d0-dcc703d73dc2?rule=kijijica-200-jpg,"you will have the whole place to enjoy a comfortable stay in this newly renovated condo, equipped with modern appliances, comfy beds, and cozy living room. It’s close to Shoppers Drug Mart, really ...",Please Contact,City of Toronto,Atlantic Avenue,10/01/2023
45,LUXURY HOME AVAILABLE FOR RENT IMMEDIATELY,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-home-available-for-rent-immediately/1642502061,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ac/ac55f396-8b8b-480f-a102-96a2215fc1a6?rule=kijijica-200-jpg,"61 Regal Road, Toronto (Dufferin & St. Clair) FOR LEASE Type: House, Detached; 2 Storey Area: Toronto Community: Wychwood Size: 3200 sq ft Lot Size: 51.00 x 86.50 Feet Bedrooms: 4 Bathrooms: 4 ...","$8,000.00",City of Toronto,Donlands Avenue,10/01/2023
