Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,3 Bed 2 bath basement@ McLevin and Tapscott Rd,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bed-2-bath-basement-mclevin-and-tapscott-rd/1647081349,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c6/c64ad54f-5763-405a-bd47-e2be80d91291?rule=kijijica-200-jpg,3 Bedroom in basement available from February 1st 2022. TTC_5 min walk. -Major intersection Tapscott and McLevin ave -Price is for 1 room -Kitchen and Washroom shared -Private Laundry -Living and ...,$750.00,City of Toronto,York Street,13/01/2023
12,Basement Bachelor Apartment w Separate Entrance - Corso Italia,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-bachelor-apartment-w-separate-entrance-corso-italia/1647079680,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fd/fd6a92bf-0c6f-447d-b208-fd519ee48191?rule=kijijica-200-jpg,"Basement Bachelor Apartment - with Separate Entrance located in Corso Italia neighborhood of Toronto, just north of St. Clair (west) - two different buses within 2-4 minutes’ walk take 15 minutes to ...","$1,150.00",City of Toronto,Bremner Boulevard,13/01/2023
13,Furnished 1 + Den(Bedroom) 2 bathroom Yorkville condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-den-bedroom-2-bathroom-yorkville-condo/1647078969,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/be/be3ca1d9-9053-4760-818a-b86ff8c05ecc?rule=kijijica-200-jpg,***3D Tour*** https://my.matterport.com/show/?m=cL6TdGhSMfd 1 + Den ( can be used as bedroom with windows) 2 bathrooms furnished,"$3,200.00",City of Toronto,Manse Road,13/01/2023
14,DT Toronto Via bloor Condo 2Bed+2Washroom units for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/dt-toronto-via-bloor-condo-2bed-2washroom-units-for-rent/1643731053,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/eb/eb1c8d37-8723-4489-9ea4-2fce57391a8d?rule=kijijica-200-jpg,"This Luxury 2 Bedroom, 2 Bathrooms Suite At Via Bloor 2 Offers 812 Square Feet Of Living Space, A Balcony With South East Facing Views, Floor-To-Ceiling Windows, And An Open Concept Living Space. ...","$2,990.00",City of Toronto,Deanscroft Square,13/01/2023
15,"Studio with private bathroom,livingroom & kitchen(Move anytime)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-with-private-bathroom-livingroom-kitchen-move-anytime/1647078388,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d2/d2e91f51-bb68-4fad-8d3a-8d0b9954bf3f?rule=kijijica-200-jpg,"$1500 all utility and wifi included. With fridge and in unit laundry. The bedroom is in house basement, seperate door going into the baseroom. Great lighting condition. Private bathroom, small ...","$1,500.00",City of Toronto,Crow Trail,13/01/2023
16,Available room in Downtown: $1000 (utilities included),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/available-room-in-downtown:-1000-utilities-included/1647074702,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/19/19cf1bf5-3406-4d3e-88b3-dbc9b97a1077?rule=kijijica-200-jpg,"Downtown rent room, fully furnished, all included and modern room at the 7th floor. The rented room will be available for rent from January 15TH. Room in apartment in the core of Downtown Toronto. ...","$1,000.00",City of Toronto,Horseley Hill Drive,13/01/2023
17,1 bedroom + Den for short-term rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-den-for-short-term-rent/1647073422,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fe/feda931f-c2a2-40e3-972f-d564da77b300?rule=kijijica-200-jpg,"30+ floor, with 1 parking lot.","$2,800.00",City of Toronto,Caledonia Road,13/01/2023
18,"1 BDRM furnished BSMT apt, utilities In! Victoria Park and 401",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-furnished-bsmt-apt-utilities-in-victoria-park-and-401/1647073267,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/06/0695d71c-8da3-456e-a81e-296b1dd9c645?rule=kijijica-200-jpg,"Home located in beautiful, quiet neighbourhood close to several amenities. Located in Scarborough near Victoria Park Ave and Ellesmere Rd. This Unit is located in the basement of the home and is ...","$1,650.00",City of Toronto,Innes Avenue,13/01/2023
19,Room for Rent in Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent-in-downtown-toronto/1647072998,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fe/fe714053-124c-41db-bc42-d10d461bbe6c?rule=kijijica-200-jpg,"Bright, spacious and FURNISHED bedroom for rent in Downtown Toronto Sits on a high level condo building Walking distance to St Patrick station Near to supermarket, banks, various restaurants Walking ...","$1,400.00",City of Toronto,Yonge Street,13/01/2023
20,"House For Rent in Toronto Scarborough, 3+1 Bed, 2.5 Baths.",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-in-toronto-scarborough-3-1-bed-2-5-baths/1647072430,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bf/bfd0e800-5f87-4a98-b7b7-1a253b26394b?rule=kijijica-200-jpg,"Whole townhouse for rent. Spacious 2 story + basement, 3+1 bedrooms, 2.5 baths, with 3 parking spaces including garage. In Toronto Scarborough, major intersection Sheppard Ave East & Birchmount Rd. ...","$3,600.00",City of Toronto,Yorkville Avenue,13/01/2023
21,Newly Renovated 1 bedroom apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-1-bedroom-apartment/1647058958,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6c/6c2db9fb-fb24-473b-a7c5-963f23767060?rule=kijijica-200-jpg,Beautiful 1 bedroom apartment. 3rd floor with a great view. Utilities Included Close to downtown Elevators Laundry facilities in building Parking,"$1,725.00",City of Toronto,Parliament Street,13/01/2023
22,Brand new 1 bedroom and 1+den @ Sugar Wharf for rent from Feb 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-1-bedroom-and-1-den-sugar-wharf-for-rent-from-feb-1/1647070231,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/74/741a2624-d72c-4df7-a3e7-0db1b0219192?rule=kijijica-200-jpg,"Brand new, never lived in spacious one bedroom and one + den suites from $2550 for rent in Downtown Toronto. Close Proximity To The Union Station, Gardiner Expressway, Financial and Entertainment ...","$2,550.00",City of Toronto,Howard Street,13/01/2023
23,One Bedroom Condo for Rent in Casa II - Bloor-Yonge Downtown TO,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-condo-for-rent-in-casa-ii-bloor-yonge-downtown-to/1586514462,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6b/6b9655a2-8277-44b8-bd44-98d7d2cf73f0?rule=kijijica-200-jpg,"One bedroom condo for rent in downtown Toronto. Unit features designer kitchen with European appliances, marble countertop, in washroom, floor to ceiling windows, 10 foot ceiling and ensuite stacked ...",Please Contact,City of Toronto,Greenwood Avenue,13/01/2023
24,3 Bedroom Fully Renovated,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-fully-renovated/1613598802,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9e/9e5acf44-b283-4490-9eba-4f8ab1a4febc?rule=kijijica-200-jpg,"rayborn Heights can be found in an immersive area of Richmond Hill with many close by amenities, such as grocery stores, pharmacies, banks, shopping plazas and a LCBO. As well, the area sports ...",Please Contact,City of Toronto,Memorial Park Avenue,13/01/2023
25,60 Joe Shuster Way Unit 312 - 60 Joe Shuster Way Unit 312 House,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/60-joe-shuster-way-unit-312-60-joe-shuster-way-unit-312-house/1640675825,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5f/5f252622-bfe2-4af7-95aa-6a2337f9dfb0?rule=kijijica-200-jpg,60 JOE SHUSTER WAY - UNIT 312 TORONTO - DUFFERIN - QUEEN - SHAW- LIBERTY VILLAGE QUIET 3 BEDROOM + DEN - 2.5 BATHROOM – W/O TO PRIVATE TERRACE - CENTRAL A/C- ENSUITE LAUNDRY- PROFESSIONALLY MANAGED - ...,"$4,375.00",City of Toronto,Gerrard Street East,13/01/2023
26,"2 Bdrm available at 2265 Victoria Park Avenue, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-available-at-2265-victoria-park-avenue-toronto/1644202825,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a4/a4a5b6c5-1435-42c4-a47b-fe56ab2adaa1?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/belmar-apartments/ Come live at Belmar Apartments, a commuter-friendly lowrise with great views at Victoria Park & 401 and ...","$2,635.00",City of Toronto,Sherbourne Street,13/01/2023
27,Davisville Village -   1 Bedrooms Suite Available,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/davisville-village-1-bedrooms-suite-available/1644202561,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6f/6f192d12-6870-4922-8aa6-053ab40d7266?rule=kijijica-200-jpg,"Centrally located, the Davisville Village Community is a popular neighbourhood located close to the Davisville subway station. The neighbourhood has excellent recreational facilities, schools, ...","$2,250.00",City of Toronto,Wellesley Street West,13/01/2023
28,"63, 73 & 120 Widdicombe Hill Blvd. - Two Bedroom Apartment Apart",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/63-73-120-widdicombe-hill-blvd-two-bedroom-apartment-apart/1644202449,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/48/480f0fc2-2213-4d21-8c1b-0e25d0beec68?rule=kijijica-200-jpg,"Spacious, superbly maintained residences on beautifully landscaped grounds. Your hydro is metered separately so that you only pay for what you use! All apartments have in-suite storage rooms, large ...","$2,550.00",City of Toronto,St Nicholas Street,13/01/2023
29,One Bedroom + Den w/ Large Terrace For Rent in North York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-den-w-large-terrace-for-rent-in-north-york/1586393305,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/72/72477709-6631-4697-a617-a641db298869?rule=kijijica-200-jpg,"For rent in North York Toronto: One-bedroom-plus-den condo in the South Tower of the Menkes-built Gibson Square. Condo features laminate floors throughout, large terrace facing the quiet ...",Please Contact,City of Toronto,Pachino Boulevard,13/01/2023
30,Furnished 1 bedroom at 33 Bay for rent from Feb 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-bedroom-at-33-bay-for-rent-from-feb-1/1647068053,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ab/ab35e0ee-089b-46b8-9a21-e667fcf6a59e?rule=kijijica-200-jpg,"Fully Furnished One Bedroom In Central Location. Professionally Decorated & Includes Everything You Need. Features: Designer Kitchen, B/I Shelving, Lights & Appliances, Floor to Ceiling Window, ...","$2,500.00",City of Toronto,Waringstown Drive,13/01/2023
31,2 Bedroom Basement Apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-basement-apartment-for-rent/1647066349,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/47/47910e4d-f6cb-4d42-9d7c-da78a9302d0a?rule=kijijica-200-jpg,"2 Bedroom Basement Apartment for Rent Currently occupied, AVAILABLE ON FEBRUARY 1, 2023 Looking for 2 working professionals Location: Neilson Road/ Finch Ave in Neilson Park area in Scarborough ...","$1,700.00",City of Toronto,Dundas Street West,13/01/2023
32,1 Plus Den with 1.5 washroom - Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-plus-den-with-1-5-washroom-downtown-toronto/1647066145,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/00/00dce48c-d8eb-48b6-a171-5c22ec1ecaa7?rule=kijijica-200-jpg,1 + Den with 1.5 Washroom Available for rent from February 1st. 2023 1 Locker No Parking Tenant will pay Hydro,"$2,500.00",City of Toronto,Centre Avenue,13/01/2023
33,3 bedroom 2 bathroom condo Townhouse for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-2-bathroom-condo-townhouse-for-rent/1647065217,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/65/65e8b459-cbf6-4285-9c91-0501ee38d42f?rule=kijijica-200-jpg,"Beautiful open concept 3 bedroom, 2 bathrooms condo townhouse. Spacious family size kitchen, 4pc ensuite in prime bedroom, hardwood floor through out, minutes to GO station, TTC, high way. schools. 1 ...","$3,800.00",City of Toronto,Bonis Avenue,13/01/2023
34,1+1 Bed Condo For Lease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-bed-condo-for-lease/1647064654,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/28/28eab68f-9cda-477d-9228-af00e393abcb?rule=kijijica-200-jpg,"This Bright & Spacious 1+ Den (649 Sq Ft) Suite Features A Fantastic Layout, With 9' Ceilings, Stainless Steel Appliances, A Large Granite Island, Laminate Floors Thru-Out, & A Den That Is Perfect ...","$2,500.00",City of Toronto,King Henrys Boulevard,13/01/2023
35,"Waterfront 1000sqft 2bed, 2bath condo 4 rent(parklawn/lakeshor",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/waterfront-1000sqft-2bed-2bath-condo-4-rent-parklawn-lakeshor/1647064555,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e5/e5e52879-dc94-4d44-af5e-dda73841766d?rule=kijijica-200-jpg,"Welcome to this spacious 1,000 + sq ft condo (830sqft indoor, 200+ sqft extra wide balcony), stunning East facing 2 bedroom, 2 full bathroom unit with gorgeous views of the Lake and city’s north view ...","$3,100.00",City of Toronto,River Street,13/01/2023
36,"Beautiful Furnished 2 BDRM + 2 BATH CONDO @ 2 Eva Road, TORONTO",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-furnished-2-bdrm-2-bath-condo-2-eva-road-toronto/1647063743,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f9/f9b4b8c5-7a97-4f71-a742-122762b1e94b?rule=kijijica-200-jpg,.2 Eva Rd Rental Description $2750/- Monthly Rent Avail Feb 1. Beautifully Furnished 2 Bedroom 2 Washroom Condo W/ 1 Parking and Highly Sought-After Locker. Close To Hwy 427/Subway/Shopping/Ect/Close ...,Please Contact,City of Toronto,Gerrard Street East,13/01/2023
37,Renovated Home - Upper Level _ Very Desirable Area - North York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-home-upper-level-_-very-desirable-area-north-york/1647063020,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d7/d7b07ef6-6327-475d-89c6-85d214dba1d0?rule=kijijica-200-jpg,"Upper Level, Newly Renovated in a very Quiet Area, Secluded from the busy traffic as it can only be accessed by a few streets and only Residents travel in. Located in The Downsview/Rustic Rd/Maple ...","$3,300.00",City of Toronto,Bay Street,13/01/2023
38,U of T St George campus,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/u-of-t-st-george-campus/1647062564,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1d/1d12abc1-f39d-46f8-9015-3c687f7369f1?rule=kijijica-200-jpg,"New House! •5-10 minutes walk to OCAD,U of T St. George campus,Supermarket Super convenient location Spadina &Dundas •Available moving in February 1st,2023 •$850 All utilities and WiFi included ,Coin ...",$850.00,City of Toronto,Front Street West,13/01/2023
39,2 bedroom - 25 esplanade - utilities included,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-25-esplanade-utilities-included/1647061422,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e0/e0ea0079-c8ee-4b12-905b-54ed15d92b4f?rule=kijijica-200-jpg,"Brand new fridge. Newly painted. Both rooms have windows. They look south towards lake. Steps to the Financial District, Union Station, St Lawrence Market & Fine Dining. Enjoy patios on the ...","$2,750.00",City of Toronto,Church Street,13/01/2023
40,room for Rent - close Seneca College - Newnham,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent-close-seneca-college-newnham/1643290411,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9b/9b2ecc7d-e0e5-416d-bc58-2a79c520badd?rule=kijijica-200-jpg,Furnished and fully renovated bright rooms with brand new mattress Desk and closet for rent near Senaca only for female student due to shared areas Price from $850 to $950,Please Contact,City of Toronto,Charles Street East,13/01/2023
41,House for Rent Main Floor,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-main-floor/1647054514,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/83/8365b33c-f8f6-4416-adf0-e72a4031a6f7?rule=kijijica-200-jpg,"LOCATION LOCATION Mccowan/ Ellesmere Beautiful Clean 3 Bedroom Bungalow With Huge Living Room On Main Floor, Great Location Steps To Ttc, Short Walk To Park, Community Centre, Close To Scarborough ...","$3,000.00",City of Toronto,Yonge Street,13/01/2023
42,basement for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent/1647054228,,"Renovated furnished one bedroom for rent.Very bright,big widows, huge closet,pot lights, separate entrance,bus in front and subway in 5 minutes.Step-from all your shopping .Sharing laundry. High ...","$1,600.00",City of Toronto,Trayborn Drive,13/01/2023
43,Scarborough 2Bedroom + Den Town House Unit For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-2bedroom-den-town-house-unit-for-rent/1647051894,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fa/fa3ca492-d26d-41d6-97e6-1772f72bc52e?rule=kijijica-200-jpg,"[Housing Information] Scarborough 1] Address: 3453 Victoria Park Ave, Finch & Victoria Park 2] Room structure: brand new 2+1 Condo Townhouse, with parking space and locker 3] Check-in time: February ...","$3,200.00",City of Toronto,Dufferin Street,13/01/2023
44,house for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent/1647051483,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1a/1ae533b6-40e3-4812-8d70-c6c4823db663?rule=kijijica-200-jpg,"The landmark is located in Finch and Pharmacy, semi-independent house, separate entrance, completely independent semi-floor one-bedroom living room, spacious and bright, separate new kitchen, new ...",Please Contact,City of Toronto,Melbourne Avenue,13/01/2023
45,"2 Bedroom Condo Apartment For Rent - Lakeshore Blvd W, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-condo-apartment-for-rent-lakeshore-blvd-w-toronto/1646240777,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/99/997950a6-7ca3-4502-b70c-71694c22d3fa?rule=kijijica-200-jpg,"Please Call or Text For More Details @ 647-629-6499 (Vik Tomar, eXp Realty) Location Major Intersection: Lakeshore Blvd W & Windermere Ave Breathtaking And Unobstructed Lake Views From This Bright & ...","$2,750.00",City of Toronto,Victoria Park Avenue,13/01/2023
