Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,One Furnished Bedroom for rent no disturbance and peaceful.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-furnished-bedroom-for-rent-no-disturbance-and-peaceful/1645377636,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7b/7b922960-6871-420f-a001-15ec541441d5?rule=kijijica-200-jpg,"Hello Everyone, I am renting out a single furnished basement bedroom. it comes with a living room area and kitchen and washroom and laundry area too. It’s peaceful no disturbance whatsoever. ...",Please Contact,City of Toronto,Humberside Avenue,28/12/2022
12,L TOWER- Yonge & Front st. (1 Bdrm + Den),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/l-tower-yonge-front-st-1-bdrm-den/1645377508,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b3/b3b41504-cb96-4754-89d4-122ad66fd7b9?rule=kijijica-200-jpg,"Luxurious 1 Bedroom plus Den, South facing Waterfront view, located in the Iconic L Tower (Younge & Front) in the Heart of Downtown. Great location with walking distances to Union Station, Financial ...","$3,100.00",City of Toronto,Mavety Street,28/12/2022
13,Brand New Luxurious One Plus Den Harbourfront Condo FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-luxurious-one-plus-den-harbourfront-condo-for-rent/1645377201,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d6/d6a8cc1d-2971-493f-aa12-c68e10066f51?rule=kijijica-200-jpg,"For lease 28 Freeland Street at Harbourfront, The Prestige of Pinnacle on Yonge, unit 2408. Over 650 sq ft, asking $2650 per month. Brand new just handed over from the builder move in from now. One ...","$2,650.00",City of Toronto,Lower Simcoe Street,28/12/2022
14,Renovated and Well-lit One Bedroom Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-and-well-lit-one-bedroom-apartment/1645375251,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f5/f549d604-4b01-4054-9493-473ee2e12f20?rule=kijijica-200-jpg,Newly renovated One Bedroom units located in the heart of Toronto's Midtown community. Midtown Toronto has always been considered an ideal option when looking to be close to the downtown core. The ...,"$1,950.00",City of Toronto,Grand Trunk Crescent,28/12/2022
15,Room rental,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-rental/1645369376,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8b/8b0e9974-f901-4723-bd32-101f518c4f5b?rule=kijijica-200-jpg,"Closed to supermarket, food court and bus stop. Safe And Family Friendly Neighborhood, location in McNicll and Midland ave, Large 2 Bedroom and 1cozy small Bedroom. Big Backyard, Separate Laundry, ...","$2,000.00",City of Toronto,Braymore Boulevard,28/12/2022
16,Fully Furnished Waterfront Condo (2+1 beds/2baths/2 balconies),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-waterfront-condo-2-1-beds-2baths-2-balconies/1644808073,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/65/65e619fd-199d-4532-a899-27b3ec0412f6?rule=kijijica-200-jpg,Rare large corner unit (2bed+1 oversized den w separate balcony) in the heart of downtown Toronto with spectacular views of Lake Ontario and floor-to-ceiling windows in every room. Perfect for work ...,"$4,000.00",City of Toronto,Hillbeck Crescent,28/12/2022
17,Port Union Lower Unit for Rent. 2 Bedrooms. Private Entrace.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/port-union-lower-unit-for-rent-2-bedrooms-private-entrace/1645369808,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c8/c85c9b81-fdf8-4975-9202-cf49d30d0621?rule=kijijica-200-jpg,"2 Bedroom Lower Unit for Lease in Prime Port Union Location. Walking distance to the lake, Go station, TTC, Hwy 401, Shopping, Food, Schools, Trails, Etc. 1 Parking included. Aaa tenants only. Call ...","$1,600.00",City of Toronto,The Esplanade,28/12/2022
18,2 Bedroom Basement  for Rent in Ajax Westney & Williamson),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-basement-for-rent-in-ajax-westney-williamson/1645368137,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/28/28eabc94-4f00-4ee6-8b59-303a123cf1fc?rule=kijijica-200-jpg,"Brand new 2 bedroom unfurnished bright and spacious walk out basement apartment with lots of natural light. Location: Westney & Williamson in Ajax. Walking distance to grocery stores, banks, ...","$1,800.00",City of Toronto,Scott Street,28/12/2022
19,House for Lease - Port Union/401,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-lease-port-union-401/1645367893,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7e/7effadeb-8d24-475c-a64d-09267338e224?rule=kijijica-200-jpg,"In Great Neighborhood 3 Bedroom Semi Detached House Single Car Garage & Long Driveway, Backs On To Park. Close To All Amenities, School, Shopping And Restaurants, University Of Toronto, Lake. Minutes ...","$2,600.00",City of Toronto,Lake Shore Boulevard East,28/12/2022
20,Beautiful 2+1 bedroom townhouse for rent in an amazing location,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-2-1-bedroom-townhouse-for-rent-in-an-amazing-location/1645360115,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c6/c648abd5-789b-4eec-adfd-e055e1d00261?rule=kijijica-200-jpg,"Beautiful townhouse for rent in an amazing location - 5 mins walk to Lansdowne station and the UP express, and close to the best of Roncesvalles, the Junction, and High Park while being tucked away ...","$3,850.00",City of Toronto,Freeland Street,28/12/2022
21,"Steps to Wilson Stn - 2 Bdrm+Lrg Den, 2 Wshrm – Condo for Lease",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/steps-to-wilson-stn-2-bdrm-lrg-den-2-wshrm-condo-for-lease/1628928442,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/89/89b1f29d-ea6f-4a9b-a00f-957e0c956e38?rule=kijijica-200-jpg,"To view a virtual tour, copy the link below and paste into your browser – http://tours.dgvirtualtours.com/public/vtour/display/1681220?a=1#!/ Condo will be available to lease on November 1, 2022. ...","$3,000.00",City of Toronto,Eglinton Avenue East,28/12/2022
22,Looking for Business Investment/Investors to Join A Profitable B,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/looking-for-business-investment-investors-to-join-a-profitable-b/1645345408,,"Myself and two partners started a tech business 4 months ago and have generated $200,000 profit in these 4 months. We are looking for a strategic investment partner to scale. You will start receiving ...",Please Contact,City of Toronto,Redpath Avenue,28/12/2022
23,Furnished 2-bed 1-bath condo for long-term rent in high-rise,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-2-bed-1-bath-condo-for-long-term-rent-in-high-rise/1639050001,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ea/ea73ff29-da05-4b13-bed7-102b9d476a17?rule=kijijica-200-jpg,"Welcome to this beautiful, fully-furnished high rise 1+1 bedroom & 1 bathroom condo on 32nd floor with spectacular balcony views and just above the Don Mills subway station. This spacious house is ...","$3,200.00",City of Toronto,Port Royal Trail,28/12/2022
24,House/basement for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-basement-for-rent/1645312714,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ea/ea5c39f1-977c-4688-b01a-569aa9d26460?rule=kijijica-200-jpg,"- Full house can be rented out or Main floor and Basement can be rented out separately as needed by tenant. - Beautiful All Brick Ranch Bungalow, Quiet Cul De Sac. - Renovated Eat In Kitchen - 5 ...",Please Contact,City of Toronto,Campania Crescent,27/12/2022
25,$750 monthly.Lesley &Majormac area.Female  only,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/750-monthly-lesley-majormac-area-female-only/1627234126,,Furnished apartment in Richmond hill- Lesley. Majormac is available . Private room available with shared bathroom with very clean matured lady. text for inquiry 416 568 3799 . very good option for ...,$750.00,City of Toronto,Bremner Boulevard,27/12/2022
26,Bayview/Sheppard Luxury 1 Bedroom Condo with parking,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bayview-sheppard-luxury-1-bedroom-condo-with-parking/1645311697,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/29/29744c92-e445-4d1c-866e-0ca4d707f207?rule=kijijica-200-jpg,"- Luxury Boutique Condo on a quiet street at Bayview and Sheppard, 1 Bedroom W/ 1 Parking with unobstructed south courtyard view - 9' Smooth Ceiling, Engineered Hardwood Flooring, Extra Large Balcony ...","$2,350.00",City of Toronto,Brunel Court,27/12/2022
27,2BDRM 1BATH at Penhurst Ave - MOVE IN NOW Fully Furnished All In,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2bdrm-1bath-at-penhurst-ave-move-in-now-fully-furnished-all-in/1645305912,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/83/83877146-12c4-4a4d-9a6b-949d4f9d55ea?rule=kijijica-200-jpg,2BDRM 1BATH at Penhurst Ave - MOVE IN NOW Fully Furnished All Included Located on the Queensway move-in immediately Wi-Fi Hydro all included. If you would like to add a parking spot it would be $75 ...,"$2,799.00",City of Toronto,Port Union Road,27/12/2022
28,1 Bedroom Apartment  - DAVENPORT/SYMINGTON,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-davenport-symington/1645304842,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2c/2c03e451-8be7-4a6f-89db-558a8a49f141?rule=kijijica-200-jpg,"Renovated main floor suite. New wood floors and high ceilings, open concept large living/dinning room with full kitchen and large bedroom. Front porch to sit outside on or enjoy a cozy backyard. ...","$2,300.00",City of Toronto,Adenmore Road,27/12/2022
29,Spacious basement apartment !!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-basement-apartment/1636453488,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ec/ec6da74a-1b95-4eeb-ae4b-d204d138aaa2?rule=kijijica-200-jpg,"Spacious basement apartment available! Newly renovated basement apartment available in the North York region. Located by Dufferin and Eglinton, a very up and coming neighbourhood! Easy access to the ...","$1,950.00",City of Toronto,Dixie Road,27/12/2022
30,1 Bedroom Basement Apartment  - DAVENPORT/SYMINGTON,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-apartment-davenport-symington/1645303578,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/09/09946650-477f-4570-829e-08ec781f270a?rule=kijijica-200-jpg,"Renovated basement suite with separate entrance. New wood floors and full kitchen with high ceilings, large living space, bathroom, and mudroom at the entrance. Large bedroom with nook to make into a ...","$1,900.00",City of Toronto,Maple Gate Road,27/12/2022
31,"*OPEN HOUSE* 85-95 Gamble Ave. - Bach. ""Newly Renovated Suites""",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/open-house-85-95-gamble-ave-bach-newly-renovated-suites/1505791613,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9c/9c757ab6-6099-4db2-9ba7-147d714baa24?rule=kijijica-200-jpg,"OPEN HOUSE THIS WEEKEND OCTOBER 23 AND 24, 2021!!!!! Apartment for Rent in Toronto managed by Q Residential Ask about our Parking Promotion!!! Key Property Details Beautiful & Well Maintained ...","$1,500.00",City of Toronto,Port Union Road,27/12/2022
32,"85-95 Gamble Ave. - 1Br. ""Newly Renovated Suites""",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/85-95-gamble-ave-1br-newly-renovated-suites/1505791610,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c7/c7d8b9f5-da2a-42a9-8703-bacdf330723f?rule=kijijica-200-jpg,Apartment for Rent in Toronto managed by Q Residential Key Property Details Beautiful & Well Maintained Building Spacious living room & Plenty of closet space Onsite Laundry & Parking Property ...,"$1,650.00",City of Toronto,Adenmore Road,27/12/2022
33,Golden Equity Properties at 185 Cosburn Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-equity-properties-at-185-cosburn-avenue/1505787022,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/59/59cab56c-75db-4f1f-b069-ad34c36baa55?rule=kijijica-200-jpg,"Fully renovated 1 bedroom, 1 bedroom plus Den and 2-bedroom apartments. 1 bedroom starting at $ 1,500.00 and up 1 bedroom plus Den starting at $ 1,650.00 and up 2 bedrooms starting at $ 1,800.00 and ...","$1,500.00",City of Toronto,Yonge Street,27/12/2022
34,Golden Equity Properties at 15 Bater Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-equity-properties-at-15-bater-avenue/1505787058,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/53/5303168d-8535-4ac8-b89d-9c5c69ba4457?rule=kijijica-200-jpg,"We are offering beautiful bachelor, 1 and 2-bedroom apartments fully renovated. Bachelor at $1,500.00 per month plus Hydro 1 bedroom at $1,650.00 per month plus Hydro 2 bedrooms at $1995.00 per month ...","$1,500.00",City of Toronto,Spring Garden Avenue,27/12/2022
35,Golden Equity Properties at 501 & 503 Balmoral Drive Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-equity-properties-at-501-503-balmoral-drive-apartment/1505782801,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d8/d88f5992-b893-4263-a243-edafe8c390fc?rule=kijijica-200-jpg,"501 & 503 Balmoral Drive Apartment Spacious 1 & 2-Bedroom Renovated Units, for rent at Prime Bramalea and Balmoral Drive Location Brampton. Situated in a quiet Residential Area.Steps to Schools and ...","$1,500.00",City of Toronto,Dufferin Street,27/12/2022
36,One Bedroom + Den Condo at Transit City Available Immediately,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-den-condo-at-transit-city-available-immediately/1634927906,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b3/b39ba9e7-5b49-4864-9afa-fe9e96f389be?rule=kijijica-200-jpg,"Luxurious one year new unit at Transit City 3, a masterplanned mega community in Vaughan. Spacious one bedroom with a den that can be used as second bedroom, 590 sqft + 112 sqft balcony opens to ...",Please Contact,City of Toronto,Ascot Avenue,27/12/2022
37,For Rent: One Bedroom + Den Condo at Emerald Park,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent:-one-bedroom-den-condo-at-emerald-park/1611216276,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/78/7860df43-b608-4e1a-8434-01d6d8d0af30?rule=kijijica-200-jpg,"Luxurious & bright modern high ceiling 1 bedroom + media room condo with spectacular unobstructed clear Westward view, conveniently located @ Yonge & Sheppard. THe building has direct access to the ...",Please Contact,City of Toronto,Spadina Avenue,27/12/2022
38,"All-Inclusive, Boutique Studio available!!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/all-inclusive-boutique-studio-available/1505840445,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/96/9653d861-ac23-46f4-bd2e-dbb33ad1ba4c?rule=kijijica-200-jpg,"Residences at 63 is located at Yonge and Eglinton in the heart of North Toronto. It is conveniently located close to many amenities including subway and bus lines, parks, gyms, shopping, restaurants ...",Please Contact,City of Toronto,Oxley Street,27/12/2022
39,Fully Renovated 3Br at Ellesmere and Morningside,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-renovated-3br-at-ellesmere-and-morningside/1505840508,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/29/292165dd-ee9a-4805-b478-9d2d3be0d5f2?rule=kijijica-200-jpg,Apartment for Rent in Toronto managed by Q Residential Key Property Details Beautiful & Well Maintained Building Spacious living room & Plenty of closet space Onsite Laundry & Parking Property ...,"$2,395.00",City of Toronto,Don Mills Road,27/12/2022
40,"Morningside and Lawrence: 280 Morningside Avenue , 1BR",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/morningside-and-lawrence:-280-morningside-avenue-1br/1505840468,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a2/a2afb67c-1b06-4d3d-b7ed-96e5700cd304?rule=kijijica-200-jpg,"Apartment for Rent in Toronto managed by Q Residential Ask about our Parking Promotion!!!! Key Property Details Bright, Spacious, Open-concept Suites! New Appliances, Large Balconies, & Onsite ...","$1,625.00",City of Toronto,Sheppard Avenue East,27/12/2022
41,Fully Renovated 2 Bdrm at Ellesmere and Morningside,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-renovated-2-bdrm-at-ellesmere-and-morningside/1505840505,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/13/134af1eb-a7d9-4473-928c-48d040f705ff?rule=kijijica-200-jpg,Apartment for Rent in Toronto managed by Q Residential Ask about our current parking promotion!!! Key Property Details Beautiful & Well Maintained Building Spacious living room & Plenty of closet ...,"$1,925.00",City of Toronto,Friendship Avenue,27/12/2022
42,Bachelor Apartments Available at 25 Mabelle Avenue in Etobicoke,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartments-available-at-25-mabelle-avenue-in-etobicoke/1505829290,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e9/e992bd8e-ed39-4e95-8771-13e22f4a67fb?rule=kijijica-200-jpg,"Welcome to Islington Village, a quiet neighbourhood just a short ride from downtown Toronto. Book a building tour today. You can look forward to: large freshly painted apartments complete with ...",Please Contact,City of Toronto,Sunny Slope,27/12/2022
43,"Yonge and Finch: 5900 Yonge Street, 3BR",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-and-finch:-5900-yonge-street-3br/1505831110,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/68/685d44cd-dc4b-43d9-9aa7-3c4504a8836c?rule=kijijica-200-jpg,Apartment for Rent in Toronto managed by Q Residential Key Property Details Newly renovated property and suites with high end finishes and art deco details! Onsite Laundry & Parking! Close to ...,"$2,393.00",City of Toronto,Glen Shields Avenue,27/12/2022
44,Golden Equity Property at 2460-2500 Keele Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-equity-property-at-2460-2500-keele-street/1505829405,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/54/54ed4466-cbc1-4dec-be9a-47033c433c05?rule=kijijica-200-jpg,"2460-2500 Keele Street (1 and 2 bedrooms) 2460-2500 Keele Street. New management. Located in a quiet family-oriented neighborhood, with easy access to public transportation Buses 41,59, 341, 400, ...","$1,425.00",City of Toronto,Bay Hill Drive,27/12/2022
45,"Yonge and Finch: 5900 Yonge Street, SPACIOUS 2'S",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-and-finch:-5900-yonge-street-spacious-2s/1505831093,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ff/ff82d7b4-3ee8-4e38-a63c-e943276b896d?rule=kijijica-200-jpg,Apartment for Rent in Toronto managed by Q Residential Key Property Details Newly renovated property and suites with high end finishes and art deco details! Onsite Laundry & Parking! Close to ...,"$2,100.00",City of Toronto,Bayview Avenue,27/12/2022
