Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Spacious and bright3 bed/1.5 bath apartment in midtown Toronto!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-and-bright3-bed-1-5-bath-apartment-in-midtown-toronto/1647524432,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e3/e363a875-e7b5-4c8f-85d4-c3b81c6ceed1?rule=kijijica-200-jpg,"Main floor in a purpose-built triplex in a top rated location in mid town Toronto Huge, newly done 15x20ft eat-in kitchen featuring quartz countertops & backsplash with enough cupboards for any large ...","$3,400.00",City of Toronto,Whites Road,17/01/2023
12,2 bedroom furnished ALL INCLUDED,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-furnished-all-included/1647523673,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6a/6a45703e-f0f2-408f-b7cb-22768d42aea2?rule=kijijica-200-jpg,3 students/adults MAXIMUM. 2 bedroom apartment ready for rent immediately. Furnished and includes everything in price. Perfect for students or small families. Access to large yard. A short walk from ...,"$2,500.00",City of Toronto,Briar Wood Gate,17/01/2023
13,Large 1+den in great location for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-1-den-in-great-location-for-rent/1646975721,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ac/acd20b8d-605b-4e46-804d-e4eda074c189?rule=kijijica-200-jpg,"Large (750 sq ft) 1+den in an amazing location, close to Financial District, Distillery District, St Lawrence Market, Eaton Centre, DVP, Gardiner! All utilities included ($200 value) in a pet ...","$2,550.00",City of Toronto,Birchmount Road,17/01/2023
14,"One Bedroom Unit Available - Bright, spacious, downtown - Mar 1",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-unit-available-bright-spacious-downtown-mar-1/1647521081,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cc/cc826b36-125e-4146-81a1-5b2da4d440c3?rule=kijijica-200-jpg,"This newly renovated historic building is situated in the heart of downtown Whitehorse at 501 Alexander street. Spacious, bright 1 bedroom apartment with a large balcony. Walking distances to Main ...","$1,850.00",City of Toronto,McGregor Road,17/01/2023
15,Modern Furnish Studio Unit for Rent! Near Yonge/Dundas,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/modern-furnish-studio-unit-for-rent-near-yonge-dundas/1647520766,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c3/c3811659-c73d-4dac-8544-e1f2d440b801?rule=kijijica-200-jpg,"Furnish Studio for $2,100 per month Rent includes 1 queen bed, 1 nightstand, 1 couch, 1 dining table with 2 chairs, bed sheets, towels, and fully equipped kitchen. Parking may be rented with the ...","$2,100.00",City of Toronto,Dundas Street West,17/01/2023
16,Female Only - Room For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/female-only-room-for-rent/1647520257,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ff/ff7b9eda-ba3a-4c42-bb8a-7531c59411ad?rule=kijijica-200-jpg,"Room for rent in Finch & Weston Rd area. 3mins walking distance from TTC bus stop, banks, plaza and other amenities. Must be clean and easy to get on with. $900 per month includes water, heat, gym - ...",$900.00,City of Toronto,Wilmar Road,17/01/2023
17,Studio available at Dundas & Jarvis from March 1st - $1900/month,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-available-at-dundas-jarvis-from-march-1st-1900-month/1647390292,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/35/35066e08-d848-4861-abb1-f77d6af30780?rule=kijijica-200-jpg,"251 Jarvis: Light and spacious studio apartment on the 7th floor, perfect for anyone living in downtown Toronto. Location: Walk to Metropolitan (Ryerson) University, George Brown College, Dundas Sq / ...","$1,900.00",City of Toronto,Bayview Avenue,17/01/2023
18,For rent basement for immediate occupancy,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent-basement-for-immediate-occupancy/1647515871,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1d/1d01612d-5a52-4b59-8244-6935a13bf5d9?rule=kijijica-200-jpg,"Separate entrance, utilities include For working professionals /single women international student. Close to Finch east Station. Interested renter only. Move in anytime. Bed is provided.","$1,350.00",City of Toronto,Meadow Larkway,17/01/2023
19,Townhome for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/townhome-for-rent/1647516754,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c4/c435d478-4932-4861-abc3-440293bb94e2?rule=kijijica-200-jpg,"Welcome Home! Executive Townhome in Glen Abbey! End Unit with Approx 2100 Sqft Living Space (300 more in unfinished basement), An Open Concept Layout, Double Car Garage with double driveway, Huge ...","$4,500.00",City of Toronto,Lawrence Avenue East,17/01/2023
20,Fabulous 2-Bedroom Guest Suite in West-End Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fabulous-2-bedroom-guest-suite-in-west-end-toronto/1647516719,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/07/07c9d1fb-1da4-4f48-8008-4b10fbdcf98d?rule=kijijica-200-jpg,"Introducing a gorgeous and newly-finished and furnished getaway for your whole family to stay for a month or more! This Bloordale Village, Toronto, 2-bedroom basemenrt apartment includes a queen bed, ...","$3,100.00",City of Toronto,Scarborough Golf Club Road,17/01/2023
21,recently Renovated 3 bed room main floor for rent at dorset park,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/recently-renovated-3-bed-room-main-floor-for-rent-at-dorset-park/1647516657,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d9/d9ba4fb6-e15d-4767-a419-c0064b44c69d?rule=kijijica-200-jpg,"House has been renovated with new dark hardwood floors, brand new bathroom -house in backyard and well maintained yard -located in a family friendly neighbourhood Elementary and highschools near by ...","$2,999.00",City of Toronto,Elm Road,17/01/2023
22,"Hip, renovated 3 bedroom house in the Junction Triangle",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/hip-renovated-3-bedroom-house-in-the-junction-triangle/1647516022,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a6/a6b07614-f745-46fb-a95a-ab3a928858ca?rule=kijijica-200-jpg,"OPEN HOUSE this Sunday, January 22nd, 1-2:30. Please contact in advance! Fantastic 3-bedroom apartment is for rent in the Junction Triangle! Recently renovated from top to bottom, this house has it ...","$3,295.00",City of Toronto,Glengarry Avenue,17/01/2023
23,private individual bedroom available now at core downtown union,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/private-individual-bedroom-available-now-at-core-downtown-union/1647515335,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c0/c01615de-51f6-4a48-8adb-a210dc190a78?rule=kijijica-200-jpg,"ITS MALE other room occupied, one separate spacious private second bedroom/den room available for single occupancy working professional or calm going professional preferred. its core downtown near ...","$1,200.00",City of Toronto,Kipling Avenue,17/01/2023
24,1 Bedroom Suite Located In The Heart Of Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-suite-located-in-the-heart-of-downtown-toronto/1647513896,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/21/219e9dfe-a614-466c-9633-8d64ad33384b?rule=kijijica-200-jpg,"Enjoy Living W/ Ease In This Beautiful 1 Bedroom Suite In Neo, Located In The Heart Of Downtown Toronto At Spadina & Fort York This Suite Features A Functional Floor Plan & An Open Concept Kitchen W/ ...","$2,200.00",City of Toronto,Holywell Drive,17/01/2023
25,Victorian Charm 2 Bdrm Apt - Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/victorian-charm-2-bdrm-apt-downtown-toronto/1647513631,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/57/57efc23b-f392-4a64-ba63-46f9aa084668?rule=kijijica-200-jpg,"2 Bedroom Basement in downtown Toronto (Queen and Jameson) Updated modern unit, with 2 separate entrances. Lots of common areas. Open concept kitchen. Easy to clean ceramic flooring tiles. Trendy ...","$2,400.00",City of Toronto,Richmond Street East,17/01/2023
26,Spacious 1+1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-1-1/1647513372,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3f/3f8c960a-df28-4a30-9b45-bf16b4a9b5a5?rule=kijijica-200-jpg,Beautiful 1+den brand new never lived in for lease. 1 yr of high speed rogers internet maybe included free of charge if qualified. Available immediately. Close to the Eglinton LRT. Serious inquiries ...,"$2,350.00",City of Toronto,Lane West Ontario North Richmond,17/01/2023
27,Awesome 2 Storey Manhattan Style Loft In Mystic Pointe!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/awesome-2-storey-manhattan-style-loft-in-mystic-pointe/1647512462,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6f/6fd6534b-3e33-49c0-a038-eae1033281af?rule=kijijica-200-jpg,"Awesome 1 Bedroom 2 Storey Loft. Stellar Open Concept Living Space With 17' Ceiling In The Living Room, A Wall Of Windows, Gas Fireplace, Panoramic View Of Etobicoke, Floating Staircase To Loft ...","$2,550.00",City of Toronto,Roncesvalles Avenue,17/01/2023
28,RENT AN APARTMENT STRESS FREE WITH A LOW  SCORE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-an-apartment-stress-free-with-a-low-score/1644584116,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/97/971953e0-e063-4010-a62b-81acd30dcada?rule=kijijica-200-jpg,We can help you qualify for a rental home even if you have: BAD Credit NO Credit NO rental history Filed for Bankruptcy We can help you with: Clear guidance References A great rental profile means ...,"$1,750.00",City of Toronto,Neepawa Avenue,17/01/2023
29,High rise amazing condo by Eglinton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/high-rise-amazing-condo-by-eglinton/1647510287,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/00/00e8c130-acbd-4e7d-b564-bf56b6751885?rule=kijijica-200-jpg,"At The Center Of It All - Welcome To 2221 Yonge Condo! Experience The Trendy, Lively, Entertainment, And Convenience Of Yonge And Eglinton! This Cosy South Facing Suite Features 1 Bed + 1 Bath, An ...","$2,300.00",City of Toronto,Shuter Street,17/01/2023
30,Newly Renovated 3+ Bedroom Basement For Rent  (Leslie/Steeles),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-3-bedroom-basement-for-rent-leslie-steeles/1647507991,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bd/bdb24e33-d2f0-400d-af90-551165cdf228?rule=kijijica-200-jpg,"Newly renovated 3+ bedroom basement suite located conveniently at Leslie and Steeles. Available: February 1st Lease term: 1 year Parking extra: $100/month Utilities: included (heat, hydro, water) ...","$2,800.00",City of Toronto,Dalhousie Street,17/01/2023
31,"TWO BEDROOM BASEMENT APARTMENT YONGE & FINCH $2,200.00",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-basement-apartment-yonge-finch-2-200-00/1644590194,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1e/1eb594db-2d98-44f9-86e0-8d67b9d1d9a0?rule=kijijica-200-jpg,"Two bedrooms one washroom, livingroom/kitchen for rent in basement of a detached bungalow. Suitable for two people. Separate entrance. Parking has room for two vehicles. Close to Yonge and Finch, ...","$2,200.00",City of Toronto,Weston Road,17/01/2023
32,3Bdrm+2 Bath+1 Parking - Penthouse(1660sqft) - Queen&Spadina Ave,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3bdrm-2-bath-1-parking-penthouse-1660sqft-queen-spadina-ave/1647507262,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/54/543da020-1e6e-403f-bf75-79d9b5a98f86?rule=kijijica-200-jpg,"Rare 3 bedroom penthouse with 2 full bathrooms and 1 parking at boutique building Queen and Spadina (heart of downtown), approx. 1660 sqft with balcony. Bright and quiet with west facing view. ...","$4,700.00",City of Toronto,Finch Avenue West,17/01/2023
33,Apartment For Rent -  Toronto ON,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-toronto-on/1647506400,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b10391c3-2c78-4817-bb43-95684f191918?rule=kijijica-200-jpg,"Small but spacious apartment located at 565 Wilson Avenue, Toronto, Ontario. Has close proximity to Wilson TTC Station (10 min walk) with a lot of shops around. Features: - Pet-friendly, smoke-free, ...","$2,100.00",City of Toronto,Dundas Street East,17/01/2023
34,1BR & 2BR Brand New Condo units at LakeShore & Windermere Ave !!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1br-2br-brand-new-condo-units-at-lakeshore-windermere-ave/1633811860,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/10/103eff49-7b09-4182-8699-dae3cd50d8e3?rule=kijijica-200-jpg,"Looking for a couple/working professionals to lease brand new Condo units at LakeShore Blvd W & Windermere Ave available immediately !! Steps to Harbourfront, Ontario Place, CNE, High Park, Major ...","$2,450.00",City of Toronto,Jarvis Street,17/01/2023
35,Two Bedroom Apartments for Rent - Bathurst & Steeles,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-apartments-for-rent-bathurst-steeles/1578285990,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a6/a6d029c1-ea03-445d-a6cd-2075c2db949e?rule=kijijica-200-jpg,"Tours available in-person or via Skype, Whatsapp, or Facetime. Book yours today! To view this unit from the comfort of your own home, use the virtual tour link below: ...","$2,395.00",City of Toronto,Talbot Road,17/01/2023
36,6151 Bathurst - Two Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/6151-bathurst-two-bedroom-apartment-for-rent/1633810256,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/56/566fba0a-081a-4a6d-a696-bb8072275632?rule=kijijica-200-jpg,"IVORY TOWER - 6151 BATHURST Located in the heart of North York, this building has access to many activities, schools, parks, and grocery stores steps away! Ivory Tower is a beautifully designed and ...","$2,509.00",Toronto,Hilda Avenue,17/01/2023
37,Penthouse Units - 2 Bedroom for Rent | Minto Yorkville Furnished,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/penthouse-units-2-bedroom-for-rent-minto-yorkville-furnished/1647500534,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3e/3e9e668d-3945-4d04-957a-aaa7e6af820e?rule=kijijica-200-jpg,"Luxury Furnished Suites in Yorkville Stay in luxury at 61 Yorkville furnished suites. Located in the heart of Toronto's most upscale neighbourhood at the corner of Bay & Bloor, 61 Yorkville is the ...","$15,000.00",City of Toronto,Rebecca Street,17/01/2023
38,Two Bedroom Suites for Rent | High Park Village,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-suites-for-rent-high-park-village/1647498759,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b2/b28acc36-c4c7-4c04-ac2a-c374dfee03a9?rule=kijijica-200-jpg,"Pet Friendly Apartments in High Park Living in Toronto's High Park neighbourhood, means you'll be steps away from the subway, near boutiques, cafés, food markets, local restaurants and schools. Enjoy ...","$2,994.00",City of Toronto,Waneta Drive,17/01/2023
39,Spacious low-rise townhouse-style apartments in Leaside!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-low-rise-townhouse-style-apartments-in-leaside/1505789693,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f1/f18ae5ee-6dc8-4ecc-babe-765a2290a585?rule=kijijica-200-jpg,"Spacious townhouse-style apartments in beautiful Leaside neigbourhood Offering 1, 2, or 3 bed 2 full bath, average 1,000 sqft Private entrances to each apartment, no elevators or indoor common areas ...","$2,579.00",City of Toronto,Wallace Avenue,17/01/2023
40,1 Bed plus 1 bath. Heart of Downtown Toronto. City View,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-plus-1-bath-heart-of-downtown-toronto-city-view/1647503891,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d0/d0ce3432-c2c7-4019-91be-e903adc4ca33?rule=kijijica-200-jpg,"Property Description Located just 2.3 km from Sugar Beach, Entertainment District, Downtown Toronto, 1 Bed plus den. Pure Comfort provides accommodations in Toronto with a seasonal outdoor swimming ...","$3,200.00",City of Toronto,Margueretta Street,17/01/2023
41,beautiful renovated main floor of bungalow- available Feb 1st,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-renovated-main-floor-of-bungalow-available-feb-1st/1647503623,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fc/fccba05e-ded2-4ec8-90b5-c9c98dc1a4a2?rule=kijijica-200-jpg,"-large spacious rooms in a renovated house -brand new bathroom and hardwood floors throughout -located near TTC, grocery stores, Costco, and highways -green house CREDIT CHECKS AND EMPLOYMENT ...","$2,999.00",City of Toronto,Canlish Road,17/01/2023
42,beautiful large rooms in bungalow for rent- 3/3 available Feb 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-large-rooms-in-bungalow-for-rent-3-3-available-feb-1/1647502973,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d8/d86277a0-f669-4f1e-ba45-6ed7f845ba17?rule=kijijica-200-jpg,"-large spacious rooms in a renovated house -$1200 per room -located near TTC, grocery stores, Costco, and highways -green house CREDIT CHECKS AND EMPLOYMENT AUTHENTICATION REQUIRED","$1,150.00",City of Toronto,Merryfield Drive,17/01/2023
43,"Beautiful and Clean, newly Renovated spacious Basement Apartment",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-and-clean-newly-renovated-spacious-basement-apartment/1623506942,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6e11bdb3-89e1-45a1-8d78-041ef7d4eedc?rule=kijijica-200-jpg,"Brand New and very Beautiful and Clean, newly Renovated spacious basement apartment with separate entrance is available for rent. Perfect for a Young Professional. One person preferred. Spacious open ...","$1,550.00",City of Toronto,Davenport Road,17/01/2023
44,Penthouse Units - 3 Bedroom for Rent | Minto Yorkville Furnished,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/penthouse-units-3-bedroom-for-rent-minto-yorkville-furnished/1647500512,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/30/305e52f8-77d4-4f1c-b2a1-09b04fe5e185?rule=kijijica-200-jpg,"Luxury Furnished Suites in Yorkville Stay in luxury at 61 Yorkville furnished suites. Located in the heart of Toronto's most upscale neighbourhood at the corner of Bay & Bloor, 61 Yorkville is the ...","$18,000.00",City of Toronto,Osler Street,17/01/2023
45,M5V #5476 - Luxury Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/m5v-5476-luxury-condo-for-rent/1647500585,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cc/cc6e5156-26ca-4b7b-a818-7009fd5a6ce0?rule=kijijica-200-jpg,"A luxury 2 bedroom condo unit is available for rent in Downtown close to Spadina Avenue and King Street West. This condo features a balcony, modern stainless steel appliances, a dishwasher, ensuite ...","$3,300.00",City of Toronto,Lake Shore Boulevard East,17/01/2023
