Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Liberty Village Penthouse suite for Lease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/liberty-village-penthouse-suite-for-lease/1645234171,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5d/5dd73d01-3928-4a72-a06b-251a045c64a0?rule=kijijica-200-jpg,"Sophisticated fully furnished penthouse in heart of Liberty Village. Panoramic views of the city and CN tower and lake from huge balcony. Close to restaurants, pubs, grocery stores and TTC. Full ...","$3,950.00",City of Toronto,Yonge Street,27/12/2022
12,Basement Apartment For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-for-rent/1645231544,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0b/0b19fe0a-1f6c-4bb3-8b70-a71282265982?rule=kijijica-200-jpg,"2 Bedroom basement apartment in bungalow house. Available from January 1st, 2023. Monthly rent $2050 including utilities Water, Heater, Electricity and Laundry (limited) and One parking included. ...","$2,050.00",City of Toronto,Avondale Avenue,27/12/2022
13,"Furnished 1 bed + study + PARKING -parklawn & lakeshore, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-bed-study-parking-parklawn-lakeshore-toronto/1645063495,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/12/124ae202-c6d1-443c-a3a1-02e191064d75?rule=kijijica-200-jpg,"If Ad still up, the unit is still available. Immediate move in. Address: 10 Parklawn Road, Toronto, M8V 0H9. Lakeshore and Parklawn Road. 10 KM from downtown, 17 KM from Pearson airport. 3 months ...","$2,700.00",City of Toronto,Niagara Street,26/12/2022
14,2 bedroom 2 bath near church st & Younge condo for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bath-near-church-st-younge-condo-for-rent/1645226168,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/07/07316169-077e-411a-bf08-e6028f7cce6f?rule=kijijica-200-jpg,"Live At The Luxurious Milan Condos At Yonge And Church! Prime Rosedale Location. Beautiful And Bright 2 Bedroom, 2 Bathroom Unit With 9' Ceilings. Engineered Hardwood Floor Throughout, Modern Kitchen ...","$3,300.00",City of Toronto,Richmond Street West,26/12/2022
15,Newly Renovated!!! 2Bed+den condo for rent.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-2bed-den-condo-for-rent/1645223797,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/60/605e6cf3-3141-4cd5-8bab-1771cd8c8dfb?rule=kijijica-200-jpg,"Bright and spacious, 2 BD+den condo. 9' ceiling, private and modern Functional Layout, Open Concept With Den Can Be Used For 3d Bedroom Or Office. Large Bedroom Size+W/I Closet, Large Windows ...","$2,750.00",City of Toronto,Altona Road,26/12/2022
16,2 Bed Apt For Rent in Little India,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-apt-for-rent-in-little-india/1645222887,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/99/99582751-bffc-418e-9164-901f0ea306ad?rule=kijijica-200-jpg,"Second Floor 2 Bed Apartment/ Apartment is 2 FLOORS (maximum space)/ lots of natural light, recently renovated/painted/ NEW appliances / tenant pays hydro / IN GERRARD MARKET , STEPS FROM TRANSIT. / ...","$2,200.00",City of Toronto,Sparrow Circle,26/12/2022
17,Yonge/Wellesley 2 Bedroom Apt for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-wellesley-2-bedroom-apt-for-rent/1645222855,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b187c09d-6840-4d09-af2a-d7f945a85823?rule=kijijica-200-jpg,"Conveniently located next to Wellesley station, the location of this apartment is unbeatable. This unit is a walk-up, no elevator. 2 bedrooms, living room with plenty of windows, kitchen with gas ...","$2,175.00",City of Toronto,King Street West,26/12/2022
18,1 Plus Den - 30 Meadowglen,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-plus-den-30-meadowglen/1645221892,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/95/95466f02-193c-4d42-ae8e-ca12e35f14b6?rule=kijijica-200-jpg,"Great Location! 1 Bed, 1 Full Bath, Open Concept, Modern Kitchen, Upgraded Counter Top, Under Mount Sink, Faucet, Backs Splash. 10.5 FT ceilings, en-suite laundry, Floor to ceiling windows, plenty of ...","$2,100.00",City of Toronto,Joe Shuster Way,26/12/2022
19,39 Roehampton Ave. Unit #2910 (Master Bedroom). Yonge Eglinton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/39-roehampton-ave-unit-2910-master-bedroom-yonge-eglinton/1638927870,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/14/1459cb0d-f67a-4f16-9c54-12bf0b9d7b2f?rule=kijijica-200-jpg,Note: (Before you read below we are only looking for single FEMALE applicants at this time and for those are only looking for short term month-to-month) Den is available for 5 months from Feb 1 to ...,"$1,250.00",City of Toronto,Midland Avenue,26/12/2022
20,Live on the Beach!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/live-on-the-beach/1638934617,,"Welcome to 2 Nursewood Road, located right on the shores of Lake Ontario, nestled in a boutique building at the end of a dead-end street at the end of Toronto’s eastern Beaches. The Beaches is a ...","$3,250.00",City of Toronto,Prudential Drive,26/12/2022
21,Golden Equity Properties at 2548 Kipling Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-equity-properties-at-2548-kipling-avenue/1505776860,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/93/9343c26a-3fba-47fe-a662-bb66e138cd26?rule=kijijica-200-jpg,"2548 Kipling Avenue (1 & 2 Bedroom) 2548 Kipling Avenue. We are offering 1 and 2 bedroom newly renovated apartments in a secure building in Etobicoke Ontario. Starting at $ 1,500.00 plus Hydro The ...","$1,500.00",City of Toronto,Park Lawn Road,26/12/2022
22,"1760, 1770 & 1780 Wilson Ave",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1760-1770-1780-wilson-ave/1505776100,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a1/a10689e3-efe3-451b-b3c7-1cb0d4747519?rule=kijijica-200-jpg,"Special promotion 2 Months Free! at 1760, 1770, and 1780 Wilson Avenue 2 bedrooms Starting at $ 1,699.00 and up, plus hydro and parking. Beautiful, newly-renovated bachelor units in a central ...","$1,699.00",City of Toronto,Lake Shore Boulevard West,26/12/2022
23,Jameson Avenue Apartments - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/jameson-avenue-apartments-1-bedroom-apartment-for-rent/1634809648,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/58/58fea3b7-7d05-4456-88fe-51473df5377a?rule=kijijica-200-jpg,"Situated minutes away from Liberty Village in Toronto, with hundreds of stores and restaurants right at your door step. These apartments for rent enjoy 24-hour bus service and proximity to Lakeshore ...","$2,050.00",City of Toronto,Church Street,26/12/2022
24,Spencer Apartments - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spencer-apartments-1-bedroom-apartment-for-rent/1634809748,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/44/44d9fee3-ee44-4b7d-89a7-3a7ac9554acf?rule=kijijica-200-jpg,"Situated minutes away from Liberty Village in Toronto, with hundreds of stores and restaurants right at your door step. These apartments for rent enjoy 24-hour bus service and proximity to Lakeshore ...","$2,200.00",City of Toronto,Collier Street,26/12/2022
25,Spacious 3 Bedroom Apt - North York -,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-3-bedroom-apt-north-york/1505730334,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/83/830298cf-9dbc-4e6c-a14b-9e7c404be8c5?rule=kijijica-200-jpg,"3 A PLAN - (150) Available February 1, 2023 Spacious 3 bedroom unfurnished apartment in this Exceptional Central North York Location: -TTC right at your door, just minutes from the Don Mills Subway ...","$2,550.00",City of Toronto,Sheppard Avenue East,26/12/2022
26,Tichester Gardens - One Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/tichester-gardens-one-bedroom-apartment-for-rent/1596701285,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/16/161fe0a7-869c-4196-b39e-32127d53cf26?rule=kijijica-200-jpg,"starting at $1499.00 Building Overivew Independent living in Seniors building (must be 59+). Located near Bathurst, one block north of St.Clair. Breathtaking views from our roof garden area, gorgeous ...","$1,499.00",City of Toronto,Pharmacy Avenue,26/12/2022
27,Downtown Executive Fully Furnished 1 Bedroom Condo For Rent!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-executive-fully-furnished-1-bedroom-condo-for-rent/1638041313,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b1/b1b0cf5f-5211-40e9-8d38-7091bf44892d?rule=kijijica-200-jpg,"Welcome To 110 Charles St E- X Condos! This Executive Fully Furnished 1 Bedroom, Open Concept Condo, Features Over 540Sf Of Luxury Living Space Plus A Lrg Balcony. Lots Of Natural Light, Will Make ...","$2,700.00",City of Toronto,Gerrard Street East,26/12/2022
28,1Br 1bath Condo for Rent in Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1br-1bath-condo-for-rent-in-toronto/1645197727,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7f/7fce3433-d27e-46d0-9f06-66c432521d79?rule=kijijica-200-jpg,"Beautiful 1-Bedroom Suite With Parking Included. 9' Ceiling W/ Lots Of Natural Light & Great Sized Balcony With Spectacular View. Spacious Br With W/I Closet. Steps To Humber River Trails, Parks, ...","$2,350.00",City of Toronto,Craven Road,26/12/2022
29,House For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent/1645195633,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/22/2224a67c-2dca-4b72-883b-d00436eeb6b9?rule=kijijica-200-jpg,"Great Location, Modern End Unit Townhouse-Over 2060 Sqft, 3 Bedrooms Plus One Rec Room(Can Be Used As 4th-Bedroom Or Office Space) ;Very Bright And Spacious. Four Car Parking Space. High-End ...","$3,100.00",City of Toronto,Yonge Street,26/12/2022
30,Rooms for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rooms-for-rent/1645194679,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ff/ff5420d1-4b21-4cc6-8a5b-7f597efbf7fe?rule=kijijica-200-jpg,"Two Rooms - Each for CAD 1250. Two private rooms for rent with shared Living room, Kitchen, Dining & full washroom. Appliances Included: Washer, Dryer, Fridge, Stove and Microwave. Tenant Type: Ideal ...","$1,250.00",City of Toronto,Dundonald Street,26/12/2022
31,2 bedroom 2 baths,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-baths/1645190010,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fd/fd987445-2271-4a84-86a1-802b882ff956?rule=kijijica-200-jpg,bright 2 bedrood 2 bathroom across from subway at sheppard ave west at dufferin,"$2,700.00",City of Toronto,Markham Road,26/12/2022
32,Luxury Studio (Bay and Bloor),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-studio-bay-and-bloor/1645179794,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/79/7915986a-e120-4a44-8730-2bb6b8ddfb53?rule=kijijica-200-jpg,"Available January 1, 2023 Rarely Available Studio Suite At U Condos - One Of Downtown's Most Sought After Buildings! Exceptional Location Just South Of Yorkville & Next To U Of T's Beautiful St ...","$2,300.00",City of Toronto,Brimorton Drive,26/12/2022
33,Lower level apartment/ office space,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lower-level-apartment-office-space/1645164491,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/46/46b2fb6f-95d1-4255-a755-599eba0510f0?rule=kijijica-200-jpg,Home office alternative in lower level apartment. Open concept living-room and two rooms that can be set-up as a bedroom or office. Full bathroom and kitchenette and laundry .,Please Contact,City of Toronto,Yonge Street,26/12/2022
34,South Etobicoke Condo Rentals,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/south-etobicoke-condo-rentals/1645158462,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/43/432c3b0d-9f9d-407c-ba79-f6e12cc726dd?rule=kijijica-200-jpg,"Renters, email info@haushunt.com, if you are looking to rent a new condo in Etobicoke (Dundas/Kipling) and South Etobicoke (Park Lawn/Gardiner), prices starting at $2300.","$2,300.00",City of Toronto,Roehampton Avenue,25/12/2022
35,FURNISHED RM IN SHARED 2BDRM CONDO MIDTOWN,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-rm-in-shared-2bdrm-condo-midtown/1638901697,,Furnished rm in shared 2 bedroom condo midtown All inclusive heat hydro laundry wifi parking gym pool etc Own washrm No pets Single person or one person only No smokers No drug users Call ...,"$1,000.00",City of Toronto,Queen Street East,25/12/2022
36,ONE+DEN CONDO-ALL Utilities +TV Cable),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-den-condo-all-utilities-tv-cable/1574404268,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d5/d585d3f7-b907-415c-bcca-304324335745?rule=kijijica-200-jpg,MUST-READ ONE+DEN CONDO (ALL INCLUDED utilities+tv cable. NOTE: NO PARKING Included (parking you can always rent from other tenants.) Don Mills Road/Eglinton Ave. (INBOX ME) ----------------------- ...,"$2,200.00",City of Toronto,Nursewood Road,25/12/2022
37,2 Bed Basement Brand New for Rent in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-basement-brand-new-for-rent-in-scarborough/1641795514,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c0/c0762601-e319-4126-9bc4-301feaecce56?rule=kijijica-200-jpg,2 Bed Basement Brand New for rent in Scarborough. Responsible tenants preferred.,"$1,900.00",City of Toronto,Wilson Avenue,25/12/2022
38,Spacious 2 Bedroom Apartment -  North York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-2-bedroom-apartment-north-york/1534171888,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/26/2690888d-2314-4a32-95ad-e8ddaa20c5f4?rule=kijijica-200-jpg,2E Plan - (100) Spacious and Beautiful is the only way to describe this 2 bedroom apartment featuring an East View with a livingroom that is 22' long with floor to ceiling windows Apartment features: ...,"$1,999.00",City of Toronto,Beverly Hills Drive,25/12/2022
39,Furnished 2 Bedroom Suite for Rent - Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-2-bedroom-suite-for-rent-downtown-toronto/1569977912,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2d/2d15e99c-2f04-4a8d-9c02-465fafea0c44?rule=kijijica-200-jpg,Two-bedroom Two Bath suite available - fully furnished and fully equipped - downtown Toronto The rent includes: Fully Furnished units Prime Locations HD Smart TV and High-Speed Wireless Internet ...,"$4,200.00",City of Toronto,Jameson Avenue,25/12/2022
40,"85 Wood St. (2 Bedroom Condo Apartment, Downtown)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/85-wood-st-2-bedroom-condo-apartment-downtown/1596570340,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d6/d6963cdb-5785-4f3b-9275-cae8dcdf736e?rule=kijijica-200-jpg,"Located In The Heart Of Downtown Toronto! Close To Everything You Need, Steps To Subway Station, Public Transit, Ryerson University And U Of T, Restaurants, Shops, Parks And More, W/O To Balcony, ...","$2,700.00",City of Toronto,Springhurst Avenue,25/12/2022
41,"197 Yonge St. (2 Bedroom Condo Apartment, Downtown)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/197-yonge-st-2-bedroom-condo-apartment-downtown/1596569451,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f6/f613328d-51e3-4c8b-9611-71e164627bb4?rule=kijijica-200-jpg,Stunning Unit In The Award Winning Massey Tower. 800+ Sq Ft 2 Bed 2 Bath Unit With Parking And Locker. This Corner Unit Boasts Amazing North East Views With Floor To Ceiling Windows.Engineered ...,"$3,350.00",City of Toronto,Springhurst Avenue,25/12/2022
42,"21 Widmer St. (2 Bedroom Condo Apartment, Downtown)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/21-widmer-st-2-bedroom-condo-apartment-downtown/1596569252,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/04/048ec1ee-3064-4d7a-9501-10f2d538903b?rule=kijijica-200-jpg,"Luxury 2 Bedroom With Tons Of Upgrades With Iconic View Of The Toronto Cityscape. Spacious 869 Sq Ft Suite Area And A Wrap Around Balcony Of 297 Sq Ft. 9' Ceiling In Main Living Areas, Gourmet ...","$3,250.00",City of Toronto,Spencer Avenue,25/12/2022
43,"8 The Esplanade (2 Bedroom Condo Apartment, Downtown)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/8-the-esplanade-2-bedroom-condo-apartment-downtown/1596568946,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2b/2bf8072c-4e65-4d50-943e-c19226163955?rule=kijijica-200-jpg,"Beautiful And Luxurious Two Bedroom With North View Of The Beautiful City And Located In L.Tower At Yonge And Front. Open Concept Layout Features 9' Ceilings, Floor To Ceiling Windows And High End ...","$3,100.00",City of Toronto,Graydon Hall Drive,25/12/2022
44,"199 Richmond St. (2 Bedroom Condo Apartment, Downtown)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/199-richmond-st-2-bedroom-condo-apartment-downtown/1596568916,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7b/7b05d61f-4b71-44d0-b0d0-73c2eabb0fd0?rule=kijijica-200-jpg,"High Floor, Unobstructed View From Every Window, Bright Corner Unit, 2 Bedrooms + Den, 2 Full Bathrooms, 750Sf + Large Balcony, 9 Ft Ceilings, Modern Kitchen, Miele B/I Appliances, Centre Island. ...","$3,100.00",City of Toronto,Graydon Hall Place,25/12/2022
45,"290 Adelaide St.(2 Bedroom Condo Apartment, Downtown)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/290-adelaide-st-2-bedroom-condo-apartment-downtown/1596568885,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cc/ccb31c3b-f45c-413d-a944-eeecd8f5be10?rule=kijijica-200-jpg,"859 Sq. Ft +62 Sq Ft. 1st Balcony, + 58 Sq. Ft. 2nd Balcony. One Car Parking And Locker As Well! Plenty Of Upgrades, 2 Bedrooms + Small Study In Hallway, 2 Bathrooms, Unobstructed Views. Heart Of ...","$2,900.00",City of Toronto,Ted Rogers Way,25/12/2022
