Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
15,King west 2 bed 2,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/king-west-2-bed-2/1647039334,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6a/6a2217bb-3b79-4987-ab94-e77cefee6e22?rule=kijijica-200-jpg,Light and bright condo with walk out patio Bathurst and Front 2 bed 2 bath Text rob @ 7052073157,"$3,000.00",City of Toronto,The Donway West,13/01/2023
16,Trinity Bellwoods 2 bed home,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/trinity-bellwoods-2-bed-home/1647038265,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/65/65768647-5d03-49c1-894e-cfdf2e8e0dce?rule=kijijica-200-jpg,Beautiful end unit rowhouse for lease On street parking available Text rob @ 7052073157,"$3,995.00",City of Toronto,Burdock Lane,13/01/2023
17,Condo Apartment For Rent in Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-apartment-for-rent-in-toronto/1647036973,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ab/abe664e2-d598-4ca6-8065-ab3277740120?rule=kijijica-200-jpg,A bright Condo apartment for rent from January 2023. Location: (Spadina/Fork York); Postal code: M5V 4A9 RENT: $3500/month + 1 Bedrooms + 1 Den + 1 Washroom + 1 kitchen + Ensuite Laundry + Parking ...,"$3,500.00",City of Toronto,Dufferin Street,13/01/2023
18,DVP and Dundas downtown 2bed2bathcondo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/dvp-and-dundas-downtown-2bed2bathcondo/1647035427,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c8/c8d6dcaa-27da-4128-9098-99b17e160dbd?rule=kijijica-200-jpg,"Located in The Lively, Diverse neighbourhood of Regent park. This condo building is built by the Award-winning the Daniels Corp. This Corner NE High floor (22nd floor) 2-bedroom suite has all the ...","$3,080.00",City of Toronto,Liberty Street,13/01/2023
19,One bedroom basement apartment for rent in convenient location !,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-basement-apartment-for-rent-in-convenient-location/1647033044,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/76/76aecf9b-30f2-43a9-824c-eaa09f059406?rule=kijijica-200-jpg,"Occupancy February 1, 2023 Clean and spacious one bedroom basement for rent. Internet not included Private entrance Convenient location Close to parks and trails 2 minute walk to groceries and TTC ...","$1,700.00",City of Toronto,Dixie Road,13/01/2023
20,2 Bed | 2 Bath (Utilities Included) Condo in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-utilities-included-condo-in-scarborough/1647032658,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7d/7de0080b-9640-47dd-a666-14ea5e72c52d?rule=kijijica-200-jpg,Beautiful Brand New 2 Bed | 2 Bath 900 SQF Renovated Condo for Rent in Scarborough! ALL UTILITIES INCLUDED To Book a Showing Text or Call: (647) 572-5369 Link to Virtual Tour: ...,"$2,899.00",City of Toronto,Maple Gate Road,13/01/2023
21,25 Fontenay Court,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/25-fontenay-court/1647032289,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ec/ec01d472-1ece-47ae-8075-0d0b2e41e804?rule=kijijica-200-jpg,"#1402 -25 FONTENAY CRT Fantastic Split 2 Bedroom Layout, Incredible Southeast Views Of The City From The 14th Floor In The Highly Sought Perspective Condos. Stainless Steel Appliances, 2 Washrooms, ...","$2,800.00",City of Toronto,Dundas Street West,13/01/2023
22,2 bedroom Loft in Liberty Village,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-loft-in-liberty-village/1647019886,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1d/1d7b25cb-c966-4bac-9f72-a094076b86b5?rule=kijijica-200-jpg,Beautiful 2 bedroom 1 bath designer loft in Westside Gallerys,"$2,650.00",City of Toronto,Wilmar Road,13/01/2023
23,1 room available for rent immediately Single occupancy only,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-room-available-for-rent-immediately-single-occupancy-only/1647026897,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f2/f2719819-a4d3-4de4-a06f-9678ba8187f5?rule=kijijica-200-jpg,AVAILABLE IMMEDIATELY!!!!!!!!!!!! Single occupancy only . Scarborough- 3 bedroom 1 bath house on immediate rent- 1 big main floor bedrooms with large closet space and windows currently available. ...,$900.00,City of Toronto,Dufferin Street,13/01/2023
24,one bedroom basement apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-basement-apartment-for-rent/1647024626,,"One bedroom with =full washrooms (sharing) basement apartment available for rent @ a beautiful area of McCowan / Finch, from June 2013. Seprate Entrance, Utilities are included. Steps to bus stop, ...",Please Contact,City of Toronto,Geary Avenue,13/01/2023
25,One bedroom condo furnished for rent in City Place DT Totonto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-condo-furnished-for-rent-in-city-place-dt-totonto/1647023917,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d3/d3c103e4-2ee8-4118-8c24-0e73c8200ab1?rule=kijijica-200-jpg,"For rent 1 bed condo in Down Town Toronto, City Place furnished Fully Furnished One Bedroom Unit For Rent, located at 15 Fort York Blvd in Downtown Toronto. This Beautiful Home Boasts Large Windows, ...","$2,250.00",City of Toronto,Lake Shore Boulevard West,13/01/2023
26,2 Beds 2 Baths Townhouse Right int he Heart of it all,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-beds-2-baths-townhouse-right-int-he-heart-of-it-all/1647022317,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c1/c1d8d170-97dd-44d2-8927-401a3c6fdfb3?rule=kijijica-200-jpg,"Kick back and relax in this calm, modern Fully Furnished & stylish Two Story Modern Townhouse with 2 bed (1 Queen Bed/1 Double) two bath right in the heart of King West Village. Steps away from some ...","$5,000.00",City of Toronto,Windermere Avenue,13/01/2023
27,Renting a 1+1 Condo in trendy liberty village,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renting-a-1-1-condo-in-trendy-liberty-village/1647022197,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/35/35377051-c5bf-4808-82b5-ea9970160a62?rule=kijijica-200-jpg,"Renting out a unit inside building 85 for February 1, 2023. Comes with 1 parking spot and 1 storage locker. 700 sq feet with a very nice open concept layout. Very tasteful finishes. Message me if ...","$2,600.00",City of Toronto,Coxwell Avenue,13/01/2023
28,Beautiful 1 Bedroom + Den - Central Location,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-1-bedroom-den-central-location/1647021891,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/97/97b122be-eb62-4b24-afb3-b4a6072c5c74?rule=kijijica-200-jpg,"Looking for a professional, clean and responsible individual who is looking for a minimum rental for 3 months. The condo is furnished and will be fully equipped for whoever is moving in to feel right ...",Please Contact,City of Toronto,Robbins Avenue,13/01/2023
29,A Beautiful House for Rent - 3 Bedrooms / Finished Basement,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/a-beautiful-house-for-rent-3-bedrooms-finished-basement/1644031937,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e3/e3f4a390-c0fc-45a9-ad80-b79107b04936?rule=kijijica-200-jpg,"This house is ideal for 1 or 2 families to share. Or shared by a group 3 to 4 tenants / students. Large 3 bedroom home with a finished basement. 2 ½ bathrooms, 2 outdoor parking plus 1 ½ indoor ...","$4,999.00",City of Toronto,Queens Quay West,13/01/2023
30,1+1 Condo Unit at 403 Church Street For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-condo-unit-at-403-church-street-for-rent/1647018338,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8c/8c87137f-984f-4d52-8544-261351026777?rule=kijijica-200-jpg,1+1 Condo in the heart of Downtown Toronto Suite: 563sq.ft | Balcony: 51sq.ft | 2 Year old condo Welcome to Stanley 1 Bedroom + Den Condo Unit w/ Iconic CN Tower & S-Facing City View in Prime ...,"$2,600.00",City of Toronto,Stadium Road,13/01/2023
31,Beautiful 2+1 Bedroom Basement Apt located at Eglinton/Oakwood,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-2-1-bedroom-basement-apt-located-at-eglinton-oakwood/1647017848,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b6/b616dad7-ce8d-4998-b5bc-5c185b98ad57?rule=kijijica-200-jpg,"Beautiful And Bright 2+1 Bedroom Basement Apt.In Prime Location Of Eglinton/Oakwood, Separate Entrance And Ensuite Laundry,Plenty Of Storage Space,One Street Parking Is Available Via City Permit. ...","$1,950.00",City of Toronto,Ossington Avenue,13/01/2023
32,"Bathurst & 401, Be The First To Live in Modern Urban Townhome",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bathurst-401-be-the-first-to-live-in-modern-urban-townhome/1647012852,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2c/2c4d5a2d-326d-4548-a443-fcd98bdf6702?rule=kijijica-200-jpg,"Be the first to live in a Brand New, Modern Urban Townhome, Marquette Urban Towns! Two Bdrms, Two Full Baths, Open Layout, Main Floor Unit, Steps To Sidewalk, Conveniently Located Bathurst & 401, ...","$2,850.00",City of Toronto,Rebecca Street,13/01/2023
33,One big bedroom at upper floor is ready for rent from Feb 8th,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-big-bedroom-at-upper-floor-is-ready-for-rent-from-feb-8th/1646640618,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/67/6714b82a-aba1-4d56-a12a-350e3748e7c1?rule=kijijica-200-jpg,Looking for one or two students/working professionals for these two big bedroom located at upper floor. The size of the bedroom is 14’x16’ with walking closet. Upper floor has 4 bedrooms and 2 full ...,$475.00,City of Toronto,Front Street West,13/01/2023
34,"one bedroom, one bathroom  DVP and Gerrard - ID 2521",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-one-bathroom-dvp-and-gerrard-id-2521/1646993434,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bd/bd07b259-22a3-405f-aec3-a6aa8b16fa61?rule=kijijica-200-jpg,"Akelius one bedroom apartment for rent. River and Dundas in the Downtown East neighborhood, Toronto. one bedroom suite - 1 bathroom - located on floor 11 - approximately 365 square feet - available ...","$1,825.00",City of Toronto,Draper Street,13/01/2023
35,"Large, renovated 2 bed apartment, March 1st, $2,349+",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-renovated-2-bed-apartment-march-1st-2-349/1647013586,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f1/f19c1a16-e61b-4902-907f-1ad0a27840ae?rule=kijijica-200-jpg,"Large, renovated, 2 bedroom apartment available March 1st. Open floor plan suite containing a modern kitchen, with stainless steel appliances, including dishwasher, and stone countertops. The unit ...","$2,349.00",City of Toronto,Dundas Street East,13/01/2023
36,"3BDRM, 2 BTHRM HOUSE for RENT Vic Park & Danforth",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3bdrm-2-bthrm-house-for-rent-vic-park-danforth/1647012019,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/02/024644d3-5908-4485-b85d-891da54fe4fc?rule=kijijica-200-jpg,"HOUSE for RENT: Available February 1st. 3 bedrooms, 2 bathrooms, full kitchen, living room, dining room, basement laundry and 3 car driveway parking. Conveniently located on the Bloor Subway line in ...","$3,200.00",City of Toronto,Whiteside Place,13/01/2023
37,"one bedroom, one bathroom DVP and Gerrard - ID 2527",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-one-bathroom-dvp-and-gerrard-id-2527/1646993141,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/46/464cde54-8b30-42b3-a449-614847fbdf97?rule=kijijica-200-jpg,"Akelius one bedroom apartment for rent. DVP and Gerrard in the Downtown East neighborhood, Toronto. one bedroom suite - 1 bathroom - located on floor 20 - approximately 440 square feet - available ...","$1,750.00",City of Toronto,Weston Road,13/01/2023
38,LUXURY 1 BED 1 BATH APARTMENT FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-1-bed-1-bath-apartment-for-rent/1647009326,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/94/94911fdf-cd0b-4e1e-83a7-5ce07aa29c04?rule=kijijica-200-jpg,"Brand new, never lived in lux bldg, unit with unblocked view and amply balcony, well laid out 1 bed, 1 bath @ shops at don mills. Steps to all the great shops, restaurants, and amenities at shops at ...","$2,300.00",City of Toronto,Maple Bush Avenue,13/01/2023
39,36 PARKLAWN FOR RENT 2 BEDROOM 2 FULL  BATH Big Unit + PARKING,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/36-parklawn-for-rent-2-bedroom-2-full-bath-big-unit-parking/1647009186,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/92/920246d9-8f96-47c0-8114-72af4187dbfa?rule=kijijica-200-jpg,"Luxury Building & Unit With Un Obstructed South/West Views Of The Lake ! LOCKER STORAGE INCLUDED Amazing Area Easy Access To Downtown Via Gdr Exp Way. Public Transit/Street Car At Doorstep, Walking ...","$2,950.00",City of Toronto,Corporate Drive,13/01/2023
40,"newly renovated one bedroom, Gerrard and DVP - ID 2500",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-one-bedroom-gerrard-and-dvp-id-2500/1646993523,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e9/e97c5869-80bc-4da3-9da8-308770e4c0c9?rule=kijijica-200-jpg,"Renovated Akelius one bedroom apartment for rent. Dundas and Gerrard in the Downtown East neighborhood, Toronto. renovated one bedroom suite - 1 bathroom - located on floor 8 - approximately 383 ...","$1,850.00",City of Toronto,Consilium Place,13/01/2023
41,Furnished 1 bedroom for rent (all utilities included),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-bedroom-for-rent-all-utilities-included/1647006733,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/42/424b2589-396b-46b5-bc3f-e5d0bb30a00a?rule=kijijica-200-jpg,"1 min walk to Bay station. Steps away from Yorkville Village, resturants, cafes, and luxury shops. Walking distance to the University of Toronto! Perfect for U of T students or single business ...","$2,700.00",City of Toronto,Scarlett Road,13/01/2023
42,Warden and Finch Bridletowne Circle 2 Bedroom Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/warden-and-finch-bridletowne-circle-2-bedroom-condo-for-rent/1647003533,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f2/f2c4c653-a397-4e72-a080-0d6ee7ebd37f?rule=kijijica-200-jpg,2350 Bridletowne Circle Warden and Finch Location Luxurious Tridel Built Skygarden Complex Two Bedroom Plus Den Two Full Washrooms 1800 Sq Ft Hardwood Floors in Living/Den/Bedrooms Updated Kitchen ...,"$2,950.00",City of Toronto,Fontenay Court,13/01/2023
43,"renovated one bedroom, Gerrard and DVP - ID 958",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-one-bedroom-gerrard-and-dvp-id-958/1646993392,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/49/494a9488-19c0-45b8-85cd-2d584a5dbfb6?rule=kijijica-200-jpg,"Renovated Akelius one bedroom apartment for rent. Gerrard and DVP in the Downtown East neighborhood, Toronto. renovated one bedroom suite - 1 bathroom - located on floor 6 - approximately 365 square ...","$1,795.00",City of Toronto,Queen Street West,13/01/2023
44,交通便利，地铁站附近  全新 高楼 2 室2位 带阳台 650 平方尺  联系电话 Jennifer 416-312-3572,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-2-650-jennifer-416-312-3572/1647002374,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/49/495da789-2aea-47a5-903c-7190c255d6ed?rule=kijijica-200-jpg,交通便利，finch and yonge 地铁站附近 全新 高楼 2 室2位 带阳台 650 平方尺 联系电话 Jennifer 416-312-3572 S3000,"$3,000.00",City of Toronto,Abell Street,13/01/2023
45,Renovated two bedroom at St. Clarens & Lansdowne - ID 51,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-two-bedroom-at-st-clarens-lansdowne-id-51/1646992810,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9f/9f9c155f-c326-4d48-97a0-2a2399d7ad23?rule=kijijica-200-jpg,"Renovated Akelius two bedroom apartment for rent. Dupont and Lansdowne in the Midtown neighborhood, Toronto. renovated two bedroom suite - 1 bathroom - located on floor 15 - approximately 640 square ...","$2,300.00",Toronto,Confederation Drive,13/01/2023
