Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
13,One Bedroom Condo Rent  Downtown Dundas Square - April 1st,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-condo-rent-downtown-dundas-square-april-1st/1648168362,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bd/bd974500-d502-4c28-b379-c90df0d20770?rule=kijijica-200-jpg,One Bedroom Condo Rent Downtown Dundas Square - April 1st Internet Included Spacious one bedroom Marble Countertops Zebra blinds installed in all rooms Heavy doors for bedroom for a good Night sleep ...,"$2,100.00",Toronto,Donald Avenue,< 14 hours ago
14,2bdrm 2 bath 850sf corner unit ! Large balcony,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2bdrm-2-bath-850sf-corner-unit-large-balcony/1647524413,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7c/7cb6248e-a136-490a-9c9f-d8703b6f8a28?rule=kijijica-200-jpg,"Perfect 2 Bedroom 2 bath Corner Suite in new Dueast Condominiums In Regent Park! Great Layout, 785 sq Ft Of Interior Space With A Large Balcony. Open Concept Living With Modern Built-In Appliances, ...","$3,000.00",Toronto,Silverthorn Avenue,< 14 hours ago
15,Spacious Two Bedroom Basement   available for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-two-bedroom-basement-available-for-rent/1648167909,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e3/e3f798d6-2231-4661-b58c-9055708c9990?rule=kijijica-200-jpg,Stunning Two bedroom basement for rent with Large spacious living room. Laundry is shared with tenants on the main floor. Tenant pays 40% bills One parking space available for an additional $50,"$1,850.00",Toronto,Elm Ridge Drive,< 14 hours ago
16,NEW PRICE!! 1bd fully RENOVATED suite $1625,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-price-1bd-fully-renovated-suite-1625/1505831086,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/72/7296f42f-22fc-4d0e-a49f-cd8c57a7e399?rule=kijijica-200-jpg,Apartment for Rent in Toronto managed by Q Residential Key Property Details Newly renovated property and suites with high end finishes and art deco details! Onsite Laundry & Parking! Close to ...,"$1,695.00",City of Toronto,Fernwood Road,< 14 hours ago
17,Downtown apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-apartment-for-rent/1646223264,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/31/31d5d472-9c43-4bdb-91d5-430d2334d836?rule=kijijica-200-jpg,"3 bedrooms apartment at the center of downtown Toronto, on top of retail stores. 850 sq.ft. no laundry, $2200+gas+hydro,available now","$2,200.00",Toronto,Brookmill Boulevard,< 14 hours ago
18,Large Studio – Furnished - Liberty Village - Move In Now,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-studio-furnished-liberty-village-move-in-now/1648167713,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d5/d5bd0c31-b06c-41cf-94ea-4c8d565ebbd0?rule=kijijica-200-jpg,Gorgeous spacious studio with a large balcony with lake Ontario views! Partially furnished. Storage locker included. In the heart of Liberty Village. Great place for young professionals to live and ...,"$1,950.00",Toronto,La Peer Boulevard,< 14 hours ago
19,Downtown Studio For Rent March 1st,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-studio-for-rent-march-1st/1646077834,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3d/3d910757-1e05-4e53-931e-441054ddf037?rule=kijijica-200-jpg,"Only 3 Years Old, Beautiful 15th Floor, Studio Condo Unit Surrounded By Shopping And Dining Available for Rent March 1st, 2023. Just Steps From The Waterfront & Entertainment District. 354 Sqft Of ...","$2,000.00",Toronto,Kipling Avenue,< 14 hours ago
20,3 Bedrooms Basement For Rent in Kennedy/Ellesmere,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedrooms-basement-for-rent-in-kennedy-ellesmere/1648167261,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/19/1956ccdc-dd8f-473e-ae49-c921c16274ef?rule=kijijica-200-jpg,"-Excellent Location*Absolutely Stunning Corner Lot In A Very High Demand Neighborhood Of Dorest Park * Steps Away From Kennedy Station, Ttc Stops,Highway 401, School Park,Community Centre, Shopping ...",Please Contact,Toronto,Kidron Valley Drive,< 14 hours ago
21,1500 SQFT END TOWNHOUSE BACKING ONTO WOODED AREA 5 MINS TO 401,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1500-sqft-end-townhouse-backing-onto-wooded-area-5-mins-to-401/1648167096,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/87/879495bc-74d0-4b17-a75b-b53ea9840eae?rule=kijijica-200-jpg,NO SMOKERS/ NO PETS Welcome to this beautiful 1500 SQ/FT Remsen End Corner Unit with oversized windows and a backyard overlooking a wooded area. This three storey Townhouse in the highly sought after ...,"$2,700.00",Cambridge,Dundas Street East,< 14 hours ago
22,A nice room available for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/a-nice-room-available-for-rent/1647522758,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/47/4797fe09-ce92-458e-b58a-69f57e305fab?rule=kijijica-200-jpg,"A nice room available for rent •For no smoking Female only •Price:$850/ a month First month and last month deposit •Location: 21 skelding court, Scarborough, M1E 2R7 Intersection: morning side and ...",$850.00,City of Toronto,Pashler Avenue,< 14 hours ago
23,3 bed room 1 wr bungalow main floor for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bed-room-1-wr-bungalow-main-floor-for-rent/1648165890,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/63/63ca6b8c-6484-48bd-af4a-a3afeb3c61bf?rule=kijijica-200-jpg,Solid 3 Bedroom Brick Bungalow main floor for rent at the Heart of Yonge/Finch. This property is in immaculate condition and well-cared for. Large Backyard offering lots of space for the family to ...,"$2,700.00",City of Toronto,Dundas Street East,< 14 hours ago
24,Yorkville Condo For Rent - 1 Bed 1 Bath,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yorkville-condo-for-rent-1-bed-1-bath/1648165583,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f2/f2fd66cd-3fe9-4b36-9dba-8cb80694876b?rule=kijijica-200-jpg,"Beautiful 1 bed + 1 bath condo available for rent in the desirable Casa III building. Located in Yorkville near Yonge and Bloor, just steps from Bloor Street shopping! Soaring 20 ft lobby furnished ...","$2,600.00",City of Toronto,Whiteside Place,< 15 hours ago
25,AMAZING LAKE VIEW ONE BEDROOM + DEN CLOSE TO DOWNTOWN TORONTO,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/amazing-lake-view-one-bedroom-den-close-to-downtown-toronto/1648165403,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f0/f0b7e462-6891-4cc8-8d92-1d95cf70b21e?rule=kijijica-200-jpg,Please Contact to book a showing. Please Call or Text or Reply to Ad. 1 Year Term. Welcome to the Heart of the EAU DU SOLEIL Condos in Downtown Toronto! Luxurious 1 BR + DEN (Den large enough for an ...,"$2,425.00",City of Toronto,Danforth Road,< 15 hours ago
26,BACHELOR APARTMENT - SCARLETT RD AND ST. CLAIR AVE WEST,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-scarlett-rd-and-st-clair-ave-west/1648165336,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1d/1dc3e477-bcf0-4242-bdbe-ccc5f39118ba?rule=kijijica-200-jpg,"BACHELOR APARTMENT - SCARLETT RD AND ST. CLAIR AVE WEST Parking space Large Backyard Coin Laundry Available March 1st, 2023","$1,200.00",City of Toronto,Carslake Crescent,< 15 hours ago
27,Yonge/Eglinton 33 Helendale Ave for Lease 1 Bed + 1 Den,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-eglinton-33-helendale-ave-for-lease-1-bed-1-den/1648165328,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/be/becaf961-cf7d-4780-a7af-f2627e4802c2?rule=kijijica-200-jpg,"Luxury Condo at the Whitehaus Right at The Heart of Midtown Yonge & Eglinton Community. Over 630 square feet and only Steps away Yonge/Eglinton Station, parks, supermarkets, shops, restaurants, Cafe, ...","$2,395.00",City of Toronto,Spadina Avenue,< 15 hours ago
28,"Bungalow  house, basement room   for rent .walk kennedy subway",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bungalow-house-basement-room-for-rent-walk-kennedy-subway/1648164822,,"Bungalow house ,Basement room for rent ,High ceiling , share new washroom new kitchen .Rent is $760 .utility included. car parking $70. available is 1st of february . 4 minute walk to kennedy ...",$760.00,City of Toronto,Nassau Street,< 15 hours ago
29,2 Beds 2 Baths Apartment for rent in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-beds-2-baths-apartment-for-rent-in-scarborough/1648164733,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/73/73a0b8f3-c315-48bd-87e3-bdc5ec1eba69?rule=kijijica-200-jpg,Bright And Spacious 2 Beds 2 Baths Corner Unit With A Gorgeous Layout. Great View On The High Floor With Modern Kitchen With Granite Counter. Laminate Floor Throughout. Walkout To Balcony From Living ...,Please Contact,City of Toronto,Douro Street,< 15 hours ago
30,$1500 - 1 Bed Lower Level Apt. Ossington N Bloor. Steps To TTC!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1500-1-bed-lower-level-apt-ossington-n-bloor-steps-to-ttc/1648164388,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0b/0ba31c41-1fc1-4ec6-b968-743041ae642c?rule=kijijica-200-jpg,One Bedroom Basement On Northumberland St With A Separate Entrance. *Not Recommended For Anyone Taller Than 6 Feet* Short Walk To TTC (Ossington Station) And All That Bloor St Has To Offer. Plenty Of ...,"$1,500.00",City of Toronto,Shaw Street,< 15 hours ago
31,1 + 1 bedroom condo for rent at Yonge & Richmond- great views!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-bedroom-condo-for-rent-at-yonge-richmond-great-views/1648163409,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f1/f1b5cb35-b5ab-4fd9-b0a1-0924b7d97df1?rule=kijijica-200-jpg,1 Br + Enclosed Den Is 568 Sqft With 161 Sqft Oversized Balcony And Storage Locker Included. Outstanding south facing unit features views to the lake. Includes Den With Closing Doors Which Can Be ...,"$2,500.00",City of Toronto,Bathurst Street,< 15 hours ago
32,New 4 bedrooms and 3 bathrooms for rent at downtown of Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-4-bedrooms-and-3-bathrooms-for-rent-at-downtown-of-toronto/1648163393,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1b/1bb1647e-86dc-41a8-8ca4-e667be06276b?rule=kijijica-200-jpg,"4 bedrooms and 3 bathrooms new renovation. it is available now. It is very good location: 4 minutes walking to subway station, close to U of T. You can text to by: 6478669198 or email: ...","$4,200.00",City of Toronto,Front Street West,< 15 hours ago
33,For Rent by Owner - Brand New King West Condo 1+1 Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent-by-owner-brand-new-king-west-condo-1-1-bedroom/1648162470,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6a/6ac253e4-e508-40a2-9298-8d692b255f7a?rule=kijijica-200-jpg,"Address: 520 Richmond St W, Toronto, ON Brand new condo located at King West across from Waterworks, 1bed+1den, 1 bath. Available for move in February! Flexible lease terms! Toronto's Most Exciting ...","$3,200.00",City of Toronto,Kennedy Road,< 15 hours ago
34,BEAUTIFUL LAKE VIEW ONE BEDROOM + DEN CLOSE TO DOWNTOWN TORONTO,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-lake-view-one-bedroom-den-close-to-downtown-toronto/1648162462,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/06/06aa550e-2212-42a4-8aa3-2ce75cb4857d?rule=kijijica-200-jpg,Please Contact to book a showing. Please Call or Text or Reply to Ad. 1 Year Term. Welcome to the Heart of the EAU DU SOLEIL Condos in Downtown Toronto! Luxurious 1 BR + DEN (Den large enough for an ...,"$2,425.00",City of Toronto,Munham Gate,< 15 hours ago
35,RENT 2 Bed 2 Bath with Parking  AYC  Annex Toronto 181 Bedford,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-2-bed-2-bath-with-parking-ayc-annex-toronto-181-bedford/1648162318,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/67/678f5b19-5147-4b73-a7c0-4651f384d3ba?rule=kijijica-200-jpg,"One Year Old 2 Bedroom 2 Bath Apartment With Parking & Storage In Yorkville Annex Neighborhood. Modern Kitchen W/9"" Ceiling & Over 712 Sq ft Of Living Space. Decent Balcony With Unobstructed View. 1 ...","$3,600.00",City of Toronto,Speedsville Road,< 15 hours ago
36,1 Bedroom + Den w. parking & locker- south/west facing,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-den-w-parking-locker-south-west-facing/1648162032,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/94/94664aab-8432-4c20-85b2-ab9f716b8865?rule=kijijica-200-jpg,"Bright & Spacious 1 bedroom + 1 Den Unit with Parking & locker in Beautiful Downtown Toronto. South/West facing Open Concept Living/Dining Room With W/O To Balcony, Modern Kitchen S/S Appliances. ...","$2,750.00",City of Toronto,Briardean Road,< 15 hours ago
37,Close Yonge and Finch intersection condo for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/close-yonge-and-finch-intersection-condo-for-rent/1648161704,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9c/9c9a5e99-852a-46fd-a6e9-0b361e8fe702?rule=kijijica-200-jpg,Beautiful 2 bedrooms +1 with 2 washrooms townhouse for rent. Amazing area with spacious room. By walking 7 minutes to Subway . Around groceries. Amazing and safety area. Just minute walk school in ...,"$3,200.00",City of Toronto,Lawrence Avenue East,< 15 hours ago
38,"Brand New, Modern, Lower Unit",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-modern-lower-unit/1648161503,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3c/3c56c0c9-bf08-4e63-ad9b-6114d24e0318?rule=kijijica-200-jpg,"Property Address: 45 Croham Rd York, ON M6E 4X9 Basement Unit in High Demand Area ***Ideal for a young professional*** MODERN and BRAND-NEW designed lower-level unit conveniently located in an area ...","$1,800.00",City of Toronto,West Hill Drive,< 16 hours ago
39,Furnished Newly Renovated Basement for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-newly-renovated-basement-for-rent/1648161309,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/08/0879c5a0-2d9a-4b62-b96e-9d8b51bdb824?rule=kijijica-200-jpg,"Furnished Basement for Rent Newly Renovated and Shiny Basement For Rent In Detached Home In Charming Up Scale Yonge - Eglinton Area. New Laminates New Kitchen, New Wall and Ceiling Paintings, New ...","$2,500.00",City of Toronto,Grantbrook Street,< 16 hours ago
40,30 Baseball Pl Suite 505,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/30-baseball-pl-suite-505/1648161304,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ed/edb7e3f4-9fdc-45e3-9fb3-0d8eab6d3dd5?rule=kijijica-200-jpg,"South facing 2 bedroom, 2 bathroom corner suite with $20K in upgrades. 776 sq ft. Parking and locker included","$3,280.00",City of Toronto,Devondale Avenue,< 16 hours ago
41,"PROMO! 2 Bedroom Suite SAVE $4,700 - $7,600 |",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/promo-2-bedroom-suite-save-4-700-7-600/1647499777,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d9/d92c2e47-1994-4e26-a37b-477033e020ab?rule=kijijica-200-jpg,"Welcome to Gowan Court! The incredible bachelors, 1 and 2 bedroom suites here are bright, spacious and in the ideal location! Call us today to learn more about our incredible suites available to ...","$2,789.00",City of Toronto,Church Street,< 16 hours ago
42,"Parkway Forest Towers - 1 Bedroom, 1 Bathroom Apartment for Rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkway-forest-towers-1-bedroom-1-bathroom-apartment-for-rent/1647585571,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f4/f43f68e7-a55c-49b8-85fd-2a66523943f9?rule=kijijica-200-jpg,"These large, pet friendly 1, 2 and 3 bedroom suites are beautifully and functionally designed, and outfitted with stainless steel appliance and private balconies. Located in Parkway Forest near Don ...","$2,449.00",City of Toronto,Hayden Street,< 16 hours ago
43,One Bedroom Apartment on Trinity Bellwoods Park,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-apartment-on-trinity-bellwoods-park/1648161247,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4a/4a81596a-4736-476e-af74-72d45434a24e?rule=kijijica-200-jpg,"Large and bright one bedroom apartment in main floor of house on Crawford St. Living room, dining room, kitchen, bedroom, and basement with storage and laundry. Backyard patio on Trinity Bellwoods ...","$2,500.00",City of Toronto,Park Lawn Road,< 16 hours ago
44,Toronto waterfront one bedroom condo loft for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-waterfront-one-bedroom-condo-loft-for-rent/1645882800,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5e/5ecd29e7-f400-4524-820f-f17e9c8d06a1?rule=kijijica-200-jpg,"Water view loft, bedroom upstairs, living room and kitchen downstairs, build-in appliances, two balconies, hardwood floor and 10' ceiling through out, one bath, one parking included. heated bathroom ...","$2,590.00",City of Toronto,Lake Shore Boulevard West,< 16 hours ago
45,"2BR 2 WR CONDO TWN FOR RENT , SCARBOROUGH,MARKHAM RD/SHEPPARD AV",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2br-2-wr-condo-twn-for-rent-scarborough-markham-rd-sheppard-av/1648159876,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2b/2bdc5254-6e0a-4956-af8b-a9ce14aabe9f?rule=kijijica-200-jpg,"2BR 2WR STACKED CONDO TOWN AVAILABLE FOR RENT NEAR MARKHAM RD / SHEPPARD AVE IN SCARBOROUGH. TENANTS HAS TO PAY ALL UTILITIES SEPARATELY. RENTAL APPLICATION, LEASE AGREEMENT, JOB LETTER. THREE PAY ...","$2,600.00",City of Toronto,Haverson Boulevard,< 16 hours ago
