Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Renovated 5 Bed/3 WC Backsplit Bungalow Kipling/Burnhamthorpe,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-5-bed-3-wc-backsplit-bungalow-kipling-burnhamthorpe/1647725064,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3e/3ed8dcc7-6be4-44bf-acc9-c1dc0c364b06?rule=kijijica-200-jpg,"Renovated 5 Bed/3 WC Backsplit Bungalow Kipling/Burnhamthorpe Newly renovated inside/outside Very Well Maintained & Sun-Filled 4 Level Back-split Build. This Spacious Family Home Features 5 Bedroom, ...","$5,400.00",City of Toronto,Morningside Avenue,19/01/2023
12,"House for Rent, Top floor",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-top-floor/1636554093,,Top floor of house available for rent Up to 4 people $2750 plus 60% of all utilities Located around Finch and Victoria Park,"$2,750.00",City of Toronto,Cumber Avenue,19/01/2023
13,1 + Den Condo Downtown Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-den-condo-downtown-toronto/1647720206,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/42/422cadc8-f720-438c-807e-072d69269e44?rule=kijijica-200-jpg,"The Rosedale, Located Conveniently On The Bloor Line Just Minutes Away From Yonge, Yorkville, Uoft, Rosedale, Cabbagetown And More! A Wonderful Addition To The Many Established Adjacent ...","$2,400.00",City of Toronto,Lake Shore Boulevard West,19/01/2023
14,"Steps from Seaton Park, public transit on Don Mills/Eglinton, an",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/steps-from-seaton-park-public-transit-on-don-mills-eglinton-an/1588806836,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c3/c3e243dd-9082-47c7-aa3a-0c2f5bc00e52?rule=kijijica-200-jpg,"Steps from Seaton Park, public transit on Don Mills/Eglinton, and Loblaws Freshly updated unit with spacious layout, hardwood floors, and large windows Private balcony and large green space ...","$1,800.00",City of Toronto,Windermere Avenue,19/01/2023
15,1 Bedroom Downtown Lease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-downtown-lease/1647718964,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/46/46e4aebd-94be-4b8d-9cb3-1c4f55c36023?rule=kijijica-200-jpg,"Enjoy Living W/ Ease In This Beautiful 1 Bedroom Suite In Neo, Located In The Heart Of Downtown Toronto At Spadina & Fort York This Suite Features A Functional Floor Plan & An Open Concept Kitchen W/ ...","$2,200.00",City of Toronto,Kennedy Road,19/01/2023
16,Very big unit for sublet / Up to 3 months. Furnished 2 bed+Den,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/very-big-unit-for-sublet-up-to-3-months-furnished-2-bed-den/1647718583,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/60/600f447b-80a6-4997-8ba6-e1fcce170617?rule=kijijica-200-jpg,"Fully Furnished sublet 2bedroom + 1den + 1bath. Located right by Liberty Village, close to grocery shops.","$2,800.00",City of Toronto,Unionville Gate,19/01/2023
17,1 Bedroom Large Apartment For Rent in Toronto - 90 Eastdale,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-large-apartment-for-rent-in-toronto-90-eastdale/1647498377,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ce/cee2f2bb-e36f-41d4-a5b4-c0dfca15cbcb?rule=kijijica-200-jpg,"Main & Danforth, East York, Toronto This is a Standard Large (700 Sqft!) 1 Bedroom Apartment for Rent that has been Extensively Cleaned and Refinished. Unique Suite Features: - Full Size Fridge and ...","$1,850.00",City of Toronto,Martin Grove Road,19/01/2023
18,1 Bedroom Apartment For Rent in Toronto - 90 Eastdale,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-in-toronto-90-eastdale/1647498498,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/92/92d3ead6-08ea-46d4-b996-8db0c218f03c?rule=kijijica-200-jpg,"Main & Danforth, East York, Toronto This is a Standard 1 Bedroom Apartment for Rent that has been Extensively Cleaned and Refinished. Building Overivew Building Features: 90 Eastdale Avenue is ...","$1,795.00",City of Toronto,Lorraine Gardens,19/01/2023
19,Basement for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent/1647718117,,- Located Airport and Brock in Brampton (Treeline st),Please Contact,City of Toronto,Cherokee Boulevard,19/01/2023
20,2 +1 Bedrooms Apartment for Rent near STC,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-1-bedrooms-apartment-for-rent-near-stc/1647717412,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4a/4abcbe5f-aeb3-4571-a858-5b23719309f7?rule=kijijica-200-jpg,"Newly renovated 2+1 unfurnished condo for rent in Scarborough close to STC(15 mins by bus) *****Posted by owner***** LOCATION: Finch and Middlefield RENT: 3400 plus utilities AVAILABLE: Feb 1, 2023 ...","$3,400.00",City of Toronto,Navaho Drive,19/01/2023
21,"1 Bdrm available at 33 Eastmount Avenue, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-available-at-33-eastmount-avenue-toronto/1637708743,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/32/32c6da96-2c4c-42e2-8f38-91e254a05955?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/eastmount-apartments/ This high-rise, 211-unit building has apartments for rent in Toronto and is conveniently located just ...","$2,240.00",City of Toronto,Spadina Avenue,19/01/2023
22,550 Jarvis St - One Bedroom Apartment Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/550-jarvis-st-one-bedroom-apartment-apartment-for-rent/1644814763,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c2/c27f451d-e9d6-463f-a61d-5a7bd1863755?rule=kijijica-200-jpg,"550 Jarvis offer residents an incredible walk score of 95, transit score of 90, and bike score of 97 means you can walk, take the TTC, or bike just about anywhere. Living in the heart of downtown ...","$1,950.00",City of Toronto,Blue Jays Way,19/01/2023
23,Golden Mile 1 Bedroom Apartment for Rent - 32 Craigton Drive,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-mile-1-bedroom-apartment-for-rent-32-craigton-drive/1633987042,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3d/3d1c3228-713a-4d7c-8a93-7ad0d200c473?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 699-2375Virtual Open House: View our units by clicking ...","$1,899.00",City of Toronto,Gateway Boulevard,19/01/2023
24,Renovated 2 Bdm.  Apt. for Rent in Toronto's Danforth Village!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-2-bdm-apt-for-rent-in-torontos-danforth-village/1630118945,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cf/cf072be5-f1e2-451f-8a07-2bb93fc6cc36?rule=kijijica-200-jpg,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...","$2,500.00",City of Toronto,Grenoble Drive,19/01/2023
25,North York 2 Bedroom Apartment for Rent!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/north-york-2-bedroom-apartment-for-rent/1644814357,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/13/13d5cfb5-ba8a-411b-983f-8a7dd6c39c2e?rule=kijijica-200-jpg,"Our Rental Office remains operational in light of COVID-19. The health and safety of you, employees, residents and the community is the utmost importance. Call today to learn how we can safely assist ...","$2,200.00",City of Toronto,Spadina Avenue,19/01/2023
26,Renovated 3 Bdm.  Apt.  for Rent in Toronto's Danforth Village!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-3-bdm-apt-for-rent-in-torontos-danforth-village/1630118944,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e0/e05ec412-bb46-4085-aece-5c29d38a51aa?rule=kijijica-200-jpg,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...","$3,015.00",City of Toronto,Blue Jays Way,19/01/2023
27,Beautiful House For Rent In Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-house-for-rent-in-toronto/1647715754,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e7/e73417b5-2409-4dc3-8948-add268be7f4c?rule=kijijica-200-jpg,"Move In To This Beautiful Home Located In One Of The City's Most Prestigious Neighborhoods With An Oasis Feel. Surrounded By Mature Trees, Parks, A School, Shopping & Grocery Stores, Instant Access ...","$2,700.00",City of Toronto,Dovercourt Road,19/01/2023
28,"Olde Thornhill Village - 2 bedroom plus den, 1 ½ baths & parking",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/olde-thornhill-village-2-bedroom-plus-den-1-baths-parking/1641364890,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/36/369dbac5-09cb-4a08-9947-4093e738f19c?rule=kijijica-200-jpg,"Gorgeous, kids and pet friendly two bedroom plus den townhouse in Olde Thornhill Village. Practical open concept layout with breakfast bar and 5 appliances. Central A/C and freshly painted. Broadloom ...","$2,400.00",City of Toronto,Sudbury Street,19/01/2023
29,"Furnished 1 bdrm walkout basement, all inclusive!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-bdrm-walkout-basement-all-inclusive/1647715630,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ac/aca91ef5-8f88-4955-8459-7d5fc4584d36?rule=kijijica-200-jpg,"*Talk about private *Complete separated private entrance *Unit includes 1 private bedroom, 1 private dining room, 1 private bathroom, 1 private laundry room *Private backyard *1 Parking Space *Close ...","$1,180.00",City of Toronto,Dawes Road,19/01/2023
30,"2 Bed 2 Bath Condo for Rent in CityPlace, Downtown Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-condo-for-rent-in-cityplace-downtown-toronto/1647714995,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c5/c5a06035-52dd-4ce2-b41f-a6b8f0b8cf5d?rule=kijijica-200-jpg,"North-East Corner 2-Bed In Cityplace For Rent, Split Bedrooms Layout, Nice City, Cn Tower, Park And Some Lake View! Floor-To-Ceiling Windows, All Wood Floor Through Out. Quartz Counter Top, S.S. ...","$3,150.00",City of Toronto,Goodwood Park Court,19/01/2023
31,Brand New Large 1+Den W/2 Bathroom Condo For Rent Near Subway,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-large-1-den-w-2-bathroom-condo-for-rent-near-subway/1647713158,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/da/da9c1673-8e3c-4fac-a65d-c4e8abbdcfb3?rule=kijijica-200-jpg,"Never Lived in brand new, high floor condo: 1 Bedroom + Den and 2 washrooms (den can be used as 2nd bedroom). South east facing corner unit. Lots of sunlight. Available immediately or Feb 1st. ...","$2,350.00",City of Toronto,Mayfield Road,19/01/2023
32,Beautiful Uptown Residences! 2Bed 2Bath Corner Unit!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-uptown-residences-2bed-2bath-corner-unit/1647712422,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/75/7564fd10-3a69-45e8-aed9-5d4a37565e53?rule=kijijica-200-jpg,"Welcome To The Beautiful Uptown Residences! This 2Bed 2Bath Has New Floors Throughout, Updated Appliances, And Furnished For Easy Living. Corner Unit W/Natural Light In Every Room. Fantastic Layout ...","$3,850.00",City of Toronto,Goreway Drive,19/01/2023
33,Large spacious 2 bedroom walk out basement apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-spacious-2-bedroom-walk-out-basement-apartment/1647712237,,"Large 2 bedroom walkout basement apartment. Includes, electricity, laundry and internet. This unit is close to Kennedy station. First and last months rent required with application. Available for ...","$2,000.00",City of Toronto,Finch Avenue East,19/01/2023
34,EXECUTIVE RENTAL - PRIVATE RESIDENCE 2BED YONGE BLOOR YORKVILLE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/executive-rental-private-residence-2bed-yonge-bloor-yorkville/1647710801,,"Brand new 2 bedroom 2 bathroom SW corner unit with balcony available for rent in Private Residence Tower. Unit is a very bright spacious with over 1300 sq ft of living space, and a balcony , unit ...","$6,849.00",City of Toronto,Middlefield Road,19/01/2023
35,"One Of A Kind, Luxurious, Newly Renovated, Bright, Spacious Open",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-of-a-kind-luxurious-newly-renovated-bright-spacious-open/1647710587,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/17/170185c4-6e1e-421a-b74c-073757069d83?rule=kijijica-200-jpg,"Featuring Large Great Room Exposed Brick Gas Fireplace, Floor-To-Ceiling Glass Entrance Walkout To Garden View. Chef's Kitchen With Stone Countertops, Under-Mount Sink, Matte Gold Hardware & Full ...","$2,395.00",City of Toronto,Broadview Avenue,19/01/2023
36,Two bedroom -Yonge/Front- Heat/Hydro included - still available,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-yonge-front-heat-hydro-included-still-available/1647710451,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/26/26586091-f817-4b89-a5d7-5d3884ae0657?rule=kijijica-200-jpg,"Downtown Toronto, Steps to the Financial District, Union Station, King Station, St Lawrence Market Concierge. Gym. Great building","$2,750.00",City of Toronto,Pretoria Avenue,19/01/2023
37,Brand New Renovated 1 Bedroom 1 Bath,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-renovated-1-bedroom-1-bath/1647708394,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fa/fab93b6a-4354-414b-823a-706e9a2d502d?rule=kijijica-200-jpg,"Newly Renovated. Stunning Modern Large Basement Apartment Fabulous Location. One Bedroom, Large Bathroom, New Kitchen With White Cabinetry Stainless Steel Appliances And Breakfast Bar. Modern Open ...","$2,150.00",City of Toronto,Jarvis Street,19/01/2023
38,Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1647705917,,Two bedrooms apartment river view in downtown Beaverton,"$1,950.00",City of Toronto,Isabella Street,19/01/2023
39,Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1647705920,,Two bedrooms apartment river view in downtown Beaverton,"$1,950.00",City of Toronto,Danforth Avenue,19/01/2023
40,Toronto Uptown Cozy House Basement Entire,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-uptown-cozy-house-basement-entire/1647708987,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7e/7ec1ef02-ff2b-4108-a708-ac55af5ec0d1?rule=kijijica-200-jpg,"Newly Renovated Detached Home Located In A Super Location! Excellent Open Concept Layout. Walking Distance To Schools, Parks, T&T Grocery Stores, Pacific Mall. Restaurants, Ttc, Top Ranking School ...","$1,500.00",City of Toronto,Barrington Avenue,19/01/2023
41,ANNEX - 1 BDR + DEN APARTMENT FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/annex-1-bdr-den-apartment-for-rent/1647708597,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6e2e2b94-bba2-4722-9353-7f63d55cacf5?rule=kijijica-200-jpg,ANNEX - 1 BEDROOM APARTMENT FOR RENT Description Rent is $1898/month. 1 Bedroom + Den Rent is inclusive of ALL utiliities (eg. GAS/HEAT and HYDRO/ Air Conditioning). Cable/Phone extra. Laundry ...,"$1,898.00",City of Toronto,Bathurst Street,19/01/2023
42,Welcome to East York! The best neighborhood in Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/welcome-to-east-york-the-best-neighborhood-in-toronto/1647708019,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ca/ca9aa918-d33a-4ab8-a14d-55ed5a09853f?rule=kijijica-200-jpg,"Home Away from Home ✨ Come enjoy your own private space in a spacious fully furnished 2700sqft home located in a quiet, centrally located neighbourhood close to subway. 2 minute walk to bus stop 5 ...",Free,City of Toronto,Neptune Drive,19/01/2023
43,Apartment 2br rent Palmerston area,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-2br-rent-palmerston-area/1647706301,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bf/bf7a85d3-a7b4-4acd-8261-fed0ff571502?rule=kijijica-200-jpg,First floor of house on Clinton street 2 br one large one smaller. Ideal for couple with guest room or offices. Both rooms have closets but one is 10x13 and other 8.5x10. Back garden and basement ...,"$2,500.00",City of Toronto,Danforth Avenue,19/01/2023
44,apt for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apt-for-rent/1647704347,,junior & one bedroom apt for rent in queen and roncessvaille area parkdale- only 3 left with balcony 1500 and up to set up viewing please email through this ad --leave contact info and we will return ...,Please Contact,City of Toronto,Barrington Avenue,19/01/2023
45,Room For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent/1647701490,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9b/9b1b1932-0496-44b1-afee-3d46d343eef3?rule=kijijica-200-jpg,Room for Rent Shared kitchen And Washroom First And Last important Available Feb 1st Lawrence And Scarborough Golf Club Road no pets no smoke no drinking no party 2 load of laundry a month included ...,$725.00,City of Toronto,Lawrence Avenue East,19/01/2023
