Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,1 BED + DEN | 1 BATH - CONDO FOR RENT - TORONTO | GARDINER EXPY,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-1-bath-condo-for-rent-toronto-gardiner-expy/1647093656,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7c/7c57aff9-243f-40c6-822a-5a9025b664ee?rule=kijijica-200-jpg,"1 Bedroom+Den | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops. Laminate Floors. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 Note: ...","$2,545.00",City of Toronto,Park Lawn Road,< 19 hours ago
12,Brand new 1 Bed + Den Condo * Spacious & Heart of the city,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-1-bed-den-condo-spacious-heart-of-the-city/1646403964,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fc/fcd21e8e-caaf-4f6d-8903-8b14fe950be4?rule=kijijica-200-jpg,"Looking for a professional couple or tenant that is reliable, courteous, and willing to treat the unit as their own. The unit is brand new and has yet to have any tenants occupy it. Move in date ...","$2,500.00",City of Toronto,Lake Shore Boulevard West,< 20 hours ago
13,Luxury Two Bedroom Apartment in Bloor West - Swansea,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-two-bedroom-apartment-in-bloor-west-swansea/1630407999,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/77/775698cd-f508-4159-b4cf-f630a0c7d3c8?rule=kijijica-200-jpg,"[ONLY TWO UNITS REMAINING!] Gorgeous, renovated luxury apartment in prime Swansea location! Stunning kitchen features extra-depth quartz counters, stainless appliances (including dishwasher and ...","$2,695.00",City of Toronto,Oliti Court,< 20 hours ago
14,1 Bed 1 Bath w/Locker @ Kipling/Dundas.  Available Immediately!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-1-bath-w-locker-kipling-dundas-available-immediately/1648137020,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3d/3d115178-8382-4836-87f0-05cc920ab397?rule=kijijica-200-jpg,"Be the FIRST to Live at The Kip 2! Move into this brand new, never lived-in 1 Bedroom 1 Bathroom unit with Locker. Enjoy an open-concept kitchen with under-cabinet lighting, quartz counters & ...","$2,175.00",City of Toronto,San Gabriele Place,< 20 hours ago
15,All inclusive Scarborough Three bedroom Flat,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/all-inclusive-scarborough-three-bedroom-flat/1648136958,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/70/708e6fdd-7856-458a-8927-a751667b3efc?rule=kijijica-200-jpg,"Entire Main Floor on a quiet street facing park, close to warden station, st Clair/birchmount Looking for 3-4people only Everything is ready for you, Furnished with utilities and Wifi included. ...","$3,000.00",City of Toronto,Lanyard Road,< 20 hours ago
16,LARGE Fully Renovated 1 Bedroom in heart of Old East York!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-fully-renovated-1-bedroom-in-heart-of-old-east-york/1635837021,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0e/0e64dda8-0df0-44b7-b4ac-c3ea50e9923c?rule=kijijica-200-jpg,2893-2897 St. Clair Ave E O'Connor Dr/St. Clair Ave E *Please note that the suite photos in the listing are for illustrative purposes only. Suite finishes may vary by availability and suite type. ...,"$2,086.00",City of Toronto,Lindylou Road,< 20 hours ago
17,1 Bedroom East York (St. Clair & Victoria Park Ave),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-east-york-st-clair-victoria-park-ave/1627845120,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/00/003713bd-f7fe-4e45-a9d1-34e4794373fe?rule=kijijica-200-jpg,2892 St. Clair Ave E O'Connor Dr/St. Clair Ave E *Please note that the suite photos in the listing are for illustrative purposes only. Suite finishes may vary by availability and suite type. Monthly ...,"$2,065.00",City of Toronto,Dundas Street East,< 20 hours ago
18,Brand new renovated Bachelor Suite! ~ Right next to DVP,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-renovated-bachelor-suite-right-next-to-dvp/1646234004,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f8/f8f17bac-3c72-4054-b9af-c5d49cdfdbce?rule=kijijica-200-jpg,"71 Thorncliffe Park Drive (East York) Thorncliffe Park Dr. & Overlea Blvd. Monthly rent: Starting from $1821/month Utilities: Heat and water included, hydro extra Parking: $130 per month/indoor or ...","$1,821.00",City of Toronto,Whiteside Place,< 20 hours ago
19,Renovated 1 Bedroom  ~ near DVP!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-1-bedroom-near-dvp/1638156268,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/65/6571e424-12fd-4353-a258-973dfdf2cf75?rule=kijijica-200-jpg,"74 Curlew Drive (North York) Lawrence Ave E. & Victoria Park Ave. Monthly rent: Starting from $1,994/month Utilities: Heat included, hydro and water extra Parking: $135 per month/indoor or $120 per ...","$1,994.00",City of Toronto,South Kingsway,< 20 hours ago
20,Renovated Jr. 1 Bedroom ~ near DVP!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-jr-1-bedroom-near-dvp/1642716095,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b7/b791d478-5ecd-43cf-b7b7-8d2bf6fcd1ba?rule=kijijica-200-jpg,"74 Curlew Drive (North York) Monthly rent: starting from$2,139 Utilities:Heat and water included, hydro extra Parking:$135 per month/indoor or $125 per month/outdoor To view our property from the ...","$2,139.00",City of Toronto,Sunnybrook Road,< 20 hours ago
21,Newly Renovated 1 Bedroom in East York ~ modern finishes,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-1-bedroom-in-east-york-modern-finishes/1505791907,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c0/c0505107-51cc-409b-997e-d1a664240e0e?rule=kijijica-200-jpg,"100 Cosburn Avenue (Toronto) Cosburn Ave. & Pape Ave. Monthly rent: Starting from $2180/month Utilities: Heat and water included, hydro extra Parking: $100 per month/indoor or $85 per month/outdoor ...","$2,180.00",City of Toronto,Dundas Street West,< 20 hours ago
22,LARGE Fully Renovated 2 Bedroom near HWY 401!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-fully-renovated-2-bedroom-near-hwy-401/1505791905,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3a/3a191f19-21be-44b7-be5e-fa6c5f5d2010?rule=kijijica-200-jpg,"2450 & 2460 Weston Road (Toronto) Weston Rd. & HWY 401 Monthly rent: Starting from $2420/month Utilities: Heat and water included, hydro extra Parking: $125 per month/indoor and outdoor (based on ...","$2,420.00",City of Toronto,Wilmar Road,< 20 hours ago
23,Brand New Bachelor in East York -Quick bus to Broadview station!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-bachelor-in-east-york-quick-bus-to-broadview-station/1637469971,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/93/93bacf59-c0a5-470e-a508-4e0e94b01a6f?rule=kijijica-200-jpg,"65 Hillside Dr., Toronto Broadview Ave. & OConnor Dr. Monthly rent: Starting from $1,808 Utilities: Heat included, hydro and water extra Parking: $103 per month/outdoor Suite Features: Thorough ...","$1,808.00",City of Toronto,Danforth Road,< 20 hours ago
24,"NEW RENOS, LARGE 1 Bed (North York) Near Hwy 400/401",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-renos-large-1-bed-north-york-near-hwy-400-401/1645423583,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8f/8f7bd992-e617-4811-a3bd-19fa6c7730b9?rule=kijijica-200-jpg,2801 Jane St. Jane St. & Finch Ave. W Rent: Starting from $2122/month Utilities: Heat included Parking: $95 per month/indoor OR $85 per month/outdoor Suite Features: Spacious layouts Thorough ...,"$1,949.00",City of Toronto,Hibberts Drive,< 20 hours ago
25,Newly Renovated 1 Bedroom ~ East York/near DVP,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-1-bedroom-east-york-near-dvp/1639126042,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3c/3caf2cc5-ffd8-42cb-9c87-821a436cc652?rule=kijijica-200-jpg,"71 Thorncliffe Park Drive (East York) Thorncliffe Park Dr. & Overlea Blvd. Monthly rent: Starting from $2138/month Utilities: Heat and water included, hydro extra Parking: $130 per month/indoor or ...","$2,138.00",City of Toronto,St Clair Avenue East,< 20 hours ago
26,Fully Renovated 1 Bedroom near HWY 401!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-renovated-1-bedroom-near-hwy-401/1633680486,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/07/078658d9-bbc2-4105-97f4-e7222b36bd99?rule=kijijica-200-jpg,"2450 & 2460 Weston Road (Toronto) Weston Rd. & HWY 401 Monthly rent: Starting from $2,094/month Utilities: Heat and water included, hydro extra Parking: $125 per month/indoor and outdoor (based on ...","$2,094.00",City of Toronto,Vicross Road,< 20 hours ago
27,Large 1 Bedroom with luxurious finishes ~ O'Connor & St. Clair!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-1-bedroom-with-luxurious-finishes-oconnor-st-clair/1632175738,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5b/5b43d650-6b6b-4898-9bd2-414fc8cd471e?rule=kijijica-200-jpg,"5, 7 & 9 Stag Hill Drive (East York) O'Connor Dr. & St. Clair Ave E. Monthly rent: Starting from $2,206 Utilities: Heat included, hydro and water extra Parking: $100 per month/outdoor Suite Features: ...","$2,206.00",City of Toronto,Curlew Drive,< 20 hours ago
28,Newly Renovated 2 Bedroom ~ minutes away from DVP!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-2-bedroom-minutes-away-from-dvp/1632175952,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/97/97a53d14-e867-4d4a-a7df-855a604ee6a1?rule=kijijica-200-jpg,"74 Curlew Drive (North York) Lawrence Ave E. & Victoria Park Ave. Monthly rent: starting from $2,379 Utilities:Heat included, hydro and water extra Parking:$135 per month/indoor or $120 per ...","$2,379.00",City of Toronto,Rialto Drive,< 20 hours ago
29,EAST YORK Reno 1 BR by Broadview,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/east-york-reno-1-br-by-broadview/1626968899,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9c/9c081ba9-1409-44cf-814d-e1646c30b9ab?rule=kijijica-200-jpg,"65 Hillside Dr., Toronto Broadview Ave. & OConnor Dr. Monthly rent: Starting from $2,109/month Utilities: Heat included, hydro water extra Parking: $103 per month/outdoor Suite Features: Thorough ...","$2,109.00",City of Toronto,Curlew Drive,< 20 hours ago
30,Renovated 1 Bedroom!  4 Appliances & Balcony! Upper Beaches,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-1-bedroom-4-appliances-balcony-upper-beaches/1505826612,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e4/e46afc32-4864-40ae-8d2a-0adfe31e7992?rule=kijijica-200-jpg,"1080 Kingston Rd., The Beaches Victoria Park Ave. & Kingston Rd. Monthly rent: Starting from $1972/month Utilities: Heat included, hydro and water extra Parking: $127 per month/indoor and $100 per ...","$1,972.00",City of Toronto,Rialto Drive,< 20 hours ago
31,Renovated 1 Bedroom near The Danforth! (Cosburn Ave/Pape Ave),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-1-bedroom-near-the-danforth-cosburn-ave-pape-ave/1505826466,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1f/1fc302e7-9e23-459d-94c8-6f33e8ee15d9?rule=kijijica-200-jpg,"145 Cosburn Ave., Scarborough Cosburn Ave. & Pape Ave. Monthly rent: Starting from $2206/month Utilities: Heat included, hydro water extra Parking: $130 per month/indoor Suite Features: Thorough ...","$2,206.00",City of Toronto,Weston Road,< 20 hours ago
32,1 bedroom + den with parking for 5 month sublet in Fort York!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-den-with-parking-for-5-month-sublet-in-fort-york/1648135782,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ad/adaeb5be-177b-48ed-ab51-c95900616774?rule=kijijica-200-jpg,Seeking: Subletter Unit: 1+1 with parking Available Date: March 1st 2023 - July 2023 (extension possible) Price: $2300/month ($2200 if you don't need parking) Comes furnished. Utilities and internet ...,"$2,300.00",City of Toronto,Oak Street,< 20 hours ago
33,Stunning  2 bedroom Condo for rent available March 1,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-2-bedroom-condo-for-rent-available-march-1/1648134558,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6e53b4fb-436e-490e-b4fe-c2c954ab5147?rule=kijijica-200-jpg,This Modern One-Year *New* 2-Bed Condo is just Steps From The Harbourfront. The beautiful Suite comes with free parking and offers incredible city views . Short-term or long term can be negotiated,"$3,900.00",City of Toronto,Broadview Avenue,< 20 hours ago
34,PENTHOUSE UNIT 1+1 AVAILABLE IN MIDTOWN - EXECUTIVE SUITE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/penthouse-unit-1-1-available-in-midtown-executive-suite/1645485031,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b1/b1682c74-2ab1-47d4-a1fc-76dfc06201ec?rule=kijijica-200-jpg,Possession Date Flexible - Early Preferred This beautiful penthouse unit is located at Yonge and Eglington 39 Roehampton Ave - 43rd Floor!! (Midtown Toronto) CONTACT: 647-893-2482 Notable features of ...,"$2,600.00",City of Toronto,Torrens Avenue,< 20 hours ago
35,"Toronto Townhouse Rental - $6,000 - 4+1 bed/5 bath - Yorkville",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-townhouse-rental-6-000-4-1-bed-5-bath-yorkville/1648134853,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/81/819b18ab-b130-4438-9d66-6a754f4016de?rule=kijijica-200-jpg,"Highly Coveted Berryman St. Neighbouring Hazelton Ave. A Quiet, Tree-Lined Area In Yorkville, Just Steps From The Best Restaurants, Cafes & Shops Toronto Has To Offer. This Luxuriously Appointed 4 ...","$6,000.00",City of Toronto,Jane Street,< 20 hours ago
36,"February 1, occupancy, 1 bdrm +den",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/february-1-occupancy-1-bdrm-den/1645660775,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/75/75367dd8-e9f9-4047-b4c6-4c83afd8a512?rule=kijijica-200-jpg,"1 bdrm and den, 1 bath 598 sq ft south view 3 black appliances, ensuite laundry black granite counter tops new grey laminate floors window coverings Building amenities: Fitness centre Roof top lounge ...","$2,399.00",City of Toronto,Yorkwoods Gate,< 20 hours ago
37,1 bdrm and den King West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-and-den-king-west/1641036637,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6a/6a77bae2-9d8a-4958-8857-a2a1b1774a62?rule=kijijica-200-jpg,"large 1 bdrm and den and dining room $3450-900 sq ft heat and water are included 3 stainless appliances, white high gloss cabinets,quartz counters, ensuite laundry grey vinyl laminate floors floor to ...","$3,450.00",City of Toronto,Weston Road,< 20 hours ago
38,1 bdrm and den- King West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-and-den-king-west/1640353318,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b9/b90c4bd6-cd26-4201-a0b0-4f0f2eae696d?rule=kijijica-200-jpg,"February 1st occupancy Renovated 1 bdrm and den 795 sq ft 3 stainless appliances, white cabinets, grey quartz counters grey laminate floors window coverings heat and water is included Building ...","$3,025.00",City of Toronto,Oak Street,< 20 hours ago
39,April Occupancy King West Village 1 bdrm + den,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/april-occupancy-king-west-village-1-bdrm-den/1647044834,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f6/f64a5393-f900-4749-b524-c4e64a49526d?rule=kijijica-200-jpg,"April 1 occupancy Renovated 1 bdrm +den, 1 bath-625 sq ft heat and water are included, 3 stainless appliances, ensuite laundry White high gloss cabinets, quartz counter tops Grey vinyl laminate ...","$2,599.00",City of Toronto,O'Connor Drive,< 20 hours ago
40,"Furnished Room with washroom for rent, short term or long term",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-room-with-washroom-for-rent-short-term-or-long-term/1648133899,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fc/fcbca599-030c-42e3-808a-bb787322767f?rule=kijijica-200-jpg,"Quite and clean furnished room for rent short term or long term with own washroom, mini fridge and parking available , All utilities included, wifi internet. Ground main back floor with separate side ...",$875.00,City of Toronto,Sandra Road,< 20 hours ago
41,Brand New 1+den Condo for Rent | Yonge & Lake Shore E,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-1-den-condo-for-rent-yonge-lake-shore-e/1648132793,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9e/9e5cd246-6af8-44c9-bd0b-96f2127ef58b?rule=kijijica-200-jpg,Brand New 1+den Unit In The Prestigious Waterfront Community. 9' High and Smooth Ceilings with Deluxe Open Concept. Spacious Living Room w/ Breathtaking City Views. Close to Many Grocery Stores and ...,"$2,700.00",City of Toronto,Broadview Avenue,< 20 hours ago
42,3Bed 1 Bath House for Rent at Coronation/Morningside/Lawrence Av,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3bed-1-bath-house-for-rent-at-coronation-morningside-lawrence-av/1648131629,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cf/cfbce60e-55e9-4c2e-9083-5487ebaa1a74?rule=kijijica-200-jpg,It is available when the ad is on. so please write with following informations 1. your family income? 2. your credit scores & 3. Family situations like how many members and what is the relationship ...,"$2,700.00",City of Toronto,Torrens Avenue,< 20 hours ago
43,Fully Furnished 2 bedroom Jarvis & Carlton walk 2 College Subway,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-2-bedroom-jarvis-carlton-walk-2-college-subway/1648130917,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/db/dbc77d4c-cbf6-4672-a168-e0c76e3679d8?rule=kijijica-200-jpg,Fully Furnished 2 Bedroom Townhouse in a Top downtown Toronto neighborhood . Two bedrooms in the house with doors for Privacy and a separate living room & kitchen for use. Fully furnished with all ...,"$2,600.00",City of Toronto,Kingston Road,< 21 hours ago
44,Rental apartment in heart of Etobicoke,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rental-apartment-in-heart-of-etobicoke/1647756723,,"Available from Feb 1,2023 Beautiful Bright and Furnished luxury Ensuite 1 bedroom available for rent in the heart of Etobicoke. Open Concept Kitchen/Living on main floor, 2 bedrooms and 2 washrooms ...","$1,700.00",City of Toronto,Victoria Park Avenue,< 21 hours ago
45,"Newly Built 2 Bedroom, 2 Washroom - Prime Location",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-built-2-bedroom-2-washroom-prime-location/1648123089,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/10/1074809e-f088-401d-8826-d292bff7351b?rule=kijijica-200-jpg,"Experience luxury living in this newly built basement, featuring 2 bedrooms and 2 washrooms. The unit boasts a spacious layout and is perfect for students or young professionals. The separate ...","$2,600.00",City of Toronto,Bathurst Street,< 21 hours ago
