Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,2BR+2W BEAUTIFUL CONDO FOR LEASE IN SCARBOROUGH,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2br-2w-beautiful-condo-for-lease-in-scarborough/1644033786,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cc/cc4a2f07-7585-4e9c-8235-b5a40d78d578?rule=kijijica-200-jpg,"2BR+2W Beautiful Condo with high ceiling and split layout available for rent . Close to shopping Malls, Grocerty stores, TTC at door step , very convenient location. Available Jan 1 , 2023 Call at ...","$2,599.00",City of Toronto,Creditview Road,13/12/2022
12,BISHA LEASE AVAILABLE TO MOVE IN IMMEDIATE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bisha-lease-available-to-move-in-immediate/1644033719,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ae/aeca359c-78e7-48b1-8d50-00c226d0df1f?rule=kijijica-200-jpg,"February 1 bedroom move in Luxurious 1 Bedroom + Den Suite Situated In The Exclusive Bisha Hotel & Residences. Located In The Heart Of The Entertainment District. Steps To Top Restaurants, Rogers ...","$3,000.00",City of Toronto,Jevins Close,13/12/2022
13,Upscale luxury downtown condo unit,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/upscale-luxury-downtown-condo-unit/1644033535,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b12fe27e-7dd6-44bd-88ef-f41f0d29ac6c?rule=kijijica-200-jpg,"Upscale luxury downtown condo unit $150/day $950/week Includes furniture (not in photos), wifi, smart TV, in-suite laundry, balcony, air fryer, utilities, amenities (gym, etc) Located walking ...",$150.00,City of Toronto,Yonge Street,13/12/2022
14,Beautiful 4 Bedroom House For Rent ( Yonge & Sheppard ),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-4-bedroom-house-for-rent-yonge-sheppard/1644032382,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/37/379b1990-2e39-46eb-a7b6-e3edded0896b?rule=kijijica-200-jpg,Gorgeous Bayview Village Location!!! Updated Tastefully Private Cres With Beautiful Serene Garden. Reno'd Eat -In Kitchen With Hickory Cabinets And Granite Countertop! All 3 Bathrooms Updated! All ...,"$3,400.00",City of Toronto,College Street,13/12/2022
15,Furnished bachelor suite for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-bachelor-suite-for-rent/1644030616,,Very clean and large furnished bachelor suite in North York area for rent. Utility and internet included Moe,Please Contact,City of Toronto,Lake Shore Boulevard West,13/12/2022
16,3BED HOUSE FOR RENT  - SCARBOROUGH,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3bed-house-for-rent-scarborough/1644026095,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/48/48598ef3-bed7-48ac-b86e-d50d6a8ade7a?rule=kijijica-200-jpg,FOR RENT Detached Bungalow On Huge Lot That Is Great For 1 Or 2 Families Walk Out To Large Fenced In Backyard From Solarium. Detached Bungalow Main Floor- Scarborough Major Intersection: ...,"$3,000.00",City of Toronto,Lane West 13th South Lake Shore,13/12/2022
17,apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1644020099,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1f/1fe9e552-94a9-4142-9f35-68eaf86cf1cb?rule=kijijica-200-jpg,3 bedroom ap,Please Contact,City of Toronto,Queens Quay West,13/12/2022
18,"2Bed/1Bath Apartment for Rent Albion Road, January Available",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2bed-1bath-apartment-for-rent-albion-road-january-available/1644019153,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/99/99c636ac-f3c0-4cd9-9a60-ad4dfdf2e73a?rule=kijijica-200-jpg,"Available January 2023 $2500 monthly. Bright & Spacious 2 Bedroom Condo Unit With En Suite Laundry & Dishwasher, Great Layout With Family Size Kitchen, Large Living/Dining With Walkout To Big ...","$2,500.00",City of Toronto,Bay Street,13/12/2022
19,"1, 2 & 3 BEDROOM CONDOS FOR RENT | DOWNTOWN TORONTO!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-2-3-bedroom-condos-for-rent-downtown-toronto/1644012864,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/94/94f5d8c8-bea6-4514-a49f-61af2176d68d?rule=kijijica-200-jpg,"Centrally Located In The Heart Of Downtown. Walking Distance To Union Station, St. Lawrence Market, Waterfront, Financial District, And Easy Access To The Dvp. What you will need to apply: Rental ...","$2,400.00",City of Toronto,Danforth Road,13/12/2022
20,1 Bedrm+1 bath(Dundas/DVP)25/F+12.5 ft ceiling+vacant+24 hr. bus,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedrm-1-bath-dundas-dvp-25-f-12-5-ft-ceiling-vacant-24-hr-bus/1643998677,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3f/3f356ca2-0eab-408f-bbab-0c7db3818e08?rule=kijijica-200-jpg,unusual Panthouse with 12.5 ft ceiling height VACANT NEVER RENTED BEFORE Bright And Beautiful 1 Bedroom In Highly Desirable Daniels 1 Park Place. Rarely Offered Unit With Functional Layout And ...,"$2,350.00",City of Toronto,Savarin Street,13/12/2022
21,Apartment for Rent - Fort York/Cityplace,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-fort-york-cityplace/1643969772,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9a/9a6bcbd6-1dc2-4874-8f30-15ca6dab68b9?rule=kijijica-200-jpg,"1.5 bedroom unit with fully enclosed den that is ideal for use as an office, guest room and/or second bedroom. Quiet unit with west-facing balcony - lots of sun with views of Fort York. 3 grocery ...","$2,600.00",City of Toronto,Blue Jays Way,13/12/2022
22,2 Bedroom Walk Out Basement Apt. Available for Rent!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-walk-out-basement-apt-available-for-rent/1643990355,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1d/1d8918cd-ba80-4655-b696-32e28d7c49b7?rule=kijijica-200-jpg,"2 newly renovated bedroom basement apartment with separate entrance available for rent in Pickering, Ontario. Very spacious. 2 parking spots available. 5 mins from Highway 401. Great and friendly ...","$2,000.00",City of Toronto,Mercer Street,13/12/2022
23,House for lease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-lease/1643994127,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2d/2d745a3b-24b1-458d-a27c-d1413774915f?rule=kijijica-200-jpg,"MLS® Number: W5846394 Large 2 Storey Home With Modern Open Concept Main Floor, Featuring 2 Fireplaces, Eat-In Kitchen And A Large Family Room On The Main Floor With Walkout To The Covered Porch For ...","$4,950.00",City of Toronto,Adelaide Street West,13/12/2022
24,CONDO FOR RENT NEAR STC AT MCCOWAN AND HWY 401 IN SCARBOROUGH,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-near-stc-at-mccowan-and-hwy-401-in-scarborough/1643991186,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fb/fb50bbcc-663d-4e34-94e9-c0ed77f0bc11?rule=kijijica-200-jpg,Minutes from scrborough town centre and very close to Mccowan and HWY 401. Unit has Two Bedroom with 2 Full washroom (master bedroom with full washroom) With Locker And Underground Parking Rent ...,"$2,950.00",City of Toronto,Peter Street,13/12/2022
25,2 BED ROOM WITH 2 FULL WASH ROOM CONDO FOR RENT IN SCAROBOROUGH,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-room-with-2-full-wash-room-condo-for-rent-in-scaroborough/1643991052,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/63/637b8fa2-c8b9-4072-aa39-b6bcf5be404b?rule=kijijica-200-jpg,Minutes from scrborough town centre and very close to Mccowan and HWY 401. Unit has Two Bedroom with 2 Full washroom (master bedroom with full washroom) With Locker And Underground Parking Rent ...,"$2,950.00",City of Toronto,Finch Avenue East,13/12/2022
26,$2750 Lovely view condo 2 bdr.like 1 bedr.+ solarium Bay/Bloor,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2750-lovely-view-condo-2-bdr-like-1-bedr-solarium-bay-bloor/1643984211,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b8/b89f41c8-d854-4972-a5df-235e781863b4?rule=kijijica-200-jpg,"BAY/BLOOR AREA AMAZING FARWEST VIEW fr. THIS LOVELY 2 BDR.LIKE END UNIT 1 BDR. CONDO WILL BE AVAILABLE. ONLY 1 P/FLOOR. TRIDEL OPEN CONCEPT 1 BDR. LARGE SOLARIUM, ALL WINDOW COVERING. TTC NEARBY, ...","$2,750.00",City of Toronto,Page Avenue,12/12/2022
27,rent a 3 bedrom house etobike,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-a-3-bedrom-house-etobike/1643979460,,3 bedrom house on kiplihg betwen fich and steel price 2600 firts and last by january firt 2023 call 647 8632141 guido,"$2,600.00",City of Toronto,Bishop Avenue,12/12/2022
28,1 bed + den + parking lakeshore and parklawn,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-parking-lakeshore-and-parklawn/1643975363,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c6/c6d2378a-7195-4cc8-a224-ca63fe686205?rule=kijijica-200-jpg,"2220 Lakeshore Road (PARKLAWN AND LAKESHORE) 1 Bedroom + Den + 1 PARKING + 1 LOCKER - Steps To The Lake - Metro Grocery Store - Shoppers Drug Mart - T.T.C. - Minutes To Sherway Gardens S/S Fridge, ...","$2,400.00",City of Toronto,Dudley Avenue,12/12/2022
29,Large Den in 1+den Queen West Loft!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-den-in-1-den-queen-west-loft/1629946677,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ba/ba9ce46f-aed3-421d-8b45-e7937b995faa?rule=kijijica-200-jpg,"ISO FEMALE ROOMMATE ASAP : May 1st to August 31st (4 months Roommate Agreement) Price: $1250 per month for the partially furnished room (ceiling light fan, shelf, desk & chair included). This ...","$1,250.00",City of Toronto,Brimley Road,12/12/2022
30,BLOOR/DUFFERIN/DOVERCOURT - 2 BDRM,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bloor-dufferin-dovercourt-2-bdrm/1643965915,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/58/5891d9c9-ba57-4968-8459-42761b96d9e9?rule=kijijica-200-jpg,"Lovely, 2 bdrm on lower level of triplex. Fridge, stove, washer, dryer and dishwasher. $2100.00 mo heat,hydro & water. Available February 1st. Great location with walking distance to TTC and trendy ...","$2,100.00",City of Toronto,St Andrews Road,12/12/2022
31,*BRAND NEW NEVER BEEN LIVED IN AT THE KIP DISTRICT WITH PARKING*,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-never-been-lived-in-at-the-kip-district-with-parking/1643959480,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c0/c0b417ae-4f37-47b2-bc18-8077e74f7a46?rule=kijijica-200-jpg,"Brand New Never Been Lived In At The Kip District. Laminated Floors Throughout. The Gourmet Kitchen Offers Granite Counter Tops. All Appliances, Under Cabinet Lighting, Soft Close Cabinetry. Spacious ...","$2,400.00",City of Toronto,Crow Trail,12/12/2022
32,Toronto Waterfront Condo 2 bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-waterfront-condo-2-bedroom/1643954584,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/34/34b0c111-17e1-46ed-bb75-1a0f5e91789b?rule=kijijica-200-jpg,Harbour Square - 2-storey - harbour view - visit www.torontowaterfrontcondo.net,"$3,350.00",City of Toronto,Wingarden Court,12/12/2022
33,Bright & Spacious 2 bed 2 bath w/ parking in King West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bright-spacious-2-bed-2-bath-w-parking-in-king-west/1643940091,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4e/4ed7e901-27c5-4357-b00f-1cfdf17412ed?rule=kijijica-200-jpg,"Stunning and spacious 2 bedroom 2 bathroom unit with parking and locker. South facing unit with a 240SF terrace with city views. Live with everything in walking distance: restaurants, TTC, financial ...","$3,400.00",City of Toronto,Albion Road,12/12/2022
34,Nice 1 BDR basement for rent in North York community,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/nice-1-bdr-basement-for-rent-in-north-york-community/1643943528,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e5/e5c92253-e77f-4e32-8ae3-25564fc382e9?rule=kijijica-200-jpg,"Well maintained, spacious, quite with easy access to TTC. South of 401 east of Don mills.","$1,600.00",City of Toronto,Armel Court,12/12/2022
35,House for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent/1643953793,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d2/d206034a-ff7f-40a7-8142-aa3df01618d5?rule=kijijica-200-jpg,"4 + 1 bedroom , 3 Bathroom in nice area , Yonge / YorkMills","$4,999.00",City of Toronto,Jarvis Street,12/12/2022
36,House for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent/1643952339,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d2/d206034a-ff7f-40a7-8142-aa3df01618d5?rule=kijijica-200-jpg,"4 + 1 bedroom , 3 Bathroom in nice area , Yonge / YorkMills","$4,999.00",City of Toronto,Shuter Street,12/12/2022
37,Don Mills and Sheppard 2+2 Luxury Condo w/ Parking and Locker,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/don-mills-and-sheppard-2-2-luxury-condo-w-parking-and-locker/1643952236,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3e/3ec3c5be-0e86-44c3-ae01-159243e4f615?rule=kijijica-200-jpg,Only 1 Year New 2 Split Bedroom With 2 Bath. Luxury Living @ The Peak . Don Mills and Sheppard Breathtaking East Park View W/Huge Balcony. Very Functional Layout W/ Bright Sun Filled Rooms. Over ...,"$2,900.00",City of Toronto,Dundas Street East,12/12/2022
38,"2 bedroom condo, 2 washroom, washer and dryer. For rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-condo-2-washroom-washer-and-dryer-for-rent/1643947807,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ab/ab93e366-e4f5-4d56-bb77-5d3ca823b66a?rule=kijijica-200-jpg,"2 bedroom, 2 washrooms, large unit, great view Central A/C . On Yonge and steeles next to centre point mall and TTC at your door… won’t last long","$2,750.00",City of Toronto,Sumach Street,12/12/2022
39,"3Bdrm, 1-b Upper(bungalow) apt. Available December 1st",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3bdrm-1-b-upper-bungalow-apt-available-december-1st/1636123239,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/de/deef6b94-b509-426c-a2c4-641aa2ac05b1?rule=kijijica-200-jpg,"Furnished/unfurnished 3bedroom, 1 bathroom, upper unit (bungalow). Available: February 1, 2023 Located in a quiet neighborhood, close to all amenities. 7-minute drive to UoT Scarborough campus, Pan ...","$2,600.00",City of Toronto,Bathurst Street,12/12/2022
40,"2 BEDROOMS CONDO, YONGE FINCH AREA, STARTING PRICE $2700",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedrooms-condo-yonge-finch-area-starting-price-2700/1643928132,,"Great Opportunity To Live In This 2 Storey W/ North Seat Facing View In The Heart Of North York! No Smoking ~ Floor To Ceiling Windows ~ Great Open Concept Layout, Tons Of Natural Lighting! Gorgeous ...","$2,700.00",City of Toronto,Fort York Boulevard,12/12/2022
41,Fully furnished condo in the heart of downtown Tororonto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-condo-in-the-heart-of-downtown-tororonto/1643929341,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c8/c8348119-8b87-4176-966b-1d38a9dcd4ec?rule=kijijica-200-jpg,"Available February 1st 2023 Fully furnished executive brand new Bright layout Studio condominium with approximately 500 sq. ft. interior living space with the most popular floor plan, No Wasted ...","$2,300.00",City of Toronto,Sheppard Avenue,12/12/2022
42,2 bed 2 bath condo for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-condo-for-rent/1643928877,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b3/b3dad2a1-5a77-4d29-8e33-a183b9f7e200?rule=kijijica-200-jpg,"Fantastic 2 Bedroom,2 Bathroom Corner Suite Located At Burlington's Sought After ""Orchard Uptown"".Spacious Layout With Living/Dining Room Area With Laminate Floor,& Gas Fireplace.Updated Open Concept ...","$2,900.00",City of Toronto,Edmund Drive,12/12/2022
43,Gorgeous brand new three bed condo by yonge and finch,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/gorgeous-brand-new-three-bed-condo-by-yonge-and-finch/1643926674,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/32/32f9a01f-8a1d-447b-9ad6-d58c20396b51?rule=kijijica-200-jpg,Open for short term to long term . Available for 4 months to a year the lease term is negotiable please dm me ! Enjoy The Modern Life In A Bustling Neighborhood!! Brand New Luxury Condo Located In ...,"$3,950.00",City of Toronto,Caledonia Road,12/12/2022
44,Furnished basement apartment for rent near Victoria Park Station,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-basement-apartment-for-rent-near-victoria-park-station/1643925314,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c6/c6b390d3-5663-4b2c-9cb5-f31f8f5c6cc5?rule=kijijica-200-jpg,"Furnished 1 bedroom Basement Apartment For Rent Close to Victoria Park Station - Move-in date: Jan 1, 2023 - Suitable for couples or working professional - 1 bedroom + washroom - In-suite shared ...","$1,900.00",City of Toronto,Kitchener Avenue,12/12/2022
45,"Etobicoke 1+1, high rise building Lakeview, $2400/month",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-1-1-high-rise-building-lakeview-2400-month/1643404298,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c3/c3309015-51ba-4976-a167-69c2eec9340d?rule=kijijica-200-jpg,"Brand new 1+1, high rise condo building in Etobicoke, facing south, lots sun shine (save utility bill), beautiful Lakeview, 13mins drive to CN tower downtown Toronto, 1*parking & 1* locker included, ...","$2,400.00",City of Toronto,Corporate Drive,12/12/2022
