Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Yonge and Steeles 3 bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-and-steeles-3-bedroom/1648190834,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e1/e1dce212-8542-4926-b49d-a1a8cdb08fae?rule=kijijica-200-jpg,-2 story Detached house -3 Bedroom -2 4 PC Washroom - Single Garage -4 Appliances + AC - Shared Laundry - Fenced Yard Close to Centrepoint Mall $3000+ Utilities -Jan. 1st/2023 Ideal for families For ...,"$3,000.00",Toronto,Islington Avenue,< 3 hours ago
12,Spacious three Bedroom Bungalow by Go/Subway in BEACH Community,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-three-bedroom-bungalow-by-go-subway-in-beach-community/1648190768,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bf/bf2b0567-bd63-43de-af2c-65327660b534?rule=kijijica-200-jpg,"Available: Anytime between February 6, 2023 to March 1, 2023 Fantastic THE BEACH Location. Detached bungalow 3 Bedrooms on the main floor with cozy living room, large bay window and gas fireplace. ...","$2,650.00",Toronto,Leduc Drive,< 3 hours ago
13,Apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment/1648190699,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6f/6ff2b4c9-84e0-40c0-aeef-0ee8a070624a?rule=kijijica-200-jpg,"Almost 3000 square feet of beautifully furnished luxury in the heart of OLD THORNHILL. Brand NEW kitchen with walkout PATIO to RAVINE. Spacious rooms, fireplace, walk-in closet. New bathroom, washer ...","$3,290.00",Markham,Augusta Avenue,< 3 hours ago
14,Yonge and Sheppard Detached 3 Brms - steps to Sheppard subway,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-and-sheppard-detached-3-brms-steps-to-sheppard-subway/1648190485,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/38/38ad1f9f-c9b2-45b7-a31e-49b2c4bfe429?rule=kijijica-200-jpg,-2 story Detached house -3 Bedroom -1.5 PC Washroom -5 Appliances + AC -Single Garage - Shared Laundry - Fenced yard - Close to all amenities - Available Jan./23 -Ideal for families. -Steps to ...,"$3,000.00",Toronto,Grange Avenue,< 3 hours ago
15,"Laneway house for rent 2 bd, 1 bath walking distance to subway",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/laneway-house-for-rent-2-bd-1-bath-walking-distance-to-subway/1648190159,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f7/f7c59e5a-6a01-420a-8a63-8620b0aa94a7?rule=kijijica-200-jpg,"Great laneway house for rent. Available immediately. The main floor has an eat in kitchen, the second floor has 2 bedrooms and a full bathroom. The basement has the living room and laundry. There is ...","$2,700.00",Toronto,Glen Shields Avenue,< 4 hours ago
16,LARGE FULLY RENOVATED 1 BEDROOM,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-fully-renovated-1-bedroom/1544545679,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/26/2620b8ed-0a16-43b6-9a5d-4770fc4b0cd1?rule=kijijica-200-jpg,Graydon Hall is located In the heart of North York. Don Mills is a community that was designated as a heritage site. A quick five-minute walk to schools and huge suites makes 20 Graydon Hall a choice ...,"$2,400.00",City of Toronto,Bob O'Link Avenue,< 4 hours ago
17,LARGE 2 BEDROOM UNITS -north york @ don mills/york mills,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-2-bedroom-units-north-york-don-mills-york-mills/1544545678,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/aa/aa27866a-1bc6-423e-9cce-e9397060fa30?rule=kijijica-200-jpg,Graydon Hall is located In the heart of North York. Don Mills is a community that was designated as a heritage site. A quick five-minute walk to schools and huge suites makes 20 Graydon Hall a choice ...,"$2,300.00",City of Toronto,Queen Street East,< 4 hours ago
18,Furnished + All Utilities In the best location of Downtown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-all-utilities-in-the-best-location-of-downtown/1648189511,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b5/b52061b1-55d7-49b9-96d4-f8636c79147b?rule=kijijica-200-jpg,"Prime Downtown, A 650 Square Foot special 10 feet ceiling in the high floor unit. Location,Direct Access To Underground P.A.T.H. To Union Station,Financial District, Grocery Store, Scotia Bank Arena, ...","$3,180.00",Toronto,Courcelette Road,< 4 hours ago
19,1 Bedroom unit on Gloucester St Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-unit-on-gloucester-st-toronto/1648189204,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/80/80c3782c-5b9b-4fd0-a079-22c5cd67413a?rule=kijijica-200-jpg,"Renovated, clean and bright one bedroom apartment available on beautiful quiet charming Gloucester Street. The apartment features hardwood floors thru out, modern kitchen with stainless steel ...","$1,800.00",Toronto,Steeles Avenue East,< 4 hours ago
20,Liberty Village 1 Bedroom Apartment for Rent - 295 Dufferin Stre,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/liberty-village-1-bedroom-apartment-for-rent-295-dufferin-stre/1634057643,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/13/13098b27-1e2e-4587-a467-7d2ba86d5d1d?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 490-0955Virtual Open House: View our units by clicking ...","$2,199.00",City of Toronto,Dudley Avenue,< 4 hours ago
21,Liberty Village 3 Bedrooms Apartment for Rent - 295 Dufferin Str,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/liberty-village-3-bedrooms-apartment-for-rent-295-dufferin-str/1641098580,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/93/93e91fd1-0b96-49d6-ac28-f59ebda8ba36?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 490-0955Virtual Open House: View our units by clicking ...","$3,009.00",Toronto,Kingston Road,< 4 hours ago
22,Roncesvalles 2 Bedroom Apartment for Rent - 55 Triller Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/roncesvalles-2-bedroom-apartment-for-rent-55-triller-avenue/1642830437,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8e/8e4cd83f-68b2-4f68-a3d1-88c1c680319e?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 490-0601Virtual Open House: View our units by clicking ...","$2,499.00",City of Toronto,Walter Street,< 4 hours ago
23,Roncesvalles Bachelor Apartment for Rent - 55 Triller Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/roncesvalles-bachelor-apartment-for-rent-55-triller-avenue/1567580209,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1e/1e65024e-7035-410d-8fa6-64eb8dd84c12?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 490-0601Virtual Open House: View our units by clicking ...","$1,699.00",City of Toronto,John Street,< 4 hours ago
24,1 Bdrm Basement Apartment for Rent Islington/401,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-basement-apartment-for-rent-islington-401/1648188959,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/30/30028b40-f6c8-4dba-9660-504bc4b7dc10?rule=kijijica-200-jpg,"Welcome to our cozy basement apartment! It has been recently renovated and is currently fully furnished. This includes a comfy queen bed, an L shaped couch in the living room, dining table and coffee ...","$1,900.00",Toronto,Johnson Street,< 4 hours ago
25,Heathdale Court - Bachelor Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/heathdale-court-bachelor-apartment-for-rent/1647844120,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5d/5df1f31b-fee0-48dc-afef-dcc4be6b289c?rule=kijijica-200-jpg,"If you are looking for a spacious apartment in a beautiful neighbourhood, then Heathdale Court is the home for you. With bachelor, 1, and 2 bedroom apartments in Forest Hill, this is prime rental ...","$1,993.00",Toronto,Sheppard Avenue West,< 4 hours ago
26,"1 bedroom + large den, downtown core, Carlton/church, lake view",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-large-den-downtown-core-carlton-church-lake-view/1648188542,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1b/1bca425a-c63f-4778-8b5c-40616174a66a?rule=kijijica-200-jpg,"1 bedroom + large den condo, high floor, in downtown core, church and Carlton, lake view, 1 full bathroom, about 600 sqf, 9 feet high ceiling The den has a door and its large enough to function as ...","$2,500.00",City of Toronto,Welbeck Road,< 4 hours ago
27,"730 Dovercourt Road, 323 & 357 Rusholme Road - Doversquare Apart",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/730-dovercourt-road-323-357-rusholme-road-doversquare-apart/1647494713,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4f/4f3119a4-b4fb-4832-a86a-28061ebe577f?rule=kijijica-200-jpg,"The Doversquare Apartments are located in one of downtown Toronto's finest rental apartment locations and offer a variety of suite options to choose from, including bachelor, jr. 1, 1, 2, and 3 ...","$1,944.00",Toronto,Danforth Avenue,< 4 hours ago
28,"730 Dovercourt Road, 323 & 357 Rusholme Road - Doversquare Apart",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/730-dovercourt-road-323-357-rusholme-road-doversquare-apart/1647494792,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/02/024a2da8-ec4a-437f-9e1e-1c4afae49543?rule=kijijica-200-jpg,"The Doversquare Apartments are located in one of downtown Toronto's finest rental apartment locations and offer a variety of suite options to choose from, including bachelor, jr. 1, 1, 2, and 3 ...","$2,514.00",Toronto,Aldridge Avenue,< 4 hours ago
29,"730 Dovercourt Road, 323 & 357 Rusholme Road - Doversquare Apart",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/730-dovercourt-road-323-357-rusholme-road-doversquare-apart/1647494734,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/03/0360e723-4c61-4719-8f01-02a8e46ae6df?rule=kijijica-200-jpg,"The Doversquare Apartments are located in one of downtown Toronto's finest rental apartment locations and offer a variety of suite options to choose from, including bachelor, jr. 1, 1, 2, and 3 ...","$2,044.00",Toronto,Graydon Hall Drive,< 4 hours ago
30,70 Spadina Road - Bachelor Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/70-spadina-road-bachelor-apartment-for-rent/1647495547,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a3/a320b5f2-0677-4e8e-b689-81bf74b819d4?rule=kijijica-200-jpg,Live in luxury at the newly renovated residences at 70 Spadina Road and neighbouring 66 Spadina Road. These Toronto rentals offer the perfect place to enjoy apartment living in the trendy Annex ...,"$1,916.00",Toronto,Graydon Hall Place,< 4 hours ago
31,50 Spadina Road - Large 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/50-spadina-road-large-1-bedroom-apartment-for-rent/1647495919,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c1/c145af18-8d1d-434b-a48e-344f5a000f70?rule=kijijica-200-jpg,50 Spadina Road is in a prime location for University of Toronto students to rent an apartment. The beautifully renovated Annex building is steps from Bloor/Spadina subway line and has all the ...,"$3,446.00",Toronto,Graydon Hall Drive,< 4 hours ago
32,4979 & 4981 Bathurst Street - 2 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4979-4981-bathurst-street-2-bedroom-apartment-for-rent/1647494965,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e5/e58aff8e-9309-44bb-b749-9d48036da996?rule=kijijica-200-jpg,"Attractively landscaped properties offer 1, 2, and 3 bedroom well-maintained North Toronto condo-style apartment rentals without the fees. Located close to the highway and area amenities, suites are ...","$2,306.00",Toronto,Graydon Hall Place,< 4 hours ago
33,4979 & 4981 Bathurst Street - 2 Bedrooms Large Apartment for Ren,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4979-4981-bathurst-street-2-bedrooms-large-apartment-for-ren/1647495061,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b6/b6bb78cd-51e1-4d1e-92d4-a6e762b20c12?rule=kijijica-200-jpg,"Attractively landscaped properties offer 1, 2, and 3 bedroom well-maintained North Toronto condo-style apartment rentals without the fees. Located close to the highway and area amenities, suites are ...","$2,434.00",Toronto,York Street,< 4 hours ago
34,4979 & 4981 Bathurst Street - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4979-4981-bathurst-street-1-bedroom-apartment-for-rent/1647494969,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b7/b74f4aa6-1e40-470f-aea3-ecbf93dddd76?rule=kijijica-200-jpg,"Attractively landscaped properties offer 1, 2, and 3 bedroom well-maintained North Toronto condo-style apartment rentals without the fees. Located close to the highway and area amenities, suites are ...","$1,968.00",Toronto,Lake Shore Boulevard West,< 4 hours ago
35,4866 & 4900 Bathurst Street - 2 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4866-4900-bathurst-street-2-bedroom-apartment-for-rent/1647495768,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1f/1f1e13ca-7980-4a5a-9ef4-b44ef2aef0c2?rule=kijijica-200-jpg,"Join Us for Our In-person Open House Every Thursday, from 4pm - 6pm. Call Now to Reserve Your Spot! Attractively landscaped properties offer 1, 2, and 3 bedroom well-maintained North Toronto ...","$2,396.00",Toronto,Jarvis Street,< 4 hours ago
36,4866 & 4900 Bathurst Street - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4866-4900-bathurst-street-1-bedroom-apartment-for-rent/1647495537,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cc/cc9ecde1-4e6a-41c7-9462-794338f8661d?rule=kijijica-200-jpg,"Join Us for Our In-person Open House Every Thursday, from 4pm - 6pm. Call Now to Reserve Your Spot! Attractively landscaped properties offer 1, 2, and 3 bedroom well-maintained North Toronto ...","$2,212.00",Toronto,Gloucester Street,< 4 hours ago
37,4222 Bathurst Street - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4222-bathurst-street-1-bedroom-apartment-for-rent/1647495148,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/80/80168ee0-9c4f-419f-800b-2c3b1e4e6bf2?rule=kijijica-200-jpg,"Join Us for Our In-person Open House Every Wednesday, from 4pm - 6pm. Call Now to Reserve Your Spot! Conveniently located across from Earl Bales Park and its lush green space, this building is a ...","$2,047.00",Toronto,Queen Street West,< 4 hours ago
38,4190 Bathurst Street - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4190-bathurst-street-1-bedroom-apartment-for-rent/1647496004,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e3/e303111d-51ff-415f-8679-796c2f42a163?rule=kijijica-200-jpg,"Join Us for Our In-person Open House Every Wednesday, from 4pm - 6pm. Call Now to Reserve Your Spot! Adjacent to Earl Bales Park, one of Toronto's great green spaces, the 1 and 2 bedroom apartment ...","$2,174.00",Toronto,Triller Avenue,< 4 hours ago
39,35 Walmer Road - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/35-walmer-road-1-bedroom-apartment-for-rent/1647495457,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/01/01bcb751-d0e5-4601-9883-db7eb2d2bf75?rule=kijijica-200-jpg,"If you are looking for an apartment rental near the University of Toronto, 35 Walmer Road is in a prime location only a minute walk from campus and the heart of Bloor Street, the Annex and Koreatown. ...","$2,398.00",Toronto,Islington Avenue,< 4 hours ago
40,35 Walmer Road - 2 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/35-walmer-road-2-bedroom-apartment-for-rent/1647495015,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f8/f8d190c7-7101-415c-b37b-cf31f705a0c6?rule=kijijica-200-jpg,"If you are looking for an apartment rental near the University of Toronto, 35 Walmer Road is in a prime location only a minute walk from campus and the heart of Bloor Street, the Annex and Koreatown. ...","$3,094.00",Toronto,Rexdale Boulevard,< 4 hours ago
41,35 Walmer Road - Bachelor Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/35-walmer-road-bachelor-apartment-for-rent/1647495440,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0f/0f504fb6-d88d-4d60-b446-46ba3a59a357?rule=kijijica-200-jpg,"If you are looking for an apartment rental near the University of Toronto, 35 Walmer Road is in a prime location only a minute walk from campus and the heart of Bloor Street, the Annex and Koreatown. ...","$1,952.00",Toronto,Church Street,< 4 hours ago
42,2397 FINCH AVE W - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2397-finch-ave-w-1-bedroom-apartment-for-rent/1647498088,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8b/8b9ebb80-f8b5-437a-b98f-0dca9bcc3570?rule=kijijica-200-jpg,"Located in a Humbermede Area, this property has the best of both worlds with the convenience of retailers below making it easy to grab last minute necessities or get your hair done steps from home. ...","$1,999.00",Toronto,McGill Street,< 4 hours ago
43,1862 Bathurst Street - 2 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1862-bathurst-street-2-bedroom-apartment-for-rent/1648174900,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8a/8a7465c3-a7d5-4c6b-a337-da259eab1818?rule=kijijica-200-jpg,"With its highly desirable Forest Hill location, Ava Manor combines old-world charm with a modern sensibility with bachelor, 1, 2, and 3 bedroom Toronto apartment rentals. To view our property from ...","$2,469.00",Toronto,Bloor Street West,< 4 hours ago
44,1862 Bathurst Street - Bachelor Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1862-bathurst-street-bachelor-apartment-for-rent/1647495780,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b9/b97dc384-bc32-45ab-8896-ece14e76c6e2?rule=kijijica-200-jpg,"With its highly desirable Forest Hill location, Ava Manor combines old-world charm with a modern sensibility with bachelor, 1, 2, and 3 bedroom Toronto apartment rentals. To view our property from ...","$1,743.00",Toronto,Dovercourt Road,< 4 hours ago
45,1660 Bathurst Street - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1660-bathurst-street-1-bedroom-apartment-for-rent/1647496223,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/50/508002b2-f49d-4ce1-b1f4-6fcbf824d50d?rule=kijijica-200-jpg,Call Now To Book An In-Person Tour! This beautifully landscaped low-rise Toronto apartment offers bachelor and 1 bedroom rentals in a picturesque three-storey building. Residents can experience the ...,"$2,019.00",Toronto,Spadina Road,< 4 hours ago
