Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Spacious Sun filled 2 bedroom 2 bathroom apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-sun-filled-2-bedroom-2-bathroom-apartment/1642221496,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4e/4ee2e44b-04dd-4df3-8a3a-0edf8021d581?rule=kijijica-200-jpg,"Spacious, brand new 2 bedroom unit on Bloor St E! 1 parking & 1 locker included. Amazing south-west views from the high floor, brand new appliances, luxury amenities in the building","$3,300.00",City of Toronto,Bay Street,22/01/2023
12,"14 York Street Toronto Condo Available April 1, 2023",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/14-york-street-toronto-condo-available-april-1-2023/1648046677,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6b/6b7300ea-e061-4f01-826a-d785463c39b6?rule=kijijica-200-jpg,"Fully furnished condo - one bedroom and study in Ice Condos - 14 York Street in 15th Floor, Toronto. Please contact 416-670-6839 to schedule a showing. Unit is available for rent April 1, 2023. ...","$2,450.00",City of Toronto,St Mary Street,22/01/2023
13,2 bedroom apartment for rent Midland and Eglington,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-midland-and-eglington/1648046674,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cd/cd693e11-2baa-4c95-88f9-00b2af447042?rule=kijijica-200-jpg,Large Clean 2 bedroom walkout basement Apartment close to subway TTC bus and Kennedy Station / Trains and RT Close. Friendly neighborhood,"$2,000.00",City of Toronto,Adelaide Street West,22/01/2023
14,Beaches 2 bedroom apartment for rent with 2 car parking,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beaches-2-bedroom-apartment-for-rent-with-2-car-parking/1648026058,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3a/3a37d8eb-8600-4815-9d86-581a527a899a?rule=kijijica-200-jpg,"This recently renovated, bright and spacious (900 sq. ft) two bedroom upper unit of a duplex is located in the heart of The Beaches on Willow Avenue, mere steps north of the boardwalk and iconic ...","$2,500.00",City of Toronto,John Street,22/01/2023
15,3 BEDROOM FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-for-rent/1648044839,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bf/bfbee63a-cac1-4551-bd0b-cd90a687c4f1?rule=kijijica-200-jpg,3 BEDROOM RECENTLY RENOVATED CLEAN QUITE BUILDING. We would need employment letter credit check and governmental documents. Viewing has to be arrange with appointment minimum of 48 hours.,"$2,750.00",City of Toronto,Jarvis Street,22/01/2023
16,Spacious One Bedroom Condo For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-one-bedroom-condo-for-rent/1648045000,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/12/12015952-c4fe-4761-a94c-cba4bf000311?rule=kijijica-200-jpg,"--Spacious, renovated one bedroom suite at 5 San Romanoway (Jane/Finch) including bedroom, living room, bathroom, kitchen, storage room, closets. --Including indoor parking, cable, internet, ...","$2,030.00",City of Toronto,Sirman Lane,22/01/2023
17,Downtown Toronto 168 King St E 1+1 Condo For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-toronto-168-king-st-e-1-1-condo-for-rent/1648044177,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/11/111e8878-db73-4fd0-b883-a70a442bed1c?rule=kijijica-200-jpg,Downtown Core 168 King St E King George Square 1Bed+1Den Condo. Super Bright Super Clean 600+ sqft Plus 100 sqft Balcony. Spacious Den Could Be Used As Office Or Second Bedroom. Steps To St. Lawrence ...,"$2,600.00",City of Toronto,McLevin Avenue,22/01/2023
18,FURNISHED 1 BEDROOM 1 WASHROOM @ E-CONDO: 8 YONGE & EGLINTON,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-1-bedroom-1-washroom-e-condo:-8-yonge-eglinton/1648043816,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/68/685548e8-f31a-4981-8d31-08faddd59703?rule=kijijica-200-jpg,Clean & furnished 1 bedroom and 1 Full Private Washroom available in the new & luxurious E-Condo building located at the northeast corner of Yonge & Eglinton. The building is located at the centre of ...,"$1,900.00",City of Toronto,Pinery Trail,22/01/2023
19,1 Bedroom Basement Apartment Christie Pitts,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-apartment-christie-pitts/1648041811,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7c/7c442bdc-36e2-4f21-a58f-8831acaf6e73?rule=kijijica-200-jpg,1 bedroom basement apartment with a separate entrance. The unit is freshly painted and the bathroom is newly renovated. It will be fully finished this week and we will add photos! It's a black ...,"$1,400.00",City of Toronto,Parliament Street,22/01/2023
20,4 Bedroom house for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4-bedroom-house-for-rent/1648041679,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/07/078c2ae4-5a7a-4c2e-bf93-2b390d16ff8e?rule=kijijica-200-jpg,"Location! Location. Charming whole furnished house for rent available February 1 near Centennial College and University of Toronto Scarborough campus. Family friendly area, near all grocery stores, ...","$3,000.00",City of Toronto,Howard Street,22/01/2023
21,6151 Bathurst - One Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/6151-bathurst-one-bedroom-apartment-for-rent/1644717449,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/93/932353db-b26c-4ab6-8467-4be33aa7731a?rule=kijijica-200-jpg,"IVORY TOWER - 6151 BATHURST Located in the heart of North York, this building has access to many activities, schools, parks, and grocery stores steps away! Ivory Tower is a beautifully designed and ...","$2,192.00",Toronto,York Street,22/01/2023
22,Glen Park Apartments - One Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/glen-park-apartments-one-bedroom-apartment-for-rent/1568953096,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b7/b7126cc8-85de-4dbf-8596-6718c5773689?rule=kijijica-200-jpg,"GLEN PARK Conveniently located, steps away from hundreds of stores on Yonge Street, and easy access to transit. Glen Park is a well-maintained property with its beautiful exterior landscaping, and ...","$2,117.00",City of Toronto,Lake Shore Boulevard West,22/01/2023
23,House for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent/1648040372,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ad/addcd998-2396-4940-89a6-d4269a3320b7?rule=kijijica-200-jpg,"Second Floor One Room Looking for a student or professional, three sharing a kitchen, bathroom, newly renovated, located in a quiet and safe neighborhood in downtown Toronto. Walking distance to ...","$1,200.00",City of Toronto,Midland Avenue,22/01/2023
24,1 Bedroom + den for February!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-den-for-february/1533832963,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/08/08de1e05-7f95-4788-9c8b-424d1943ec6f?rule=kijijica-200-jpg,Spacious 1 bedroom + den $2250 available February 1st in one of the best locations in the city! Enjoy amenities such as the indoor pool and gym. Park-like setting in well established neighbourhood. 3 ...,"$2,250.00",City of Toronto,Lord Roberts Drive,22/01/2023
25,1 Bedroom rental North York - Available January 1st,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-rental-north-york-available-january-1st/1533832971,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9f/9fb124a9-2e90-44d5-9393-3c0978c81e82?rule=kijijica-200-jpg,One of the most sought after neighbourhoods! 1 Bedroom suite available for January 1st from $1950. Nestled in a beautiful park-like setting near Don Valley Parkway and Wynford Heights Crescent. ...,"$1,950.00",City of Toronto,Queen Street East,22/01/2023
26,"2 Bdrm available at 20 Shallmar Boulevard, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-available-at-20-shallmar-boulevard-toronto/1638158412,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ad/add86191-fa2d-49fc-91c3-bfbdd134aea3?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/shallmar-apartments/ Shallmar Apartments has beautiful apartments for rent in Toronto just north of Bathurst & Eglinton. ...,"$2,630.00",City of Toronto,Willow Avenue,22/01/2023
27,"1 Bdrm available at 1050 Markham road, Scarborough",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-available-at-1050-markham-road-scarborough/1638156981,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/91/91e54757-6eda-42a8-b306-66e6f7c4b526?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/apartments-for-rent/scarborough-on/markham-road-apartments-1050/ Markham Road Apartments provides wonderful apartments for rent in Scarborough. Located at ...,"$1,985.00",City of Toronto,Bloor Street West,22/01/2023
28,Jazz - 2 Bedroom + Den Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/jazz-2-bedroom-den-apartment-for-rent/1638157887,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c6/c687b15c-63e4-4e4e-8ee9-f664f44da4b0?rule=kijijica-200-jpg,"In the heart of downtown Toronto, Jazz offers quality rental apartments just blocks from the bustling corner of Yonge and Dundas. In close its proximity to the excitement of downtown Toronto, the ...","$3,800.00",City of Toronto,St Clarens Avenue,22/01/2023
29,Motion - Studio Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/motion-studio-apartment-for-rent/1623037277,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bd/bd6c5c85-7b78-4bac-a99c-1645c88a6e3c?rule=kijijica-200-jpg,"Located in one of downtown Toronto's most popular neighbourhoods, Motion stands at 29-storeys tall and is just minutes' walk from the downtown Toronto core, the Eaton Centre, the financial district, ...","$2,330.00",City of Toronto,Finch Avenue West,22/01/2023
30,Davisville  Village - Bachleor Suite Available,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/davisville-village-bachleor-suite-available/1623036236,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cb/cb147356-8aa4-4359-9f3e-0c0b98aa904a?rule=kijijica-200-jpg,"Welcome to 77 Davisville Avenue. Situated in the trendy, sought-after neighbourhood of Davisville Village, just steps from the subway. This property is perfect for working professionals and families ...","$1,800.00",Toronto,San Romanoway,22/01/2023
31,STUDIO | 1 BATH - BASEMENT APT FOR RENT - ETOBICOKE,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-1-bath-basement-apt-for-rent-etobicoke/1645069152,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e0/e05f48f9-338c-4bf7-bed8-266b4a00a47e?rule=kijijica-200-jpg,"Studio | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Formica Countertops, Upgraded Bathroom, Vinyl Floors, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: ...","$1,595.00",City of Toronto,King Street East,22/01/2023
32,"Bachelor available at 1 Oriole Road , Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-available-at-1-oriole-road-toronto/1645068950,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/12/1243851f-cbd1-404e-88a6-53f48aaeba68?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/oriole-apartments/ In every city, there are neighbourhoods associated with a lifestyle that includes a vibrant atmosphere, ...","$1,960.00",City of Toronto,George Street,22/01/2023
33,"Rentals at Brentwood Towers, Lascelles - Yonge & Davisville..",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rentals-at-brentwood-towers-lascelles-yonge-davisville/1626722956,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/67/671fef11-ceca-4bce-9690-33c6f31f6af2?rule=kijijica-200-jpg,Renovated and spacious apartments can be found at this Midtown site. Brentwood Towers comprises of five buildings which are steps from Davisville subway and all the stores and city conveniences ...,"$2,235.00",City of Toronto,Yonge Street,22/01/2023
34,1 Bedroom Apartment- North York Don Valley Parkway Brookbanks Dr,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-north-york-don-valley-parkway-brookbanks-dr/1638089620,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/39/396984b3-b69b-4893-864c-a1d389979b7c?rule=kijijica-200-jpg,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...","$2,599.00",City of Toronto,Eglinton Avenue East,22/01/2023
35,For Rent: One-Bdrm + Den at Yorkdale Condos,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent:-one-bdrm-den-at-yorkdale-condos/1587663201,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d7/d71b4b40-f8e0-443a-a28e-571fc3bd013d?rule=kijijica-200-jpg,"For Rent in Toronto: A brand-new, spacious one-bedroom-plus-den condo at Yorkville Condos. The unit features laminate flooring, stainless steel appliances, ensuite laundry and a large terrace. The ...",Please Contact,City of Toronto,Ossington Avenue,22/01/2023
36,Bachelor apartment located in East York!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-located-in-east-york/1647637144,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d7/d7557517-db78-4b4e-9ef7-90b8a83582f6?rule=kijijica-200-jpg,"100 Cosburn Avenue (Toronto) Cosburn Ave. & Pape Ave. Monthly rent: Starting from $1,773/month Utilities: Heat included, hydro and water extra Parking: $120 per month/indoor or $100 per month/outdoor ...","$1,773.00",City of Toronto,Burnfield Avenue,22/01/2023
37,1 Bedroom near The Danforth ~ 10 mins from Pape Subway,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-near-the-danforth-10-mins-from-pape-subway/1646889377,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/92/926cdd28-7b41-464d-b841-1a239f015250?rule=kijijica-200-jpg,"91 Cosburn Ave., Scarborough Cosburn Ave. & Pape Ave. Monthly rent: Starting from $1999/month Utilities: Heat included, hydro and water extra Parking: $130 per month/indoor spot Suite Features: ...","$1,999.00",City of Toronto,Wickson Trail,22/01/2023
38,Large spacious 2 bedroom walk out basement apartment,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-spacious-2-bedroom-walk-out-basement-apartment/1648039532,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/31/3190899d-6e04-419f-941e-991f765ba7c3?rule=kijijica-200-jpg,"Large 2 bedroom walkout basement apartment. Includes, electricity, laundry and internet. This unit is close to Kennedy station. First and last months rent required with application. Available for ...","$2,000.00",City of Toronto,Quantrell Trail,22/01/2023
39,2+1 Executive Luxury Condo For Rent. 2 Baths in Cabbagetown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-1-executive-luxury-condo-for-rent-2-baths-in-cabbagetown/1648039338,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/31/316ebbd2-8e5c-420f-b038-23d99dd5ae7d?rule=kijijica-200-jpg,"Fully Sophisticated Chic Furnished Penthouse With A Spectacular Unobstructed City Views. Renovated 1686 Sq Ft Penthouse. Crown Molding All-Round, Fabulous Open Concept Ideal For Entertaining, ...","$8,000.00",City of Toronto,Clark Avenue,22/01/2023
40,1 BED+DEN | 2 BATH - CONDO APT FOR RENT - NORTH YORK,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-2-bath-condo-apt-for-rent-north-york/1645423731,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3f/3fe63c34-91ab-4b73-92b9-8e1ee6d3f63e?rule=kijijica-200-jpg,"1 Bedroom+Den | 2 Bathrooms, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops, Laminate Floors, Ensuite Laundry. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: ...","$2,145.00",City of Toronto,Dudley Avenue,22/01/2023
41,2 BED | 1 BATH - CONDO FOR RENT - TORONTO | FREDERICK ST,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-1-bath-condo-for-rent-toronto-frederick-st/1646071355,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cf/cf6f51e9-09b2-47aa-bc94-379c291c401f?rule=kijijica-200-jpg,"2 Bedrooms | 1 Bathroom, Upgraded Kitchen, Dishwasher, Microwave, Paneled Appliances, Quartz Countertops, Upgraded Bathrooms, Upgraded Back Splash, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? ...","$2,845.00",City of Toronto,Dundas Street West,22/01/2023
42,Beautiful 3 Bedroom 1 Bathroom Bungalow for Rent in Eatonville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-3-bedroom-1-bathroom-bungalow-for-rent-in-eatonville/1648037173,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/11/110c2bfc-9b90-4345-9d2a-5114cc00adfc?rule=kijijica-200-jpg,"Come and see this spacious and beautiful 3 bedroom, 1 bathroom flat for rent in the desirable Eatonville neighborhood of Etobicoke. Featuring a spacious layout, with plenty of natural light and a ...","$3,075.00",City of Toronto,Markham Street,22/01/2023
43,One Bedroom condo @ Danforth,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-condo-danforth/1648036522,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/32/326ee5f4-1092-4df1-98ed-826822b191fe?rule=kijijica-200-jpg,Newly built Condo near Danforth and woodbine is available for rent from 1st of February. Only 15 minutes to downtown Toronto by Subway and five minutes walking distance from woodbine subway station. ...,"$2,480.00",City of Toronto,Scarlett Road,22/01/2023
44,Room for rent is available on march 1st 2023,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent-is-available-on-march-1st-2023/1648035424,,Kingston and morningside big room with full windows close to morningside plaza and ttc stop nofrills mcdonald timhorton,$650.00,City of Toronto,Richview Road,22/01/2023
45,Downtown Toronto 1 Bedroom Furnished Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-toronto-1-bedroom-furnished-condo-for-rent/1648033709,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/35/35a728f5-aa11-45aa-bdcc-3ec840a59920?rule=kijijica-200-jpg,"Downtown Toronto 1 Bedroom Furnished Condo for rent on 127 Queen Street East. Close to St. Michael's Hospital, St. Lawrence Market, TTC Queen St Subway Station, and Toronto Metropolitan University. ...","$2,500.00",City of Toronto,Wynford Drive,22/01/2023
