Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
11,Private Rooms in a Brand New Basement for rent in Scarborough,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/private-rooms-in-a-brand-new-basement-for-rent-in-scarborough/1648127409,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2b/2b41c0c5-1b16-4bf4-a17f-8dcdea2603f6?rule=kijijica-200-jpg,"Brand new basement for rent. All new appliances. Close to school, 2.5 km from University of Toronto Scarborough,4 km from Centinial College.GO Transit, etc. Two bed rooms, two washrooms, kitchen, and ...","$1,200.00",City of Toronto,Sheppard Street,< 21 hours ago
12,Large 2 Bedroom House in East York - Great Location! Full House,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-2-bedroom-house-in-east-york-great-location-full-house/1648127336,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6c/6c4c0bea-3ed6-4d42-96ea-1649037cd1ea?rule=kijijica-200-jpg,"Beautiful house in East York. 2 Bedrooms 2 Washrooms Large basement Large driveway, garage and yard Private Available now. 100 Cadorna Ave, East York Send me your: - Name - Move in date - Length of ...","$2,700.00",City of Toronto,Temperance Street,< 21 hours ago
13,**High Floor Stunning 2+1 Bd/2 Bth Apt W Prem Parking!For Rent**,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/high-floor-stunning-2-1-bd-2-bth-apt-w-prem-parking-for-rent/1648127219,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9e/9e3f4a51-8883-4d94-bf53-d81da67d5fb9?rule=kijijica-200-jpg,"Highly Desired Floor Plan 2 Bed Plus Study With A Truly Incredible View. Floor To Ceiling Windows, Tons Of Natural Lights, 2 Individual Private Balconies With Spectacular Views Overlooking The City. ...","$3,650.00",City of Toronto,Nugget Avenue,< 21 hours ago
14,2 bedroom Apt for rent - St.Clair & Bathurst (Newly renovated),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apt-for-rent-st-clair-bathurst-newly-renovated/1648126783,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b4/b4f2fc3b-54f9-4121-b661-a067da01b3b9?rule=kijijica-200-jpg,Steps to TTC bus stops. Main level apartment with separate entrance. Available Immediately. Call 647 269 1959,"$2,250.00",City of Toronto,Dovedale Court,< 21 hours ago
15,House Main floor for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-main-floor-for-rent/1648126442,,2 bed - one washroom. house Main floor.. looking from 15th feb salamat - Looking for Filipino friendly people..,"$2,000.00",City of Toronto,Brahms Avenue,< 21 hours ago
16,Fashion House 560 King St W & 461 Adelaide st W,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fashion-house-560-king-st-w-461-adelaide-st-w/1648119062,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/72/72f6cc82-6338-44ae-9f81-2febf4b1b6e8?rule=kijijica-200-jpg,"560 King St W -King West's Sought After Fashion House Condos - 461 Adelaide st W Lofts With Fashion Houses iconic 150-foot frontage on King Street, Freed Developments opted to celebrate King Streets ...","$2,200.00",City of Toronto,Rameau Drive,< 21 hours ago
17,Minto Westside 27 Bathurst - 576 Front St W- 39 Niagara,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/minto-westside-27-bathurst-576-front-st-w-39-niagara/1648119086,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/dc/dc152dce-cab7-4435-9cab-aeec0a77bb2a?rule=kijijica-200-jpg,27 Bathurst St - 576 Front St W - 39 Niagara St - Minto Westside Brand New Minto Westside The newly developed Minto Westside located at Front and Bathurst in downtown Toronto. Surrounded by amazing ...,"$3,000.00",City of Toronto,Park Lawn Road,< 21 hours ago
18,Emerald City - Sheppard & Don Mills - Station - Fairview Mall,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/emerald-city-sheppard-don-mills-station-fairview-mall/1648120151,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d0/d0bc2f1a-f305-4e99-81c4-f44c5b7de91a?rule=kijijica-200-jpg,"EMERALD CITY CONDOS - 62 - 66 - 70 FOREST MANOR, 56 - 58 FOREST MANOR, 36 - 38 FOREST MANOR RD Emerald City is a luxury condominium complex that defines this new community at the corner of Sheppard ...","$2,900.00",City of Toronto,Lake Shore Boulevard West,< 21 hours ago
19,Toronto | YONGE & KING | 1 BED | 1 BATH DOWNTOWN CONDO FOR RENT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/toronto-yonge-king-1-bed-1-bath-downtown-condo-for-rent/1648126121,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5b/5bbad1c2-73b3-4e3d-8de8-7eb627f4578f?rule=kijijica-200-jpg,"Toronto | Leader Ln| YONGE & KING | 1 BED | 1 BATH | DOWNTOWN Condo FOR RENT DESCRIPTION: Beautiful 1 Bedroom, 1 Bathroom Condo with Living & Dining Area, Big Windows with lots of natural light, ...","$2,550.00",City of Toronto,Fort York Boulevard,< 21 hours ago
20,Mimico South Humber Rentals,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/mimico-south-humber-rentals/1648119078,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/89/897ba166-90f0-44f6-bd90-27be1a0ae7c6?rule=kijijica-200-jpg,Mimico South Humber Rentals South Beach Westlake EncoreRiva Del LagoNautilusNewport BeachVoyageurKey WestThe CoveOcean ClubWaterscapes Marina Del Rey Condos 10 36 88 90 Park Lawn 39 56 59 60 Annie ...,"$2,800.00",City of Toronto,Bastion Street,< 21 hours ago
21,TWO BEDROOM BASEMENT AVAILABLE FEBRUARY,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-basement-available-february/1648125507,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/96/96f976ba-320b-4ccb-a8f0-db8fb041009c?rule=kijijica-200-jpg,IF AD IS STILL POSTED- THAT MEANS UNIT IS AVAILABLE CALL 905-915-0552 FOR VIEWING TWO BEDROOM BASEMENT Full bath and full kitchen Dining area along with common room Laundry is shared All utilities ...,"$1,750.00",City of Toronto,Coronation Drive,< 21 hours ago
22,Luxury 2 Bed / 2 Bath! Amazing Views *Rent Incentives: Move In B,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-2-bed-2-bath-amazing-views-rent-incentives:-move-in-b/1633682438,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0b/0b663040-3480-4792-bcb4-1a6c69932201?rule=kijijica-200-jpg,"Luxury 2 Bed / 2 Bath! Amazing Views *Rent Incentives: Move In By Nov 1 And Get 1/2 Of 1 Month Rent Free! Plus, Sign A Lease Within 24 Hours Of Showing And Get A $150 Gift Card To Rabba For ...","$3,295.00",City of Toronto,Chemical Court,< 21 hours ago
23,BEAUTIFUL HOUSE | 4 BEDS | 2.5 BATHS | 3 PARKINGS | FINISHED BAS,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-house-4-beds-2-5-baths-3-parkings-finished-bas/1647844825,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/95/9529c12d-2bfc-48c2-9a94-0b38fa2a4d29?rule=kijijica-200-jpg,"Bluerock Realty | Moving is stressful, let us help make it hassle-free! ** CALL OR TEXT US AT 647 288 9555! ** 38 Worthington Crescent, Toronto, Ontario, M6S 3P6S Kingsway & Morningside Ave $5,000 ...","$5,000.00",City of Toronto,O'Connor Drive,< 21 hours ago
24,BEAUTIFUL CONDO | 2 BEDS | 1 BATH | PARKING | LOCKER,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-condo-2-beds-1-bath-parking-locker/1647532332,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/da/dac55ca4-c543-4857-a32f-8759e9be36c4?rule=kijijica-200-jpg,"Bluerock Realty | Moving is stressful, let us help make it hassle-free! ** CALL OR TEXT US AT 647 288 9555! ** 35 Rolling Mills Road, Toronto, Ontario M5A 0V6Canary Commons Located in the heart of ...","$3,000.00",City of Toronto,Cadorna Avenue,< 21 hours ago
25,1-Bedroom - Cedar Grove - 24 Forest Manor Road,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-cedar-grove-24-forest-manor-road/1648119214,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b8/b8a7cf8b-23ab-40c7-a3e5-2c328b77038b?rule=kijijica-200-jpg,"Excellent access to the DVP and 401,directly across from the Fairview Mall, close to schools! One-Bedroom availbale January 20th Monthly rent from $2,325 plus electricity Parking is $155 monthly ...","$2,325.00",City of Toronto,John Street,< 21 hours ago
26,Trendy Liberty Village Rentals,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/trendy-liberty-village-rentals/1648119433,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ad/adfdfac7-f78a-4c3c-b865-d78eb9d2b9e2?rule=kijijica-200-jpg,Liberty Village Condo Rentals 51 54 55 59 65 75 85 135 150 East liberty 50 69 lynn williams 80 100 125 Western Battery 5 43 Hanna 5 Hanna Vibe condos King West Zip Condos Liberty Place Toy Factory ...,"$2,900.00",City of Toronto,Nelson Street,< 21 hours ago
27,188 Cumberland St  Cumberland Towers Yorkville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/188-cumberland-st-cumberland-towers-yorkville/1648119038,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0b/0b412462-8ad3-43b6-b72b-c22f90586711?rule=kijijica-200-jpg,The Cumberland Tower Condominiums A signature condominium residence coming to Torontos prestigious Bloor-Yorkville neighbourhood by Camrost-Felcorp. Towering 40 storeys above the downtown Toronto ...,"$2,400.00",City of Toronto,Vaughan Road,< 21 hours ago
28,Rent second floor spacious renovated 2 bedrooms on Kipling/401,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rent-second-floor-spacious-renovated-2-bedrooms-on-kipling-401/1648124789,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1b/1ba70919-c59d-4c65-8d24-6ff33a372fa3?rule=kijijica-200-jpg,New renovated 2 bedroom second floor unit on Kipling / 401 for rent. Please read ads carefully and save our time. Only one couple or not more than four people are accepted. Monthly rent is $ 2200 + ...,"$2,200.00",City of Toronto,Maplewood Avenue,< 21 hours ago
29,"Midtown Davisville Detached 3 BD 2Bath,  Maurice Cody",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/midtown-davisville-detached-3-bd-2bath-maurice-cody/1648124580,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6c/6cfa7b01-3160-438c-b1b7-bdd900f8cba6?rule=kijijica-200-jpg,"Charming Detached Davisville Village home - 3 BD 2Bath near subway, in Maurice Cody school zone, very private large backyard with swing set and patio; 2 full washrooms with tubs, carpeted play room ...","$3,950.00",City of Toronto,Finch Avenue West,< 21 hours ago
30,For rent: Luxury Toronto Downtown 2 bedroom 2 bathroom condo,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent:-luxury-toronto-downtown-2-bedroom-2-bathroom-condo/1648123893,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/af/afcd0404-4994-4c59-838e-35674c8f8d19?rule=kijijica-200-jpg,"For immediate move in!!! Well-known builder Great Gold presented, Located 15th floor, best viewed, close to Don valley 404 and 1 min distance to newly built Subway, 10 min walk to lake front and ...","$3,300.00",City of Toronto,Yonge Street,< 21 hours ago
31,1+1 Condo for Lease,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-1-condo-for-lease/1647842595,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ca/cab86601-17a1-41d3-98c7-bbbc8dadf385?rule=kijijica-200-jpg,Absolutely Stunning 1Bdrm + Large Den Corner Unit W/ Sliding Doors (Currently Used As 2nd Bedroom). Enjoy Ravishing Views With 120Sqft Wrap Around Balcony. 1 Parking Available. Elegance Throughout ...,"$2,800.00",City of Toronto,King Street West,< 22 hours ago
32,1 Bedroom – newly renovated – Yonge & Eglinton!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-newly-renovated-yonge-eglinton/1648119716,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ff/fff36fdf-4219-495a-9975-0c02dd8f1868?rule=kijijica-200-jpg,"Priced at $1,950 for a limited time plus hydro Stainless steel fridge, stove, dishwasher & microwave Strip flooring Laundry on site Parking available Located on Eglinton just east of Yonge dont miss ...","$1,950.00",City of Toronto,Brant Place,< 22 hours ago
33,1 bdrm – Call 416.481.6081,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-call-416-481-6081/1648119748,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d0/d0ebad6b-5b71-4f6b-b6af-6807e165517c?rule=kijijica-200-jpg,"This fully renovated 1 bedroom suite is located in the desirable Avenue Road & St. Clair area of Forest Hill and is walking distance to all amenities & public transit! Priced at $2,250 plus personal ...","$2,250.00",City of Toronto,Bathurst Street,< 22 hours ago
34,St Lawrence Market Distillery Rentals,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/st-lawrence-market-distillery-rentals/1648119065,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/86/86fdcb6f-7cc9-4543-94ce-cedc5cbec6a9?rule=kijijica-200-jpg,St Lawrence Market Distillery Rentals AxiomLondon On The EsplanadeMarket WharfNew Times SquareVu CondosCanary ParkEast LoftsRiver CityYorktown On The Park Kings Court Modern Pure SpiritGooderhamIvory ...,"$2,900.00",City of Toronto,Front Street West,< 22 hours ago
35,Bisha Hotel and Residence - 88 Blue Jays Way,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bisha-hotel-and-residence-88-blue-jays-way/1648119050,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8e/8eb0ed13-5d69-430d-8389-55ad78868e13?rule=kijijica-200-jpg,Bisha Hotel and Residence - 88 Blue Jays Way Bisha is the newest private-label hotel and residences brand to originate in Toronto since Four Seasons Hotels and Resorts was introduced in the 1960s. ...,"$2,800.00",City of Toronto,Don Mills Road,< 22 hours ago
36,Mid-Town Yonge and St Clair Upscale 1 Bedroom (Air Condition),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/mid-town-yonge-and-st-clair-upscale-1-bedroom-air-condition/1622256445,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cb/cb1dbf9c-d350-4462-949e-583e030e006c?rule=kijijica-200-jpg,"1 Bedroom with 466 sqft. starting at $2,207.00! Check out our website! www.commonwealthtowers.ca CALL OR EMAIL TODAY TO BOOK A VIEWING! 416-825-8894 rentyph@outlook.com Upscale Rental Living at The ...","$2,207.00",City of Toronto,George Henry Boulevard,< 22 hours ago
37,Shops At Don Mills Rentals - Live and Play at the Shops,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/shops-at-don-mills-rentals-live-and-play-at-the-shops/1648120174,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/93/93cd95b7-b76d-41c3-9732-cc924e7a18cf?rule=kijijica-200-jpg,"Shops at Don Mills Rentals - Flaire condos, Liv Lofts, Reflections, Hemingway, Rodeo Drive 75 - 85 - 99 - 205 The Donway way 20 Oneill rd One-of-a-kind Shops at Don Mills, Toronto's finest open air ...","$2,800.00",City of Toronto,King Street East,< 22 hours ago
38,88 Scott St - Financial District / St Lawrence Market,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/88-scott-st-financial-district-st-lawrence-market/1648119074,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/92/929c3d9d-9727-437b-aa78-b8dd0c456f7c?rule=kijijica-200-jpg,88 Scott Located In The Heart of the Financial District and St. Lawrence Market Area. 88 Scott captures the spirit of Toronto.At the intersection of the dynamic financial district and the charming ...,"$3,200.00",City of Toronto,Toronto Street,< 22 hours ago
39,No:1 Yorkville Condo - 1 Yorkville Ave,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/no:1-yorkville-condo-1-yorkville-ave/1648119040,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b0/b0b4f1f1-b947-40eb-96cf-e82065ecec7f?rule=kijijica-200-jpg,"No:1 Yorkville Condo - 1 Yorkville Ave Condominium Residences at Yorkville & Yonge Steps from Bloor-Yorkville's shopping, dining and entertainment. Surrounded by two subway systems and PATH. For ...","$2,400.00",City of Toronto,Park Lawn Road,< 22 hours ago
40,33 - 42 &50 Charles St E Casa 1  Casa 2 Casa 3,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/33-42-50-charles-st-e-casa-1-casa-2-casa-3/1648119081,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/92/927c8590-ec61-4ef5-bb1c-7f084fd0fa34?rule=kijijica-200-jpg,"33 42 & 50 Charles St Casa I II III The Luxurious Casa I Casa II & Casa III Towers At Yonge And Bloor CASA, CASA II, CASA III will offer the right combination of location, luxury and value, with a ...","$2,000.00",City of Toronto,Lake Shore Boulevard West,< 22 hours ago
41,Bloor and Spadina,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bloor-and-spadina/1647587302,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/04/04055691-1231-4480-bbc5-649e9fdafa7f?rule=kijijica-200-jpg,Large 2 bedroom apartment in the heart of the Anex. Located above El Furniture Warehouse on the second floor. 410 Bloor St. West. Please TEXT only 416 518 4830,"$3,000.00",City of Toronto,Airport Road,< 22 hours ago
42,Basement unit available for rent! Weston Rd & Black Creek Dr,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-unit-available-for-rent-weston-rd-black-creek-dr/1644029602,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9f/9f21cde8-fb1d-4aa5-a8e3-d2dcb245a8d6?rule=kijijica-200-jpg,"Located in the area of Blackcreek and Weston Rd, this basement unit is newly renovated. It features an in-unit full washer and dryer, large bedroom, and a den area. Transportation features, this ...","$1,900.00",City of Toronto,Braydon Boulevard,< 22 hours ago
43,2200 - 2212 - 2220 Lakeshore Blvd W  Luxurious Westlake Towers,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2200-2212-2220-lakeshore-blvd-w-luxurious-westlake-towers/1648119059,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6a/6a0f85ba-ada9-48f0-947d-64425c7bcc95?rule=kijijica-200-jpg,2200 2212 2220 Lakeshore Blvd W - Luxurious Waterfront Westlake Condominiums Live In a great part of town and be footsteps away from everything you need!!! - Live In Toronto's Vibrant Lakeshore ...,"$2,800.00",City of Toronto,River Street,< 22 hours ago
44,King Blue Condos - 115 - 125 Blue Jays Way / 355 King St,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/king-blue-condos-115-125-blue-jays-way-355-king-st/1648119055,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/39/39cd360c-1947-4614-a385-a43355a247fb?rule=kijijica-200-jpg,"King Blue Condos - 115 - 125 Blue Jays Way 355 King St King Blue Condos is a new condo development by Greenland Group (Canada) at 355 King St W, Toronto. The development was completed in 2019. King ...","$2,400.00",City of Toronto,Raffeix Lane,< 22 hours ago
45,50 Yorkville Ave Four Seasons Residence Yorkville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/50-yorkville-ave-four-seasons-residence-yorkville/1648119039,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f7/f7e3014f-6984-4a51-9d65-2d006beb90e1?rule=kijijica-200-jpg,"Four Seasons Hotel and Private Residences 50 Yorkville Ave / 55 Scollard St A collection of exquisite living spaces set in the heart of Torontos famed Yorkville, this prestigious two-tower complex ...",Please Contact,City of Toronto,Front Street East,< 22 hours ago
