Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
14,2 Bedroom Large Renovated Apartment For Rent in Toronto - 2 Seco,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-large-renovated-apartment-for-rent-in-toronto-2-seco/1647497873,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b0/b0260570-9e65-4074-8505-01559a570689?rule=kijijica-200-jpg,"Main & Danforth, East York, Toronto This is a Luxurious, Completely Renovated Large 917 Sqft Two Bedroom Apartment for Rent with High Quality Finishes: Brand-New Chef-Inspired Kitchen - Contemporary ...","$2,845.00",Toronto,Finch Avenue East,17/01/2023
15,"Broadview Mansions - 2 Bedroom, 1 Bathroom Apartment for Rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/broadview-mansions-2-bedroom-1-bathroom-apartment-for-rent/1647497779,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/31/31fb4545-c81c-411d-a923-7f9cc9dbd5d1?rule=kijijica-200-jpg,"This incredible, boutique rental will not be available much longer. Contact Hazelview Properties today! You simply must see this des igner-inspired renovation located in the one of the most ...","$2,989.00",City of Toronto,Kennedy Road,17/01/2023
16,Large 3 Bedroom 1.5 Bath Renovated Apartment For Rent in Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-3-bedroom-1-5-bath-renovated-apartment-for-rent-in-toronto/1647497540,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/15/1591c9a6-8d2b-40dd-9007-c26d717bdd63?rule=kijijica-200-jpg,"L'Amoreaux, Warden & Finch, Scarborough, Toronto This is a Luxurious, Completely Renovated Large 1,088 Sqft Three Bedroom Apartment for Rent with High Quality Finishes: Brand-New Chef-Inspired ...","$3,195.00",City of Toronto,Pently Crescent,17/01/2023
17,Two Bedroom Suites for Rent | The Roe,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-suites-for-rent-the-roe/1647496911,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8b/8be39f96-32ed-4675-bbb2-17b9668fb996?rule=kijijica-200-jpg,"The ROE - Newly renovated, sustainable luxury apartments at Yonge and Eglinton The ROE was the first LEED Gold certified building in Canada, with spacious newly renovated, modern living spaces with ...","$2,963.00",City of Toronto,Warden Avenue,17/01/2023
18,Multi-Unit House with Bachelor for Rent - 5 Glenavon Road,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/multi-unit-house-with-bachelor-for-rent-5-glenavon-road/1647496872,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/07/0708286a-0e63-4dc5-ab91-9f5e1a77c522?rule=kijijica-200-jpg,"5 Glenavon Roadis a lovely, multi-unit house situated at the end ofa quiet residential street on the shores of Lake Ontario. Located on the cusp of the Liberty Village and Parkdale Districts, you'll ...","$1,585.00",City of Toronto,Finch Avenue East,17/01/2023
19,2 Bedroom Apartment for Rent - 131-139 Wineva Avenue,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-131-139-wineva-avenue/1647496851,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d4/d4313c43-3597-4eff-9f84-265b07b14214?rule=kijijica-200-jpg,"131- 139 Wineva Avenue is a modern, low-rise apartment building just off Queen Street East in The Beaches, along the shores of Lake Ontario. The Beaches district is a highly sought-after area. Our ...","$1,990.00",Toronto,Dufferin Street,17/01/2023
20,PROMO!1 Bedroom Apartment- Renovated -,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/promo-1-bedroom-apartment-renovated/1647496842,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/53/5382f280-8b6e-41b8-8f34-54dc9bb572a6?rule=kijijica-200-jpg,"Welcome to Gowan Court! The incredible bachelors, 1 and 2 bedroom suites here are bright, spacious and in the ideal location! Call us today to learn more about our incredible suites available to ...","$2,209.00",City of Toronto,Liberty Street,17/01/2023
21,1 Bedroom Apartment for Rent - 2102-2106  Queen Street East,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-2102-2106-queen-street-east/1647496879,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/78/787a37cf-79fc-4b8e-afdb-7eee8945865d?rule=kijijica-200-jpg,"2102- 2106 Queen Street East is a modern, low-rise apartment building in The Beaches, along the shores of Lake Ontario. The Beaches district is a highly sought-after area. Our residents enjoy close ...","$2,100.00",City of Toronto,Main Street,17/01/2023
22,One Bedroom Penthouse for Rent | The Roe,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-penthouse-for-rent-the-roe/1647496731,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e3/e33d9a01-ed2b-4e4f-984f-37b814f6ade6?rule=kijijica-200-jpg,"The ROE - Newly renovated, sustainable luxury apartments at Yonge and Eglinton The ROE was the first LEED Gold certified building in Canada, with spacious newly renovated, modern living spaces with ...","$2,899.00",City of Toronto,Doncaster Avenue,17/01/2023
23,The Republic - 70 Roehampton #3679 - Luxury Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-republic-70-roehampton-3679-luxury-condo-for-rent/1647496794,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c5/c5e343fb-a53a-4d5c-b58f-7b4ad02bedc8?rule=kijijica-200-jpg,CLICK HERE - VIRTUAL TOURLuxury 1 bedroom condo 641 sq. ft. of spacious interior space is available for rent in midtown Toronto in Yonge and Eglinton area. This is a Tridel built condo building with ...,"$2,450.00",City of Toronto,Broadview Avenue,17/01/2023
24,2 Bedroom Apartment for Rent - 2570  Kingston Road,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-2570-kingston-road/1647496817,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/44/44acfbf9-96e9-447f-b305-ce5f38c322c9?rule=kijijica-200-jpg,"2570 Kingston Road is a beautiful, high-rise apartment building in the Cliffside neighbourhood near the shores of Lake Ontario. Located between Scarborough Junction and Kingston Road, our property is ...","$2,434.00",City of Toronto,Tennis Crescent,17/01/2023
25,One Bedroom Deluxe for Rent | The Roe,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-deluxe-for-rent-the-roe/1647496722,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/65/65ec4976-ac4f-4633-9bf2-57e60d58d5d9?rule=kijijica-200-jpg,"The ROE - Newly renovated, sustainable luxury apartments at Yonge and Eglinton The ROE was the first LEED Gold certified building in Canada, with spacious newly renovated, modern living spaces with ...","$2,619.00",City of Toronto,King Street West,17/01/2023
26,Richmond I - 323 Richmond #5572 - Luxury Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/richmond-i-323-richmond-5572-luxury-condo-for-rent/1647496709,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/25/25f48372-bc9d-414c-986a-86752c096b57?rule=kijijica-200-jpg,"CLICK HERE - VIRTUAL TOURA luxury 1 bedroom condo unit is available for rent in Downtown close to Richmond/Sherbourne. This condo features a balcony, modern kitchen, a dishwasher, ensuite laundry, ...","$2,300.00",City of Toronto,Beaty Avenue,17/01/2023
27,Avani I at Metrogate #436 - Luxury Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/avani-i-at-metrogate-436-luxury-condo-for-rent/1647496588,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/16/16b3312b-710f-43da-a702-6f7f515e7da5?rule=kijijica-200-jpg,"CLICK HERE - VIRTUAL TOURA luxury 2 bedroom condo unit is available for rent in Scarborough close to Hwy 401 and Kennedy. This condo features a balcony, modern kitchen, a dishwasher, ensuite laundry, ...","$2,750.00",City of Toronto,Pape Avenue,17/01/2023
28,1 Bedroom Apartment for Rent - 2570  Kingston Road,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-2570-kingston-road/1647496688,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/44/44187647-2804-4e69-8736-4ac978e9f480?rule=kijijica-200-jpg,"2570 Kingston Road is a beautiful, high-rise apartment building in the Cliffside neighbourhood near the shores of Lake Ontario. Located between Scarborough Junction and Kingston Road, our property is ...","$2,099.00",City of Toronto,Gowan Avenue,17/01/2023
29,Mosaic #1090 - Luxury Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/mosaic-1090-luxury-condo-for-rent/1647496656,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/26/264cc093-a998-4cfc-b89c-f14e1612c897?rule=kijijica-200-jpg,Luxury 1 bedroom condo is available for rent in downtown Toronto. This is excellent condo building with lovely location and great building amenities. This condo features modern appliances and ...,"$2,500.00",Toronto,Queen Street East,17/01/2023
30,Ventus I - 151 Village Green #1661 - Luxury Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/ventus-i-151-village-green-1661-luxury-condo-for-rent/1647496654,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d9/d9bf345b-0c5b-43e5-8230-eb132a29007d?rule=kijijica-200-jpg,"A luxury 1 bedroom + den condo unit is available for rent in Scarborough close to Hwy 401 and Kennedy. This condo features a balcony, modern ktchen, a dishwasher, ensuite laundry, gorgeous laminate ...","$2,600.00",City of Toronto,Wineva Avenue,17/01/2023
31,"PROMO! 1 Bedroom- Forest Hill | SAVE $3,800- $5,000 TODAY!",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/promo-1-bedroom-forest-hill-save-3-800-5-000-today/1647496550,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9d/9df77d51-625f-4c3f-81bf-a307a160d985?rule=kijijica-200-jpg,"Incredible suites available for rent - Do not miss out on calling Terrace Gardens your home! Located on a quiet, tree-lined street, your renovated rental apartment at Terrace Gardens is pet-friendly ...","$2,389.00",City of Toronto,Yonge Street,17/01/2023
32,Solaris II - 135 Village Green #1466 - Luxury Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/solaris-ii-135-village-green-1466-luxury-condo-for-rent/1647496553,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/56/566e4880-487d-4fe9-8b45-e17c6ef155cb?rule=kijijica-200-jpg,"Beautiful 1 bedroom + den condo is available for rent in Scarborough. Excellent Tridel-built condo building with fabulous building amenities. This condo features modern appliances, amazing laminate ...","$2,395.00",City of Toronto,Helendale Avenue,17/01/2023
33,2 Bed- Spacious and Renovated - Contact Today!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-spacious-and-renovated-contact-today/1647496035,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/10/10938812-4fce-4ed7-9396-2d6e424a7092?rule=kijijica-200-jpg,"These large, pet friendly 1, 2 and 3 bedroom suites are beautifully and functionally designed, and outfitted with stainless steel appliance and private balconies. Located in Parkway Forest near Don ...","$2,779.00",City of Toronto,Richmond Street East,17/01/2023
34,2 Bed+Den - Eglinton/Dufferin-Quiet Community-Family Friendly,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-den-eglinton-dufferin-quiet-community-family-friendly/1647495969,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/92/9296ea5e-d8b7-40d3-bf4c-061bafd92389?rule=kijijica-200-jpg,"Contact Hazelview Properties today! Need easy access to life's necessities while enjoying a relaxed living environment? From schools, shopping and sporting facilities to transit options like the ...","$2,549.00",City of Toronto,Lane West Ontario North Richmond,17/01/2023
35,One Bedroom Suites for Rent | Minto Yorkville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-suites-for-rent-minto-yorkville/1647495945,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d0/d013a139-2281-4dee-9985-b94d62dfff1f?rule=kijijica-200-jpg,"61 Yorkville - Luxury Apartments & Furnished Suites at Bay & Yorkville Live in luxury at 61 Yorkville. These luxurious suites designed with an open-concept kitchen, dining, and living space are ...","$2,989.00",City of Toronto,Kennedy Road,17/01/2023
36,Montgomery Mills - 24 Mabelle Ave. - 2 Bedroom Apartment for Ren,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/montgomery-mills-24-mabelle-ave-2-bedroom-apartment-for-ren/1647495472,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b7/b7c7f5e4-2471-4241-832a-835c54214f77?rule=kijijica-200-jpg,"Tonnes of Closet Space! These 2 bedroom units feature, 2 large bedrooms, with huge closets! Large balconies overlook the city, and offer magnificent views! Gleaming hardwood floors, kitchen with ...","$2,100.00",City of Toronto,Pently Crescent,17/01/2023
37,Two Bedroom Penthouse for Rent | Minto Yorkville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-penthouse-for-rent-minto-yorkville/1647495497,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5e/5e9ef496-d5b4-4b1a-ab78-7b2a78507a6f?rule=kijijica-200-jpg,"61 Yorkville - Luxury Apartments & Furnished Suites at Bay & Yorkville Live in luxury at 61 Yorkville. These luxurious suites designed with an open-concept kitchen, dining, and living space are ...","$10,969.00",City of Toronto,Spadina Avenue,17/01/2023
38,Riverview: Apartment for rent in Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/riverview:-apartment-for-rent-in-toronto/1647495527,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5a/5a5ad358-4ab2-4ebe-b3a7-ca84d5732ed7?rule=kijijica-200-jpg,"Ideal for commuters, Riverview Apartments offers easy access to downtown Toronto in a more serene location. Located in the city's northwest neighbourhood of Humber Heights-Westmount, residents will ...","$2,649.00",City of Toronto,Washington Avenue,17/01/2023
39,Montgomery Mills - 24 Mabelle Ave. - Jr 1 Bedroom Apartment for,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/montgomery-mills-24-mabelle-ave-jr-1-bedroom-apartment-for/1647495317,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c0/c01f6325-ac75-44d9-8a46-33f58aafde92?rule=kijijica-200-jpg,"The perfect mix of convenience and class. These Junior 1 bedroom units feature, a large bedroom, with generous large windows! New balconies overlook the city, and offer magnificent views! Gleaming ...","$1,700.00",City of Toronto,Kennedy Road,17/01/2023
40,Montgomery Mills - 50 Cordova Ave. - Jr 1 Bedroom Apartment for,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/montgomery-mills-50-cordova-ave-jr-1-bedroom-apartment-for/1647494693,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/16/163a285e-3554-4454-99c0-92a44575a753?rule=kijijica-200-jpg,"Spacious & Bright! These Junior 1 bedroom units feature, a large bedroom, with generous closets! Large balconies overlook the city, and offer magnificent views! Gleaming hardwood floors, and ...","$1,700.00",City of Toronto,Village Green Square,17/01/2023
41,1 BR + 1 for Annual Lease Downtown Toronto Financial District,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-br-1-for-annual-lease-downtown-toronto-financial-district/1647430221,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f3/f3409bbe-13e4-4d97-8c1d-41a4b27b65e0?rule=kijijica-200-jpg,"1 BR + Den, 1 Bathroom condo located Downtown Toronto in Financial District, 10 York Street, available for 1 year lease from 01-Feb-2023. No brokers please. Please DM.","$2,500.00",City of Toronto,Chaplin Crescent,17/01/2023
42,One Bedroom Plus Den for Rent | Minto Yorkville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-plus-den-for-rent-minto-yorkville/1647495807,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bf/bfb5dc3b-e19b-4e0b-9ab4-a226d6c1c9c4?rule=kijijica-200-jpg,"61 Yorkville - Luxury Apartments & Furnished Suites at Bay & Yorkville Live in luxury at 61 Yorkville. These luxurious suites designed with an open-concept kitchen, dining, and living space are ...","$3,749.00",City of Toronto,Roselawn Avenue,17/01/2023
43,Riverview: Apartment for rent in Toronto,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/riverview:-apartment-for-rent-in-toronto/1647495172,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/31/312e39e2-6bd1-44f6-aa98-977f5e7f3ea5?rule=kijijica-200-jpg,"Ideal for commuters, Riverview Apartments offers easy access to downtown Toronto in a more serene location. Located in the city's northwest neighbourhood of Humber Heights-Westmount, residents will ...","$2,599.00",City of Toronto,Parkway Forest Drive,17/01/2023
44,Montgomery Mills - 50 Cordova Ave. - 3 Bedroom Apartment for Ren,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/montgomery-mills-50-cordova-ave-3-bedroom-apartment-for-ren/1647494833,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bc/bcaf6f31-5995-4201-8640-4c7c555a5328?rule=kijijica-200-jpg,"Spacious & Bright! These 3 Bedroom units feature, large bedrooms, with over sized closets, and Two Full bathrooms! Large balconies overlook the city, and offer magnificent views! The master bedroom ...","$2,650.00",City of Toronto,Corvus Starway,17/01/2023
45,Montgomery Mills - 50 Cordova Ave. - 2 Bedroom Apartment for Ren,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/montgomery-mills-50-cordova-ave-2-bedroom-apartment-for-ren/1647494678,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/95/95b878e4-a159-4ca4-97b5-9bdcd1c5a60c?rule=kijijica-200-jpg,"Tonnes of Closet Space! These 2 bedroom units feature, 2 large bedrooms, with huge closets! Large balconies overlook the city, and offer magnificent views! Gleaming hardwood floors, kitchen with ...","$2,100.00",City of Toronto,Dufferin Street,17/01/2023
